Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bismack Biyombo,Shared Games with Cameron Johnson,Shared Games with Cameron Payne,Shared Games with Chris Paul,Shared Games with Damion Lee,Shared Games with Dario Šarić,Shared Games with Deandre Ayton,Shared Games with Devin Booker,Shared Games with Duane Washington Jr.,Shared Games with Jock Landale,Shared Games with Josh Okogie,Shared Games with Landry Shamet,Shared Games with Mikal Bridges,Shared Games with Torrey Craig,Bismack Biyombo,Cameron Johnson,Cameron Payne,Chris Paul,Damion Lee,Dario Šarić,Deandre Ayton,Devin Booker,Duane Washington Jr.,Jae Crowder,Jock Landale,Josh Okogie,Landry Shamet,Mikal Bridges,Torrey Craig,co_inf with Bismack Biyombo,co_inf with Cameron Johnson,co_inf with Cameron Payne,co_inf with Chris Paul,co_inf with Damion Lee,co_inf with Dario Šarić,co_inf with Deandre Ayton,co_inf with Devin Booker,co_inf with Duane Washington Jr.,co_inf with Jae Crowder,co_inf with Jock Landale,co_inf with Josh Okogie,co_inf with Landry Shamet,co_inf with Mikal Bridges,co_inf with Torrey Craig,Shared Games with Kevin Durant,Shared Games with T.J. Warren,Shared Games with Darius Bazley,Shared Games with Saben Lee,Shared Games with Terrence Ross,Darius Bazley,Jaylen Brown,Kevin Durant,Saben Lee,T.J. Warren,Terrence Ross,co_inf with Kevin Durant,co_inf with T.J. Warren,co_inf with Darius Bazley,co_inf with Jaylen Brown,co_inf with Saben Lee,co_inf with Terrence Ross,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
50.0,33.0,2023-01-26,28-136,PHO,DAL,0,13.366666666666667,1.0,6.0,.167,1.0,5.0,.200,0,0.0,,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,3.0,0.4,-15,1.0,0.0,0.0,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,1.0,52.0,2.736842105263158,0.400000000000001,43.4,2.284210526315789,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,W (+2),W (+2)
51.0,,2023-01-28,28-138,PHO,SAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,,77.0,4.052631578947368,0.0,71.79999999999998,3.778947368421052,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,W (+31),W (+31)
52.0,34.0,2023-01-30,28-140,PHO,TOR,0,19.966666666666665,3.0,4.0,.750,1.0,2.0,.500,0,0.0,,0.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,7.0,11.0,+3,2.0,2.0,1.0,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,12.0,59.0,3.1052631578947367,10.999999999999998,55.49999999999999,2.921052631578947,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,L (-4),L (-4)
53.0,35.0,2023-02-01,28-142,PHO,ATL,0,18.966666666666665,1.0,3.0,.333,1.0,2.0,.500,1,1.0,1.000,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,4.0,2.5,-6,1.0,0.0,0.0,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,2.0,41.0,2.1578947368421053,2.1000000000000005,41.3,2.173684210526316,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,W (+10),W (+10)
54.0,36.0,2023-02-03,28-144,PHO,BOS,0,31.166666666666668,3.0,11.0,.273,3.0,8.0,.375,0,0.0,,1.0,5.0,6.0,0.0,1.0,2.0,0.0,3.0,9.0,5.9,+13,3.0,0.0,0.0,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,7.0,61.0,3.210526315789474,5.9,62.7,3.3000000000000003,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,W (+8),W (+8)
55.0,37.0,2023-02-04,28-145,PHO,DET,0,21.066666666666663,2.0,4.0,.500,0.0,2.0,.000,1,1.0,1.000,1.0,3.0,4.0,1.0,2.0,0.0,2.0,2.0,5.0,4.5,-1,2.0,2.0,1.0,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,5.0,60.0,3.1578947368421053,4.1,69.2,3.642105263157895,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,L (-32),L (-32)
56.0,38.0,2023-02-07,28-148,PHO,BRK,0,6.05,1.0,4.0,.250,1.0,4.0,.250,0,0.0,,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,1.9,0,0.0,0.0,,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,2.0,54.0,2.8421052631578947,1.9000000000000004,62.69999999999999,3.2999999999999994,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,W (+12),W (+12)
57.0,39.0,2023-02-09,28-150,PHO,ATL,0,32.016666666666666,4.0,8.0,.500,3.0,7.0,.429,6,6.0,1.000,1.0,3.0,4.0,2.0,3.0,2.0,0.0,2.0,17.0,19.6,-1,1.0,1.0,1.0,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,14.0,51.0,2.6842105263157894,17.2,66.0,3.473684210526316,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,W (+16),W (+16)
58.0,40.0,2023-02-10,28-151,PHO,IND,0,26.216666666666665,4.0,8.0,.500,2.0,6.0,.333,3,4.0,.750,1.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,13.0,8.3,-8,2.0,2.0,1.0,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,4.0,82.0,4.315789473684211,7.1,94.70000000000002,4.98421052631579,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,W (+4),W (+4)
59.0,41.0,2023-02-14,28-155,PHO,SAC,0,20.066666666666663,0.0,3.0,.000,0.0,3.0,.000,0,0.0,,0.0,3.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,-0.3,-1,0.0,0.0,,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,2.0,91.0,4.789473684210527,-0.3,102.7,5.405263157894737,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,L (-9),L (-9)
60.0,42.0,2023-02-16,28-157,PHO,LAC,0,7.283333333333333,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,-0.5,-4,0.0,0.0,,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,1.0,73.0,3.842105263157895,-0.5000000000000002,70.6,3.71578947368421,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,W (+13),W (+13)
61.0,43.0,2023-02-24,28-165,PHO,OKC,0,13.483333333333333,3.0,6.0,.500,2.0,5.0,.400,2,2.0,1.000,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,10.0,8.0,+4,1.0,1.0,1.0,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,4.0,90.0,4.7368421052631575,7.199999999999998,98.09999999999998,5.163157894736841,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,W (+11),W (+11)
62.0,44.0,2023-02-26,28-167,PHO,MIL,0,17.65,1.0,2.0,.500,1.0,2.0,.500,2,2.0,1.000,0.0,4.0,4.0,1.0,0.0,1.0,0.0,1.0,5.0,6.2,0,0.0,0.0,,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,7.0,67.0,3.526315789473684,5.4,78.39999999999998,4.126315789473683,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,L (-9),L (-9)
63.0,45.0,2023-03-01,28-170,PHO,CHO,0,8.4,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,-0.9,-1,1.0,0.0,0.0,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,0.0,92.0,4.842105263157895,-0.9000000000000001,93.3,4.910526315789474,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,,
64.0,46.0,2023-03-03,28-172,PHO,CHI,0,1.5166666666666666,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,0.0,95.0,5.0,0.0,103.0,5.421052631578948,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,W (+9),W (+9)
65.0,47.0,2023-03-05,28-174,PHO,DAL,0,13.966666666666669,4.0,6.0,.667,4.0,5.0,.800,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,8.2,+12,1.0,0.0,0.0,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,6.0,77.0,4.052631578947368,8.2,74.39999999999999,3.91578947368421,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,L (-3),L (-3)
66.0,48.0,2023-03-08,28-177,PHO,OKC,0,16.933333333333334,0.0,3.0,.000,0.0,3.0,.000,0,0.0,,3.0,5.0,8.0,0.0,1.0,1.0,1.0,1.0,0.0,1.8,+16,0.0,0.0,,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,6.0,105.0,5.526315789473684,1.8000000000000005,94.9,4.994736842105263,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,W (+14),W (+14)
67.0,49.0,2023-03-11,28-180,PHO,SAC,0,14.75,1.0,7.0,.143,1.0,6.0,.167,0,0.0,,2.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,3.0,-0.9,-6,1.0,0.0,0.0,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,-1.0,75.0,3.947368421052632,-0.8999999999999997,78.50000000000001,4.131578947368422,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,W (+21),W (+21)
68.0,50.0,2023-03-13,28-182,PHO,GSW,0,12.9,1.0,2.0,.500,0.0,0.0,,2,2.0,1.000,2.0,3.0,5.0,1.0,0.0,0.0,0.0,2.0,4.0,5.2,+4,2.0,1.0,0.5,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,6.0,74.0,3.8947368421052633,4.400000000000002,80.39999999999999,4.231578947368421,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,W (+4),W (+4)
69.0,51.0,2023-03-14,28-183,PHO,MIL,0,24.966666666666665,3.0,6.0,.500,2.0,5.0,.400,0,0.0,,0.0,3.0,3.0,0.0,0.0,2.0,0.0,3.0,8.0,6.1,-10,1.0,1.0,1.0,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,7.0,72.0,3.789473684210526,6.1000000000000005,70.29999999999998,3.6999999999999993,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,W (+31),W (+31)
70.0,52.0,2023-03-16,28-185,PHO,ORL,0,22.98333333333333,1.0,4.0,.250,1.0,3.0,.333,0,0.0,,0.0,5.0,5.0,3.0,0.0,0.0,0.0,2.0,3.0,3.4,0,1.0,0.0,0.0,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,7.0,77.0,4.052631578947368,3.4000000000000004,81.70000000000002,4.300000000000001,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,L (-9),L (-9)
71.0,53.0,2023-03-19,28-188,PHO,OKC,0,12.55,0.0,4.0,.000,0.0,4.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-4.0,+7,0.0,0.0,,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,-4.0,108.0,5.684210526315789,-4.0,113.7,5.984210526315789,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,L (-11),L (-11)
72.0,,2023-03-22,28-191,PHO,LAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,,93.0,4.894736842105263,0.0,93.5,4.921052631578948,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,L (-12),L (-12)
73.0,,2023-03-24,28-193,PHO,SAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,,82.0,4.315789473684211,0.0,77.39999999999999,4.073684210526316,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,W (+3),W (+3)
74.0,54.0,2023-03-25,28-194,PHO,PHI,0,9.4,2.0,3.0,.667,0.0,1.0,.000,2,2.0,1.000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,4.6,+1,2.0,2.0,1.0,44,8,29,42,56,26,49,33,23,51,51,27,38,57,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,18.0,69.0,72.0,40.0,83.0,79.0,0.7213114754098361,0.1904761904761904,0.6041666666666666,0.711864406779661,0.7567567567567568,0.4561403508771929,0.7313432835820896,0.6226415094339622,0.7419354838709677,0.0,0.7391304347826086,0.7083333333333334,0.675,0.4578313253012048,0.7215189873417721,6,12,7,20,17,43.0,67.0,47.0,25.0,42.0,63.0,0.1276595744680851,0.2857142857142857,0.1627906976744186,0.0,0.8,0.2698412698412698,19,2.0,87.0,4.578947368421052,3.8,88.8,4.673684210526315,9.2,1.7,-1.2,-2.7,1.5,0.0269342204099152,0.522,0.762,0.137,0.2,0.5,L (-4),L (-4)
