Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Andre Iguodala,Shared Games with Andrew Wiggins,Shared Games with Donte DiVincenzo,Shared Games with Draymond Green,Shared Games with James Wiseman,Shared Games with JaMychal Green,Shared Games with Jonathan Kuminga,Shared Games with Jordan Poole,Shared Games with Kevon Looney,Shared Games with Klay Thompson,Shared Games with Moses Moody,Shared Games with Patrick Baldwin Jr.,Shared Games with Ryan Rollins,Shared Games with Stephen Curry,Shared Games with Ty Jerome,Andre Iguodala,Andrew Wiggins,Donte DiVincenzo,Draymond Green,James Wiseman,JaMychal Green,Jonathan Kuminga,Jordan Poole,Kevon Looney,Klay Thompson,Lester Quinones,Moses Moody,Patrick Baldwin Jr.,Ryan Rollins,Stephen Curry,Ty Jerome,co_inf with Andre Iguodala,co_inf with Andrew Wiggins,co_inf with Donte DiVincenzo,co_inf with Draymond Green,co_inf with James Wiseman,co_inf with JaMychal Green,co_inf with Jonathan Kuminga,co_inf with Jordan Poole,co_inf with Kevon Looney,co_inf with Klay Thompson,co_inf with Lester Quinones,co_inf with Moses Moody,co_inf with Patrick Baldwin Jr.,co_inf with Ryan Rollins,co_inf with Stephen Curry,co_inf with Ty Jerome,Shared Games with Gary Payton II,Gary Payton II,Jalen Johnson,co_inf with Gary Payton II,co_inf with Jalen Johnson,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
55.0,,2023-02-08,25-019,GSW,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,,90.0,5.625,0.0,101.30000000000004,6.3312500000000025,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,W (+6),W (+6)
56.0,,2023-02-11,25-022,GSW,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,,79.0,4.9375,0.0,76.19999999999999,4.762499999999999,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,W (+27),W (+27)
57.0,,2023-02-13,25-024,GSW,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,,106.0,6.625,0.0,117.49999999999996,7.343749999999997,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,L (-3),L (-3)
58.0,43.0,2023-02-14,25-025,GSW,LAC,0.0,25.48333333333333,3.0,5.0,0.6,1.0,3.0,0.333,1.0,3.0,0.333,0.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,8.0,6.8,3.0,2.0,2.0,1.0,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,5.0,67.0,4.1875,6.399999999999999,83.19999999999999,5.199999999999999,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,L (-6),L (-6)
59.0,44.0,2023-02-23,25-034,GSW,LAL,0.0,24.466666666666665,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,,3.0,2.0,5.0,4.0,0.0,1.0,1.0,4.0,0.0,-0.6,-4.0,2.0,0.0,0.0,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,3.0,59.0,3.6875,-0.5999999999999992,76.6,4.7875,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,W (+9),W (+9)
60.0,45.0,2023-02-24,25-035,GSW,HOU,0.0,20.15,2.0,5.0,0.4,1.0,4.0,0.25,3.0,4.0,0.75,2.0,5.0,7.0,0.0,1.0,0.0,1.0,4.0,8.0,6.2,9.0,1.0,1.0,1.0,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,6.0,84.0,5.25,5.000000000000002,78.9,4.93125,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,L (-10),L (-10)
61.0,46.0,2023-02-26,25-037,GSW,MIN,0.0,24.566666666666663,3.0,5.0,0.6,1.0,2.0,0.5,0.0,0.0,,3.0,4.0,7.0,2.0,0.0,2.0,1.0,3.0,7.0,8.6,6.0,3.0,2.0,0.6666666666666666,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,12.0,66.0,4.125,8.599999999999998,73.69999999999999,4.606249999999999,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,L (-13),L (-13)
62.0,47.0,2023-02-28,25-039,GSW,POR,0.0,28.316666666666663,2.0,6.0,0.333,0.0,1.0,0.0,0.0,0.0,,2.0,3.0,5.0,4.0,1.0,0.0,1.0,2.0,4.0,4.9,12.0,5.0,2.0,0.4,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,7.0,78.0,4.875,4.9,90.8,5.675,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,W (+15),W (+15)
63.0,48.0,2023-03-02,25-041,GSW,LAC,0.0,26.616666666666667,1.0,7.0,0.143,1.0,5.0,0.2,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,5.0,2.1,9.0,2.0,0.0,0.0,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,0.0,95.0,5.9375,1.3000000000000014,89.10000000000001,5.5687500000000005,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,,
64.0,49.0,2023-03-03,25-042,GSW,NOP,0.0,17.05,4.0,10.0,0.4,3.0,8.0,0.375,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,5.9,5.0,2.0,1.0,0.5,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,2.0,80.0,5.0,5.899999999999999,74.60000000000001,4.6625000000000005,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,W (+5),W (+5)
65.0,50.0,2023-03-05,25-044,GSW,LAL,0.0,27.133333333333333,2.0,5.0,0.4,2.0,5.0,0.4,0.0,0.0,,0.0,6.0,6.0,2.0,0.0,0.0,1.0,1.0,6.0,5.1,17.0,0.0,0.0,,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,8.0,59.0,3.6875,5.1,63.5,3.96875,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,W (+18),W (+18)
66.0,,2023-03-07,25-046,GSW,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,,90.0,5.625,0.0,97.10000000000002,6.068750000000001,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,W (+24),W (+24)
67.0,,2023-03-09,25-048,GSW,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,,63.0,3.9375,0.0,75.0,4.6875,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,W (+9),W (+9)
68.0,,2023-03-11,25-050,GSW,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,,107.0,6.6875,0.0,104.20000000000002,6.512500000000001,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,L (-8),L (-8)
69.0,,2023-03-13,25-052,GSW,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,,84.0,5.25,0.0,98.6,6.1625,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,L (-9),L (-9)
70.0,,2023-03-15,25-054,GSW,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,,77.0,4.8125,0.0,90.9,5.68125,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,L (-21),L (-21)
71.0,51.0,2023-03-17,25-056,GSW,ATL,0.0,21.366666666666667,4.0,7.0,0.571,0.0,2.0,0.0,0.0,0.0,,2.0,3.0,5.0,1.0,1.0,0.0,0.0,3.0,8.0,7.5,-11.0,5.0,4.0,0.8,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,8.0,73.0,4.5625,7.499999999999999,83.2,5.2,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,W (+9),W (+9)
72.0,52.0,2023-03-18,25-057,GSW,MEM,0.0,18.016666666666666,1.0,5.0,0.2,0.0,3.0,0.0,7.0,8.0,0.875,0.0,4.0,4.0,0.0,0.0,1.0,0.0,2.0,9.0,6.6,9.0,2.0,1.0,0.5,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,1.0,60.0,3.75,3.799999999999999,78.2,4.8875,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,W (+11),W (+11)
73.0,53.0,2023-03-20,25-059,GSW,HOU,0.0,17.016666666666666,3.0,4.0,0.75,3.0,4.0,0.75,0.0,0.0,,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,9.0,9.0,8.0,0.0,0.0,,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,9.0,84.0,5.25,8.999999999999998,95.5,5.96875,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,L (-8),L (-8)
74.0,54.0,2023-03-22,25-061,GSW,DAL,0.0,21.45,3.0,7.0,0.429,2.0,5.0,0.4,1.0,1.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,1.0,2.0,9.0,7.0,-9.0,2.0,1.0,0.5,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,9.0,86.0,5.375,6.599999999999997,100.4,6.275,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,L (-8),L (-8)
75.0,55.0,2023-03-24,25-063,GSW,PHI,0.0,11.566666666666666,1.0,4.0,0.25,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,-0.5,-4.0,2.0,1.0,0.5,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,-1.0,77.0,4.8125,-0.5000000000000001,87.30000000000001,5.456250000000001,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,L (-14),L (-14)
76.0,56.0,2023-03-26,25-065,GSW,MIN,0.0,17.916666666666668,1.0,3.0,0.333,1.0,2.0,0.5,0.0,0.0,,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,3.7,-5.0,1.0,0.0,0.0,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,4.0,50.0,3.125,3.7,59.49999999999999,3.71875,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,W (+13),W (+13)
77.0,57.0,2023-03-28,25-067,GSW,NOP,0.0,17.466666666666665,1.0,2.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,4.0,2.2,8.0,0.0,0.0,,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,1.0,92.0,5.75,1.8000000000000007,96.9,6.05625,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,W (+2),W (+2)
78.0,58.0,2023-03-31,25-070,GSW,SAS,0.0,22.78333333333333,1.0,5.0,0.2,0.0,2.0,0.0,0.0,0.0,,2.0,4.0,6.0,1.0,0.0,1.0,0.0,1.0,2.0,2.5,17.0,3.0,1.0,0.3333333333333333,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,5.0,101.0,6.3125,2.5000000000000004,105.5,6.59375,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,W (+8),W (+8)
79.0,59.0,2023-04-02,25-072,GSW,DEN,0.0,15.166666666666666,2.0,4.0,0.5,0.0,2.0,0.0,4.0,4.0,1.0,3.0,5.0,8.0,0.0,1.0,1.0,2.0,1.0,8.0,8.9,-2.0,2.0,2.0,1.0,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,8.0,71.0,4.4375,7.300000000000001,71.3,4.45625,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,L (-3),L (-3)
80.0,60.0,2023-04-04,25-074,GSW,OKC,1.0,12.033333333333331,2.0,5.0,0.4,0.0,1.0,0.0,0.0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,1.8,-11.0,4.0,2.0,0.5,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,2.0,99.0,6.1875,1.7999999999999996,106.0,6.625,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,W (+11),W (+11)
81.0,61.0,2023-04-07,25-077,GSW,SAC,0.0,4.366666666666666,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.3,-2.0,1.0,1.0,1.0,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,0.0,98.0,6.125,0.2999999999999998,94.0,5.875,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,W (+15),W (+15)
82.0,62.0,2023-04-09,25-079,GSW,POR,0.0,10.683333333333334,2.0,2.0,1.0,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,3.0,0.0,1.0,0.0,2.0,4.0,6.3,11.0,2.0,2.0,1.0,4,22,57,54,11,38,53,62,62,50,48,27,10,40,31,8.0,37.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.5,0.5945945945945946,0.7916666666666666,0.7397260273972602,0.2444444444444444,0.6666666666666666,0.7910447761194029,0.7560975609756098,0.7560975609756098,0.7246376811594203,0.0,0.7619047619047619,0.8709677419354839,0.8333333333333334,0.7142857142857143,0.6888888888888889,7,22.0,70.0,0.3181818181818182,0.0,16,9.0,153.0,9.5625,6.299999999999998,141.0,8.8125,10.9,2.4,-1.1,-1.6,0.4,0.0425510099456577,0.61,0.634,0.191,0.3,1.2,L (-2),L (-2)
