Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Andrew Wiggins,Shared Games with Anthony Lamb,Shared Games with Donte DiVincenzo,Shared Games with Draymond Green,Shared Games with JaMychal Green,Shared Games with Jonathan Kuminga,Shared Games with Jordan Poole,Shared Games with Kevon Looney,Shared Games with Klay Thompson,Shared Games with Moses Moody,Shared Games with Patrick Baldwin Jr.,Shared Games with Ryan Rollins,Shared Games with Stephen Curry,Shared Games with Ty Jerome,Andrew Wiggins,Anthony Lamb,Donte DiVincenzo,Draymond Green,James Wiseman,JaMychal Green,Jonathan Kuminga,Jordan Poole,Kevon Looney,Klay Thompson,Lester Quinones,Moses Moody,Patrick Baldwin Jr.,Ryan Rollins,Stephen Curry,Ty Jerome,co_inf with Andrew Wiggins,co_inf with Anthony Lamb,co_inf with Donte DiVincenzo,co_inf with Draymond Green,co_inf with James Wiseman,co_inf with JaMychal Green,co_inf with Jonathan Kuminga,co_inf with Jordan Poole,co_inf with Kevon Looney,co_inf with Klay Thompson,co_inf with Lester Quinones,co_inf with Moses Moody,co_inf with Patrick Baldwin Jr.,co_inf with Ryan Rollins,co_inf with Stephen Curry,co_inf with Ty Jerome,Gary Payton II,Jalen Johnson,co_inf with Gary Payton II,co_inf with Jalen Johnson,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
61.0,,2023-02-26,39-029,GSW,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,78.0,5.571428571428571,0.0,83.59999999999998,5.97142857142857,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,L (-13),L (-13)
62.0,,2023-02-28,39-031,GSW,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,85.0,6.071428571428571,0.0,95.7,6.835714285714286,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,W (+15),W (+15)
63.0,,2023-03-02,39-033,GSW,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,95.0,6.785714285714286,0.0,100.0,7.142857142857143,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,,
64.0,,2023-03-03,39-034,GSW,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,82.0,5.857142857142857,0.0,85.70000000000002,6.121428571428573,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,W (+5),W (+5)
65.0,4.0,2023-03-05,39-036,GSW,LAL,0.0,14.466666666666669,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.3,11.0,0.0,0.0,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,1.0,66.0,4.714285714285714,0.2999999999999997,69.2,4.942857142857143,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,W (+18),W (+18)
66.0,5.0,2023-03-07,39-038,GSW,OKC,0.0,11.533333333333331,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,3.0,0.0,0.0,3.0,0.0,2.0,1.4,-14.0,1.0,1.0,1.0,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,3.0,87.0,6.214285714285714,1.3999999999999997,105.0,7.5,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,W (+24),W (+24)
67.0,6.0,2023-03-09,39-040,GSW,MEM,0.0,17.65,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,1.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,2.6,4.0,0.0,0.0,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,4.0,59.0,4.214285714285714,2.6,77.6,5.542857142857143,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,W (+9),W (+9)
68.0,7.0,2023-03-11,39-042,GSW,MIL,0.0,10.483333333333333,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,2.0,3.0,5.0,2.0,0.0,1.0,1.0,1.0,2.0,4.0,-3.0,1.0,1.0,1.0,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,7.0,100.0,7.142857142857143,4.0,105.90000000000002,7.564285714285716,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,L (-8),L (-8)
69.0,8.0,2023-03-13,39-044,GSW,PHO,0.0,16.033333333333335,2.0,3.0,0.667,0.0,1.0,0.0,2.0,3.0,0.667,0.0,2.0,2.0,3.0,1.0,0.0,0.0,3.0,6.0,6.8,19.0,2.0,2.0,1.0,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,6.0,78.0,5.571428571428571,5.999999999999998,90.5,6.464285714285714,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,L (-9),L (-9)
70.0,,2023-03-15,39-046,GSW,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,77.0,5.5,0.0,90.9,6.492857142857143,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,L (-21),L (-21)
71.0,,2023-03-17,39-048,GSW,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,81.0,5.785714285714286,0.0,90.7,6.478571428571429,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,W (+9),W (+9)
72.0,,2023-03-18,39-049,GSW,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,61.0,4.357142857142857,0.0,82.0,5.857142857142857,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,W (+11),W (+11)
73.0,,2023-03-20,39-051,GSW,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,93.0,6.642857142857143,0.0,104.5,7.464285714285714,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,L (-8),L (-8)
74.0,,2023-03-22,39-053,GSW,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,95.0,6.785714285714286,0.0,107.0,7.642857142857143,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,L (-8),L (-8)
75.0,,2023-03-24,39-055,GSW,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,76.0,5.428571428571429,0.0,86.80000000000001,6.200000000000001,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,L (-14),L (-14)
76.0,,2023-03-26,39-057,GSW,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,54.0,3.857142857142857,0.0,63.19999999999999,4.514285714285713,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,W (+13),W (+13)
77.0,,2023-03-28,39-059,GSW,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,93.0,6.642857142857143,0.0,102.2,7.3,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,W (+2),W (+2)
78.0,,2023-03-31,39-062,GSW,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,106.0,7.571428571428571,0.0,116.9,8.35,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,W (+8),W (+8)
79.0,,2023-04-02,39-064,GSW,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,79.0,5.642857142857143,0.0,91.5,6.535714285714286,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,L (-3),L (-3)
80.0,,2023-04-04,39-066,GSW,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,101.0,7.214285714285714,0.0,118.7,8.47857142857143,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,W (+11),W (+11)
81.0,,2023-04-07,39-069,GSW,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,98.0,7.0,0.0,100.20000000000002,7.157142857142858,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,W (+15),W (+15)
82.0,,2023-04-09,39-071,GSW,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,4,8,8,5,2,8,8,7,4,4,1,7,4,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.081081081081081,0.064516129032258,0.1111111111111111,0.1095890410958904,0.0,0.087719298245614,0.0298507462686567,0.0975609756097561,0.0975609756097561,0.1014492753623188,0.0,0.0634920634920634,0.1290322580645161,0.0833333333333333,0.125,0.0888888888888888,22.0,70.0,0.0,0.0,14,,162.0,11.571428571428571,0.0,162.20000000000002,11.585714285714287,7.3,0.1,-2.5,-4.3,1.7,0.0017430534194606,0.521,0.6,0.2,0.0,0.0,L (-2),L (-2)
