Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Andre Iguodala,Shared Games with Andrew Wiggins,Shared Games with Anthony Lamb,Shared Games with Donte DiVincenzo,Shared Games with Draymond Green,Shared Games with James Wiseman,Shared Games with JaMychal Green,Shared Games with Jonathan Kuminga,Shared Games with Jordan Poole,Shared Games with Kevon Looney,Shared Games with Klay Thompson,Shared Games with Moses Moody,Shared Games with Patrick Baldwin Jr.,Shared Games with Ryan Rollins,Shared Games with Stephen Curry,Andre Iguodala,Andrew Wiggins,Anthony Lamb,Donte DiVincenzo,Draymond Green,James Wiseman,JaMychal Green,Jonathan Kuminga,Jordan Poole,Kevon Looney,Klay Thompson,Lester Quinones,Moses Moody,Patrick Baldwin Jr.,Ryan Rollins,Stephen Curry,co_inf with Andre Iguodala,co_inf with Andrew Wiggins,co_inf with Anthony Lamb,co_inf with Donte DiVincenzo,co_inf with Draymond Green,co_inf with James Wiseman,co_inf with JaMychal Green,co_inf with Jonathan Kuminga,co_inf with Jordan Poole,co_inf with Kevon Looney,co_inf with Klay Thompson,co_inf with Lester Quinones,co_inf with Moses Moody,co_inf with Patrick Baldwin Jr.,co_inf with Ryan Rollins,co_inf with Stephen Curry,Shared Games with Gary Payton II,Gary Payton II,Jalen Johnson,co_inf with Gary Payton II,co_inf with Jalen Johnson,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
57.0,35.0,2023-02-13,25-220,GSW,WAS,0,18.383333333333333,4.0,5.0,.800,0.0,0.0,,1,1.0,1.000,1.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,9.0,12.0,+12,5.0,4.0,0.8,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,11.0,95.0,5.9375,11.6,105.89999999999998,6.618749999999999,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,L (-3),L (-3)
58.0,36.0,2023-02-14,25-221,GSW,LAC,0,16.516666666666666,3.0,5.0,.600,1.0,1.0,1.000,4,5.0,.800,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,11.0,8.5,+2,4.0,2.0,0.5,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,4.0,68.0,4.25,6.9,82.69999999999997,5.168749999999998,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,L (-6),L (-6)
59.0,37.0,2023-02-23,25-230,GSW,LAL,0,29.916666666666668,8.0,15.0,.533,2.0,4.0,.500,2,2.0,1.000,0.0,2.0,2.0,3.0,1.0,0.0,2.0,3.0,20.0,13.2,-7,11.0,6.0,0.5454545454545454,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,7.0,55.0,3.4375,12.4,63.6,3.975,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+9),W (+9)
60.0,38.0,2023-02-24,25-231,GSW,HOU,0,24.15,4.0,7.0,.571,1.0,2.0,.500,0,0.0,,0.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,9.0,5.7,+6,5.0,3.0,0.6,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,4.0,86.0,5.375,5.700000000000001,78.2,4.8875,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,L (-10),L (-10)
61.0,39.0,2023-02-26,25-233,GSW,MIN,0,21.4,1.0,5.0,.200,0.0,1.0,.000,0,0.0,,1.0,3.0,4.0,4.0,3.0,0.0,0.0,3.0,2.0,5.1,-4,4.0,1.0,0.25,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,8.0,70.0,4.375,5.1000000000000005,77.19999999999999,4.824999999999999,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,L (-13),L (-13)
62.0,40.0,2023-02-28,25-235,GSW,POR,0,16.933333333333334,1.0,2.0,.500,0.0,1.0,.000,0,0.0,,1.0,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,5.4,-3,1.0,1.0,1.0,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,8.0,77.0,4.8125,5.4,90.3,5.64375,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+15),W (+15)
63.0,41.0,2023-03-02,25-237,GSW,LAC,0,19.633333333333333,1.0,6.0,.167,0.0,4.0,.000,2,2.0,1.000,0.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,4.0,4.5,+6,2.0,1.0,0.5,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,4.0,91.0,5.6875,3.7,86.7,5.41875,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,,
64.0,42.0,2023-03-03,25-238,GSW,NOP,0,22.216666666666665,1.0,5.0,.200,0.0,1.0,.000,0,0.0,,0.0,3.0,3.0,5.0,0.0,0.0,2.0,2.0,2.0,0.5,-3,4.0,1.0,0.25,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,3.0,79.0,4.9375,0.5,80.00000000000001,5.000000000000001,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+5),W (+5)
65.0,,2023-03-05,25-240,GSW,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,,67.0,4.1875,0.0,68.60000000000001,4.2875000000000005,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+18),W (+18)
66.0,,2023-03-07,25-242,GSW,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,,90.0,5.625,0.0,97.10000000000002,6.068750000000001,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+24),W (+24)
67.0,43.0,2023-03-09,25-244,GSW,MEM,0,23.23333333333333,3.0,4.0,.750,3.0,4.0,.750,2,2.0,1.000,0.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,11.0,11.7,-10,0.0,0.0,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,10.0,53.0,3.3125,10.899999999999997,64.10000000000001,4.0062500000000005,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+9),W (+9)
68.0,44.0,2023-03-11,25-246,GSW,MIL,0,14.466666666666669,0.0,5.0,.000,0.0,2.0,.000,0,0.0,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.1,-6,3.0,0.0,0.0,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,-1.0,108.0,6.75,-1.1000000000000003,105.3,6.58125,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,L (-8),L (-8)
69.0,,2023-03-13,25-248,GSW,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,,84.0,5.25,0.0,98.6,6.1625,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,L (-9),L (-9)
70.0,,2023-03-15,25-250,GSW,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,,77.0,4.8125,0.0,90.9,5.68125,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,L (-21),L (-21)
71.0,,2023-03-17,25-252,GSW,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,,81.0,5.0625,0.0,90.7,5.66875,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+9),W (+9)
72.0,,2023-03-18,25-253,GSW,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,,61.0,3.8125,0.0,82.0,5.125,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+11),W (+11)
73.0,,2023-03-20,25-255,GSW,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,,93.0,5.8125,0.0,104.5,6.53125,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,L (-8),L (-8)
74.0,,2023-03-22,25-257,GSW,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,,95.0,5.9375,0.0,107.0,6.6875,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,L (-8),L (-8)
75.0,,2023-03-24,25-259,GSW,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,,76.0,4.75,0.0,86.80000000000001,5.425000000000001,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,L (-14),L (-14)
76.0,,2023-03-26,25-261,GSW,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,,54.0,3.375,0.0,63.19999999999999,3.9499999999999993,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+13),W (+13)
77.0,,2023-03-28,25-263,GSW,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,,93.0,5.8125,0.0,98.7,6.16875,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+2),W (+2)
78.0,,2023-03-31,25-266,GSW,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,,106.0,6.625,0.0,108.0,6.75,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+8),W (+8)
79.0,,2023-04-02,25-268,GSW,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,,79.0,4.9375,0.0,78.6,4.9125,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,L (-3),L (-3)
80.0,45.0,2023-04-04,25-270,GSW,OKC,0,1.6,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0.0,0.0,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,0.0,101.0,6.3125,0.0,107.8,6.7375,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+11),W (+11)
81.0,,2023-04-07,25-273,GSW,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,,98.0,6.125,0.0,94.3,5.89375,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,W (+15),W (+15)
82.0,,2023-04-09,25-275,GSW,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4,19,31,35,37,17,30,34,45,45,33,40,21,8,19,8.0,37.0,62.0,72.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,0.5,0.5135135135135135,0.5,0.4861111111111111,0.5068493150684932,0.3777777777777777,0.5263157894736842,0.5074626865671642,0.5487804878048781,0.5487804878048781,0.4782608695652174,0.0,0.6349206349206349,0.6774193548387096,0.6666666666666666,0.3392857142857143,1,22.0,70.0,0.0454545454545454,0.0,16,,162.0,10.125,0.0,147.3,9.20625,12.8,2.1,-0.8,-1.1,0.3,0.0316825592125499,0.594,0.372,0.169,0.3,1.4,L (-2),L (-2)
