Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Andre Iguodala,Shared Games with Andrew Wiggins,Shared Games with Anthony Lamb,Shared Games with Donte DiVincenzo,Shared Games with Draymond Green,Shared Games with James Wiseman,Shared Games with Jonathan Kuminga,Shared Games with Jordan Poole,Shared Games with Kevon Looney,Shared Games with Klay Thompson,Shared Games with Moses Moody,Shared Games with Patrick Baldwin Jr.,Shared Games with Ryan Rollins,Shared Games with Stephen Curry,Shared Games with Ty Jerome,Andre Iguodala,Andrew Wiggins,Anthony Lamb,Donte DiVincenzo,Draymond Green,James Wiseman,Jonathan Kuminga,Jordan Poole,Kevon Looney,Klay Thompson,Lester Quinones,Moses Moody,Patrick Baldwin Jr.,Ryan Rollins,Stephen Curry,Ty Jerome,co_inf with Andre Iguodala,co_inf with Andrew Wiggins,co_inf with Anthony Lamb,co_inf with Donte DiVincenzo,co_inf with Draymond Green,co_inf with James Wiseman,co_inf with Jonathan Kuminga,co_inf with Jordan Poole,co_inf with Kevon Looney,co_inf with Klay Thompson,co_inf with Lester Quinones,co_inf with Moses Moody,co_inf with Patrick Baldwin Jr.,co_inf with Ryan Rollins,co_inf with Stephen Curry,co_inf with Ty Jerome,Shared Games with Gary Payton II,Gary Payton II,Jalen Johnson,co_inf with Gary Payton II,co_inf with Jalen Johnson,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
56.0,36.0,2023-02-11,32-235,GSW,LAL,0,19.066666666666663,3.0,8.0,.375,1.0,4.0,.250,4,4.0,1.000,1.0,4.0,5.0,0.0,0.0,0.0,1.0,4.0,11.0,5.9,-7,4.0,2.0,0.5,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,3.0,76.0,4.75,4.299999999999999,71.9,4.49375,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,W (+27),W (+27)
57.0,37.0,2023-02-13,32-237,GSW,WAS,0,15.9,5.0,5.0,1.000,4.0,4.0,1.000,0,0.0,,0.0,1.0,1.0,5.0,2.0,0.0,1.0,3.0,14.0,16.1,-7,1.0,1.0,1.0,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,16.0,90.0,5.625,16.1,101.39999999999998,6.337499999999999,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,L (-3),L (-3)
58.0,38.0,2023-02-14,32-238,GSW,LAC,0,9.466666666666669,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,-1.9,-12,0.0,0.0,,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,1.0,71.0,4.4375,-1.9000000000000004,91.5,5.71875,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,L (-6),L (-6)
59.0,39.0,2023-02-23,32-247,GSW,LAL,0,16.266666666666666,1.0,5.0,.200,1.0,4.0,.250,0,2.0,.000,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.3,-21,1.0,0.0,0.0,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,-2.0,64.0,4.0,-0.3,76.3,4.76875,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,W (+9),W (+9)
60.0,40.0,2023-02-24,32-248,GSW,HOU,0,15.7,1.0,5.0,.200,1.0,3.0,.333,0,0.0,,1.0,6.0,7.0,2.0,2.0,0.0,3.0,5.0,3.0,0.8,+4,2.0,0.0,0.0,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,6.0,84.0,5.25,0.7999999999999989,83.10000000000001,5.1937500000000005,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,L (-10),L (-10)
61.0,41.0,2023-02-26,32-250,GSW,MIN,0,12.0,1.0,4.0,.250,1.0,3.0,.333,1,2.0,.500,2.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,4.0,2.3,-7,1.0,0.0,0.0,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,1.0,77.0,4.8125,1.9000000000000008,80.39999999999999,5.025,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,L (-13),L (-13)
62.0,42.0,2023-02-28,32-252,GSW,POR,0,4.616666666666667,1.0,2.0,.500,0.0,0.0,,0,0.0,,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.7,-11,2.0,1.0,0.5,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,2.0,83.0,5.1875,1.7000000000000002,94.0,5.875,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,W (+15),W (+15)
63.0,43.0,2023-03-02,32-254,GSW,LAC,0,4.633333333333333,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4,-2,0.0,0.0,,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,0.0,95.0,5.9375,-0.4,90.8,5.675,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,,
64.0,44.0,2023-03-03,32-255,GSW,NOP,0,15.383333333333333,5.0,7.0,.714,1.0,2.0,.500,3,4.0,.750,1.0,5.0,6.0,1.0,0.0,2.0,0.0,1.0,14.0,14.6,-1,5.0,4.0,0.8,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,12.0,70.0,4.375,13.4,67.10000000000001,4.1937500000000005,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,W (+5),W (+5)
65.0,45.0,2023-03-05,32-257,GSW,LAL,0,4.433333333333334,1.0,2.0,.500,1.0,2.0,.500,0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.3,0,0.0,0.0,,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,2.0,65.0,4.0625,2.3,66.3,4.14375,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,W (+18),W (+18)
66.0,46.0,2023-03-07,32-259,GSW,OKC,0,12.933333333333334,2.0,3.0,.667,1.0,2.0,.500,4,4.0,1.000,1.0,2.0,3.0,1.0,0.0,1.0,1.0,2.0,9.0,8.6,-3,1.0,1.0,1.0,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,6.0,84.0,5.25,6.999999999999999,90.1,5.63125,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,W (+24),W (+24)
67.0,47.0,2023-03-09,32-261,GSW,MEM,0,17.866666666666667,3.0,8.0,.375,3.0,7.0,.429,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,4.2,-17,1.0,0.0,0.0,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,1.0,62.0,3.875,4.199999999999999,70.8,4.425,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,W (+9),W (+9)
68.0,48.0,2023-03-11,32-263,GSW,MIL,0,23.2,7.0,10.0,.700,4.0,6.0,.667,0,0.0,,1.0,5.0,6.0,1.0,1.0,1.0,0.0,2.0,18.0,17.6,-14,4.0,3.0,0.75,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,17.0,90.0,5.625,17.599999999999998,86.60000000000002,5.412500000000001,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,L (-8),L (-8)
69.0,49.0,2023-03-13,32-265,GSW,PHO,0,21.116666666666667,3.0,5.0,.600,1.0,3.0,.333,2,2.0,1.000,1.0,6.0,7.0,1.0,2.0,1.0,1.0,3.0,9.0,10.4,+1,2.0,2.0,1.0,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,12.0,72.0,4.5,9.599999999999998,89.0,5.5625,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,L (-9),L (-9)
70.0,50.0,2023-03-15,32-267,GSW,LAC,0,15.516666666666667,2.0,2.0,1.000,0.0,0.0,,3,3.0,1.000,0.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,7.0,5.5,-6,2.0,2.0,1.0,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,4.0,73.0,4.5625,4.299999999999999,86.6,5.4125,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,L (-21),L (-21)
71.0,51.0,2023-03-17,32-269,GSW,ATL,0,13.9,2.0,3.0,.667,0.0,0.0,,2,2.0,1.000,2.0,1.0,3.0,0.0,0.0,2.0,1.0,4.0,6.0,5.2,-9,3.0,2.0,0.6666666666666666,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,5.0,76.0,4.75,4.4,86.30000000000001,5.393750000000001,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,W (+9),W (+9)
72.0,52.0,2023-03-18,32-270,GSW,MEM,0,10.483333333333333,1.0,2.0,.500,0.0,0.0,,0,0.0,,2.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,4.1,-6,2.0,1.0,0.5,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,5.0,56.0,3.5,4.1,77.89999999999999,4.86875,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,W (+11),W (+11)
73.0,53.0,2023-03-20,32-272,GSW,HOU,0,12.9,2.0,5.0,.400,0.0,2.0,.000,0,0.0,,3.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,4.0,6.1,+4,3.0,2.0,0.6666666666666666,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,6.0,87.0,5.4375,6.1,98.4,6.15,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,L (-8),L (-8)
74.0,54.0,2023-03-22,32-274,GSW,DAL,0,8.716666666666667,4.0,5.0,.800,0.0,0.0,,1,1.0,1.000,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,7.7,-3,5.0,4.0,0.8,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,5.0,90.0,5.625,7.299999999999999,99.7,6.23125,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,L (-8),L (-8)
75.0,55.0,2023-03-24,32-276,GSW,PHI,0,13.516666666666667,4.0,5.0,.800,2.0,3.0,.667,2,2.0,1.000,3.0,3.0,6.0,0.0,1.0,0.0,0.0,1.0,12.0,13.7,+4,2.0,2.0,1.0,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,12.0,64.0,4.0,12.899999999999997,73.9,4.61875,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,L (-14),L (-14)
76.0,56.0,2023-03-26,32-278,GSW,MIN,0,3.95,0.0,1.0,.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,+8,1.0,0.0,0.0,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,-1.0,55.0,3.4375,-0.7,63.89999999999999,3.99375,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,W (+13),W (+13)
77.0,,2023-03-28,32-280,GSW,NOP,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,,93.0,5.8125,0.0,98.7,6.16875,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,W (+2),W (+2)
78.0,,2023-03-31,32-283,GSW,SAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,,106.0,6.625,0.0,108.0,6.75,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,W (+8),W (+8)
79.0,,2023-04-02,32-285,GSW,DEN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,,79.0,4.9375,0.0,78.6,4.9125,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,L (-3),L (-3)
80.0,,2023-04-04,32-287,GSW,OKC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,,101.0,6.3125,0.0,107.8,6.7375,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,W (+11),W (+11)
81.0,,2023-04-07,32-290,GSW,SAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,,98.0,6.125,0.0,94.3,5.89375,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,W (+15),W (+15)
82.0,57.0,2023-04-09,32-292,GSW,POR,0,11.966666666666669,1.0,2.0,.500,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.3,+10,1.0,1.0,1.0,5,25,38,50,48,16,50,57,57,49,46,20,9,40,30,8.0,37.0,62.0,72.0,73.0,45.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.625,0.6756756756756757,0.6129032258064516,0.6944444444444444,0.6575342465753424,0.3555555555555555,0.746268656716418,0.6951219512195121,0.6951219512195121,0.7101449275362319,0.0,0.7301587301587301,0.6451612903225806,0.75,0.7142857142857143,0.6666666666666666,2,22.0,70.0,0.0909090909090909,0.0,16,3.0,159.0,9.9375,2.3,145.0,9.0625,15.5,2.2,-0.5,-0.7,0.2,0.0375269147954475,0.65,0.44,0.266,0.3,1.2,L (-2),L (-2)
