Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Andre Iguodala,Shared Games with Andrew Wiggins,Shared Games with Anthony Lamb,Shared Games with Draymond Green,Shared Games with James Wiseman,Shared Games with JaMychal Green,Shared Games with Jonathan Kuminga,Shared Games with Jordan Poole,Shared Games with Kevon Looney,Shared Games with Klay Thompson,Shared Games with Moses Moody,Shared Games with Patrick Baldwin Jr.,Shared Games with Ryan Rollins,Shared Games with Stephen Curry,Shared Games with Ty Jerome,Andre Iguodala,Andrew Wiggins,Anthony Lamb,Draymond Green,James Wiseman,JaMychal Green,Jonathan Kuminga,Jordan Poole,Kevon Looney,Klay Thompson,Lester Quinones,Moses Moody,Patrick Baldwin Jr.,Ryan Rollins,Stephen Curry,Ty Jerome,co_inf with Andre Iguodala,co_inf with Andrew Wiggins,co_inf with Anthony Lamb,co_inf with Draymond Green,co_inf with James Wiseman,co_inf with JaMychal Green,co_inf with Jonathan Kuminga,co_inf with Jordan Poole,co_inf with Kevon Looney,co_inf with Klay Thompson,co_inf with Lester Quinones,co_inf with Moses Moody,co_inf with Patrick Baldwin Jr.,co_inf with Ryan Rollins,co_inf with Stephen Curry,co_inf with Ty Jerome,Shared Games with Gary Payton II,Gary Payton II,Jalen Johnson,co_inf with Gary Payton II,co_inf with Jalen Johnson,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
56.0,46.0,2023-02-11,26-011,GSW,LAL,0.0,25.683333333333334,2.0,8.0,0.25,1.0,5.0,0.2,0.0,0.0,,0.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,5.0,-0.2,-2.0,3.0,1.0,0.3333333333333333,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,-1.0,80.0,5.0,-0.2000000000000019,76.39999999999999,4.775,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,W (+27),W (+27)
57.0,47.0,2023-02-13,26-013,GSW,WAS,0.0,25.33333333333333,6.0,9.0,0.667,5.0,8.0,0.625,0.0,0.0,,0.0,1.0,1.0,3.0,2.0,0.0,3.0,1.0,17.0,14.1,-7.0,1.0,1.0,1.0,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,11.0,95.0,5.9375,14.099999999999998,103.4,6.4625,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,L (-3),L (-3)
58.0,48.0,2023-02-14,26-014,GSW,LAC,1.0,29.25,3.0,6.0,0.5,2.0,4.0,0.5,2.0,2.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,3.0,10.0,9.3,-18.0,2.0,1.0,0.5,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,7.0,65.0,4.0625,8.5,81.09999999999998,5.068749999999999,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,L (-6),L (-6)
59.0,49.0,2023-02-23,26-023,GSW,LAL,1.0,24.016666666666666,2.0,7.0,0.286,1.0,6.0,0.167,0.0,0.0,,0.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,5.0,4.0,-9.0,1.0,1.0,1.0,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,5.0,57.0,3.5625,3.9999999999999982,72.0,4.5,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,W (+9),W (+9)
60.0,50.0,2023-02-24,26-024,GSW,HOU,1.0,35.233333333333334,5.0,9.0,0.556,5.0,9.0,0.556,0.0,0.0,,0.0,3.0,3.0,4.0,0.0,0.0,2.0,0.0,15.0,12.4,14.0,0.0,0.0,,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,11.0,79.0,4.9375,12.4,71.50000000000001,4.468750000000001,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,L (-10),L (-10)
61.0,51.0,2023-02-26,26-026,GSW,MIN,1.0,38.16666666666666,7.0,13.0,0.538,4.0,9.0,0.444,3.0,4.0,0.75,2.0,6.0,8.0,5.0,4.0,0.0,3.0,0.0,21.0,22.0,9.0,4.0,3.0,0.75,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,18.0,60.0,3.75,20.8,61.5,3.84375,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,L (-13),L (-13)
62.0,52.0,2023-02-28,26-028,GSW,POR,1.0,32.71666666666667,8.0,11.0,0.727,5.0,7.0,0.714,0.0,0.0,,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,21.0,20.0,15.0,4.0,3.0,0.75,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,16.0,69.0,4.3125,20.0,75.7,4.73125,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,W (+15),W (+15)
63.0,53.0,2023-03-02,26-030,GSW,LAC,1.0,31.4,2.0,10.0,0.2,1.0,6.0,0.167,0.0,0.0,,5.0,6.0,11.0,0.0,2.0,2.0,1.0,1.0,5.0,6.1,22.0,4.0,1.0,0.25,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,9.0,86.0,5.375,6.100000000000001,84.3,5.26875,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,,
64.0,54.0,2023-03-03,26-031,GSW,NOP,1.0,31.9,1.0,3.0,0.333,1.0,3.0,0.333,0.0,0.0,,2.0,5.0,7.0,6.0,1.0,0.0,2.0,4.0,3.0,5.8,1.0,0.0,0.0,,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,12.0,70.0,4.375,5.800000000000001,74.7,4.66875,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,W (+5),W (+5)
65.0,55.0,2023-03-05,26-033,GSW,LAL,1.0,37.016666666666666,2.0,8.0,0.25,2.0,6.0,0.333,5.0,5.0,1.0,1.0,6.0,7.0,6.0,0.0,1.0,0.0,3.0,11.0,12.4,2.0,2.0,0.0,0.0,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,12.0,55.0,3.4375,10.4,58.2,3.6375,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,W (+18),W (+18)
66.0,56.0,2023-03-07,26-035,GSW,OKC,1.0,33.2,2.0,8.0,0.25,1.0,6.0,0.167,2.0,2.0,1.0,3.0,3.0,6.0,7.0,3.0,0.0,2.0,5.0,7.0,9.1,-10.0,2.0,1.0,0.5,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,11.0,79.0,4.9375,8.299999999999999,88.80000000000001,5.550000000000001,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,W (+24),W (+24)
67.0,57.0,2023-03-09,26-037,GSW,MEM,1.0,21.4,1.0,5.0,0.2,0.0,4.0,0.0,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,-0.8,-25.0,1.0,1.0,1.0,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,-1.0,64.0,4.0,-0.8000000000000004,75.8,4.7375,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,W (+9),W (+9)
68.0,58.0,2023-03-11,26-039,GSW,MIL,1.0,37.23333333333333,7.0,16.0,0.438,6.0,12.0,0.5,0.0,0.0,,2.0,8.0,10.0,3.0,2.0,1.0,1.0,3.0,20.0,18.0,19.0,4.0,1.0,0.25,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,19.0,88.0,5.5,17.999999999999996,86.20000000000002,5.387500000000001,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,L (-8),L (-8)
69.0,59.0,2023-03-13,26-041,GSW,PHO,1.0,31.0,4.0,9.0,0.444,2.0,6.0,0.333,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,10.0,4.2,3.0,3.0,2.0,0.6666666666666666,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,2.0,82.0,5.125,4.199999999999999,94.4,5.9,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,L (-9),L (-9)
70.0,60.0,2023-03-15,26-043,GSW,LAC,1.0,32.86666666666667,4.0,10.0,0.4,2.0,7.0,0.286,0.0,0.0,,1.0,5.0,6.0,3.0,1.0,0.0,1.0,4.0,10.0,7.3,-12.0,3.0,2.0,0.6666666666666666,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,9.0,68.0,4.25,7.299999999999999,83.6,5.225,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,L (-21),L (-21)
71.0,61.0,2023-03-17,26-045,GSW,ATL,1.0,35.81666666666667,6.0,13.0,0.462,3.0,9.0,0.333,3.0,4.0,0.75,0.0,3.0,3.0,6.0,1.0,0.0,0.0,0.0,18.0,17.0,-6.0,4.0,3.0,0.75,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,11.0,70.0,4.375,15.8,74.9,4.68125,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,W (+9),W (+9)
72.0,62.0,2023-03-18,26-046,GSW,MEM,1.0,22.5,1.0,3.0,0.333,1.0,2.0,0.5,0.0,0.0,,2.0,3.0,5.0,7.0,0.0,0.0,3.0,2.0,3.0,4.7,-10.0,1.0,0.0,0.0,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,9.0,52.0,3.25,4.699999999999998,77.3,4.83125,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,W (+11),W (+11)
73.0,63.0,2023-03-20,26-048,GSW,HOU,1.0,19.25,1.0,6.0,0.167,1.0,5.0,0.2,2.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,2.0,5.0,3.1,0.0,1.0,0.0,0.0,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,2.0,91.0,5.6875,2.3000000000000007,102.2,6.3875,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,L (-8),L (-8)
74.0,64.0,2023-03-22,26-050,GSW,DAL,1.0,24.266666666666666,4.0,10.0,0.4,4.0,10.0,0.4,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,4.0,1.0,14.0,8.2,7.0,0.0,0.0,,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,4.0,91.0,5.6875,7.4,99.6,6.225,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,L (-8),L (-8)
75.0,65.0,2023-03-24,26-052,GSW,PHI,1.0,18.98333333333333,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,-2.3,-4.0,0.0,0.0,,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,0.0,76.0,4.75,-2.3000000000000003,89.1,5.56875,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,L (-14),L (-14)
76.0,66.0,2023-03-26,26-054,GSW,MIN,1.0,20.666666666666668,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,2.0,0.0,0.0,1.0,3.0,2.0,1.8,-1.0,1.0,1.0,1.0,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,5.0,49.0,3.0625,1.799999999999999,61.39999999999999,3.8375,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,W (+13),W (+13)
77.0,67.0,2023-03-28,26-056,GSW,NOP,1.0,22.866666666666667,4.0,8.0,0.5,1.0,4.0,0.25,4.0,5.0,0.8,2.0,5.0,7.0,2.0,1.0,0.0,3.0,1.0,13.0,10.5,-5.0,4.0,3.0,0.75,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,7.0,86.0,5.375,8.899999999999999,89.8,5.6125,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,W (+2),W (+2)
78.0,68.0,2023-03-31,26-059,GSW,SAS,1.0,20.416666666666668,0.0,4.0,0.0,0.0,4.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,1.6,1.0,0.0,0.0,,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,1.0,105.0,6.5625,1.2000000000000002,106.8,6.675,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,W (+8),W (+8)
79.0,69.0,2023-04-02,26-061,GSW,DEN,1.0,31.566666666666663,8.0,12.0,0.667,1.0,4.0,0.25,1.0,1.0,1.0,5.0,8.0,13.0,4.0,2.0,0.0,3.0,3.0,18.0,19.3,12.0,8.0,7.0,0.875,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,21.0,58.0,3.625,18.9,59.7,3.73125,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,L (-3),L (-3)
80.0,70.0,2023-04-04,26-063,GSW,OKC,0.0,31.55,6.0,10.0,0.6,4.0,8.0,0.5,0.0,2.0,0.0,3.0,3.0,6.0,5.0,2.0,0.0,2.0,2.0,16.0,16.3,28.0,2.0,2.0,1.0,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,15.0,86.0,5.375,16.299999999999997,91.5,5.71875,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,W (+11),W (+11)
81.0,71.0,2023-04-07,26-066,GSW,SAC,1.0,29.416666666666668,7.0,10.0,0.7,4.0,6.0,0.667,0.0,0.0,,1.0,5.0,6.0,9.0,1.0,0.0,2.0,1.0,18.0,20.9,33.0,4.0,3.0,0.75,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,22.0,76.0,4.75,20.9,73.4,4.5875,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,W (+15),W (+15)
82.0,72.0,2023-04-09,26-068,GSW,POR,1.0,21.28333333333333,3.0,7.0,0.429,2.0,5.0,0.4,2.0,2.0,1.0,1.0,5.0,6.0,8.0,5.0,0.0,2.0,0.0,10.0,17.1,21.0,2.0,1.0,0.5,8,30,57,64,12,50,60,72,72,62,53,27,8,49,35,8.0,37.0,62.0,73.0,45.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,1.0,0.8108108108108109,0.9193548387096774,0.8767123287671232,0.2666666666666666,0.8771929824561403,0.8955223880597015,0.8780487804878049,0.8780487804878049,0.8985507246376812,0.0,0.8412698412698413,0.8709677419354839,0.6666666666666666,0.875,0.7777777777777778,7,22.0,70.0,0.3181818181818182,0.0,16,18.0,144.0,9.0,16.3,131.0,8.1875,12.8,4.2,0.7,-0.6,1.3,0.0695170716702553,0.593,0.7,0.131,1.3,1.9,L (-2),L (-2)
