Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Caris LeVert,Shared Games with Cedi Osman,Shared Games with Darius Garland,Shared Games with Dean Wade,Shared Games with Donovan Mitchell,Shared Games with Evan Mobley,Shared Games with Isaac Okoro,Shared Games with Jarrett Allen,Shared Games with Kevin Love,Shared Games with Lamar Stevens,Shared Games with Mamadi Diakite,Shared Games with Raul Neto,Shared Games with Ricky Rubio,Shared Games with Robin Lopez,Caris LeVert,Cedi Osman,Darius Garland,Dean Wade,Donovan Mitchell,Dylan Windler,Evan Mobley,Isaac Okoro,Jarrett Allen,Kevin Love,Lamar Stevens,Mamadi Diakite,Raul Neto,Ricky Rubio,Robin Lopez,Sam Merrill,co_inf with Caris LeVert,co_inf with Cedi Osman,co_inf with Darius Garland,co_inf with Dean Wade,co_inf with Donovan Mitchell,co_inf with Dylan Windler,co_inf with Evan Mobley,co_inf with Isaac Okoro,co_inf with Jarrett Allen,co_inf with Kevin Love,co_inf with Lamar Stevens,co_inf with Mamadi Diakite,co_inf with Raul Neto,co_inf with Ricky Rubio,co_inf with Robin Lopez,co_inf with Sam Merrill,Shared Games with Danny Green,Danny Green,Dejounte Murray,co_inf with Danny Green,co_inf with Dejounte Murray,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
58.0,,2023-02-08,23-137,CLE,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,104.0,6.933333333333334,0.0,119.0,7.933333333333334,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,W (+23),W (+23)
59.0,,2023-02-10,23-139,CLE,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,59.0,3.933333333333333,0.0,73.19999999999999,4.879999999999999,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,W (+23),W (+23)
60.0,,2023-02-11,23-140,CLE,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,91.0,6.066666666666666,0.0,113.70000000000002,7.580000000000001,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,W (+28),W (+28)
61.0,,2023-02-13,23-142,CLE,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,83.0,5.533333333333333,0.0,112.00000000000004,7.466666666666669,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,W (+11),W (+11)
62.0,,2023-02-15,23-144,CLE,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,69.0,4.6,0.0,90.8,6.053333333333333,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,W (+8),W (+8)
63.0,,2023-02-23,23-152,CLE,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,85.0,5.666666666666667,0.0,116.4,7.760000000000001,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,,
64.0,,2023-02-24,23-153,CLE,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,94.0,6.266666666666667,0.0,102.0,6.8,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,W (+8),W (+8)
65.0,,2023-02-26,23-155,CLE,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,80.0,5.333333333333333,0.0,106.10000000000002,7.073333333333335,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,L (-6),L (-6)
66.0,,2023-03-01,23-158,CLE,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,89.0,5.933333333333334,0.0,104.29999999999998,6.953333333333332,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,L (-6),L (-6)
67.0,,2023-03-04,23-161,CLE,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,88.0,5.866666666666666,0.0,100.4,6.693333333333333,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,L (-17),L (-17)
68.0,,2023-03-06,23-163,CLE,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,67.0,4.466666666666667,0.0,85.7,5.713333333333334,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,W (+25),W (+25)
69.0,,2023-03-08,23-165,CLE,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,65.0,4.333333333333333,0.0,83.9,5.593333333333334,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,L (-4),L (-4)
70.0,,2023-03-10,23-167,CLE,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,60.0,4.0,0.0,84.4,5.626666666666667,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,W (+24),W (+24)
71.0,,2023-03-12,23-169,CLE,CHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,85.0,5.666666666666667,0.0,111.3,7.42,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,W (+4),W (+4)
72.0,9.0,2023-03-14,23-171,CLE,CHO,0,4.116666666666666,1.0,2.0,.500,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,-5,1.0,1.0,1.0,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,2.0,53.0,3.533333333333333,2.0,75.6,5.04,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,W (+4),W (+4)
73.0,,2023-03-15,23-172,CLE,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,86.0,5.733333333333333,0.0,99.4,6.626666666666667,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,L (-4),L (-4)
74.0,,2023-03-17,23-174,CLE,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,75.0,5.0,0.0,98.80000000000004,6.58666666666667,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,W (+6),W (+6)
75.0,,2023-03-21,23-178,CLE,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,73.0,4.866666666666666,0.0,96.8,6.453333333333333,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,W (+16),W (+16)
76.0,,2023-03-23,23-180,CLE,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,93.0,6.2,0.0,124.79999999999998,8.319999999999999,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,L (-9),L (-9)
77.0,10.0,2023-03-26,23-183,CLE,HOU,0,2.35,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,+1,0.0,0.0,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,0.0,84.0,5.6,0.0,108.00000000000004,7.200000000000003,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,W (+23),W (+23)
78.0,,2023-03-28,23-185,CLE,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,94.0,6.266666666666667,0.0,106.9,7.126666666666667,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,W (+6),W (+6)
79.0,,2023-03-31,23-188,CLE,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,82.0,5.466666666666667,0.0,103.2,6.88,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,W (+2),W (+2)
80.0,,2023-04-02,23-190,CLE,IND,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,79.0,5.266666666666667,0.0,101.4,6.760000000000001,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,W (+17),W (+17)
81.0,,2023-04-04,23-192,CLE,ORL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,,67.0,4.466666666666667,0.0,71.8,4.786666666666666,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,L (-2),L (-2)
82.0,11.0,2023-04-06,23-194,CLE,ORL,0,28.75,7.0,12.0,.583,2.0,3.0,.667,2,2.0,1.000,2.0,2.0,4.0,1.0,3.0,2.0,1.0,3.0,18.0,17.3,+17,9.0,5.0,0.5555555555555556,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,13.0,44.0,2.933333333333333,16.5,45.59999999999999,3.039999999999999,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,L (-14),L (-14)
83.0,12.0,2023-04-09,23-197,CLE,CHO,0,22.966666666666665,0.0,6.0,.000,0.0,2.0,.000,2,2.0,1.000,1.0,3.0,4.0,2.0,0.0,0.0,0.0,3.0,2.0,-0.4,-7,4.0,0.0,0.0,8,11,9,7,10,12,10,7,3,9,7,11,3,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.1428571428571428,0.1304347826086956,0.1590909090909091,0.1470588235294117,0.0,0.1518987341772152,0.131578947368421,0.1029411764705882,0.0483870967741935,0.1451612903225806,0.3181818181818182,0.2291666666666666,0.0909090909090909,0.2702702702702703,0.0,1,11.0,74.0,0.0909090909090909,0.0,15,0.0,0.0,0.0,-1.1999999999999995,0.0,0.0,14.1,0.2,-1.4,-2.5,1.1,0.0033677349266702,0.521,0.286,0.143,0.0,0.1,W (+10),W (+10)
