Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Cedi Osman,Shared Games with Darius Garland,Shared Games with Dean Wade,Shared Games with Donovan Mitchell,Shared Games with Dylan Windler,Shared Games with Evan Mobley,Shared Games with Isaac Okoro,Shared Games with Isaiah Mobley,Shared Games with Jarrett Allen,Shared Games with Kevin Love,Shared Games with Lamar Stevens,Shared Games with Mamadi Diakite,Shared Games with Raul Neto,Shared Games with Ricky Rubio,Shared Games with Robin Lopez,Cedi Osman,Darius Garland,Dean Wade,Donovan Mitchell,Dylan Windler,Evan Mobley,Isaac Okoro,Isaiah Mobley,Jarrett Allen,Kevin Love,Lamar Stevens,Mamadi Diakite,Raul Neto,Ricky Rubio,Robin Lopez,Sam Merrill,co_inf with Cedi Osman,co_inf with Darius Garland,co_inf with Dean Wade,co_inf with Donovan Mitchell,co_inf with Dylan Windler,co_inf with Evan Mobley,co_inf with Isaac Okoro,co_inf with Isaiah Mobley,co_inf with Jarrett Allen,co_inf with Kevin Love,co_inf with Lamar Stevens,co_inf with Mamadi Diakite,co_inf with Raul Neto,co_inf with Ricky Rubio,co_inf with Robin Lopez,co_inf with Sam Merrill,Shared Games with Danny Green,Danny Green,Dejounte Murray,co_inf with Danny Green,co_inf with Dejounte Murray,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
54.0,,2023-02-02,28-161,CLE,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,69,63,37,62,3,72,70,8,62,40,56,17,41,29,30,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8961038961038961,0.9130434782608696,0.8409090909090909,0.9117647058823528,1.0,0.9113924050632912,0.9210526315789472,0.6666666666666666,0.9117647058823528,0.6451612903225806,0.9032258064516128,0.7727272727272727,0.8541666666666666,0.8787878787878788,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,,105.0,6.5625,0.0,129.5,8.09375,12.4,4.4,-0.2,-1.0,0.8,0.0974470396523628,0.546,0.437,0.243,1.0,1.4,W (+23),W (+23)
55.0,,2023-02-05,28-164,CLE,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,69,63,37,62,3,72,70,8,62,40,56,17,41,29,30,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8961038961038961,0.9130434782608696,0.8409090909090909,0.9117647058823528,1.0,0.9113924050632912,0.9210526315789472,0.6666666666666666,0.9117647058823528,0.6451612903225806,0.9032258064516128,0.7727272727272727,0.8541666666666666,0.8787878787878788,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,,109.0,6.8125,0.0,116.9,7.30625,12.4,4.4,-0.2,-1.0,0.8,0.0974470396523628,0.546,0.437,0.243,1.0,1.4,L (-3),L (-3)
56.0,50.0,2023-02-06,28-165,CLE,WAS,0.0,26.4,3.0,5.0,0.6,1.0,2.0,0.5,3.0,4.0,0.75,0.0,8.0,8.0,4.0,2.0,0.0,3.0,2.0,10.0,10.7,1.0,3.0,2.0,0.6666666666666666,69,63,37,62,3,72,70,8,62,40,56,17,41,29,30,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8961038961038961,0.9130434782608696,0.8409090909090909,0.9117647058823528,1.0,0.9113924050632912,0.9210526315789472,0.6666666666666666,0.9117647058823528,0.6451612903225806,0.9032258064516128,0.7727272727272727,0.8541666666666666,0.8787878787878788,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,12.0,86.0,5.375,9.499999999999998,100.30000000000004,6.2687500000000025,12.4,4.4,-0.2,-1.0,0.8,0.0974470396523628,0.546,0.437,0.243,1.0,1.4,W (+15),W (+15)
57.0,51.0,2023-02-08,28-167,CLE,DET,1.0,29.73333333333333,5.0,16.0,0.313,0.0,5.0,0.0,5.0,5.0,1.0,0.0,5.0,5.0,5.0,2.0,0.0,2.0,3.0,15.0,9.6,12.0,11.0,5.0,0.4545454545454545,69,63,37,62,3,72,70,8,62,40,56,17,41,29,30,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8961038961038961,0.9130434782608696,0.8409090909090909,0.9117647058823528,1.0,0.9113924050632912,0.9210526315789472,0.6666666666666666,0.9117647058823528,0.6451612903225806,0.9032258064516128,0.7727272727272727,0.8541666666666666,0.8787878787878788,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,4.0,89.0,5.5625,7.600000000000001,100.1,6.25625,12.4,4.4,-0.2,-1.0,0.8,0.0974470396523628,0.546,0.437,0.243,1.0,1.4,W (+19),W (+19)
58.0,52.0,2023-02-10,28-169,CLE,NOP,0.0,30.883333333333333,5.0,10.0,0.5,2.0,4.0,0.5,1.0,1.0,1.0,1.0,5.0,6.0,9.0,2.0,0.0,2.0,4.0,13.0,14.9,9.0,6.0,3.0,0.5,69,63,37,62,3,72,70,8,62,40,56,17,41,29,30,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8961038961038961,0.9130434782608696,0.8409090909090909,0.9117647058823528,1.0,0.9113924050632912,0.9210526315789472,0.6666666666666666,0.9117647058823528,0.6451612903225806,0.9032258064516128,0.7727272727272727,0.8541666666666666,0.8787878787878788,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,17.0,87.0,5.4375,14.5,104.5,6.53125,12.4,4.4,-0.2,-1.0,0.8,0.0974470396523628,0.546,0.437,0.243,1.0,1.4,W (+23),W (+23)
59.0,53.0,2023-02-11,28-170,CLE,CHI,0.0,26.3,0.0,4.0,0.0,0.0,2.0,0.0,1.0,2.0,0.5,1.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.4,13.0,2.0,0.0,0.0,69,63,37,62,3,72,70,8,62,40,56,17,41,29,30,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8961038961038961,0.9130434782608696,0.8409090909090909,0.9117647058823528,1.0,0.9113924050632912,0.9210526315789472,0.6666666666666666,0.9117647058823528,0.6451612903225806,0.9032258064516128,0.7727272727272727,0.8541666666666666,0.8787878787878788,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,0.0,59.0,3.6875,4.440892098500626e-16,73.19999999999999,4.574999999999999,12.4,4.4,-0.2,-1.0,0.8,0.0974470396523628,0.546,0.437,0.243,1.0,1.4,W (+28),W (+28)
60.0,54.0,2023-02-13,28-172,CLE,SAS,0.0,20.316666666666663,2.0,4.0,0.5,0.0,2.0,0.0,0.0,0.0,,1.0,0.0,1.0,5.0,1.0,0.0,2.0,2.0,4.0,4.4,4.0,2.0,2.0,1.0,69,63,37,62,3,72,70,8,62,40,56,17,41,29,30,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8961038961038961,0.9130434782608696,0.8409090909090909,0.9117647058823528,1.0,0.9113924050632912,0.9210526315789472,0.6666666666666666,0.9117647058823528,0.6451612903225806,0.9032258064516128,0.7727272727272727,0.8541666666666666,0.8787878787878788,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,5.0,86.0,5.375,4.4,109.3,6.83125,12.4,4.4,-0.2,-1.0,0.8,0.0974470396523628,0.546,0.437,0.243,1.0,1.4,W (+11),W (+11)
61.0,55.0,2023-02-15,28-174,CLE,PHI,0.0,28.28333333333333,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,,1.0,3.0,4.0,5.0,1.0,1.0,3.0,1.0,5.0,7.1,14.0,1.0,1.0,1.0,69,63,37,62,3,72,70,8,62,40,56,17,41,29,30,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8961038961038961,0.9130434782608696,0.8409090909090909,0.9117647058823528,1.0,0.9113924050632912,0.9210526315789472,0.6666666666666666,0.9117647058823528,0.6451612903225806,0.9032258064516128,0.7727272727272727,0.8541666666666666,0.8787878787878788,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,10.0,73.0,4.5625,7.1,104.90000000000003,6.556250000000002,12.4,4.4,-0.2,-1.0,0.8,0.0974470396523628,0.546,0.437,0.243,1.0,1.4,W (+8),W (+8)
62.0,56.0,2023-02-23,28-182,CLE,DEN,0.0,31.95,3.0,5.0,0.6,0.0,2.0,0.0,0.0,0.0,,0.0,4.0,4.0,9.0,0.0,1.0,1.0,1.0,6.0,10.5,-3.0,3.0,3.0,1.0,69,63,37,62,3,72,70,8,62,40,56,17,41,29,30,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8961038961038961,0.9130434782608696,0.8409090909090909,0.9117647058823528,1.0,0.9113924050632912,0.9210526315789472,0.6666666666666666,0.9117647058823528,0.6451612903225806,0.9032258064516128,0.7727272727272727,0.8541666666666666,0.8787878787878788,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,14.0,55.0,3.4375,10.499999999999998,80.3,5.01875,12.4,4.4,-0.2,-1.0,0.8,0.0974470396523628,0.546,0.437,0.243,1.0,1.4,W (+8),W (+8)
63.0,57.0,2023-02-24,28-183,CLE,ATL,0.0,9.05,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.9,-17.0,0.0,0.0,,69,63,37,62,3,72,70,8,62,40,56,17,41,29,30,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8961038961038961,0.9130434782608696,0.8409090909090909,0.9117647058823528,1.0,0.9113924050632912,0.9210526315789472,0.6666666666666666,0.9117647058823528,0.6451612903225806,0.9032258064516128,0.7727272727272727,0.8541666666666666,0.8787878787878788,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,-2.0,87.0,5.4375,-2.9,119.3,7.45625,12.4,4.4,-0.2,-1.0,0.8,0.0974470396523628,0.546,0.437,0.243,1.0,1.4,,
64.0,58.0,2023-02-26,28-185,CLE,TOR,0.0,22.9,2.0,5.0,0.4,1.0,2.0,0.5,2.0,2.0,1.0,0.0,3.0,3.0,6.0,1.0,0.0,1.0,1.0,7.0,9.0,13.0,3.0,1.0,0.3333333333333333,69,63,37,62,3,72,70,8,62,40,56,17,41,29,30,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8961038961038961,0.9130434782608696,0.8409090909090909,0.9117647058823528,1.0,0.9113924050632912,0.9210526315789472,0.6666666666666666,0.9117647058823528,0.6451612903225806,0.9032258064516128,0.7727272727272727,0.8541666666666666,0.8787878787878788,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,9.0,85.0,5.3125,8.199999999999998,93.8,5.8625,12.4,4.4,-0.2,-1.0,0.8,0.0974470396523628,0.546,0.437,0.243,1.0,1.4,L (-6),L (-6)
65.0,59.0,2023-03-01,28-188,CLE,BOS,0.0,33.35,5.0,11.0,0.455,0.0,3.0,0.0,0.0,0.0,,4.0,2.0,6.0,3.0,0.0,0.0,0.0,3.0,10.0,8.6,11.0,8.0,5.0,0.625,69,63,37,62,3,72,70,8,62,40,56,17,41,29,30,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8961038961038961,0.9130434782608696,0.8409090909090909,0.9117647058823528,1.0,0.9113924050632912,0.9210526315789472,0.6666666666666666,0.9117647058823528,0.6451612903225806,0.9032258064516128,0.7727272727272727,0.8541666666666666,0.8787878787878788,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,8.0,72.0,4.5,8.600000000000001,97.5,6.09375,12.4,4.4,-0.2,-1.0,0.8,0.0974470396523628,0.546,0.437,0.243,1.0,1.4,L (-6),L (-6)
66.0,60.0,2023-03-04,28-191,CLE,DET,0.0,21.58333333333333,3.0,8.0,0.375,3.0,4.0,0.75,2.0,4.0,0.5,1.0,1.0,2.0,3.0,1.0,0.0,2.0,1.0,11.0,7.5,13.0,4.0,0.0,0.0,69,63,37,62,3,72,70,8,62,40,56,17,41,29,30,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8961038961038961,0.9130434782608696,0.8409090909090909,0.9117647058823528,1.0,0.9113924050632912,0.9210526315789472,0.6666666666666666,0.9117647058823528,0.6451612903225806,0.9032258064516128,0.7727272727272727,0.8541666666666666,0.8787878787878788,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,3.0,86.0,5.375,6.6999999999999975,97.59999999999998,6.099999999999999,12.4,4.4,-0.2,-1.0,0.8,0.0974470396523628,0.546,0.437,0.243,1.0,1.4,L (-17),L (-17)
67.0,61.0,2023-03-06,28-193,CLE,BOS,0.0,32.68333333333333,2.0,7.0,0.286,1.0,3.0,0.333,2.0,2.0,1.0,1.0,5.0,6.0,4.0,2.0,3.0,1.0,4.0,7.0,9.4,9.0,4.0,1.0,0.25,69,63,37,62,3,72,70,8,62,40,56,17,41,29,30,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8961038961038961,0.9130434782608696,0.8409090909090909,0.9117647058823528,1.0,0.9113924050632912,0.9210526315789472,0.6666666666666666,0.9117647058823528,0.6451612903225806,0.9032258064516128,0.7727272727272727,0.8541666666666666,0.8787878787878788,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,12.0,76.0,4.75,8.6,91.8,5.7375,12.4,4.4,-0.2,-1.0,0.8,0.0974470396523628,0.546,0.437,0.243,1.0,1.4,W (+25),W (+25)
68.0,62.0,2023-03-08,28-195,CLE,MIA,0.0,24.383333333333333,3.0,6.0,0.5,1.0,4.0,0.25,0.0,0.0,,1.0,6.0,7.0,1.0,1.0,0.0,2.0,3.0,7.0,5.0,-1.0,2.0,2.0,1.0,69,63,37,62,3,72,70,8,62,40,56,17,41,29,30,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8961038961038961,0.9130434782608696,0.8409090909090909,0.9117647058823528,1.0,0.9113924050632912,0.9210526315789472,0.6666666666666666,0.9117647058823528,0.6451612903225806,0.9032258064516128,0.7727272727272727,0.8541666666666666,0.8787878787878788,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,8.0,59.0,3.6875,4.999999999999999,80.7,5.04375,12.4,4.4,-0.2,-1.0,0.8,0.0974470396523628,0.546,0.437,0.243,1.0,1.4,L (-4),L (-4)
69.0,63.0,2023-03-10,28-197,CLE,MIA,1.0,38.68333333333333,6.0,13.0,0.462,4.0,9.0,0.444,0.0,0.0,,0.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,16.0,12.3,-5.0,4.0,2.0,0.5,69,63,37,62,3,72,70,8,62,40,56,17,41,29,30,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8961038961038961,0.9130434782608696,0.8409090909090909,0.9117647058823528,1.0,0.9113924050632912,0.9210526315789472,0.6666666666666666,0.9117647058823528,0.6451612903225806,0.9032258064516128,0.7727272727272727,0.8541666666666666,0.8787878787878788,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,10.0,55.0,3.4375,12.299999999999995,71.6,4.475,12.4,4.4,-0.2,-1.0,0.8,0.0974470396523628,0.546,0.437,0.243,1.0,1.4,W (+24),W (+24)
70.0,64.0,2023-03-12,28-199,CLE,CHO,0.0,34.45,5.0,12.0,0.417,2.0,4.0,0.5,3.0,4.0,0.75,0.0,2.0,2.0,4.0,2.0,0.0,2.0,2.0,15.0,10.8,8.0,8.0,3.0,0.375,69,63,37,62,3,72,70,8,62,40,56,17,41,29,30,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8961038961038961,0.9130434782608696,0.8409090909090909,0.9117647058823528,1.0,0.9113924050632912,0.9210526315789472,0.6666666666666666,0.9117647058823528,0.6451612903225806,0.9032258064516128,0.7727272727272727,0.8541666666666666,0.8787878787878788,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,5.0,55.0,3.4375,9.600000000000003,74.8,4.675,12.4,4.4,-0.2,-1.0,0.8,0.0974470396523628,0.546,0.437,0.243,1.0,1.4,W (+4),W (+4)
71.0,65.0,2023-03-14,28-201,CLE,CHO,1.0,27.416666666666668,8.0,13.0,0.615,4.0,5.0,0.8,2.0,3.0,0.667,2.0,2.0,4.0,7.0,4.0,1.0,0.0,1.0,22.0,26.9,25.0,8.0,4.0,0.5,69,63,37,62,3,72,70,8,62,40,56,17,41,29,30,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8961038961038961,0.9130434782608696,0.8409090909090909,0.9117647058823528,1.0,0.9113924050632912,0.9210526315789472,0.6666666666666666,0.9117647058823528,0.6451612903225806,0.9032258064516128,0.7727272727272727,0.8541666666666666,0.8787878787878788,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,22.0,63.0,3.9375,26.100000000000005,85.19999999999999,5.324999999999999,12.4,4.4,-0.2,-1.0,0.8,0.0974470396523628,0.546,0.437,0.243,1.0,1.4,W (+4),W (+4)
72.0,66.0,2023-03-15,28-202,CLE,PHI,0.0,36.1,8.0,14.0,0.571,5.0,10.0,0.5,3.0,4.0,0.75,2.0,1.0,3.0,6.0,1.0,0.0,2.0,4.0,24.0,20.3,0.0,4.0,3.0,0.75,69,63,37,62,3,72,70,8,62,40,56,17,41,29,30,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8961038961038961,0.9130434782608696,0.8409090909090909,0.9117647058823528,1.0,0.9113924050632912,0.9210526315789472,0.6666666666666666,0.9117647058823528,0.6451612903225806,0.9032258064516128,0.7727272727272727,0.8541666666666666,0.8787878787878788,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,14.0,41.0,2.5625,19.099999999999994,58.50000000000001,3.65625,12.4,4.4,-0.2,-1.0,0.8,0.0974470396523628,0.546,0.437,0.243,1.0,1.4,L (-4),L (-4)
73.0,67.0,2023-03-17,28-204,CLE,WAS,0.0,26.466666666666665,6.0,9.0,0.667,1.0,3.0,0.333,2.0,2.0,1.0,0.0,4.0,4.0,3.0,4.0,1.0,1.0,2.0,15.0,17.3,17.0,6.0,5.0,0.8333333333333334,69,63,37,62,3,72,70,8,62,40,56,17,41,29,30,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8961038961038961,0.9130434782608696,0.8409090909090909,0.9117647058823528,1.0,0.9113924050632912,0.9210526315789472,0.6666666666666666,0.9117647058823528,0.6451612903225806,0.9032258064516128,0.7727272727272727,0.8541666666666666,0.8787878787878788,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,15.0,71.0,4.4375,16.499999999999993,82.9,5.18125,12.4,4.4,-0.2,-1.0,0.8,0.0974470396523628,0.546,0.437,0.243,1.0,1.4,W (+6),W (+6)
74.0,68.0,2023-03-21,28-208,CLE,BRK,0.0,31.25,5.0,9.0,0.556,3.0,6.0,0.5,5.0,6.0,0.833,0.0,2.0,2.0,4.0,2.0,0.0,1.0,3.0,18.0,16.5,-9.0,3.0,2.0,0.6666666666666666,69,63,37,62,3,72,70,8,62,40,56,17,41,29,30,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8961038961038961,0.9130434782608696,0.8409090909090909,0.9117647058823528,1.0,0.9113924050632912,0.9210526315789472,0.6666666666666666,0.9117647058823528,0.6451612903225806,0.9032258064516128,0.7727272727272727,0.8541666666666666,0.8787878787878788,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,10.0,65.0,4.0625,14.500000000000004,84.30000000000001,5.268750000000001,12.4,4.4,-0.2,-1.0,0.8,0.0974470396523628,0.546,0.437,0.243,1.0,1.4,W (+16),W (+16)
75.0,69.0,2023-03-23,28-210,CLE,BRK,0.0,22.3,3.0,7.0,0.429,2.0,5.0,0.4,4.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,0.0,3.0,4.0,12.0,8.4,1.0,2.0,1.0,0.5,69,63,37,62,3,72,70,8,62,40,56,17,41,29,30,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8961038961038961,0.9130434782608696,0.8409090909090909,0.9117647058823528,1.0,0.9113924050632912,0.9210526315789472,0.6666666666666666,0.9117647058823528,0.6451612903225806,0.9032258064516128,0.7727272727272727,0.8541666666666666,0.8787878787878788,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,5.0,68.0,4.25,6.800000000000001,90.00000000000001,5.625000000000001,12.4,4.4,-0.2,-1.0,0.8,0.0974470396523628,0.546,0.437,0.243,1.0,1.4,L (-9),L (-9)
76.0,70.0,2023-03-26,28-213,CLE,HOU,0.0,30.716666666666665,4.0,8.0,0.5,2.0,5.0,0.4,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,10.0,5.2,1.0,3.0,2.0,0.6666666666666666,69,63,37,62,3,72,70,8,62,40,56,17,41,29,30,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8961038961038961,0.9130434782608696,0.8409090909090909,0.9117647058823528,1.0,0.9113924050632912,0.9210526315789472,0.6666666666666666,0.9117647058823528,0.6451612903225806,0.9032258064516128,0.7727272727272727,0.8541666666666666,0.8787878787878788,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,3.0,90.0,5.625,5.2,119.6,7.475,12.4,4.4,-0.2,-1.0,0.8,0.0974470396523628,0.546,0.437,0.243,1.0,1.4,W (+23),W (+23)
77.0,71.0,2023-03-28,28-215,CLE,ATL,1.0,33.833333333333336,4.0,6.0,0.667,1.0,2.0,0.5,0.0,3.0,0.0,1.0,3.0,4.0,3.0,1.0,0.0,0.0,4.0,9.0,8.3,2.0,4.0,3.0,0.75,69,63,37,62,3,72,70,8,62,40,56,17,41,29,30,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8961038961038961,0.9130434782608696,0.8409090909090909,0.9117647058823528,1.0,0.9113924050632912,0.9210526315789472,0.6666666666666666,0.9117647058823528,0.6451612903225806,0.9032258064516128,0.7727272727272727,0.8541666666666666,0.8787878787878788,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,8.0,76.0,4.75,8.299999999999999,99.70000000000002,6.231250000000001,12.4,4.4,-0.2,-1.0,0.8,0.0974470396523628,0.546,0.437,0.243,1.0,1.4,W (+6),W (+6)
78.0,72.0,2023-03-31,28-218,CLE,NYK,1.0,37.0,5.0,12.0,0.417,4.0,7.0,0.571,1.0,1.0,1.0,0.0,4.0,4.0,7.0,1.0,1.0,2.0,1.0,15.0,14.0,-12.0,5.0,1.0,0.2,69,63,37,62,3,72,70,8,62,40,56,17,41,29,30,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8961038961038961,0.9130434782608696,0.8409090909090909,0.9117647058823528,1.0,0.9113924050632912,0.9210526315789472,0.6666666666666666,0.9117647058823528,0.6451612903225806,0.9032258064516128,0.7727272727272727,0.8541666666666666,0.8787878787878788,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,13.0,81.0,5.0625,13.599999999999998,93.3,5.83125,12.4,4.4,-0.2,-1.0,0.8,0.0974470396523628,0.546,0.437,0.243,1.0,1.4,W (+2),W (+2)
79.0,73.0,2023-04-02,28-220,CLE,IND,0.0,33.016666666666666,5.0,10.0,0.5,2.0,6.0,0.333,3.0,4.0,0.75,0.0,3.0,3.0,4.0,0.0,3.0,0.0,6.0,15.0,13.0,14.0,4.0,3.0,0.75,69,63,37,62,3,72,70,8,62,40,56,17,41,29,30,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8961038961038961,0.9130434782608696,0.8409090909090909,0.9117647058823528,1.0,0.9113924050632912,0.9210526315789472,0.6666666666666666,0.9117647058823528,0.6451612903225806,0.9032258064516128,0.7727272727272727,0.8541666666666666,0.8787878787878788,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,11.0,71.0,4.4375,11.799999999999995,91.4,5.7125,12.4,4.4,-0.2,-1.0,0.8,0.0974470396523628,0.546,0.437,0.243,1.0,1.4,W (+17),W (+17)
80.0,74.0,2023-04-04,28-222,CLE,ORL,0.0,35.93333333333333,7.0,10.0,0.7,5.0,6.0,0.833,0.0,0.0,,0.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,19.0,15.3,-5.0,4.0,2.0,0.5,69,63,37,62,3,72,70,8,62,40,56,17,41,29,30,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8961038961038961,0.9130434782608696,0.8409090909090909,0.9117647058823528,1.0,0.9113924050632912,0.9210526315789472,0.6666666666666666,0.9117647058823528,0.6451612903225806,0.9032258064516128,0.7727272727272727,0.8541666666666666,0.8787878787878788,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,12.0,67.0,4.1875,15.3,86.1,5.38125,12.4,4.4,-0.2,-1.0,0.8,0.0974470396523628,0.546,0.437,0.243,1.0,1.4,L (-2),L (-2)
81.0,,2023-04-06,28-224,CLE,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,69,63,37,62,3,72,70,8,62,40,56,17,41,29,30,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8961038961038961,0.9130434782608696,0.8409090909090909,0.9117647058823528,1.0,0.9113924050632912,0.9210526315789472,0.6666666666666666,0.9117647058823528,0.6451612903225806,0.9032258064516128,0.7727272727272727,0.8541666666666666,0.8787878787878788,0.8108108108108109,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,,67.0,4.1875,0.0,71.8,4.4875,12.4,4.4,-0.2,-1.0,0.8,0.0974470396523628,0.546,0.437,0.243,1.0,1.4,L (-14),L (-14)
