Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Chris Boucher,Shared Games with Christian Koloko,Shared Games with Fred VanVleet,Shared Games with Gary Trent Jr.,Shared Games with Jeff Dowtin,Shared Games with Joe Wieskamp,Shared Games with Juancho Hernangómez,Shared Games with Justin Champagnie,Shared Games with Khem Birch,Shared Games with Malachi Flynn,Shared Games with OG Anunoby,Shared Games with Otto Porter Jr.,Shared Games with Pascal Siakam,Shared Games with Precious Achiuwa,Shared Games with Ron Harper Jr.,Shared Games with Scottie Barnes,Shared Games with Thaddeus Young,Chris Boucher,Christian Koloko,Fred VanVleet,Gary Trent Jr.,Jeff Dowtin,Joe Wieskamp,Juancho Hernangómez,Justin Champagnie,Khem Birch,Malachi Flynn,OG Anunoby,Otto Porter Jr.,Pascal Siakam,Precious Achiuwa,Ron Harper Jr.,Scottie Barnes,Thaddeus Young,co_inf with Chris Boucher,co_inf with Christian Koloko,co_inf with Fred VanVleet,co_inf with Gary Trent Jr.,co_inf with Jeff Dowtin,co_inf with Joe Wieskamp,co_inf with Juancho Hernangómez,co_inf with Justin Champagnie,co_inf with Khem Birch,co_inf with Malachi Flynn,co_inf with OG Anunoby,co_inf with Otto Porter Jr.,co_inf with Pascal Siakam,co_inf with Precious Achiuwa,co_inf with Ron Harper Jr.,co_inf with Scottie Barnes,co_inf with Thaddeus Young,Shared Games with Jakob Poeltl,Jakob Poeltl,Luke Kornet,co_inf with Jakob Poeltl,co_inf with Luke Kornet,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
55.0,,2023-02-05,23-090,TOR,MEM,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,79.0,4.388888888888889,0.0,86.09999999999998,4.783333333333332,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,L (-3),L (-3)
56.0,,2023-02-08,23-093,TOR,SAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,81.0,4.5,0.0,85.69999999999999,4.76111111111111,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,W (+6),W (+6)
57.0,,2023-02-10,23-095,TOR,UTA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,81.0,4.5,0.0,87.79999999999998,4.877777777777776,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,W (+3),W (+3)
58.0,25.0,2023-02-12,23-097,TOR,DET,0,9.366666666666667,1.0,5.0,.200,0.0,2.0,.000,1,2.0,.500,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,-1.0,+3,3.0,1.0,0.3333333333333333,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,-3.0,82.0,4.555555555555555,-1.4000000000000004,109.0,6.055555555555555,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,W (+14),W (+14)
59.0,26.0,2023-02-14,23-099,TOR,ORL,0,4.0,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.3,+1,1.0,1.0,1.0,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,2.0,96.0,5.333333333333333,1.2999999999999994,100.8,5.6,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,L (-6),L (-6)
60.0,,2023-02-23,23-108,TOR,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,56.0,3.111111111111111,0.0,71.5,3.9722222222222223,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,W (+1),W (+1)
61.0,,2023-02-25,23-110,TOR,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,50.0,2.7777777777777777,0.0,66.7,3.705555555555556,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,W (+10),W (+10)
62.0,27.0,2023-02-26,23-111,TOR,CLE,0,4.7,0.0,1.0,.000,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-0.8,+1,1.0,0.0,0.0,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,0.0,33.0,1.8333333333333333,-0.7999999999999999,54.29999999999998,3.0166666666666657,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,W (+5),W (+5)
63.0,,2023-02-28,23-113,TOR,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,88.0,4.888888888888889,0.0,96.1,5.338888888888889,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,,
64.0,,2023-03-02,23-115,TOR,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,50.0,2.7777777777777777,0.0,63.1,3.5055555555555555,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,W (+4),W (+4)
65.0,,2023-03-04,23-117,TOR,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,85.0,4.722222222222222,0.0,100.9,5.605555555555556,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,L (-25),L (-25)
66.0,,2023-03-06,23-119,TOR,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,73.0,4.055555555555555,0.0,74.69999999999999,4.15,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,W (+6),W (+6)
67.0,,2023-03-08,23-121,TOR,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,59.0,3.2777777777777777,0.0,77.1,4.283333333333333,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,L (-11),L (-11)
68.0,,2023-03-10,23-123,TOR,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,76.0,4.222222222222222,0.0,85.20000000000002,4.733333333333334,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,W (+7),W (+7)
69.0,,2023-03-14,23-127,TOR,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,79.0,4.388888888888889,0.0,98.0,5.444444444444445,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,L (-5),L (-5)
70.0,,2023-03-16,23-129,TOR,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,104.0,5.777777777777778,0.0,110.1,6.116666666666666,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,L (-8),L (-8)
71.0,,2023-03-18,23-131,TOR,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,73.0,4.055555555555555,0.0,87.80000000000001,4.877777777777778,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,L (-10),L (-10)
72.0,,2023-03-19,23-132,TOR,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,87.0,4.833333333333333,0.0,95.4,5.300000000000001,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,W (+15),W (+15)
73.0,,2023-03-22,23-135,TOR,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,58.0,3.2222222222222223,0.0,67.30000000000001,3.73888888888889,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,W (+17),W (+17)
74.0,,2023-03-24,23-137,TOR,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,74.0,4.111111111111111,0.0,91.5,5.083333333333333,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,W (+15),W (+15)
75.0,,2023-03-26,23-139,TOR,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,78.0,4.333333333333333,0.0,81.3,4.516666666666667,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,L (-7),L (-7)
76.0,,2023-03-28,23-141,TOR,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,100.0,5.555555555555555,0.0,106.0,5.888888888888889,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,L (-4),L (-4)
77.0,,2023-03-31,23-144,TOR,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,72.0,4.0,0.0,86.70000000000002,4.816666666666667,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,W (+21),W (+21)
78.0,28.0,2023-04-02,23-146,TOR,CHO,0,1.6333333333333333,0.0,1.0,.000,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,+2,1.0,0.0,0.0,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,0.0,100.0,5.555555555555555,-0.3999999999999999,112.1,6.227777777777778,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,W (+10),W (+10)
79.0,29.0,2023-04-04,23-148,TOR,CHO,0,3.25,0.0,1.0,.000,0.0,0.0,,1,2.0,.500,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0,1.0,0.0,0.0,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,-1.0,75.0,4.166666666666667,-0.1999999999999999,85.19999999999997,4.733333333333332,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,W (+14),W (+14)
80.0,,2023-04-05,23-149,TOR,BOS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,,58.0,3.2222222222222223,0.0,63.0,3.5,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,L (-7),L (-7)
81.0,30.0,2023-04-07,23-151,TOR,BOS,0,3.533333333333333,4.0,4.0,1.000,2.0,2.0,1.000,0,1.0,.000,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,+5,2.0,2.0,1.0,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,7.0,47.0,2.611111111111111,8.999999999999998,63.29999999999999,3.516666666666666,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,W (+20),W (+20)
82.0,31.0,2023-04-09,23-153,TOR,MIL,0,19.4,5.0,12.0,.417,0.0,3.0,.000,1,2.0,.500,2.0,3.0,5.0,7.0,0.0,1.0,2.0,3.0,11.0,8.9,+7,9.0,5.0,0.5555555555555556,28,29,24,24,10,4,16,3,12,23,23,7,24,20,6,30,23,76.0,58.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.3684210526315789,0.5,0.3478260869565217,0.3636363636363636,0.4,0.4444444444444444,0.3809523809523809,0.6,0.6,0.4339622641509434,0.3432835820895522,0.875,0.3380281690140845,0.3636363636363636,0.6666666666666666,0.3896103896103896,0.4259259259259259,6,72.0,69.0,0.0833333333333333,0.0,18,8.0,81.0,4.5,8.5,76.2,4.233333333333333,14.9,0.4,-0.5,-1.1,0.6,0.0153447157985735,0.505,0.392,0.185,0.1,0.0,W (+20),W (+20)
