Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Christian Koloko,Shared Games with Dalano Banton,Shared Games with Fred VanVleet,Shared Games with Gary Trent Jr.,Shared Games with Jeff Dowtin,Shared Games with Joe Wieskamp,Shared Games with Juancho Hernangómez,Shared Games with Justin Champagnie,Shared Games with Khem Birch,Shared Games with Malachi Flynn,Shared Games with OG Anunoby,Shared Games with Otto Porter Jr.,Shared Games with Pascal Siakam,Shared Games with Precious Achiuwa,Shared Games with Ron Harper Jr.,Shared Games with Scottie Barnes,Shared Games with Thaddeus Young,Christian Koloko,Dalano Banton,Fred VanVleet,Gary Trent Jr.,Jeff Dowtin,Joe Wieskamp,Juancho Hernangómez,Justin Champagnie,Khem Birch,Malachi Flynn,OG Anunoby,Otto Porter Jr.,Pascal Siakam,Precious Achiuwa,Ron Harper Jr.,Scottie Barnes,Thaddeus Young,co_inf with Christian Koloko,co_inf with Dalano Banton,co_inf with Fred VanVleet,co_inf with Gary Trent Jr.,co_inf with Jeff Dowtin,co_inf with Joe Wieskamp,co_inf with Juancho Hernangómez,co_inf with Justin Champagnie,co_inf with Khem Birch,co_inf with Malachi Flynn,co_inf with OG Anunoby,co_inf with Otto Porter Jr.,co_inf with Pascal Siakam,co_inf with Precious Achiuwa,co_inf with Ron Harper Jr.,co_inf with Scottie Barnes,co_inf with Thaddeus Young,Shared Games with Jakob Poeltl,Jakob Poeltl,Luke Kornet,co_inf with Jakob Poeltl,co_inf with Luke Kornet,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
54.0,48.0,2023-02-03,30-023,TOR,HOU,0,22.58333333333333,5.0,11.0,.455,1.0,4.0,.250,0,0.0,,3.0,5.0,8.0,0.0,1.0,3.0,1.0,2.0,11.0,10.2,+12,7.0,4.0,0.5714285714285714,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,11.0,72.0,4.0,10.200000000000005,89.29999999999998,4.96111111111111,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,L (-8),L (-8)
55.0,49.0,2023-02-05,30-025,TOR,MEM,0,27.216666666666665,7.0,10.0,.700,3.0,4.0,.750,0,0.0,,3.0,7.0,10.0,1.0,0.0,0.0,1.0,3.0,17.0,15.5,+12,6.0,4.0,0.6666666666666666,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,17.0,62.0,3.4444444444444446,15.5,70.6,3.922222222222222,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,L (-3),L (-3)
56.0,50.0,2023-02-08,30-028,TOR,SAS,0,29.633333333333333,6.0,10.0,.600,2.0,4.0,.500,4,5.0,.800,4.0,7.0,11.0,1.0,3.0,3.0,1.0,1.0,18.0,22.3,+8,6.0,4.0,0.6666666666666666,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,20.0,61.0,3.388888888888889,20.700000000000003,65.0,3.611111111111111,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,W (+6),W (+6)
57.0,51.0,2023-02-10,30-030,TOR,UTA,0,22.03333333333333,2.0,6.0,.333,0.0,1.0,.000,3,4.0,.750,1.0,5.0,6.0,0.0,0.0,2.0,0.0,3.0,7.0,5.6,+5,5.0,2.0,0.4,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,5.0,76.0,4.222222222222222,4.400000000000001,83.39999999999998,4.633333333333332,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,W (+3),W (+3)
58.0,52.0,2023-02-12,30-032,TOR,DET,0,17.6,3.0,6.0,.500,0.0,2.0,.000,1,1.0,1.000,3.0,2.0,5.0,0.0,1.0,2.0,1.0,3.0,7.0,6.9,-9,4.0,3.0,0.75,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,7.0,72.0,4.0,6.499999999999999,101.1,5.616666666666666,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,W (+14),W (+14)
59.0,53.0,2023-02-14,30-034,TOR,ORL,0,23.566666666666663,6.0,8.0,.750,0.0,2.0,.000,1,1.0,1.000,2.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,13.0,11.1,-1,6.0,6.0,1.0,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,8.0,90.0,5.0,10.7,91.4,5.077777777777778,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,L (-6),L (-6)
60.0,54.0,2023-02-23,30-043,TOR,NOP,0,22.55,4.0,8.0,.500,1.0,3.0,.333,0,0.0,,2.0,6.0,8.0,1.0,0.0,1.0,0.0,0.0,9.0,9.6,+1,5.0,3.0,0.6,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,11.0,45.0,2.5,9.6,61.9,3.4388888888888887,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,W (+1),W (+1)
61.0,55.0,2023-02-25,30-045,TOR,DET,0,20.366666666666667,2.0,4.0,.500,1.0,3.0,.333,1,2.0,.500,0.0,6.0,6.0,0.0,0.0,1.0,1.0,4.0,6.0,3.5,+8,1.0,1.0,1.0,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,6.0,44.0,2.4444444444444446,3.1,63.60000000000001,3.5333333333333337,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,W (+10),W (+10)
62.0,56.0,2023-02-26,30-046,TOR,CLE,0,18.45,2.0,6.0,.333,0.0,2.0,.000,2,2.0,1.000,5.0,1.0,6.0,0.0,0.0,1.0,2.0,2.0,6.0,4.3,-12,4.0,2.0,0.5,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,3.0,30.0,1.6666666666666667,3.5000000000000018,49.99999999999999,2.777777777777777,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,W (+5),W (+5)
63.0,57.0,2023-02-28,30-048,TOR,CHI,0,13.766666666666667,3.0,5.0,.600,3.0,5.0,.600,0,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,9.0,6.3,0,0.0,0.0,,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,5.0,83.0,4.611111111111111,6.299999999999997,89.79999999999998,4.988888888888888,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,,
64.0,58.0,2023-03-02,30-050,TOR,WAS,0,13.45,4.0,6.0,.667,2.0,2.0,1.000,2,2.0,1.000,1.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0,12.0,12.4,-16,4.0,2.0,0.5,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,10.0,40.0,2.2222222222222223,11.599999999999996,51.50000000000001,2.861111111111112,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,W (+4),W (+4)
65.0,59.0,2023-03-04,30-052,TOR,WAS,0,15.533333333333331,4.0,5.0,.800,1.0,2.0,.500,0,1.0,.000,2.0,2.0,4.0,0.0,1.0,0.0,0.0,2.0,9.0,8.9,+11,3.0,3.0,1.0,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,8.0,77.0,4.277777777777778,8.899999999999999,92.0,5.111111111111111,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,L (-25),L (-25)
66.0,60.0,2023-03-06,30-054,TOR,DEN,0,14.933333333333334,2.0,6.0,.333,0.0,2.0,.000,0,0.0,,1.0,5.0,6.0,0.0,1.0,1.0,0.0,1.0,4.0,4.1,-1,4.0,2.0,0.5,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,6.0,67.0,3.7222222222222223,4.1,70.6,3.922222222222222,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,W (+6),W (+6)
67.0,61.0,2023-03-08,30-056,TOR,LAC,0,15.033333333333331,5.0,8.0,.625,2.0,4.0,.500,2,2.0,1.000,2.0,4.0,6.0,0.0,1.0,0.0,0.0,2.0,14.0,13.2,-1,4.0,3.0,0.75,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,11.0,48.0,2.6666666666666665,12.399999999999997,64.7,3.594444444444445,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,L (-11),L (-11)
68.0,62.0,2023-03-10,30-058,TOR,LAL,0,10.583333333333334,1.0,3.0,.333,0.0,1.0,.000,0,0.0,,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,-17,2.0,1.0,0.5,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,1.0,75.0,4.166666666666667,1.0,84.20000000000002,4.677777777777779,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,W (+7),W (+7)
69.0,63.0,2023-03-14,30-062,TOR,DEN,0,11.483333333333333,3.0,4.0,.750,0.0,1.0,.000,0,0.0,,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,6.0,5.6,-2,3.0,3.0,1.0,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,6.0,73.0,4.055555555555555,5.6000000000000005,92.4,5.133333333333334,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,L (-5),L (-5)
70.0,64.0,2023-03-16,30-064,TOR,OKC,0,15.983333333333333,3.0,6.0,.500,0.0,1.0,.000,0,0.0,,2.0,5.0,7.0,0.0,0.0,1.0,3.0,5.0,6.0,1.6,-5,5.0,3.0,0.6,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,5.0,99.0,5.5,1.5999999999999996,108.5,6.027777777777778,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,L (-8),L (-8)
71.0,65.0,2023-03-18,30-066,TOR,MIN,0,19.166666666666668,1.0,2.0,.500,1.0,2.0,.500,2,2.0,1.000,0.0,4.0,4.0,1.0,2.0,2.0,0.0,1.0,5.0,8.9,+9,0.0,0.0,,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,10.0,63.0,3.5,8.1,79.70000000000002,4.427777777777779,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,L (-10),L (-10)
72.0,66.0,2023-03-19,30-067,TOR,MIL,0,16.233333333333334,2.0,4.0,.500,0.0,1.0,.000,1,1.0,1.000,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,4.7,-3,3.0,2.0,0.6666666666666666,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,3.0,84.0,4.666666666666667,4.299999999999999,91.1,5.061111111111111,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,W (+15),W (+15)
73.0,67.0,2023-03-22,30-070,TOR,IND,0,27.683333333333334,4.0,10.0,.400,1.0,3.0,.333,2,2.0,1.000,2.0,4.0,6.0,0.0,1.0,3.0,0.0,2.0,11.0,10.5,0,7.0,3.0,0.4285714285714285,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,9.0,49.0,2.7222222222222223,9.699999999999996,57.60000000000002,3.200000000000001,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,W (+17),W (+17)
74.0,68.0,2023-03-24,30-072,TOR,DET,0,29.066666666666663,7.0,14.0,.500,2.0,5.0,.400,3,3.0,1.000,6.0,7.0,13.0,1.0,1.0,2.0,1.0,3.0,19.0,19.2,+4,9.0,5.0,0.5555555555555556,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,18.0,56.0,3.111111111111111,18.0,73.5,4.083333333333333,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,W (+15),W (+15)
75.0,69.0,2023-03-26,30-074,TOR,WAS,0,22.2,3.0,5.0,.600,0.0,1.0,.000,0,0.0,,3.0,4.0,7.0,0.0,0.0,0.0,1.0,3.0,6.0,4.8,+10,4.0,3.0,0.75,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,7.0,71.0,3.9444444444444446,4.8,76.5,4.25,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,L (-7),L (-7)
76.0,70.0,2023-03-28,30-076,TOR,MIA,0,27.5,4.0,12.0,.333,0.0,3.0,.000,0,1.0,.000,2.0,3.0,5.0,0.0,0.0,2.0,1.0,2.0,8.0,2.7,+3,9.0,4.0,0.4444444444444444,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,1.0,99.0,5.5,2.700000000000002,103.29999999999998,5.738888888888888,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,L (-4),L (-4)
77.0,71.0,2023-03-31,30-079,TOR,PHI,0,18.45,3.0,5.0,.600,1.0,2.0,.500,2,2.0,1.000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,6.6,,3.0,2.0,0.6666666666666666,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,3.0,69.0,3.8333333333333335,5.8,80.9,4.4944444444444445,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,W (+21),W (+21)
78.0,72.0,2023-04-02,30-081,TOR,CHO,0,16.283333333333335,3.0,9.0,.333,0.0,3.0,.000,1,1.0,1.000,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,3.8,+2,6.0,3.0,0.5,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,2.0,98.0,5.444444444444445,3.399999999999998,108.3,6.016666666666667,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,W (+10),W (+10)
79.0,73.0,2023-04-04,30-083,TOR,CHO,0,26.666666666666668,6.0,8.0,.750,3.0,4.0,.750,6,7.0,.857,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,21.0,17.2,+20,4.0,3.0,0.75,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,8.0,66.0,3.6666666666666665,14.799999999999995,70.19999999999999,3.9,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,W (+14),W (+14)
80.0,74.0,2023-04-05,30-084,TOR,BOS,0,10.866666666666667,1.0,4.0,.250,0.0,2.0,.000,0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.1,-13,2.0,1.0,0.5,54,28,63,61,24,9,38,3,19,50,61,8,66,51,9,71,48,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.9310344827586208,0.9032258064516128,0.9130434782608696,0.9242424242424242,0.96,1.0,0.9047619047619048,0.6,0.95,0.9433962264150944,0.9104477611940298,1.0,0.9295774647887324,0.9272727272727272,1.0,0.922077922077922,0.8888888888888888,26,72.0,69.0,0.3611111111111111,0.0,18,1.0,57.0,3.1666666666666665,0.0999999999999999,62.900000000000006,3.494444444444445,18.0,5.0,-0.1,0.7,-0.8,0.0769397017505943,0.59,0.357,0.318,0.7,3.0,L (-7),L (-7)
