Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Danuel House Jr.,Shared Games with De'Anthony Melton,Shared Games with Furkan Korkmaz,Shared Games with Georges Niang,Shared Games with Jaden Springer,Shared Games with James Harden,Shared Games with Joel Embiid,Shared Games with Louis King,Shared Games with Matisse Thybulle,Shared Games with Montrezl Harrell,Shared Games with P.J. Tucker,Shared Games with Paul Reed,Shared Games with Saben Lee,Shared Games with Shake Milton,Shared Games with Tobias Harris,Danuel House Jr.,De'Anthony Melton,Furkan Korkmaz,Georges Niang,Jaden Springer,James Harden,Joel Embiid,Julian Champagnie,Louis King,Mac McClung,Matisse Thybulle,Michael Foster Jr.,Montrezl Harrell,P.J. Tucker,Paul Reed,Saben Lee,Shake Milton,Tobias Harris,co_inf with Danuel House Jr.,co_inf with De'Anthony Melton,co_inf with Furkan Korkmaz,co_inf with Georges Niang,co_inf with Jaden Springer,co_inf with James Harden,co_inf with Joel Embiid,co_inf with Julian Champagnie,co_inf with Louis King,co_inf with Mac McClung,co_inf with Matisse Thybulle,co_inf with Michael Foster Jr.,co_inf with Montrezl Harrell,co_inf with P.J. Tucker,co_inf with Paul Reed,co_inf with Saben Lee,co_inf with Shake Milton,co_inf with Tobias Harris,Shared Games with Jalen McDaniels,Shared Games with Dewayne Dedmon,Dewayne Dedmon,Grant Williams,Jalen McDaniels,co_inf with Jalen McDaniels,co_inf with Dewayne Dedmon,co_inf with Grant Williams,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
53.0,34.0,2023-02-08,22-096,PHI,BOS,0.0,22.45,3.0,14.0,0.214,0.0,3.0,0.0,0.0,1.0,0.0,3.0,2.0,5.0,2.0,0.0,0.0,1.0,3.0,6.0,-1.1,-10.0,11.0,3.0,0.2727272727272727,37,58,20,59,11,47,50,1,33,37,56,49,2,54,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,0.6607142857142857,0.7532467532467533,0.5405405405405406,0.7564102564102564,0.6875,0.8103448275862069,0.7575757575757576,0.0,1.0,0.0,0.4647887323943662,0.0,0.6491228070175439,0.7466666666666667,0.7101449275362319,0.08,0.7105263157894737,0.7567567567567568,18,6,38.0,79.0,80.0,0.225,0.1578947368421052,0.0,17,-3.0,60.0,3.5294117647058822,-1.0999999999999983,71.0,4.176470588235294,17.0,5.4,0.6,1.9,-1.2,0.1289161727349703,0.605,0.404,0.233,1.3,3.7,W (+12),W (+12)
54.0,35.0,2023-02-10,22-098,PHI,NYK,0.0,32.583333333333336,9.0,16.0,0.563,5.0,8.0,0.625,4.0,5.0,0.8,0.0,0.0,0.0,2.0,3.0,0.0,1.0,3.0,27.0,21.2,27.0,8.0,4.0,0.5,37,58,20,59,11,47,50,1,33,37,56,49,2,54,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,0.6607142857142857,0.7532467532467533,0.5405405405405406,0.7564102564102564,0.6875,0.8103448275862069,0.7575757575757576,0.0,1.0,0.0,0.4647887323943662,0.0,0.6491228070175439,0.7466666666666667,0.7101449275362319,0.08,0.7105263157894737,0.7567567567567568,18,6,38.0,79.0,80.0,0.225,0.1578947368421052,0.0,17,10.0,89.0,5.235294117647059,19.6,94.2,5.541176470588235,17.0,5.4,0.6,1.9,-1.2,0.1289161727349703,0.605,0.404,0.233,1.3,3.7,L (-11),L (-11)
55.0,36.0,2023-02-11,22-099,PHI,BRK,0.0,33.666666666666664,4.0,11.0,0.364,0.0,4.0,0.0,4.0,4.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,2.0,2.0,12.0,6.4,17.0,7.0,4.0,0.5714285714285714,37,58,20,59,11,47,50,1,33,37,56,49,2,54,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,0.6607142857142857,0.7532467532467533,0.5405405405405406,0.7564102564102564,0.6875,0.8103448275862069,0.7575757575757576,0.0,1.0,0.0,0.4647887323943662,0.0,0.6491228070175439,0.7466666666666667,0.7101449275362319,0.08,0.7105263157894737,0.7567567567567568,18,6,38.0,79.0,80.0,0.225,0.1578947368421052,0.0,17,2.0,67.0,3.941176470588236,4.8,64.1,3.770588235294117,17.0,5.4,0.6,1.9,-1.2,0.1289161727349703,0.605,0.404,0.233,1.3,3.7,L (-7),L (-7)
56.0,37.0,2023-02-13,22-101,PHI,HOU,0.0,34.75,10.0,16.0,0.625,4.0,8.0,0.5,2.0,2.0,1.0,1.0,4.0,5.0,6.0,2.0,0.0,1.0,2.0,26.0,25.1,28.0,8.0,6.0,0.75,37,58,20,59,11,47,50,1,33,37,56,49,2,54,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,0.6607142857142857,0.7532467532467533,0.5405405405405406,0.7564102564102564,0.6875,0.8103448275862069,0.7575757575757576,0.0,1.0,0.0,0.4647887323943662,0.0,0.6491228070175439,0.7466666666666667,0.7101449275362319,0.08,0.7105263157894737,0.7567567567567568,18,6,38.0,79.0,80.0,0.225,0.1578947368421052,0.0,17,20.0,72.0,4.235294117647059,24.3,72.19999999999999,4.247058823529411,17.0,5.4,0.6,1.9,-1.2,0.1289161727349703,0.605,0.404,0.233,1.3,3.7,W (+11),W (+11)
57.0,38.0,2023-02-15,22-103,PHI,CLE,0.0,27.766666666666666,6.0,12.0,0.5,2.0,4.0,0.5,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,16.0,9.2,-10.0,8.0,4.0,0.5,37,58,20,59,11,47,50,1,33,37,56,49,2,54,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,0.6607142857142857,0.7532467532467533,0.5405405405405406,0.7564102564102564,0.6875,0.8103448275862069,0.7575757575757576,0.0,1.0,0.0,0.4647887323943662,0.0,0.6491228070175439,0.7466666666666667,0.7101449275362319,0.08,0.7105263157894737,0.7567567567567568,18,6,38.0,79.0,80.0,0.225,0.1578947368421052,0.0,17,4.0,75.0,4.411764705882353,8.399999999999999,78.4,4.611764705882353,17.0,5.4,0.6,1.9,-1.2,0.1289161727349703,0.605,0.404,0.233,1.3,3.7,W (+3),W (+3)
58.0,39.0,2023-02-23,22-111,PHI,MEM,0.0,37.016666666666666,6.0,18.0,0.333,0.0,6.0,0.0,4.0,4.0,1.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,16.0,8.4,8.0,12.0,6.0,0.5,37,58,20,59,11,47,50,1,33,37,56,49,2,54,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,0.6607142857142857,0.7532467532467533,0.5405405405405406,0.7564102564102564,0.6875,0.8103448275862069,0.7575757575757576,0.0,1.0,0.0,0.4647887323943662,0.0,0.6491228070175439,0.7466666666666667,0.7101449275362319,0.08,0.7105263157894737,0.7567567567567568,18,6,38.0,79.0,80.0,0.225,0.1578947368421052,0.0,17,0.0,73.0,4.294117647058823,6.800000000000002,69.3,4.076470588235294,17.0,5.4,0.6,1.9,-1.2,0.1289161727349703,0.605,0.404,0.233,1.3,3.7,W (+19),W (+19)
59.0,40.0,2023-02-25,22-113,PHI,BOS,0.0,25.1,4.0,10.0,0.4,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,8.0,4.8,-11.0,8.0,4.0,0.5,37,58,20,59,11,47,50,1,33,37,56,49,2,54,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,0.6607142857142857,0.7532467532467533,0.5405405405405406,0.7564102564102564,0.6875,0.8103448275862069,0.7575757575757576,0.0,1.0,0.0,0.4647887323943662,0.0,0.6491228070175439,0.7466666666666667,0.7101449275362319,0.08,0.7105263157894737,0.7567567567567568,18,6,38.0,79.0,80.0,0.225,0.1578947368421052,0.0,17,3.0,70.0,4.117647058823529,4.8,77.6,4.564705882352941,17.0,5.4,0.6,1.9,-1.2,0.1289161727349703,0.605,0.404,0.233,1.3,3.7,W (+6),W (+6)
60.0,41.0,2023-02-27,22-115,PHI,MIA,0.0,27.45,8.0,16.0,0.5,4.0,7.0,0.571,3.0,4.0,0.75,0.0,1.0,1.0,2.0,0.0,0.0,2.0,6.0,23.0,11.9,0.0,9.0,4.0,0.4444444444444444,37,58,20,59,11,47,50,1,33,37,56,49,2,54,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,0.6607142857142857,0.7532467532467533,0.5405405405405406,0.7564102564102564,0.6875,0.8103448275862069,0.7575757575757576,0.0,1.0,0.0,0.4647887323943662,0.0,0.6491228070175439,0.7466666666666667,0.7101449275362319,0.08,0.7105263157894737,0.7567567567567568,18,6,38.0,79.0,80.0,0.225,0.1578947368421052,0.0,17,4.0,49.0,2.8823529411764706,10.7,50.3,2.9588235294117644,17.0,5.4,0.6,1.9,-1.2,0.1289161727349703,0.605,0.404,0.233,1.3,3.7,W (+5),W (+5)
61.0,42.0,2023-03-01,22-117,PHI,MIA,1.0,37.5,10.0,17.0,0.588,4.0,7.0,0.571,3.0,3.0,1.0,0.0,4.0,4.0,7.0,1.0,0.0,0.0,3.0,27.0,25.0,11.0,10.0,6.0,0.6,37,58,20,59,11,47,50,1,33,37,56,49,2,54,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,0.6607142857142857,0.7532467532467533,0.5405405405405406,0.7564102564102564,0.6875,0.8103448275862069,0.7575757575757576,0.0,1.0,0.0,0.4647887323943662,0.0,0.6491228070175439,0.7466666666666667,0.7101449275362319,0.08,0.7105263157894737,0.7567567567567568,18,6,38.0,79.0,80.0,0.225,0.1578947368421052,0.0,17,19.0,71.0,4.176470588235294,23.800000000000004,72.0,4.235294117647059,17.0,5.4,0.6,1.9,-1.2,0.1289161727349703,0.605,0.404,0.233,1.3,3.7,L (-3),L (-3)
62.0,43.0,2023-03-02,22-118,PHI,DAL,1.0,34.5,12.0,21.0,0.571,3.0,5.0,0.6,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,29.0,21.3,3.0,16.0,9.0,0.5625,37,58,20,59,11,47,50,1,33,37,56,49,2,54,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,0.6607142857142857,0.7532467532467533,0.5405405405405406,0.7564102564102564,0.6875,0.8103448275862069,0.7575757575757576,0.0,1.0,0.0,0.4647887323943662,0.0,0.6491228070175439,0.7466666666666667,0.7101449275362319,0.08,0.7105263157894737,0.7567567567567568,18,6,38.0,79.0,80.0,0.225,0.1578947368421052,0.0,17,11.0,69.0,4.0588235294117645,20.5,77.8,4.576470588235294,17.0,5.4,0.6,1.9,-1.2,0.1289161727349703,0.605,0.404,0.233,1.3,3.7,L (-2),L (-2)
63.0,44.0,2023-03-04,22-120,PHI,MIL,1.0,40.66666666666666,8.0,12.0,0.667,2.0,5.0,0.4,8.0,8.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,26.0,21.7,-1.0,7.0,6.0,0.8571428571428571,37,58,20,59,11,47,50,1,33,37,56,49,2,54,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,0.6607142857142857,0.7532467532467533,0.5405405405405406,0.7564102564102564,0.6875,0.8103448275862069,0.7575757575757576,0.0,1.0,0.0,0.4647887323943662,0.0,0.6491228070175439,0.7466666666666667,0.7101449275362319,0.08,0.7105263157894737,0.7567567567567568,18,6,38.0,79.0,80.0,0.225,0.1578947368421052,0.0,17,9.0,59.0,3.4705882352941178,18.500000000000004,76.8,4.517647058823529,17.0,5.4,0.6,1.9,-1.2,0.1289161727349703,0.605,0.404,0.233,1.3,3.7,,
64.0,45.0,2023-03-06,22-122,PHI,IND,1.0,36.98333333333333,8.0,13.0,0.615,6.0,9.0,0.667,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,24.0,19.7,-1.0,4.0,2.0,0.5,37,58,20,59,11,47,50,1,33,37,56,49,2,54,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,0.6607142857142857,0.7532467532467533,0.5405405405405406,0.7564102564102564,0.6875,0.8103448275862069,0.7575757575757576,0.0,1.0,0.0,0.4647887323943662,0.0,0.6491228070175439,0.7466666666666667,0.7101449275362319,0.08,0.7105263157894737,0.7567567567567568,18,6,38.0,79.0,80.0,0.225,0.1578947368421052,0.0,17,12.0,78.0,4.588235294117647,18.9,90.8,5.341176470588235,17.0,5.4,0.6,1.9,-1.2,0.1289161727349703,0.605,0.404,0.233,1.3,3.7,W (+23),W (+23)
65.0,46.0,2023-03-07,22-123,PHI,MIN,1.0,30.83333333333333,9.0,16.0,0.563,4.0,7.0,0.571,5.0,5.0,1.0,0.0,4.0,4.0,5.0,1.0,1.0,3.0,3.0,27.0,21.6,26.0,9.0,5.0,0.5555555555555556,37,58,20,59,11,47,50,1,33,37,56,49,2,54,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,0.6607142857142857,0.7532467532467533,0.5405405405405406,0.7564102564102564,0.6875,0.8103448275862069,0.7575757575757576,0.0,1.0,0.0,0.4647887323943662,0.0,0.6491228070175439,0.7466666666666667,0.7101449275362319,0.08,0.7105263157894737,0.7567567567567568,18,6,38.0,79.0,80.0,0.225,0.1578947368421052,0.0,17,14.0,77.0,4.529411764705882,19.6,70.2,4.129411764705883,17.0,5.4,0.6,1.9,-1.2,0.1289161727349703,0.605,0.404,0.233,1.3,3.7,L (-7),L (-7)
66.0,47.0,2023-03-10,22-126,PHI,POR,1.0,35.75,5.0,8.0,0.625,1.0,3.0,0.333,2.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,0.0,0.0,2.0,13.0,12.6,-1.0,5.0,4.0,0.8,37,58,20,59,11,47,50,1,33,37,56,49,2,54,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,0.6607142857142857,0.7532467532467533,0.5405405405405406,0.7564102564102564,0.6875,0.8103448275862069,0.7575757575757576,0.0,1.0,0.0,0.4647887323943662,0.0,0.6491228070175439,0.7466666666666667,0.7101449275362319,0.08,0.7105263157894737,0.7567567567567568,18,6,38.0,79.0,80.0,0.225,0.1578947368421052,0.0,17,10.0,80.0,4.705882352941177,11.799999999999995,89.00000000000001,5.23529411764706,17.0,5.4,0.6,1.9,-1.2,0.1289161727349703,0.605,0.404,0.233,1.3,3.7,W (+3),W (+3)
67.0,48.0,2023-03-12,22-128,PHI,WAS,1.0,28.48333333333333,3.0,9.0,0.333,2.0,5.0,0.4,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,8.0,1.7,7.0,4.0,1.0,0.25,37,58,20,59,11,47,50,1,33,37,56,49,2,54,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,0.6607142857142857,0.7532467532467533,0.5405405405405406,0.7564102564102564,0.6875,0.8103448275862069,0.7575757575757576,0.0,1.0,0.0,0.4647887323943662,0.0,0.6491228070175439,0.7466666666666667,0.7101449275362319,0.08,0.7105263157894737,0.7567567567567568,18,6,38.0,79.0,80.0,0.225,0.1578947368421052,0.0,17,0.0,97.0,5.705882352941177,1.6999999999999993,99.9,5.876470588235295,17.0,5.4,0.6,1.9,-1.2,0.1289161727349703,0.605,0.404,0.233,1.3,3.7,W (+4),W (+4)
68.0,49.0,2023-03-15,22-131,PHI,CLE,1.0,34.95,8.0,14.0,0.571,5.0,7.0,0.714,2.0,2.0,1.0,1.0,3.0,4.0,3.0,0.0,0.0,3.0,1.0,23.0,16.7,8.0,7.0,3.0,0.4285714285714285,37,58,20,59,11,47,50,1,33,37,56,49,2,54,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,0.6607142857142857,0.7532467532467533,0.5405405405405406,0.7564102564102564,0.6875,0.8103448275862069,0.7575757575757576,0.0,1.0,0.0,0.4647887323943662,0.0,0.6491228070175439,0.7466666666666667,0.7101449275362319,0.08,0.7105263157894737,0.7567567567567568,18,6,38.0,79.0,80.0,0.225,0.1578947368421052,0.0,17,11.0,79.0,4.647058823529412,15.900000000000002,81.60000000000001,4.800000000000001,17.0,5.4,0.6,1.9,-1.2,0.1289161727349703,0.605,0.404,0.233,1.3,3.7,W (+23),W (+23)
69.0,50.0,2023-03-17,22-133,PHI,CHO,1.0,28.916666666666668,4.0,10.0,0.4,3.0,7.0,0.429,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,13.0,6.8,21.0,3.0,1.0,0.3333333333333333,37,58,20,59,11,47,50,1,33,37,56,49,2,54,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,0.6607142857142857,0.7532467532467533,0.5405405405405406,0.7564102564102564,0.6875,0.8103448275862069,0.7575757575757576,0.0,1.0,0.0,0.4647887323943662,0.0,0.6491228070175439,0.7466666666666667,0.7101449275362319,0.08,0.7105263157894737,0.7567567567567568,18,6,38.0,79.0,80.0,0.225,0.1578947368421052,0.0,17,3.0,94.0,5.529411764705882,5.999999999999999,94.3,5.547058823529412,17.0,5.4,0.6,1.9,-1.2,0.1289161727349703,0.605,0.404,0.233,1.3,3.7,W (+1),W (+1)
70.0,51.0,2023-03-18,22-134,PHI,IND,1.0,35.31666666666667,12.0,18.0,0.667,5.0,9.0,0.556,2.0,2.0,1.0,1.0,1.0,2.0,7.0,1.0,0.0,0.0,2.0,31.0,29.3,15.0,9.0,7.0,0.7777777777777778,37,58,20,59,11,47,50,1,33,37,56,49,2,54,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,0.6607142857142857,0.7532467532467533,0.5405405405405406,0.7564102564102564,0.6875,0.8103448275862069,0.7575757575757576,0.0,1.0,0.0,0.4647887323943662,0.0,0.6491228070175439,0.7466666666666667,0.7101449275362319,0.08,0.7105263157894737,0.7567567567567568,18,6,38.0,79.0,80.0,0.225,0.1578947368421052,0.0,17,21.0,84.0,4.941176470588236,28.5,98.6,5.8,17.0,5.4,0.6,1.9,-1.2,0.1289161727349703,0.605,0.404,0.233,1.3,3.7,W (+19),W (+19)
71.0,52.0,2023-03-20,22-136,PHI,CHI,1.0,46.16666666666666,9.0,19.0,0.474,2.0,7.0,0.286,2.0,2.0,1.0,0.0,5.0,5.0,6.0,0.0,1.0,2.0,1.0,22.0,16.3,9.0,12.0,7.0,0.5833333333333334,37,58,20,59,11,47,50,1,33,37,56,49,2,54,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,0.6607142857142857,0.7532467532467533,0.5405405405405406,0.7564102564102564,0.6875,0.8103448275862069,0.7575757575757576,0.0,1.0,0.0,0.4647887323943662,0.0,0.6491228070175439,0.7466666666666667,0.7101449275362319,0.08,0.7105263157894737,0.7567567567567568,18,6,38.0,79.0,80.0,0.225,0.1578947368421052,0.0,17,11.0,64.0,3.764705882352941,15.500000000000004,58.69999999999999,3.4529411764705875,17.0,5.4,0.6,1.9,-1.2,0.1289161727349703,0.605,0.404,0.233,1.3,3.7,W (+9),W (+9)
72.0,53.0,2023-03-22,22-138,PHI,CHI,1.0,37.516666666666666,8.0,19.0,0.421,4.0,8.0,0.5,1.0,1.0,1.0,0.0,5.0,5.0,4.0,1.0,0.0,0.0,1.0,21.0,15.8,35.0,11.0,4.0,0.3636363636363636,37,58,20,59,11,47,50,1,33,37,56,49,2,54,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,0.6607142857142857,0.7532467532467533,0.5405405405405406,0.7564102564102564,0.6875,0.8103448275862069,0.7575757575757576,0.0,1.0,0.0,0.4647887323943662,0.0,0.6491228070175439,0.7466666666666667,0.7101449275362319,0.08,0.7105263157894737,0.7567567567567568,18,6,38.0,79.0,80.0,0.225,0.1578947368421052,0.0,17,11.0,78.0,4.588235294117647,15.400000000000002,72.99999999999999,4.294117647058823,17.0,5.4,0.6,1.9,-1.2,0.1289161727349703,0.605,0.404,0.233,1.3,3.7,W (+39),W (+39)
73.0,54.0,2023-03-24,22-140,PHI,GSW,1.0,38.98333333333333,7.0,16.0,0.438,4.0,8.0,0.5,3.0,3.0,1.0,0.0,4.0,4.0,5.0,1.0,0.0,1.0,4.0,21.0,15.7,-17.0,8.0,3.0,0.375,37,58,20,59,11,47,50,1,33,37,56,49,2,54,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,0.6607142857142857,0.7532467532467533,0.5405405405405406,0.7564102564102564,0.6875,0.8103448275862069,0.7575757575757576,0.0,1.0,0.0,0.4647887323943662,0.0,0.6491228070175439,0.7466666666666667,0.7101449275362319,0.08,0.7105263157894737,0.7567567567567568,18,6,38.0,79.0,80.0,0.225,0.1578947368421052,0.0,17,11.0,62.0,3.647058823529412,14.500000000000002,67.00000000000001,3.941176470588236,17.0,5.4,0.6,1.9,-1.2,0.1289161727349703,0.605,0.404,0.233,1.3,3.7,W (+20),W (+20)
74.0,55.0,2023-03-25,22-141,PHI,PHO,1.0,35.78333333333333,14.0,19.0,0.737,7.0,11.0,0.636,2.0,3.0,0.667,0.0,7.0,7.0,3.0,1.0,0.0,3.0,1.0,37.0,30.7,-9.0,8.0,7.0,0.875,37,58,20,59,11,47,50,1,33,37,56,49,2,54,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,0.6607142857142857,0.7532467532467533,0.5405405405405406,0.7564102564102564,0.6875,0.8103448275862069,0.7575757575757576,0.0,1.0,0.0,0.4647887323943662,0.0,0.6491228070175439,0.7466666666666667,0.7101449275362319,0.08,0.7105263157894737,0.7567567567567568,18,6,38.0,79.0,80.0,0.225,0.1578947368421052,0.0,17,23.0,42.0,2.4705882352941178,29.90000000000001,45.6,2.682352941176471,17.0,5.4,0.6,1.9,-1.2,0.1289161727349703,0.605,0.404,0.233,1.3,3.7,L (-4),L (-4)
75.0,56.0,2023-03-27,22-143,PHI,DEN,1.0,33.63333333333333,12.0,21.0,0.571,2.0,6.0,0.333,3.0,5.0,0.6,1.0,3.0,4.0,5.0,3.0,0.0,0.0,1.0,29.0,26.0,-10.0,15.0,10.0,0.6666666666666666,37,58,20,59,11,47,50,1,33,37,56,49,2,54,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,0.6607142857142857,0.7532467532467533,0.5405405405405406,0.7564102564102564,0.6875,0.8103448275862069,0.7575757575757576,0.0,1.0,0.0,0.4647887323943662,0.0,0.6491228070175439,0.7466666666666667,0.7101449275362319,0.08,0.7105263157894737,0.7567567567567568,18,6,38.0,79.0,80.0,0.225,0.1578947368421052,0.0,17,15.0,40.0,2.3529411764705883,24.8,42.19999999999999,2.4823529411764698,17.0,5.4,0.6,1.9,-1.2,0.1289161727349703,0.605,0.404,0.233,1.3,3.7,W (+25),W (+25)
76.0,57.0,2023-03-29,22-145,PHI,DAL,1.0,34.43333333333333,6.0,13.0,0.462,4.0,9.0,0.444,6.0,6.0,1.0,0.0,4.0,4.0,4.0,2.0,0.0,1.0,3.0,22.0,19.1,8.0,4.0,2.0,0.5,37,58,20,59,11,47,50,1,33,37,56,49,2,54,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,0.6607142857142857,0.7532467532467533,0.5405405405405406,0.7564102564102564,0.6875,0.8103448275862069,0.7575757575757576,0.0,1.0,0.0,0.4647887323943662,0.0,0.6491228070175439,0.7466666666666667,0.7101449275362319,0.08,0.7105263157894737,0.7567567567567568,18,6,38.0,79.0,80.0,0.225,0.1578947368421052,0.0,17,12.0,69.0,4.0588235294117645,16.7,74.7,4.394117647058824,17.0,5.4,0.6,1.9,-1.2,0.1289161727349703,0.605,0.404,0.233,1.3,3.7,L (-8),L (-8)
77.0,58.0,2023-03-31,22-147,PHI,TOR,1.0,36.516666666666666,5.0,8.0,0.625,2.0,4.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,13.0,12.8,,4.0,3.0,0.75,37,58,20,59,11,47,50,1,33,37,56,49,2,54,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,0.6607142857142857,0.7532467532467533,0.5405405405405406,0.7564102564102564,0.6875,0.8103448275862069,0.7575757575757576,0.0,1.0,0.0,0.4647887323943662,0.0,0.6491228070175439,0.7466666666666667,0.7101449275362319,0.08,0.7105263157894737,0.7567567567567568,18,6,38.0,79.0,80.0,0.225,0.1578947368421052,0.0,17,10.0,66.0,3.882352941176471,12.4,70.5,4.147058823529412,17.0,5.4,0.6,1.9,-1.2,0.1289161727349703,0.605,0.404,0.233,1.3,3.7,L (-20),L (-20)
78.0,59.0,2023-04-02,22-149,PHI,MIL,1.0,34.88333333333333,9.0,15.0,0.6,6.0,7.0,0.857,5.0,5.0,1.0,0.0,4.0,4.0,2.0,1.0,0.0,1.0,1.0,29.0,24.3,-13.0,8.0,3.0,0.375,37,58,20,59,11,47,50,1,33,37,56,49,2,54,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,0.6607142857142857,0.7532467532467533,0.5405405405405406,0.7564102564102564,0.6875,0.8103448275862069,0.7575757575757576,0.0,1.0,0.0,0.4647887323943662,0.0,0.6491228070175439,0.7466666666666667,0.7101449275362319,0.08,0.7105263157894737,0.7567567567567568,18,6,38.0,79.0,80.0,0.225,0.1578947368421052,0.0,17,15.0,61.0,3.588235294117647,22.300000000000004,58.79999999999998,3.4588235294117635,17.0,5.4,0.6,1.9,-1.2,0.1289161727349703,0.605,0.404,0.233,1.3,3.7,L (-5),L (-5)
