Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Danuel House Jr.,Shared Games with De'Anthony Melton,Shared Games with Furkan Korkmaz,Shared Games with Georges Niang,Shared Games with Jaden Springer,Shared Games with James Harden,Shared Games with Joel Embiid,Shared Games with Julian Champagnie,Shared Games with Louis King,Shared Games with Mac McClung,Shared Games with Matisse Thybulle,Shared Games with Montrezl Harrell,Shared Games with P.J. Tucker,Shared Games with Paul Reed,Shared Games with Saben Lee,Shared Games with Shake Milton,Shared Games with Tyrese Maxey,Danuel House Jr.,De'Anthony Melton,Furkan Korkmaz,Georges Niang,Jaden Springer,James Harden,Joel Embiid,Julian Champagnie,Louis King,Mac McClung,Matisse Thybulle,Michael Foster Jr.,Montrezl Harrell,P.J. Tucker,Paul Reed,Saben Lee,Shake Milton,Tyrese Maxey,co_inf with Danuel House Jr.,co_inf with De'Anthony Melton,co_inf with Furkan Korkmaz,co_inf with Georges Niang,co_inf with Jaden Springer,co_inf with James Harden,co_inf with Joel Embiid,co_inf with Julian Champagnie,co_inf with Louis King,co_inf with Mac McClung,co_inf with Matisse Thybulle,co_inf with Michael Foster Jr.,co_inf with Montrezl Harrell,co_inf with P.J. Tucker,co_inf with Paul Reed,co_inf with Saben Lee,co_inf with Shake Milton,co_inf with Tyrese Maxey,Shared Games with Jalen McDaniels,Shared Games with Dewayne Dedmon,Dewayne Dedmon,Grant Williams,Jalen McDaniels,co_inf with Jalen McDaniels,co_inf with Dewayne Dedmon,co_inf with Grant Williams,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
57.0,53.0,2023-02-15,30-215,PHI,CLE,1,35.46666666666667,5.0,8.0,.625,3.0,4.0,.750,0,0.0,,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,13.0,12.0,+8,4.0,2.0,0.5,49,71,35,71,14,54,60,2,1,2,45,51,70,62,2,68,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,60.0,0.875,0.922077922077922,0.945945945945946,0.9102564102564102,0.875,0.9310344827586208,0.9090909090909092,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.8947368421052632,0.9333333333333332,0.8985507246376812,0.08,0.8947368421052632,0.9333333333333332,17,7,38.0,79.0,80.0,0.2125,0.1842105263157894,0.0,19,9.0,70.0,3.684210526315789,12.000000000000002,74.80000000000001,3.936842105263159,0.1148391193903471,W (+3),W (+3)
58.0,54.0,2023-02-23,30-223,PHI,MEM,1,33.6,5.0,10.0,.500,4.0,7.0,.571,6,6.0,1.000,1.0,3.0,4.0,2.0,0.0,1.0,1.0,2.0,20.0,16.9,+12,3.0,1.0,0.3333333333333333,49,71,35,71,14,54,60,2,1,2,45,51,70,62,2,68,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,60.0,0.875,0.922077922077922,0.945945945945946,0.9102564102564102,0.875,0.9310344827586208,0.9090909090909092,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.8947368421052632,0.9333333333333332,0.8985507246376812,0.08,0.8947368421052632,0.9333333333333332,17,7,38.0,79.0,80.0,0.2125,0.1842105263157894,0.0,19,10.0,63.0,3.3157894736842106,14.499999999999996,61.6,3.2421052631578946,0.1148391193903471,W (+19),W (+19)
59.0,55.0,2023-02-25,30-225,PHI,BOS,1,37.55,8.0,12.0,.667,3.0,5.0,.600,0,2.0,.000,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,19.0,12.5,+18,7.0,5.0,0.7142857142857143,49,71,35,71,14,54,60,2,1,2,45,51,70,62,2,68,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,60.0,0.875,0.922077922077922,0.945945945945946,0.9102564102564102,0.875,0.9310344827586208,0.9090909090909092,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.8947368421052632,0.9333333333333332,0.8985507246376812,0.08,0.8947368421052632,0.9333333333333332,17,7,38.0,79.0,80.0,0.2125,0.1842105263157894,0.0,19,6.0,67.0,3.526315789473684,12.5,69.89999999999999,3.678947368421052,0.1148391193903471,W (+6),W (+6)
60.0,56.0,2023-02-27,30-227,PHI,MIA,1,34.5,1.0,4.0,.250,0.0,2.0,.000,0,0.0,,0.0,5.0,5.0,1.0,1.0,0.0,2.0,3.0,2.0,-0.4,+6,2.0,1.0,0.5,49,71,35,71,14,54,60,2,1,2,45,51,70,62,2,68,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,60.0,0.875,0.922077922077922,0.945945945945946,0.9102564102564102,0.875,0.9310344827586208,0.9090909090909092,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.8947368421052632,0.9333333333333332,0.8985507246376812,0.08,0.8947368421052632,0.9333333333333332,17,7,38.0,79.0,80.0,0.2125,0.1842105263157894,0.0,19,3.0,50.0,2.631578947368421,-0.3999999999999994,61.400000000000006,3.2315789473684213,0.1148391193903471,W (+5),W (+5)
61.0,57.0,2023-03-01,30-229,PHI,MIA,1,34.6,7.0,11.0,.636,2.0,4.0,.500,2,2.0,1.000,0.0,6.0,6.0,5.0,1.0,1.0,0.0,2.0,18.0,19.3,+16,7.0,5.0,0.7142857142857143,49,71,35,71,14,54,60,2,1,2,45,51,70,62,2,68,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,60.0,0.875,0.922077922077922,0.945945945945946,0.9102564102564102,0.875,0.9310344827586208,0.9090909090909092,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.8947368421052632,0.9333333333333332,0.8985507246376812,0.08,0.8947368421052632,0.9333333333333332,17,7,38.0,79.0,80.0,0.2125,0.1842105263157894,0.0,19,18.0,72.0,3.789473684210526,18.5,77.30000000000001,4.06842105263158,0.1148391193903471,L (-3),L (-3)
62.0,58.0,2023-03-02,30-230,PHI,DAL,1,34.65,4.0,6.0,.667,1.0,2.0,.500,1,1.0,1.000,0.0,5.0,5.0,3.0,0.0,0.0,2.0,3.0,10.0,7.8,-22,4.0,3.0,0.75,49,71,35,71,14,54,60,2,1,2,45,51,70,62,2,68,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,60.0,0.875,0.922077922077922,0.945945945945946,0.9102564102564102,0.875,0.9310344827586208,0.9090909090909092,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.8947368421052632,0.9333333333333332,0.8985507246376812,0.08,0.8947368421052632,0.9333333333333332,17,7,38.0,79.0,80.0,0.2125,0.1842105263157894,0.0,19,9.0,71.0,3.736842105263158,7.399999999999999,90.9,4.78421052631579,0.1148391193903471,L (-2),L (-2)
63.0,59.0,2023-03-04,30-232,PHI,MIL,1,13.283333333333331,1.0,2.0,.500,1.0,2.0,.500,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.6,+1,0.0,0.0,,49,71,35,71,14,54,60,2,1,2,45,51,70,62,2,68,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,60.0,0.875,0.922077922077922,0.945945945945946,0.9102564102564102,0.875,0.9310344827586208,0.9090909090909092,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.8947368421052632,0.9333333333333332,0.8985507246376812,0.08,0.8947368421052632,0.9333333333333332,17,7,38.0,79.0,80.0,0.2125,0.1842105263157894,0.0,19,3.0,65.0,3.421052631578948,2.6,92.7,4.878947368421053,0.1148391193903471,,
64.0,,2023-03-06,30-234,PHI,IND,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,49,71,35,71,14,54,60,2,1,2,45,51,70,62,2,68,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,60.0,0.875,0.922077922077922,0.945945945945946,0.9102564102564102,0.875,0.9310344827586208,0.9090909090909092,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.8947368421052632,0.9333333333333332,0.8985507246376812,0.08,0.8947368421052632,0.9333333333333332,17,7,38.0,79.0,80.0,0.2125,0.1842105263157894,0.0,19,,90.0,4.7368421052631575,0.0,109.7,5.773684210526316,0.1148391193903471,W (+23),W (+23)
65.0,60.0,2023-03-07,30-235,PHI,MIN,1,33.9,2.0,8.0,.250,0.0,1.0,.000,6,6.0,1.000,3.0,11.0,14.0,4.0,4.0,1.0,0.0,2.0,10.0,17.3,+26,7.0,2.0,0.2857142857142857,49,71,35,71,14,54,60,2,1,2,45,51,70,62,2,68,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,60.0,0.875,0.922077922077922,0.945945945945946,0.9102564102564102,0.875,0.9310344827586208,0.9090909090909092,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.8947368421052632,0.9333333333333332,0.8985507246376812,0.08,0.8947368421052632,0.9333333333333332,17,7,38.0,79.0,80.0,0.2125,0.1842105263157894,0.0,19,19.0,72.0,3.789473684210526,14.9,74.9,3.9421052631578952,0.1148391193903471,L (-7),L (-7)
66.0,61.0,2023-03-10,30-238,PHI,POR,1,24.65,3.0,11.0,.273,0.0,3.0,.000,2,2.0,1.000,2.0,3.0,5.0,2.0,1.0,0.0,1.0,1.0,8.0,4.8,-22,8.0,3.0,0.375,49,71,35,71,14,54,60,2,1,2,45,51,70,62,2,68,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,60.0,0.875,0.922077922077922,0.945945945945946,0.9102564102564102,0.875,0.9310344827586208,0.9090909090909092,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.8947368421052632,0.9333333333333332,0.8985507246376812,0.08,0.8947368421052632,0.9333333333333332,17,7,38.0,79.0,80.0,0.2125,0.1842105263157894,0.0,19,2.0,88.0,4.631578947368421,4.000000000000001,96.8,5.094736842105263,0.1148391193903471,W (+3),W (+3)
67.0,62.0,2023-03-12,30-240,PHI,WAS,1,24.683333333333334,4.0,11.0,.364,1.0,2.0,.500,2,2.0,1.000,0.0,3.0,3.0,0.0,1.0,2.0,0.0,3.0,11.0,7.0,+10,9.0,3.0,0.3333333333333333,49,71,35,71,14,54,60,2,1,2,45,51,70,62,2,68,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,60.0,0.875,0.922077922077922,0.945945945945946,0.9102564102564102,0.875,0.9310344827586208,0.9090909090909092,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.8947368421052632,0.9333333333333332,0.8985507246376812,0.08,0.8947368421052632,0.9333333333333332,17,7,38.0,79.0,80.0,0.2125,0.1842105263157894,0.0,19,4.0,93.0,4.894736842105263,6.200000000000001,95.4,5.021052631578947,0.1148391193903471,W (+4),W (+4)
68.0,63.0,2023-03-15,30-243,PHI,CLE,1,30.916666666666668,2.0,7.0,.286,1.0,4.0,.250,2,2.0,1.000,2.0,3.0,5.0,1.0,0.0,1.0,2.0,4.0,7.0,3.0,+17,3.0,1.0,0.3333333333333333,49,71,35,71,14,54,60,2,1,2,45,51,70,62,2,68,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,60.0,0.875,0.922077922077922,0.945945945945946,0.9102564102564102,0.875,0.9310344827586208,0.9090909090909092,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.8947368421052632,0.9333333333333332,0.8985507246376812,0.08,0.8947368421052632,0.9333333333333332,17,7,38.0,79.0,80.0,0.2125,0.1842105263157894,0.0,19,3.0,87.0,4.578947368421052,2.2,95.3,5.015789473684211,0.1148391193903471,W (+23),W (+23)
69.0,64.0,2023-03-17,30-245,PHI,CHO,1,22.55,7.0,11.0,.636,3.0,5.0,.600,1,2.0,.500,1.0,4.0,5.0,0.0,1.0,0.0,1.0,2.0,18.0,13.8,+12,6.0,4.0,0.6666666666666666,49,71,35,71,14,54,60,2,1,2,45,51,70,62,2,68,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,60.0,0.875,0.922077922077922,0.945945945945946,0.9102564102564102,0.875,0.9310344827586208,0.9090909090909092,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.8947368421052632,0.9333333333333332,0.8985507246376812,0.08,0.8947368421052632,0.9333333333333332,17,7,38.0,79.0,80.0,0.2125,0.1842105263157894,0.0,19,10.0,87.0,4.578947368421052,13.4,86.9,4.5736842105263165,0.1148391193903471,W (+1),W (+1)
70.0,65.0,2023-03-18,30-246,PHI,IND,1,32.38333333333333,9.0,12.0,.750,4.0,6.0,.667,2,2.0,1.000,0.0,5.0,5.0,4.0,0.0,2.0,1.0,1.0,24.0,23.5,+19,6.0,5.0,0.8333333333333334,49,71,35,71,14,54,60,2,1,2,45,51,70,62,2,68,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,60.0,0.875,0.922077922077922,0.945945945945946,0.9102564102564102,0.875,0.9310344827586208,0.9090909090909092,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.8947368421052632,0.9333333333333332,0.8985507246376812,0.08,0.8947368421052632,0.9333333333333332,17,7,38.0,79.0,80.0,0.2125,0.1842105263157894,0.0,19,20.0,85.0,4.473684210526316,22.700000000000006,104.4,5.494736842105263,0.1148391193903471,W (+19),W (+19)
71.0,66.0,2023-03-20,30-248,PHI,CHI,1,46.63333333333333,6.0,11.0,.545,2.0,4.0,.500,0,0.0,,3.0,6.0,9.0,1.0,1.0,1.0,3.0,3.0,14.0,10.8,+2,7.0,4.0,0.5714285714285714,49,71,35,71,14,54,60,2,1,2,45,51,70,62,2,68,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,60.0,0.875,0.922077922077922,0.945945945945946,0.9102564102564102,0.875,0.9310344827586208,0.9090909090909092,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.8947368421052632,0.9333333333333332,0.8985507246376812,0.08,0.8947368421052632,0.9333333333333332,17,7,38.0,79.0,80.0,0.2125,0.1842105263157894,0.0,19,12.0,63.0,3.3157894736842106,10.8,63.39999999999999,3.3368421052631576,0.1148391193903471,W (+9),W (+9)
72.0,67.0,2023-03-22,30-250,PHI,CHI,1,33.5,5.0,9.0,.556,3.0,5.0,.600,7,8.0,.875,1.0,8.0,9.0,8.0,0.0,0.0,3.0,3.0,20.0,19.8,+40,4.0,2.0,0.5,49,71,35,71,14,54,60,2,1,2,45,51,70,62,2,68,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,60.0,0.875,0.922077922077922,0.945945945945946,0.9102564102564102,0.875,0.9310344827586208,0.9090909090909092,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.8947368421052632,0.9333333333333332,0.8985507246376812,0.08,0.8947368421052632,0.9333333333333332,17,7,38.0,79.0,80.0,0.2125,0.1842105263157894,0.0,19,17.0,72.0,3.789473684210526,16.999999999999996,71.39999999999999,3.757894736842105,0.1148391193903471,W (+39),W (+39)
73.0,68.0,2023-03-24,30-252,PHI,GSW,1,37.81666666666667,10.0,12.0,.833,1.0,1.0,1.000,2,3.0,.667,0.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,23.0,22.1,+1,11.0,9.0,0.8181818181818182,49,71,35,71,14,54,60,2,1,2,45,51,70,62,2,68,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,60.0,0.875,0.922077922077922,0.945945945945946,0.9102564102564102,0.875,0.9310344827586208,0.9090909090909092,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.8947368421052632,0.9333333333333332,0.8985507246376812,0.08,0.8947368421052632,0.9333333333333332,17,7,38.0,79.0,80.0,0.2125,0.1842105263157894,0.0,19,17.0,56.0,2.9473684210526314,21.3,60.20000000000001,3.1684210526315795,0.1148391193903471,W (+20),W (+20)
74.0,69.0,2023-03-25,30-253,PHI,PHO,1,34.416666666666664,4.0,12.0,.333,3.0,6.0,.500,2,2.0,1.000,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,13.0,8.9,-10,6.0,1.0,0.1666666666666666,49,71,35,71,14,54,60,2,1,2,45,51,70,62,2,68,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,60.0,0.875,0.922077922077922,0.945945945945946,0.9102564102564102,0.875,0.9310344827586208,0.9090909090909092,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.8947368421052632,0.9333333333333332,0.8985507246376812,0.08,0.8947368421052632,0.9333333333333332,17,7,38.0,79.0,80.0,0.2125,0.1842105263157894,0.0,19,4.0,61.0,3.210526315789474,8.099999999999998,67.40000000000002,3.547368421052633,0.1148391193903471,L (-4),L (-4)
75.0,70.0,2023-03-27,30-255,PHI,DEN,1,28.4,6.0,12.0,.500,2.0,4.0,.500,2,2.0,1.000,0.0,5.0,5.0,2.0,0.0,0.0,2.0,3.0,16.0,9.7,-16,8.0,4.0,0.5,49,71,35,71,14,54,60,2,1,2,45,51,70,62,2,68,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,60.0,0.875,0.922077922077922,0.945945945945946,0.9102564102564102,0.875,0.9310344827586208,0.9090909090909092,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.8947368421052632,0.9333333333333332,0.8985507246376812,0.08,0.8947368421052632,0.9333333333333332,17,7,38.0,79.0,80.0,0.2125,0.1842105263157894,0.0,19,7.0,48.0,2.526315789473684,8.899999999999999,58.1,3.057894736842105,0.1148391193903471,W (+25),W (+25)
76.0,71.0,2023-03-29,30-257,PHI,DAL,1,32.516666666666666,5.0,7.0,.714,0.0,2.0,.000,3,3.0,1.000,0.0,4.0,4.0,2.0,1.0,0.0,0.0,2.0,13.0,12.9,-7,5.0,5.0,1.0,49,71,35,71,14,54,60,2,1,2,45,51,70,62,2,68,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,60.0,0.875,0.922077922077922,0.945945945945946,0.9102564102564102,0.875,0.9310344827586208,0.9090909090909092,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.8947368421052632,0.9333333333333332,0.8985507246376812,0.08,0.8947368421052632,0.9333333333333332,17,7,38.0,79.0,80.0,0.2125,0.1842105263157894,0.0,19,10.0,71.0,3.736842105263158,11.7,79.7,4.194736842105264,0.1148391193903471,L (-8),L (-8)
77.0,,2023-03-31,30-259,PHI,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,49,71,35,71,14,54,60,2,1,2,45,51,70,62,2,68,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,60.0,0.875,0.922077922077922,0.945945945945946,0.9102564102564102,0.875,0.9310344827586208,0.9090909090909092,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.8947368421052632,0.9333333333333332,0.8985507246376812,0.08,0.8947368421052632,0.9333333333333332,17,7,38.0,79.0,80.0,0.2125,0.1842105263157894,0.0,19,,76.0,4.0,0.0,82.9,4.363157894736842,0.1148391193903471,L (-20),L (-20)
78.0,72.0,2023-04-02,30-261,PHI,MIL,1,28.3,3.0,6.0,.500,0.0,3.0,.000,0,0.0,,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,6.0,7.4,-12,3.0,3.0,1.0,49,71,35,71,14,54,60,2,1,2,45,51,70,62,2,68,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,60.0,0.875,0.922077922077922,0.945945945945946,0.9102564102564102,0.875,0.9310344827586208,0.9090909090909092,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.8947368421052632,0.9333333333333332,0.8985507246376812,0.08,0.8947368421052632,0.9333333333333332,17,7,38.0,79.0,80.0,0.2125,0.1842105263157894,0.0,19,8.0,68.0,3.5789473684210527,7.4,73.69999999999999,3.878947368421052,0.1148391193903471,L (-5),L (-5)
79.0,73.0,2023-04-04,30-263,PHI,BOS,1,34.43333333333333,2.0,8.0,.250,1.0,4.0,.250,0,0.0,,0.0,6.0,6.0,2.0,0.0,0.0,1.0,4.0,5.0,0.8,+9,4.0,1.0,0.25,49,71,35,71,14,54,60,2,1,2,45,51,70,62,2,68,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,60.0,0.875,0.922077922077922,0.945945945945946,0.9102564102564102,0.875,0.9310344827586208,0.9090909090909092,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.8947368421052632,0.9333333333333332,0.8985507246376812,0.08,0.8947368421052632,0.9333333333333332,17,7,38.0,79.0,80.0,0.2125,0.1842105263157894,0.0,19,4.0,67.0,3.526315789473684,0.8000000000000003,68.99999999999999,3.631578947368421,0.1148391193903471,W (+8),W (+8)
80.0,74.0,2023-04-06,30-265,PHI,MIA,1,23.5,4.0,8.0,.500,1.0,3.0,.333,2,2.0,1.000,2.0,3.0,5.0,2.0,1.0,0.0,1.0,2.0,11.0,9.9,-4,5.0,3.0,0.6,49,71,35,71,14,54,60,2,1,2,45,51,70,62,2,68,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,60.0,0.875,0.922077922077922,0.945945945945946,0.9102564102564102,0.875,0.9310344827586208,0.9090909090909092,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.8947368421052632,0.9333333333333332,0.8985507246376812,0.08,0.8947368421052632,0.9333333333333332,17,7,38.0,79.0,80.0,0.2125,0.1842105263157894,0.0,19,8.0,59.0,3.1052631578947367,9.1,67.50000000000001,3.552631578947369,0.1148391193903471,W (+7),W (+7)
81.0,,2023-04-07,30-266,PHI,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,49,71,35,71,14,54,60,2,1,2,45,51,70,62,2,68,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,60.0,0.875,0.922077922077922,0.945945945945946,0.9102564102564102,0.875,0.9310344827586208,0.9090909090909092,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.8947368421052632,0.9333333333333332,0.8985507246376812,0.08,0.8947368421052632,0.9333333333333332,17,7,38.0,79.0,80.0,0.2125,0.1842105263157894,0.0,19,,76.0,4.0,0.0,85.80000000000001,4.515789473684211,0.1148391193903471,L (-13),L (-13)
82.0,,2023-04-09,30-268,PHI,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,49,71,35,71,14,54,60,2,1,2,45,51,70,62,2,68,56,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,60.0,0.875,0.922077922077922,0.945945945945946,0.9102564102564102,0.875,0.9310344827586208,0.9090909090909092,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.8947368421052632,0.9333333333333332,0.8985507246376812,0.08,0.8947368421052632,0.9333333333333332,17,7,38.0,79.0,80.0,0.2125,0.1842105263157894,0.0,19,,52.0,2.736842105263158,0.0,62.39999999999999,3.284210526315789,0.1148391193903471,W (+2),W (+2)
