Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Danuel House Jr.,Shared Games with De'Anthony Melton,Shared Games with Georges Niang,Shared Games with Jaden Springer,Shared Games with James Harden,Shared Games with Joel Embiid,Shared Games with Julian Champagnie,Shared Games with Mac McClung,Shared Games with Matisse Thybulle,Shared Games with Montrezl Harrell,Shared Games with P.J. Tucker,Shared Games with Paul Reed,Shared Games with Shake Milton,Shared Games with Tobias Harris,Shared Games with Tyrese Maxey,Danuel House Jr.,De'Anthony Melton,Georges Niang,Jaden Springer,James Harden,Joel Embiid,Julian Champagnie,Louis King,Mac McClung,Matisse Thybulle,Michael Foster Jr.,Montrezl Harrell,P.J. Tucker,Paul Reed,Saben Lee,Shake Milton,Tobias Harris,Tyrese Maxey,co_inf with Danuel House Jr.,co_inf with De'Anthony Melton,co_inf with Georges Niang,co_inf with Jaden Springer,co_inf with James Harden,co_inf with Joel Embiid,co_inf with Julian Champagnie,co_inf with Louis King,co_inf with Mac McClung,co_inf with Matisse Thybulle,co_inf with Michael Foster Jr.,co_inf with Montrezl Harrell,co_inf with P.J. Tucker,co_inf with Paul Reed,co_inf with Saben Lee,co_inf with Shake Milton,co_inf with Tobias Harris,co_inf with Tyrese Maxey,Shared Games with Jalen McDaniels,Shared Games with Dewayne Dedmon,Dewayne Dedmon,Grant Williams,Jalen McDaniels,co_inf with Jalen McDaniels,co_inf with Dewayne Dedmon,co_inf with Grant Williams,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
51.0,25.0,2023-02-03,25-194,PHI,SAS,0,1.5333333333333332,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,,30,33,34,16,18,27,2,2,22,28,32,37,37,35,20,56.0,77.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.5357142857142857,0.4285714285714285,0.4358974358974359,1.0,0.3103448275862069,0.4090909090909091,0.1176470588235294,0.0,1.0,0.3098591549295774,0.0,0.4912280701754385,0.4266666666666667,0.5362318840579711,0.0,0.4868421052631579,0.4729729729729729,0.3333333333333333,10,5,38.0,79.0,80.0,0.125,0.131578947368421,0.0,17,0.0,87.0,5.117647058823529,0.0,104.69999999999996,6.158823529411762,9.3,0.1,-4.4,-3.3,-1.0,0.014817950889077,0.552,0.414,0.324,-0.2,-0.2,L (-10),L (-10)
52.0,,2023-02-05,25-196,PHI,NYK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,33,34,16,18,27,2,2,22,28,32,37,37,35,20,56.0,77.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.5357142857142857,0.4285714285714285,0.4358974358974359,1.0,0.3103448275862069,0.4090909090909091,0.1176470588235294,0.0,1.0,0.3098591549295774,0.0,0.4912280701754385,0.4266666666666667,0.5362318840579711,0.0,0.4868421052631579,0.4729729729729729,0.3333333333333333,10,5,38.0,79.0,80.0,0.125,0.131578947368421,0.0,17,,56.0,3.294117647058824,0.0,67.4,3.964705882352941,9.3,0.1,-4.4,-3.3,-1.0,0.014817950889077,0.552,0.414,0.324,-0.2,-0.2,W (+11),W (+11)
53.0,,2023-02-08,25-199,PHI,BOS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,33,34,16,18,27,2,2,22,28,32,37,37,35,20,56.0,77.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.5357142857142857,0.4285714285714285,0.4358974358974359,1.0,0.3103448275862069,0.4090909090909091,0.1176470588235294,0.0,1.0,0.3098591549295774,0.0,0.4912280701754385,0.4266666666666667,0.5362318840579711,0.0,0.4868421052631579,0.4729729729729729,0.3333333333333333,10,5,38.0,79.0,80.0,0.125,0.131578947368421,0.0,17,,57.0,3.3529411764705883,0.0,69.9,4.111764705882353,9.3,0.1,-4.4,-3.3,-1.0,0.014817950889077,0.552,0.414,0.324,-0.2,-0.2,W (+12),W (+12)
54.0,,2023-02-10,25-201,PHI,NYK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,33,34,16,18,27,2,2,22,28,32,37,37,35,20,56.0,77.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.5357142857142857,0.4285714285714285,0.4358974358974359,1.0,0.3103448275862069,0.4090909090909091,0.1176470588235294,0.0,1.0,0.3098591549295774,0.0,0.4912280701754385,0.4266666666666667,0.5362318840579711,0.0,0.4868421052631579,0.4729729729729729,0.3333333333333333,10,5,38.0,79.0,80.0,0.125,0.131578947368421,0.0,17,,99.0,5.823529411764706,0.0,113.79999999999998,6.694117647058823,9.3,0.1,-4.4,-3.3,-1.0,0.014817950889077,0.552,0.414,0.324,-0.2,-0.2,L (-11),L (-11)
55.0,,2023-02-11,25-202,PHI,BRK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,33,34,16,18,27,2,2,22,28,32,37,37,35,20,56.0,77.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.5357142857142857,0.4285714285714285,0.4358974358974359,1.0,0.3103448275862069,0.4090909090909091,0.1176470588235294,0.0,1.0,0.3098591549295774,0.0,0.4912280701754385,0.4266666666666667,0.5362318840579711,0.0,0.4868421052631579,0.4729729729729729,0.3333333333333333,10,5,38.0,79.0,80.0,0.125,0.131578947368421,0.0,17,,69.0,4.0588235294117645,0.0,68.89999999999999,4.052941176470588,9.3,0.1,-4.4,-3.3,-1.0,0.014817950889077,0.552,0.414,0.324,-0.2,-0.2,L (-7),L (-7)
56.0,,2023-02-13,25-204,PHI,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,33,34,16,18,27,2,2,22,28,32,37,37,35,20,56.0,77.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.5357142857142857,0.4285714285714285,0.4358974358974359,1.0,0.3103448275862069,0.4090909090909091,0.1176470588235294,0.0,1.0,0.3098591549295774,0.0,0.4912280701754385,0.4266666666666667,0.5362318840579711,0.0,0.4868421052631579,0.4729729729729729,0.3333333333333333,10,5,38.0,79.0,80.0,0.125,0.131578947368421,0.0,17,,92.0,5.411764705882353,0.0,96.5,5.676470588235294,9.3,0.1,-4.4,-3.3,-1.0,0.014817950889077,0.552,0.414,0.324,-0.2,-0.2,W (+11),W (+11)
57.0,,2023-02-15,25-206,PHI,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,33,34,16,18,27,2,2,22,28,32,37,37,35,20,56.0,77.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.5357142857142857,0.4285714285714285,0.4358974358974359,1.0,0.3103448275862069,0.4090909090909091,0.1176470588235294,0.0,1.0,0.3098591549295774,0.0,0.4912280701754385,0.4266666666666667,0.5362318840579711,0.0,0.4868421052631579,0.4729729729729729,0.3333333333333333,10,5,38.0,79.0,80.0,0.125,0.131578947368421,0.0,17,,79.0,4.647058823529412,0.0,86.80000000000001,5.105882352941177,9.3,0.1,-4.4,-3.3,-1.0,0.014817950889077,0.552,0.414,0.324,-0.2,-0.2,W (+3),W (+3)
58.0,,2023-02-23,25-214,PHI,MEM,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,33,34,16,18,27,2,2,22,28,32,37,37,35,20,56.0,77.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.5357142857142857,0.4285714285714285,0.4358974358974359,1.0,0.3103448275862069,0.4090909090909091,0.1176470588235294,0.0,1.0,0.3098591549295774,0.0,0.4912280701754385,0.4266666666666667,0.5362318840579711,0.0,0.4868421052631579,0.4729729729729729,0.3333333333333333,10,5,38.0,79.0,80.0,0.125,0.131578947368421,0.0,17,,73.0,4.294117647058823,0.0,76.1,4.476470588235294,9.3,0.1,-4.4,-3.3,-1.0,0.014817950889077,0.552,0.414,0.324,-0.2,-0.2,W (+19),W (+19)
59.0,,2023-02-25,25-216,PHI,BOS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,33,34,16,18,27,2,2,22,28,32,37,37,35,20,56.0,77.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.5357142857142857,0.4285714285714285,0.4358974358974359,1.0,0.3103448275862069,0.4090909090909091,0.1176470588235294,0.0,1.0,0.3098591549295774,0.0,0.4912280701754385,0.4266666666666667,0.5362318840579711,0.0,0.4868421052631579,0.4729729729729729,0.3333333333333333,10,5,38.0,79.0,80.0,0.125,0.131578947368421,0.0,17,,73.0,4.294117647058823,0.0,82.39999999999999,4.847058823529411,9.3,0.1,-4.4,-3.3,-1.0,0.014817950889077,0.552,0.414,0.324,-0.2,-0.2,W (+6),W (+6)
60.0,,2023-02-27,25-218,PHI,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,33,34,16,18,27,2,2,22,28,32,37,37,35,20,56.0,77.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.5357142857142857,0.4285714285714285,0.4358974358974359,1.0,0.3103448275862069,0.4090909090909091,0.1176470588235294,0.0,1.0,0.3098591549295774,0.0,0.4912280701754385,0.4266666666666667,0.5362318840579711,0.0,0.4868421052631579,0.4729729729729729,0.3333333333333333,10,5,38.0,79.0,80.0,0.125,0.131578947368421,0.0,17,,53.0,3.117647058823529,0.0,61.0,3.588235294117647,9.3,0.1,-4.4,-3.3,-1.0,0.014817950889077,0.552,0.414,0.324,-0.2,-0.2,W (+5),W (+5)
61.0,,2023-03-01,25-220,PHI,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,33,34,16,18,27,2,2,22,28,32,37,37,35,20,56.0,77.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.5357142857142857,0.4285714285714285,0.4358974358974359,1.0,0.3103448275862069,0.4090909090909091,0.1176470588235294,0.0,1.0,0.3098591549295774,0.0,0.4912280701754385,0.4266666666666667,0.5362318840579711,0.0,0.4868421052631579,0.4729729729729729,0.3333333333333333,10,5,38.0,79.0,80.0,0.125,0.131578947368421,0.0,17,,90.0,5.294117647058823,0.0,95.8,5.635294117647058,9.3,0.1,-4.4,-3.3,-1.0,0.014817950889077,0.552,0.414,0.324,-0.2,-0.2,L (-3),L (-3)
62.0,,2023-03-02,25-221,PHI,DAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,33,34,16,18,27,2,2,22,28,32,37,37,35,20,56.0,77.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.5357142857142857,0.4285714285714285,0.4358974358974359,1.0,0.3103448275862069,0.4090909090909091,0.1176470588235294,0.0,1.0,0.3098591549295774,0.0,0.4912280701754385,0.4266666666666667,0.5362318840579711,0.0,0.4868421052631579,0.4729729729729729,0.3333333333333333,10,5,38.0,79.0,80.0,0.125,0.131578947368421,0.0,17,,80.0,4.705882352941177,0.0,98.3,5.782352941176471,9.3,0.1,-4.4,-3.3,-1.0,0.014817950889077,0.552,0.414,0.324,-0.2,-0.2,L (-2),L (-2)
63.0,,2023-03-04,25-223,PHI,MIL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,33,34,16,18,27,2,2,22,28,32,37,37,35,20,56.0,77.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.5357142857142857,0.4285714285714285,0.4358974358974359,1.0,0.3103448275862069,0.4090909090909091,0.1176470588235294,0.0,1.0,0.3098591549295774,0.0,0.4912280701754385,0.4266666666666667,0.5362318840579711,0.0,0.4868421052631579,0.4729729729729729,0.3333333333333333,10,5,38.0,79.0,80.0,0.125,0.131578947368421,0.0,17,,68.0,4.0,0.0,95.3,5.605882352941176,9.3,0.1,-4.4,-3.3,-1.0,0.014817950889077,0.552,0.414,0.324,-0.2,-0.2,,
64.0,,2023-03-06,25-225,PHI,IND,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,33,34,16,18,27,2,2,22,28,32,37,37,35,20,56.0,77.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.5357142857142857,0.4285714285714285,0.4358974358974359,1.0,0.3103448275862069,0.4090909090909091,0.1176470588235294,0.0,1.0,0.3098591549295774,0.0,0.4912280701754385,0.4266666666666667,0.5362318840579711,0.0,0.4868421052631579,0.4729729729729729,0.3333333333333333,10,5,38.0,79.0,80.0,0.125,0.131578947368421,0.0,17,,90.0,5.294117647058823,0.0,109.7,6.452941176470588,9.3,0.1,-4.4,-3.3,-1.0,0.014817950889077,0.552,0.414,0.324,-0.2,-0.2,W (+23),W (+23)
65.0,26.0,2023-03-07,25-226,PHI,MIN,0,4.683333333333334,2.0,2.0,1.000,1.0,1.0,1.000,1,1.0,1.000,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,3.7,+4,1.0,1.0,1.0,30,33,34,16,18,27,2,2,22,28,32,37,37,35,20,56.0,77.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.5357142857142857,0.4285714285714285,0.4358974358974359,1.0,0.3103448275862069,0.4090909090909091,0.1176470588235294,0.0,1.0,0.3098591549295774,0.0,0.4912280701754385,0.4266666666666667,0.5362318840579711,0.0,0.4868421052631579,0.4729729729729729,0.3333333333333333,10,5,38.0,79.0,80.0,0.125,0.131578947368421,0.0,17,2.0,89.0,5.235294117647059,3.299999999999999,86.5,5.088235294117647,9.3,0.1,-4.4,-3.3,-1.0,0.014817950889077,0.552,0.414,0.324,-0.2,-0.2,L (-7),L (-7)
66.0,,2023-03-10,25-229,PHI,POR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,33,34,16,18,27,2,2,22,28,32,37,37,35,20,56.0,77.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.5357142857142857,0.4285714285714285,0.4358974358974359,1.0,0.3103448275862069,0.4090909090909091,0.1176470588235294,0.0,1.0,0.3098591549295774,0.0,0.4912280701754385,0.4266666666666667,0.5362318840579711,0.0,0.4868421052631579,0.4729729729729729,0.3333333333333333,10,5,38.0,79.0,80.0,0.125,0.131578947368421,0.0,17,,90.0,5.294117647058823,0.0,100.8,5.929411764705883,9.3,0.1,-4.4,-3.3,-1.0,0.014817950889077,0.552,0.414,0.324,-0.2,-0.2,W (+3),W (+3)
67.0,27.0,2023-03-12,25-231,PHI,WAS,0,4.8,1.0,3.0,.333,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,-1.0,-3,2.0,1.0,0.5,30,33,34,16,18,27,2,2,22,28,32,37,37,35,20,56.0,77.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.5357142857142857,0.4285714285714285,0.4358974358974359,1.0,0.3103448275862069,0.4090909090909091,0.1176470588235294,0.0,1.0,0.3098591549295774,0.0,0.4912280701754385,0.4266666666666667,0.5362318840579711,0.0,0.4868421052631579,0.4729729729729729,0.3333333333333333,10,5,38.0,79.0,80.0,0.125,0.131578947368421,0.0,17,-2.0,99.0,5.823529411764706,-1.0,102.60000000000002,6.0352941176470605,9.3,0.1,-4.4,-3.3,-1.0,0.014817950889077,0.552,0.414,0.324,-0.2,-0.2,W (+4),W (+4)
68.0,,2023-03-15,25-234,PHI,CLE,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,33,34,16,18,27,2,2,22,28,32,37,37,35,20,56.0,77.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.5357142857142857,0.4285714285714285,0.4358974358974359,1.0,0.3103448275862069,0.4090909090909091,0.1176470588235294,0.0,1.0,0.3098591549295774,0.0,0.4912280701754385,0.4266666666666667,0.5362318840579711,0.0,0.4868421052631579,0.4729729729729729,0.3333333333333333,10,5,38.0,79.0,80.0,0.125,0.131578947368421,0.0,17,,90.0,5.294117647058823,0.0,97.5,5.735294117647059,9.3,0.1,-4.4,-3.3,-1.0,0.014817950889077,0.552,0.414,0.324,-0.2,-0.2,W (+23),W (+23)
69.0,28.0,2023-03-17,25-236,PHI,CHO,0,7.05,0.0,2.0,.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,+1,2.0,0.0,0.0,30,33,34,16,18,27,2,2,22,28,32,37,37,35,20,56.0,77.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.5357142857142857,0.4285714285714285,0.4358974358974359,1.0,0.3103448275862069,0.4090909090909091,0.1176470588235294,0.0,1.0,0.3098591549295774,0.0,0.4912280701754385,0.4266666666666667,0.5362318840579711,0.0,0.4868421052631579,0.4729729729729729,0.3333333333333333,10,5,38.0,79.0,80.0,0.125,0.131578947368421,0.0,17,-2.0,99.0,5.823529411764706,-1.4,101.7,5.982352941176471,9.3,0.1,-4.4,-3.3,-1.0,0.014817950889077,0.552,0.414,0.324,-0.2,-0.2,W (+1),W (+1)
70.0,29.0,2023-03-18,25-237,PHI,IND,0,1.6,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,30,33,34,16,18,27,2,2,22,28,32,37,37,35,20,56.0,77.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.5357142857142857,0.4285714285714285,0.4358974358974359,1.0,0.3103448275862069,0.4090909090909091,0.1176470588235294,0.0,1.0,0.3098591549295774,0.0,0.4912280701754385,0.4266666666666667,0.5362318840579711,0.0,0.4868421052631579,0.4729729729729729,0.3333333333333333,10,5,38.0,79.0,80.0,0.125,0.131578947368421,0.0,17,0.0,105.0,6.176470588235294,0.0,127.1,7.476470588235294,9.3,0.1,-4.4,-3.3,-1.0,0.014817950889077,0.552,0.414,0.324,-0.2,-0.2,W (+19),W (+19)
71.0,,2023-03-20,25-239,PHI,CHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,33,34,16,18,27,2,2,22,28,32,37,37,35,20,56.0,77.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.5357142857142857,0.4285714285714285,0.4358974358974359,1.0,0.3103448275862069,0.4090909090909091,0.1176470588235294,0.0,1.0,0.3098591549295774,0.0,0.4912280701754385,0.4266666666666667,0.5362318840579711,0.0,0.4868421052631579,0.4729729729729729,0.3333333333333333,10,5,38.0,79.0,80.0,0.125,0.131578947368421,0.0,17,,75.0,4.411764705882353,0.0,74.19999999999999,4.364705882352941,9.3,0.1,-4.4,-3.3,-1.0,0.014817950889077,0.552,0.414,0.324,-0.2,-0.2,W (+9),W (+9)
72.0,30.0,2023-03-22,25-241,PHI,CHI,0,3.25,1.0,2.0,.500,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,-3,2.0,1.0,0.5,30,33,34,16,18,27,2,2,22,28,32,37,37,35,20,56.0,77.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.5357142857142857,0.4285714285714285,0.4358974358974359,1.0,0.3103448275862069,0.4090909090909091,0.1176470588235294,0.0,1.0,0.3098591549295774,0.0,0.4912280701754385,0.4266666666666667,0.5362318840579711,0.0,0.4868421052631579,0.4729729729729729,0.3333333333333333,10,5,38.0,79.0,80.0,0.125,0.131578947368421,0.0,17,-1.0,90.0,5.294117647058823,0.0,88.39999999999999,5.199999999999999,9.3,0.1,-4.4,-3.3,-1.0,0.014817950889077,0.552,0.414,0.324,-0.2,-0.2,W (+39),W (+39)
73.0,31.0,2023-03-24,25-243,PHI,GSW,0,5.45,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.6,+6,1.0,1.0,1.0,30,33,34,16,18,27,2,2,22,28,32,37,37,35,20,56.0,77.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.5357142857142857,0.4285714285714285,0.4358974358974359,1.0,0.3103448275862069,0.4090909090909091,0.1176470588235294,0.0,1.0,0.3098591549295774,0.0,0.4912280701754385,0.4266666666666667,0.5362318840579711,0.0,0.4868421052631579,0.4729729729729729,0.3333333333333333,10,5,38.0,79.0,80.0,0.125,0.131578947368421,0.0,17,2.0,71.0,4.176470588235294,1.5999999999999996,79.90000000000002,4.700000000000001,9.3,0.1,-4.4,-3.3,-1.0,0.014817950889077,0.552,0.414,0.324,-0.2,-0.2,W (+20),W (+20)
74.0,32.0,2023-03-25,25-244,PHI,PHO,0,4.1,1.0,1.0,1.000,0.0,0.0,,2,2.0,1.000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,-2,1.0,1.0,1.0,30,33,34,16,18,27,2,2,22,28,32,37,37,35,20,56.0,77.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.5357142857142857,0.4285714285714285,0.4358974358974359,1.0,0.3103448275862069,0.4090909090909091,0.1176470588235294,0.0,1.0,0.3098591549295774,0.0,0.4912280701754385,0.4266666666666667,0.5362318840579711,0.0,0.4868421052631579,0.4729729729729729,0.3333333333333333,10,5,38.0,79.0,80.0,0.125,0.131578947368421,0.0,17,2.0,63.0,3.7058823529411766,3.2,72.30000000000001,4.252941176470589,9.3,0.1,-4.4,-3.3,-1.0,0.014817950889077,0.552,0.414,0.324,-0.2,-0.2,L (-4),L (-4)
75.0,33.0,2023-03-27,25-246,PHI,DEN,0,7.133333333333334,2.0,2.0,1.000,0.0,0.0,,2,2.0,1.000,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,7.0,+10,2.0,2.0,1.0,30,33,34,16,18,27,2,2,22,28,32,37,37,35,20,56.0,77.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.5357142857142857,0.4285714285714285,0.4358974358974359,1.0,0.3103448275862069,0.4090909090909091,0.1176470588235294,0.0,1.0,0.3098591549295774,0.0,0.4912280701754385,0.4266666666666667,0.5362318840579711,0.0,0.4868421052631579,0.4729729729729729,0.3333333333333333,10,5,38.0,79.0,80.0,0.125,0.131578947368421,0.0,17,5.0,50.0,2.9411764705882355,6.199999999999998,60.8,3.576470588235294,9.3,0.1,-4.4,-3.3,-1.0,0.014817950889077,0.552,0.414,0.324,-0.2,-0.2,W (+25),W (+25)
76.0,,2023-03-29,25-248,PHI,DAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,33,34,16,18,27,2,2,22,28,32,37,37,35,20,56.0,77.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,25.0,76.0,74.0,60.0,0.5357142857142857,0.4285714285714285,0.4358974358974359,1.0,0.3103448275862069,0.4090909090909091,0.1176470588235294,0.0,1.0,0.3098591549295774,0.0,0.4912280701754385,0.4266666666666667,0.5362318840579711,0.0,0.4868421052631579,0.4729729729729729,0.3333333333333333,10,5,38.0,79.0,80.0,0.125,0.131578947368421,0.0,17,,81.0,4.764705882352941,0.0,91.4,5.376470588235295,9.3,0.1,-4.4,-3.3,-1.0,0.014817950889077,0.552,0.414,0.324,-0.2,-0.2,L (-8),L (-8)
