Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Caleb Martin,Shared Games with Cody Zeller,Shared Games with Dewayne Dedmon,Shared Games with Dru Smith,Shared Games with Duncan Robinson,Shared Games with Gabe Vincent,Shared Games with Haywood Highsmith,Shared Games with Jamal Cain,Shared Games with Jimmy Butler,Shared Games with Kyle Lowry,Shared Games with Max Strus,Shared Games with Nikola Jović,Shared Games with Omer Yurtseven,Shared Games with Orlando Robinson,Shared Games with Tyler Herro,Shared Games with Udonis Haslem,Shared Games with Victor Oladipo,Caleb Martin,Cody Zeller,Dewayne Dedmon,Dru Smith,Duncan Robinson,Gabe Vincent,Haywood Highsmith,Jamal Cain,Jamaree Bouyea,Jimmy Butler,Kyle Lowry,Max Strus,Nikola Jović,Omer Yurtseven,Orlando Robinson,Tyler Herro,Udonis Haslem,Victor Oladipo,co_inf with Caleb Martin,co_inf with Cody Zeller,co_inf with Dewayne Dedmon,co_inf with Dru Smith,co_inf with Duncan Robinson,co_inf with Gabe Vincent,co_inf with Haywood Highsmith,co_inf with Jamal Cain,co_inf with Jamaree Bouyea,co_inf with Jimmy Butler,co_inf with Kyle Lowry,co_inf with Max Strus,co_inf with Nikola Jović,co_inf with Omer Yurtseven,co_inf with Orlando Robinson,co_inf with Tyler Herro,co_inf with Udonis Haslem,co_inf with Victor Oladipo,Shared Games with Kevin Love,Kevin Love,Trent Forrest,co_inf with Kevin Love,co_inf with Trent Forrest,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
51.0,46.0,2023-01-29,25-195,MIA,CHO,1.0,35.96666666666667,8.0,15.0,0.533,0.0,0.0,,1.0,4.0,0.25,2.0,2.0,4.0,6.0,3.0,0.0,2.0,0.0,17.0,15.7,5.0,15.0,8.0,0.5333333333333333,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,9.0,57.0,3.1666666666666665,15.299999999999995,70.8,3.933333333333333,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,W (+3),W (+3)
52.0,47.0,2023-01-31,25-197,MIA,CLE,1.0,37.21666666666667,7.0,13.0,0.538,0.0,0.0,,4.0,6.0,0.667,4.0,7.0,11.0,1.0,0.0,0.0,0.0,3.0,18.0,15.3,-6.0,13.0,7.0,0.5384615384615384,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,11.0,43.0,2.388888888888889,13.700000000000005,52.8,2.933333333333333,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,W (+5),W (+5)
53.0,48.0,2023-02-02,25-199,MIA,NYK,1.0,37.61666666666667,11.0,16.0,0.688,0.0,0.0,,10.0,11.0,0.909,1.0,8.0,9.0,3.0,2.0,1.0,0.0,1.0,32.0,32.3,5.0,16.0,11.0,0.6875,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,20.0,39.0,2.1666666666666665,28.30000000000001,48.400000000000006,2.688888888888889,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,L (-5),L (-5)
54.0,49.0,2023-02-04,25-201,MIA,MIL,1.0,35.733333333333334,7.0,15.0,0.467,0.0,0.0,,2.0,2.0,1.0,4.0,7.0,11.0,8.0,2.0,0.0,1.0,3.0,16.0,18.6,0.0,15.0,7.0,0.4666666666666667,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,19.0,45.0,2.5,17.800000000000004,65.8,3.655555555555555,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,W (+3),W (+3)
55.0,50.0,2023-02-08,25-205,MIA,IND,1.0,36.9,12.0,16.0,0.75,0.0,0.0,,14.0,14.0,1.0,2.0,7.0,9.0,3.0,1.0,0.0,2.0,2.0,38.0,35.4,2.0,16.0,12.0,0.75,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,19.0,44.0,2.4444444444444446,29.8,51.79999999999999,2.8777777777777773,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,L (-2),L (-2)
56.0,51.0,2023-02-10,25-207,MIA,HOU,1.0,33.96666666666667,7.0,11.0,0.636,0.0,0.0,,6.0,7.0,0.857,1.0,8.0,9.0,3.0,2.0,1.0,3.0,5.0,20.0,17.6,21.0,11.0,7.0,0.6363636363636364,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,14.0,45.0,2.5,15.2,53.50000000000001,2.9722222222222228,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,L (-8),L (-8)
57.0,52.0,2023-02-11,25-208,MIA,ORL,1.0,43.38333333333333,5.0,10.0,0.5,0.0,1.0,0.0,3.0,4.0,0.75,1.0,16.0,17.0,6.0,2.0,1.0,4.0,2.0,13.0,15.2,13.0,9.0,5.0,0.5555555555555556,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,21.0,38.0,2.111111111111111,13.999999999999996,55.0,3.055555555555556,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,W (+5),W (+5)
58.0,53.0,2023-02-13,25-210,MIA,DEN,1.0,34.43333333333333,6.0,14.0,0.429,0.0,0.0,,7.0,7.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,19.0,14.5,-6.0,14.0,6.0,0.4285714285714285,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,4.0,40.0,2.2222222222222223,11.699999999999996,52.400000000000006,2.9111111111111114,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,W (+2),W (+2)
59.0,54.0,2023-02-15,25-212,MIA,BRK,1.0,37.8,10.0,19.0,0.526,0.0,0.0,,4.0,7.0,0.571,2.0,11.0,13.0,6.0,0.0,2.0,2.0,2.0,24.0,21.0,-17.0,19.0,10.0,0.5263157894736842,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,17.0,32.0,1.7777777777777777,19.39999999999999,50.8,2.822222222222222,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,W (+4),W (+4)
60.0,55.0,2023-02-24,25-221,MIA,MIL,1.0,25.03333333333333,8.0,17.0,0.471,0.0,1.0,0.0,2.0,4.0,0.5,1.0,6.0,7.0,1.0,1.0,0.0,2.0,1.0,18.0,10.3,-18.0,16.0,8.0,0.5,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,4.0,25.0,1.3888888888888888,9.5,39.3,2.183333333333333,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,L (-4),L (-4)
61.0,56.0,2023-02-25,25-222,MIA,CHO,1.0,31.28333333333333,6.0,14.0,0.429,0.0,0.0,,2.0,3.0,0.667,2.0,4.0,6.0,4.0,2.0,0.0,2.0,5.0,14.0,9.6,-15.0,14.0,6.0,0.4285714285714285,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,7.0,22.0,1.2222222222222223,8.799999999999997,38.20000000000002,2.122222222222223,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,L (-11),L (-11)
62.0,57.0,2023-02-27,25-224,MIA,PHI,1.0,32.233333333333334,4.0,14.0,0.286,0.0,0.0,,5.0,6.0,0.833,2.0,5.0,7.0,2.0,1.0,1.0,5.0,3.0,13.0,4.2,-7.0,14.0,4.0,0.2857142857142857,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,-1.0,65.0,3.611111111111111,2.1999999999999984,68.9,3.827777777777778,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,L (-29),L (-29)
63.0,58.0,2023-03-01,25-226,MIA,PHI,1.0,29.916666666666668,8.0,13.0,0.615,0.0,0.0,,4.0,4.0,1.0,2.0,6.0,8.0,2.0,1.0,0.0,2.0,0.0,20.0,17.7,-17.0,13.0,8.0,0.6153846153846154,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,12.0,40.0,2.2222222222222223,16.099999999999994,45.69999999999998,2.538888888888888,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,,
64.0,59.0,2023-03-03,25-228,MIA,NYK,1.0,38.5,7.0,16.0,0.438,0.0,0.0,,4.0,4.0,1.0,0.0,4.0,4.0,4.0,1.0,2.0,2.0,4.0,18.0,12.4,4.0,16.0,7.0,0.4375,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,7.0,56.0,3.111111111111111,10.8,74.6,4.144444444444444,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,L (-5),L (-5)
65.0,60.0,2023-03-04,25-229,MIA,ATL,1.0,35.53333333333333,10.0,12.0,0.833,0.0,0.0,,10.0,12.0,0.833,3.0,8.0,11.0,5.0,1.0,2.0,2.0,3.0,30.0,32.0,16.0,12.0,10.0,0.8333333333333334,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,23.0,47.0,2.611111111111111,28.0,51.99999999999999,2.8888888888888884,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,W (+2),W (+2)
66.0,61.0,2023-03-06,25-231,MIA,ATL,1.0,36.083333333333336,5.0,9.0,0.556,0.0,0.0,,6.0,6.0,1.0,0.0,6.0,6.0,5.0,3.0,1.0,2.0,4.0,16.0,17.1,-1.0,9.0,5.0,0.5555555555555556,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,14.0,66.0,3.6666666666666665,14.699999999999996,91.1,5.061111111111111,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,L (-23),L (-23)
67.0,62.0,2023-03-08,25-233,MIA,CLE,1.0,28.7,8.0,11.0,0.727,0.0,0.0,,1.0,2.0,0.5,1.0,0.0,1.0,1.0,0.0,2.0,3.0,5.0,17.0,9.9,-4.0,11.0,8.0,0.7272727272727273,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,5.0,32.0,1.7777777777777777,9.499999999999996,47.80000000000001,2.6555555555555563,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,L (-2),L (-2)
68.0,63.0,2023-03-10,25-235,MIA,CLE,1.0,37.31666666666667,8.0,12.0,0.667,0.0,0.0,,3.0,4.0,0.75,0.0,6.0,6.0,4.0,3.0,0.0,4.0,5.0,19.0,15.0,4.0,12.0,8.0,0.6666666666666666,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,12.0,60.0,3.333333333333333,13.8,71.9,3.994444444444445,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,W (+8),W (+8)
69.0,64.0,2023-03-11,25-236,MIA,ORL,1.0,42.03333333333333,7.0,17.0,0.412,0.0,0.0,,0.0,0.0,,1.0,6.0,7.0,3.0,0.0,0.0,4.0,3.0,14.0,4.3,-10.0,17.0,7.0,0.4117647058823529,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,3.0,47.0,2.611111111111111,4.300000000000001,66.0,3.6666666666666665,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,W (+2),W (+2)
70.0,65.0,2023-03-13,25-238,MIA,UTA,1.0,36.93333333333333,5.0,10.0,0.5,0.0,0.0,,6.0,8.0,0.75,2.0,7.0,9.0,3.0,1.0,1.0,3.0,2.0,16.0,13.7,5.0,10.0,5.0,0.5,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,9.0,56.0,3.111111111111111,11.3,76.5,4.25,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,L (-4),L (-4)
71.0,66.0,2023-03-15,25-240,MIA,MEM,1.0,33.18333333333333,10.0,15.0,0.667,0.0,0.0,,6.0,8.0,0.75,2.0,6.0,8.0,3.0,0.0,3.0,3.0,3.0,26.0,21.9,20.0,15.0,10.0,0.6666666666666666,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,14.0,80.0,4.444444444444445,19.5,95.5,5.305555555555555,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,W (+4),W (+4)
72.0,67.0,2023-03-18,25-243,MIA,CHI,1.0,34.0,9.0,17.0,0.529,0.0,0.0,,5.0,8.0,0.625,4.0,3.0,7.0,4.0,2.0,0.0,3.0,3.0,23.0,17.8,3.0,17.0,9.0,0.5294117647058824,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,8.0,39.0,2.1666666666666665,15.799999999999995,55.2,3.066666666666667,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,L (-12),L (-12)
73.0,68.0,2023-03-19,25-244,MIA,DET,1.0,39.48333333333333,7.0,12.0,0.583,0.0,0.0,,8.0,9.0,0.889,1.0,9.0,10.0,5.0,0.0,3.0,3.0,2.0,22.0,21.2,12.0,12.0,7.0,0.5833333333333334,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,16.0,64.0,3.555555555555556,17.999999999999996,71.49999999999999,3.972222222222221,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,W (+4),W (+4)
74.0,69.0,2023-03-22,25-247,MIA,NYK,1.0,39.5,5.0,11.0,0.455,0.0,0.0,,5.0,6.0,0.833,2.0,5.0,7.0,3.0,1.0,1.0,3.0,3.0,15.0,11.4,0.0,11.0,5.0,0.4545454545454545,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,7.0,67.0,3.7222222222222223,9.4,89.0,4.944444444444445,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,W (+19),W (+19)
75.0,70.0,2023-03-25,25-250,MIA,BRK,1.0,34.61666666666667,8.0,14.0,0.571,0.0,0.0,,0.0,0.0,,4.0,3.0,7.0,2.0,1.0,1.0,4.0,3.0,16.0,11.0,-24.0,14.0,8.0,0.5714285714285714,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,9.0,51.0,2.833333333333333,10.999999999999996,62.0,3.4444444444444446,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,L (-14),L (-14)
76.0,71.0,2023-03-28,25-253,MIA,TOR,1.0,36.53333333333333,7.0,18.0,0.389,0.0,0.0,,7.0,8.0,0.875,5.0,7.0,12.0,4.0,1.0,0.0,0.0,2.0,21.0,19.4,-6.0,18.0,7.0,0.3888888888888889,65,15,28,4,37,63,49,14,60,51,73,12,8,28,64,6,39,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.9154929577464788,1.0,0.7368421052631579,0.2666666666666666,0.8809523809523809,0.9264705882352942,0.9074074074074074,0.7777777777777778,0.0,0.9375,0.9272727272727272,0.9125,0.8,0.8888888888888888,0.9032258064516128,0.9552238805970148,0.8571428571428571,0.9285714285714286,18,62.0,23.0,0.2903225806451613,0.0,18,12.0,32.0,1.7777777777777777,16.6,42.400000000000006,2.355555555555556,20.1,7.4,1.5,0.8,0.8,0.1703241617466859,0.592,0.011,0.361,2.3,3.6,W (+12),W (+12)
