Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Wiggins,Shared Games with Aleksej Pokusevski,Shared Games with Darius Bazley,Shared Games with Eugene Omoruyi,Shared Games with Isaiah Joe,Shared Games with Jalen Williams,Shared Games with Jaylin Williams,Shared Games with Jeremiah Robinson-Earl,Shared Games with Josh Giddey,Shared Games with Kenrich Williams,Shared Games with Lindy Waters III,Shared Games with Luguentz Dort,Shared Games with Mike Muscala,Shared Games with Ousmane Dieng,Shared Games with Tre Mann,Aaron Wiggins,Aleksej Pokusevski,Chet Holmgren,Darius Bazley,Eugene Omoruyi,Isaiah Joe,Jalen Williams,Jared Butler,Jaylin Williams,Jeremiah Robinson-Earl,Josh Giddey,Kenrich Williams,Lindy Waters III,Luguentz Dort,Mike Muscala,Ousmane Dieng,Tre Mann,co_inf with Aaron Wiggins,co_inf with Aleksej Pokusevski,co_inf with Chet Holmgren,co_inf with Darius Bazley,co_inf with Eugene Omoruyi,co_inf with Isaiah Joe,co_inf with Jalen Williams,co_inf with Jared Butler,co_inf with Jaylin Williams,co_inf with Jeremiah Robinson-Earl,co_inf with Josh Giddey,co_inf with Kenrich Williams,co_inf with Lindy Waters III,co_inf with Luguentz Dort,co_inf with Mike Muscala,co_inf with Ousmane Dieng,co_inf with Tre Mann,Shared Games with Dario Šarić,Shared Games with Olivier Sarr,Danilo Gallinari,Dario Šarić,Olivier Sarr,co_inf with Danilo Gallinari,co_inf with Dario Šarić,co_inf with Olivier Sarr,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
53.0,49.0,2023-02-06,24-209,OKC,GSW,1.0,29.15,6.0,16.0,0.375,0.0,1.0,0.0,8.0,8.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,20.0,12.8,-17.0,15.0,6.0,0.4,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,0.0,62.0,3.647058823529412,9.6,78.7,4.629411764705883,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,L (-6),L (-6)
54.0,50.0,2023-02-07,24-210,OKC,LAL,1.0,37.68333333333333,9.0,17.0,0.529,1.0,1.0,1.0,11.0,12.0,0.917,0.0,2.0,2.0,8.0,2.0,0.0,4.0,5.0,30.0,23.5,-2.0,16.0,8.0,0.5,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,9.0,84.0,4.941176470588236,19.100000000000005,87.50000000000001,5.147058823529413,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,W (+32),W (+32)
55.0,51.0,2023-02-10,24-213,OKC,POR,1.0,39.333333333333336,13.0,16.0,0.813,0.0,1.0,0.0,18.0,19.0,0.947,0.0,3.0,3.0,7.0,2.0,1.0,4.0,1.0,44.0,41.7,22.0,15.0,13.0,0.8666666666666667,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,18.0,63.0,3.7058823529411766,34.5,74.99999999999999,4.411764705882352,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,L (-27),L (-27)
56.0,52.0,2023-02-13,24-216,OKC,NOP,1.0,38.96666666666667,8.0,21.0,0.381,0.0,2.0,0.0,8.0,9.0,0.889,3.0,7.0,10.0,5.0,1.0,0.0,6.0,4.0,24.0,13.2,9.0,19.0,8.0,0.4210526315789473,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,4.0,45.0,2.647058823529412,9.999999999999998,53.7,3.158823529411765,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,W (+3),W (+3)
57.0,53.0,2023-02-15,24-218,OKC,HOU,1.0,29.05,8.0,16.0,0.5,0.0,2.0,0.0,13.0,15.0,0.867,0.0,2.0,2.0,6.0,0.0,2.0,1.0,3.0,29.0,24.2,27.0,14.0,8.0,0.5714285714285714,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,7.0,58.0,3.411764705882353,19.0,66.79999999999998,3.929411764705881,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,W (+9),W (+9)
58.0,54.0,2023-02-23,24-226,OKC,UTA,1.0,40.86666666666667,12.0,26.0,0.462,0.0,2.0,0.0,15.0,19.0,0.789,2.0,6.0,8.0,7.0,2.0,1.0,2.0,2.0,39.0,32.0,0.0,24.0,12.0,0.5,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,10.0,47.0,2.764705882352941,25.99999999999999,52.80000000000001,3.105882352941177,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,L (-3),L (-3)
59.0,,2023-02-24,24-227,OKC,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,,62.0,3.647058823529412,0.0,76.4,4.494117647058824,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,W (+37),W (+37)
60.0,,2023-02-26,24-229,OKC,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,,72.0,4.235294117647059,0.0,91.4,5.376470588235295,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,L (-1),L (-1)
61.0,,2023-02-28,24-231,OKC,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,,53.0,3.117647058823529,0.0,67.8,3.988235294117647,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,L (-9),L (-9)
62.0,,2023-03-01,24-232,OKC,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,,75.0,4.411764705882353,0.0,86.49999999999999,5.088235294117646,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,L (-9),L (-9)
63.0,,2023-03-03,24-234,OKC,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,,84.0,4.941176470588236,0.0,102.6,6.035294117647059,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,,
64.0,55.0,2023-03-05,24-236,OKC,UTA,1.0,36.93333333333333,10.0,17.0,0.588,1.0,2.0,0.5,17.0,19.0,0.895,2.0,5.0,7.0,4.0,3.0,1.0,4.0,4.0,38.0,33.1,5.0,15.0,9.0,0.6,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,13.0,71.0,4.176470588235294,26.3,81.80000000000001,4.811764705882354,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,L (-6),L (-6)
65.0,56.0,2023-03-07,24-238,OKC,GSW,1.0,36.083333333333336,14.0,24.0,0.583,2.0,5.0,0.4,3.0,4.0,0.75,0.0,3.0,3.0,6.0,2.0,0.0,4.0,4.0,33.0,22.9,-10.0,19.0,12.0,0.631578947368421,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,12.0,69.0,4.0588235294117645,21.700000000000003,81.89999999999999,4.817647058823529,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,L (-6),L (-6)
66.0,,2023-03-08,24-239,OKC,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,,41.0,2.411764705882353,0.0,56.60000000000001,3.329411764705883,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,W (+27),W (+27)
67.0,57.0,2023-03-11,24-242,OKC,NOP,1.0,37.06666666666667,11.0,23.0,0.478,0.0,0.0,,13.0,13.0,1.0,1.0,5.0,6.0,2.0,4.0,1.0,1.0,3.0,35.0,29.4,12.0,23.0,11.0,0.4782608695652174,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,11.0,44.0,2.588235294117647,24.200000000000006,54.9,3.2294117647058824,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,W (+10),W (+10)
68.0,,2023-03-12,24-243,OKC,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,,71.0,4.176470588235294,0.0,79.19999999999999,4.658823529411764,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,W (+9),W (+9)
69.0,58.0,2023-03-14,24-245,OKC,BRK,1.0,36.38333333333333,12.0,24.0,0.5,1.0,1.0,1.0,10.0,12.0,0.833,1.0,6.0,7.0,4.0,1.0,0.0,3.0,4.0,35.0,23.9,12.0,23.0,11.0,0.4782608695652174,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,8.0,68.0,4.0,19.899999999999995,70.80000000000001,4.1647058823529415,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,L (-31),L (-31)
70.0,59.0,2023-03-16,24-247,OKC,TOR,1.0,34.86666666666667,12.0,19.0,0.632,1.0,1.0,1.0,4.0,5.0,0.8,2.0,1.0,3.0,3.0,2.0,0.0,3.0,1.0,29.0,22.5,-17.0,18.0,11.0,0.6111111111111112,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,10.0,44.0,2.588235294117647,20.9,51.0,3.0,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,W (+14),W (+14)
71.0,60.0,2023-03-19,24-250,OKC,PHO,1.0,35.43333333333333,12.0,24.0,0.5,0.0,0.0,,16.0,19.0,0.842,0.0,5.0,5.0,4.0,1.0,0.0,3.0,2.0,40.0,28.3,10.0,24.0,12.0,0.5,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,4.0,67.0,3.941176470588236,21.899999999999995,68.39999999999999,4.023529411764706,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,W (+12),W (+12)
72.0,61.0,2023-03-21,24-252,OKC,LAC,1.0,36.03333333333333,12.0,25.0,0.48,1.0,4.0,0.25,6.0,7.0,0.857,0.0,7.0,7.0,4.0,0.0,0.0,4.0,4.0,31.0,17.2,-5.0,21.0,11.0,0.5238095238095238,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,6.0,41.0,2.411764705882353,14.799999999999994,43.3,2.547058823529412,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,W (+14),W (+14)
73.0,62.0,2023-03-23,24-254,OKC,LAC,1.0,26.85,10.0,15.0,0.667,1.0,1.0,1.0,9.0,9.0,1.0,0.0,4.0,4.0,3.0,1.0,3.0,2.0,2.0,30.0,27.1,-1.0,14.0,9.0,0.6428571428571429,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,15.0,37.0,2.176470588235294,23.500000000000004,44.1,2.594117647058824,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,L (-17),L (-17)
74.0,63.0,2023-03-24,24-255,OKC,LAL,1.0,35.75,9.0,22.0,0.409,1.0,3.0,0.333,8.0,9.0,0.889,0.0,5.0,5.0,8.0,1.0,1.0,2.0,4.0,27.0,20.0,2.0,19.0,8.0,0.4210526315789473,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,9.0,59.0,3.4705882352941178,16.800000000000004,65.2,3.835294117647059,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,W (+4),W (+4)
75.0,64.0,2023-03-26,24-257,OKC,POR,1.0,35.166666666666664,9.0,17.0,0.529,0.0,1.0,0.0,13.0,15.0,0.867,2.0,0.0,2.0,3.0,4.0,0.0,3.0,1.0,31.0,26.0,1.0,16.0,9.0,0.5625,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,5.0,60.0,3.5294117647058822,20.800000000000004,66.30000000000001,3.900000000000001,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,W (+1),W (+1)
76.0,,2023-03-28,24-259,OKC,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,,77.0,4.529411764705882,0.0,99.7,5.864705882352942,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,L (-22),L (-22)
77.0,,2023-03-29,24-260,OKC,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,,54.0,3.176470588235294,0.0,74.39999999999998,4.376470588235293,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,L (-5),L (-5)
78.0,65.0,2023-03-31,24-262,OKC,IND,1.0,38.23333333333333,11.0,22.0,0.5,0.0,2.0,0.0,17.0,17.0,1.0,0.0,9.0,9.0,4.0,1.0,1.0,3.0,6.0,39.0,29.8,,20.0,11.0,0.55,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,12.0,52.0,3.0588235294117645,23.0,60.7,3.570588235294118,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,W (+6),W (+6)
79.0,66.0,2023-04-02,24-264,OKC,PHO,1.0,37.53333333333333,11.0,22.0,0.5,0.0,0.0,,17.0,17.0,1.0,0.0,3.0,3.0,5.0,2.0,0.0,1.0,4.0,39.0,31.8,-6.0,22.0,11.0,0.5,56,29,33,21,60,64,37,33,64,46,33,61,40,31,54,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,67.0,0.8,0.8529411764705882,,0.7674418604651163,0.525,0.821917808219178,0.8533333333333334,0.0,0.7551020408163265,0.7674418604651163,0.8421052631578947,0.8679245283018868,0.8048780487804879,0.8243243243243243,0.6349206349206349,0.7948717948717948,0.8059701492537313,10,7,,57.0,9.0,,0.175438596491228,0.7777777777777778,17,9.0,35.0,2.0588235294117645,25.0,44.49999999999999,2.617647058823529,27.2,11.4,7.3,5.7,1.5,0.2216339665732378,0.626,0.122,0.535,5.6,8.4,L (-3),L (-3)
