Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Wiggins,Shared Games with Aleksej Pokusevski,Shared Games with Darius Bazley,Shared Games with Eugene Omoruyi,Shared Games with Isaiah Joe,Shared Games with Jaylin Williams,Shared Games with Jeremiah Robinson-Earl,Shared Games with Josh Giddey,Shared Games with Kenrich Williams,Shared Games with Lindy Waters III,Shared Games with Luguentz Dort,Shared Games with Mike Muscala,Shared Games with Ousmane Dieng,Shared Games with Shai Gilgeous-Alexander,Shared Games with Tre Mann,Aaron Wiggins,Aleksej Pokusevski,Chet Holmgren,Darius Bazley,Eugene Omoruyi,Isaiah Joe,Jared Butler,Jaylin Williams,Jeremiah Robinson-Earl,Josh Giddey,Kenrich Williams,Lindy Waters III,Luguentz Dort,Mike Muscala,Ousmane Dieng,Shai Gilgeous-Alexander,Tre Mann,co_inf with Aaron Wiggins,co_inf with Aleksej Pokusevski,co_inf with Chet Holmgren,co_inf with Darius Bazley,co_inf with Eugene Omoruyi,co_inf with Isaiah Joe,co_inf with Jared Butler,co_inf with Jaylin Williams,co_inf with Jeremiah Robinson-Earl,co_inf with Josh Giddey,co_inf with Kenrich Williams,co_inf with Lindy Waters III,co_inf with Luguentz Dort,co_inf with Mike Muscala,co_inf with Ousmane Dieng,co_inf with Shai Gilgeous-Alexander,co_inf with Tre Mann,Shared Games with Dario Šarić,Shared Games with Olivier Sarr,Danilo Gallinari,Dario Šarić,Olivier Sarr,co_inf with Danilo Gallinari,co_inf with Dario Šarić,co_inf with Olivier Sarr,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
59.0,55.0,2023-02-24,21-316,OKC,PHO,1,28.316666666666663,8.0,14.0,.571,1.0,3.0,.333,5,6.0,.833,4.0,2.0,6.0,4.0,1.0,0.0,2.0,4.0,22.0,18.6,-12,11.0,7.0,0.6363636363636364,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,11.0,51.0,3.0,16.6,59.8,3.5176470588235293,0.1096231703519153,W (+37),W (+37)
60.0,56.0,2023-02-26,21-318,OKC,SAC,1,31.3,7.0,12.0,.583,1.0,2.0,.500,0,0.0,,0.0,2.0,2.0,4.0,3.0,0.0,1.0,2.0,15.0,14.0,-15,10.0,6.0,0.6,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,11.0,61.0,3.588235294117647,14.000000000000004,77.39999999999999,4.552941176470588,0.1096231703519153,L (-1),L (-1)
61.0,57.0,2023-02-28,21-320,OKC,SAC,1,32.733333333333334,9.0,16.0,.563,1.0,3.0,.333,8,9.0,.889,1.0,4.0,5.0,8.0,2.0,0.0,1.0,3.0,27.0,26.3,+5,13.0,8.0,0.6153846153846154,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,16.0,37.0,2.176470588235294,23.1,44.7,2.6294117647058823,0.1096231703519153,L (-9),L (-9)
62.0,58.0,2023-03-01,21-321,OKC,LAL,1,34.21666666666667,9.0,17.0,.529,3.0,5.0,.600,3,4.0,.750,1.0,3.0,4.0,7.0,2.0,0.0,2.0,2.0,24.0,21.0,0,12.0,6.0,0.5,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,14.0,61.0,3.588235294117647,19.8,66.70000000000002,3.923529411764707,0.1096231703519153,L (-9),L (-9)
63.0,59.0,2023-03-03,21-323,OKC,UTA,1,33.18333333333333,8.0,13.0,.615,1.0,2.0,.500,3,4.0,.750,1.0,5.0,6.0,4.0,4.0,1.0,1.0,3.0,20.0,21.2,+20,11.0,7.0,0.6363636363636364,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,17.0,67.0,3.941176470588236,20.0,82.60000000000001,4.858823529411765,0.1096231703519153,,
64.0,60.0,2023-03-05,21-325,OKC,UTA,1,33.983333333333334,12.0,15.0,.800,4.0,5.0,.800,4,6.0,.667,1.0,4.0,5.0,5.0,2.0,2.0,1.0,2.0,32.0,32.5,0,10.0,8.0,0.8,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,24.0,60.0,3.5294117647058822,30.9,77.2,4.541176470588235,0.1096231703519153,L (-6),L (-6)
65.0,,2023-03-07,21-327,OKC,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,,81.0,4.764705882352941,0.0,103.6,6.094117647058823,0.1096231703519153,L (-6),L (-6)
66.0,,2023-03-08,21-328,OKC,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,,41.0,2.411764705882353,0.0,56.60000000000001,3.329411764705883,0.1096231703519153,W (+27),W (+27)
67.0,61.0,2023-03-11,21-331,OKC,NOP,1,36.55,7.0,10.0,.700,0.0,0.0,,3,3.0,1.000,1.0,3.0,4.0,2.0,3.0,0.0,3.0,0.0,17.0,15.8,+16,10.0,7.0,0.7,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,10.0,45.0,2.647058823529412,14.599999999999998,64.50000000000001,3.794117647058824,0.1096231703519153,W (+10),W (+10)
68.0,62.0,2023-03-12,21-332,OKC,SAS,1,35.083333333333336,7.0,18.0,.389,1.0,4.0,.250,6,7.0,.857,4.0,3.0,7.0,10.0,0.0,0.0,4.0,2.0,21.0,16.7,+15,14.0,6.0,0.4285714285714285,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,9.0,62.0,3.647058823529412,14.299999999999995,64.89999999999999,3.8176470588235287,0.1096231703519153,W (+9),W (+9)
69.0,63.0,2023-03-14,21-334,OKC,BRK,1,36.333333333333336,8.0,10.0,.800,1.0,2.0,.500,6,6.0,1.000,2.0,8.0,10.0,3.0,2.0,0.0,0.0,3.0,23.0,25.9,+11,8.0,7.0,0.875,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,22.0,54.0,3.176470588235294,23.5,67.19999999999999,3.952941176470588,0.1096231703519153,L (-31),L (-31)
70.0,64.0,2023-03-16,21-336,OKC,TOR,1,29.25,4.0,11.0,.364,1.0,3.0,.333,6,7.0,.857,2.0,5.0,7.0,3.0,1.0,0.0,2.0,2.0,15.0,11.7,-14,8.0,3.0,0.375,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,6.0,48.0,2.823529411764706,9.3,62.6,3.682352941176471,0.1096231703519153,W (+14),W (+14)
71.0,65.0,2023-03-19,21-339,OKC,PHO,1,27.98333333333333,1.0,6.0,.167,0.0,2.0,.000,3,4.0,.750,1.0,9.0,10.0,5.0,2.0,1.0,3.0,3.0,5.0,6.2,-4,4.0,1.0,0.25,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,10.0,61.0,3.588235294117647,5.0,85.29999999999998,5.0176470588235285,0.1096231703519153,W (+12),W (+12)
72.0,66.0,2023-03-21,21-341,OKC,LAC,1,37.18333333333333,8.0,15.0,.533,2.0,4.0,.500,2,2.0,1.000,3.0,5.0,8.0,3.0,1.0,1.0,2.0,2.0,20.0,17.3,-4,11.0,6.0,0.5454545454545454,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,14.0,33.0,1.9411764705882355,16.499999999999996,41.6,2.447058823529412,0.1096231703519153,W (+14),W (+14)
73.0,67.0,2023-03-23,21-343,OKC,LAC,1,31.9,7.0,12.0,.583,2.0,4.0,.500,0,0.0,,1.0,2.0,3.0,4.0,0.0,0.0,2.0,4.0,16.0,10.9,-26,8.0,5.0,0.625,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,9.0,43.0,2.5294117647058822,10.900000000000004,56.7,3.335294117647059,0.1096231703519153,L (-17),L (-17)
74.0,68.0,2023-03-24,21-344,OKC,LAL,1,38.28333333333333,3.0,10.0,.300,0.0,2.0,.000,3,3.0,1.000,2.0,3.0,5.0,2.0,1.0,0.0,1.0,0.0,9.0,6.9,-1,8.0,3.0,0.375,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,3.0,65.0,3.823529411764706,5.7,76.30000000000001,4.488235294117648,0.1096231703519153,W (+4),W (+4)
75.0,69.0,2023-03-26,21-346,OKC,POR,1,37.083333333333336,9.0,14.0,.643,2.0,2.0,1.000,3,3.0,1.000,1.0,4.0,5.0,4.0,2.0,0.0,1.0,1.0,23.0,22.1,+10,12.0,7.0,0.5833333333333334,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,16.0,49.0,2.8823529411764706,20.9,66.2,3.894117647058824,0.1096231703519153,W (+1),W (+1)
76.0,70.0,2023-03-28,21-348,OKC,CHO,1,33.516666666666666,11.0,16.0,.688,1.0,2.0,.500,8,9.0,.889,1.0,2.0,3.0,4.0,4.0,0.0,1.0,4.0,31.0,29.3,+9,14.0,10.0,0.7142857142857143,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,16.0,61.0,3.588235294117647,26.099999999999994,73.60000000000001,4.329411764705883,0.1096231703519153,L (-22),L (-22)
77.0,71.0,2023-03-29,21-349,OKC,DET,1,37.0,11.0,19.0,.579,1.0,1.0,1.000,4,4.0,1.000,3.0,5.0,8.0,6.0,0.0,1.0,4.0,3.0,27.0,21.4,-4,18.0,10.0,0.5555555555555556,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,15.0,39.0,2.294117647058824,19.800000000000008,54.59999999999999,3.211764705882352,0.1096231703519153,L (-5),L (-5)
78.0,72.0,2023-03-31,21-351,OKC,IND,1,29.5,6.0,10.0,.600,0.0,3.0,.000,2,2.0,1.000,0.0,6.0,6.0,6.0,2.0,0.0,2.0,5.0,14.0,13.4,,7.0,6.0,0.8571428571428571,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,14.0,50.0,2.9411764705882355,12.599999999999998,71.1,4.18235294117647,0.1096231703519153,W (+6),W (+6)
79.0,73.0,2023-04-02,21-353,OKC,PHO,1,34.71666666666667,5.0,12.0,.417,1.0,3.0,.333,1,1.0,1.000,2.0,1.0,3.0,2.0,3.0,0.0,3.0,3.0,12.0,7.5,-4,9.0,4.0,0.4444444444444444,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,4.0,40.0,2.3529411764705883,7.100000000000001,62.39999999999999,3.670588235294117,0.1096231703519153,L (-3),L (-3)
80.0,74.0,2023-04-04,21-355,OKC,GSW,1,32.516666666666666,7.0,14.0,.500,2.0,3.0,.667,3,3.0,1.000,2.0,2.0,4.0,2.0,1.0,0.0,1.0,1.0,19.0,15.0,-9,11.0,5.0,0.4545454545454545,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,8.0,42.0,2.4705882352941178,13.8,63.89999999999999,3.758823529411764,0.1096231703519153,W (+1),W (+1)
81.0,75.0,2023-04-06,21-357,OKC,UTA,1,28.05,4.0,10.0,.400,1.0,4.0,.250,0,0.0,,0.0,1.0,1.0,5.0,0.0,0.0,2.0,3.0,9.0,4.2,+11,6.0,3.0,0.5,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,3.0,53.0,3.117647058823529,4.2,68.7,4.041176470588235,0.1096231703519153,L (-4),L (-4)
82.0,,2023-04-09,21-360,OKC,MEM,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,63,30,32,21,68,46,37,72,49,36,68,39,32,64,61,70.0,34.0,,43.0,40.0,73.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9,0.8823529411764706,,0.7441860465116279,0.525,0.9315068493150684,0.0,0.9387755102040816,0.8604651162790697,0.9473684210526316,0.9245283018867924,0.8780487804878049,0.918918918918919,0.6190476190476191,0.8205128205128205,0.9411764705882352,0.9104477611940298,15,9,,57.0,9.0,,0.2631578947368421,1.0,17,,58.0,3.411764705882353,0.0,60.4,3.552941176470588,0.1096231703519153,L (-10),L (-10)
