Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Jarred Vanderbilt,Shared Games with Jordan Clarkson,Shared Games with Kelly Olynyk,Shared Games with Kris Dunn,Shared Games with Lauri Markkanen,Shared Games with Leandro Bolmaro,Shared Games with Luka Šamanić,Shared Games with Malik Beasley,Shared Games with Micah Potter,Shared Games with Mike Conley,Shared Games with Nickeil Alexander-Walker,Shared Games with Ochai Agbaji,Shared Games with Rudy Gay,Shared Games with Simone Fontecchio,Shared Games with Talen Horton-Tucker,Shared Games with Udoka Azubuike,Shared Games with Walker Kessler,Frank Jackson,Jarred Vanderbilt,Jarrell Brantley,Johnny Juzang,Jordan Clarkson,Kelly Olynyk,Kris Dunn,Lauri Markkanen,Leandro Bolmaro,Luka Šamanić,Malik Beasley,Micah Potter,Mike Conley,Nickeil Alexander-Walker,Ochai Agbaji,Rudy Gay,Simone Fontecchio,Talen Horton-Tucker,Udoka Azubuike,Walker Kessler,co_inf with Frank Jackson,co_inf with Jarred Vanderbilt,co_inf with Jarrell Brantley,co_inf with Johnny Juzang,co_inf with Jordan Clarkson,co_inf with Kelly Olynyk,co_inf with Kris Dunn,co_inf with Lauri Markkanen,co_inf with Leandro Bolmaro,co_inf with Luka Šamanić,co_inf with Malik Beasley,co_inf with Micah Potter,co_inf with Mike Conley,co_inf with Nickeil Alexander-Walker,co_inf with Ochai Agbaji,co_inf with Rudy Gay,co_inf with Simone Fontecchio,co_inf with Talen Horton-Tucker,co_inf with Udoka Azubuike,co_inf with Walker Kessler,Shared Games with Damian Jones,Shared Games with Juan Toscano-Anderson,Damian Jones,Juan Toscano-Anderson,Malcolm Brogdon,co_inf with Damian Jones,co_inf with Juan Toscano-Anderson,co_inf with Malcolm Brogdon,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
48.0,35.0,2023-01-18,24-014,UTA,LAC,0,21.866666666666667,3.0,9.0,.333,0.0,1.0,.000,5,7.0,.714,0.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,11.0,3.6,-2,8.0,3.0,0.375,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,-4.0,59.0,3.1052631578947367,1.599999999999997,62.9,3.310526315789473,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,L (-1),L (-1)
49.0,36.0,2023-01-20,24-016,UTA,BRK,0,29.1,7.0,12.0,.583,2.0,3.0,.667,1,4.0,.250,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,17.0,10.7,+2,9.0,5.0,0.5555555555555556,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,3.0,36.0,1.894736842105263,10.3,41.49999999999999,2.184210526315789,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,W (+1),W (+1)
50.0,37.0,2023-01-23,24-019,UTA,CHO,0,20.23333333333333,3.0,8.0,.375,0.0,1.0,.000,5,5.0,1.000,2.0,0.0,2.0,3.0,0.0,0.0,2.0,2.0,11.0,7.3,+3,7.0,3.0,0.4285714285714285,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,1.0,51.0,2.6842105263157894,5.3,49.9,2.626315789473684,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,W (+23),W (+23)
51.0,38.0,2023-01-25,24-021,UTA,POR,0,21.766666666666666,8.0,11.0,.727,3.0,3.0,1.000,0,0.0,,0.0,4.0,4.0,2.0,0.0,1.0,3.0,3.0,19.0,13.6,-12,8.0,5.0,0.625,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,12.0,46.0,2.421052631578948,13.599999999999998,49.3,2.594736842105263,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,L (-11),L (-11)
52.0,39.0,2023-01-28,24-024,UTA,DAL,0,19.1,3.0,7.0,.429,2.0,4.0,.500,4,4.0,1.000,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,12.0,9.2,-10,3.0,1.0,0.3333333333333333,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,4.0,48.0,2.526315789473684,7.6,45.0,2.3684210526315788,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,W (+18),W (+18)
53.0,40.0,2023-02-01,24-028,UTA,TOR,0,19.683333333333334,4.0,7.0,.571,2.0,4.0,.500,2,2.0,1.000,2.0,1.0,3.0,4.0,0.0,0.0,3.0,1.0,12.0,9.8,+5,3.0,2.0,0.6666666666666666,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,7.0,68.0,3.5789473684210527,9.000000000000002,70.70000000000002,3.721052631578948,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,L (-10),L (-10)
54.0,41.0,2023-02-03,24-030,UTA,ATL,0,20.266666666666666,6.0,9.0,.667,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,12.0,5.4,-4,8.0,6.0,0.75,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,1.0,48.0,2.526315789473684,5.400000000000002,47.6,2.505263157894737,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,W (+8),W (+8)
55.0,42.0,2023-02-06,24-033,UTA,DAL,0,25.05,2.0,3.0,.667,0.0,0.0,,6,6.0,1.000,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,10.0,5.8,-5,3.0,2.0,0.6666666666666666,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,0.0,42.0,2.210526315789474,3.4000000000000004,51.000000000000014,2.6842105263157903,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,W (+3),W (+3)
56.0,43.0,2023-02-08,24-035,UTA,MIN,1,31.266666666666666,6.0,10.0,.600,4.0,5.0,.800,6,8.0,.750,2.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,22.0,22.4,-23,5.0,2.0,0.4,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,14.0,57.0,3.0,20.0,68.69999999999999,3.61578947368421,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,L (-7),L (-7)
57.0,44.0,2023-02-10,24-037,UTA,TOR,1,36.9,8.0,14.0,.571,0.0,3.0,.000,6,7.0,.857,0.0,5.0,5.0,6.0,2.0,2.0,3.0,3.0,22.0,19.9,+1,11.0,8.0,0.7272727272727273,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,13.0,65.0,3.421052631578948,17.5,75.1,3.952631578947368,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,L (-13),L (-13)
58.0,45.0,2023-02-11,24-038,UTA,NYK,1,30.53333333333333,6.0,12.0,.500,1.0,4.0,.250,2,5.0,.400,1.0,1.0,2.0,5.0,0.0,0.0,2.0,6.0,15.0,7.9,-13,8.0,5.0,0.625,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,3.0,67.0,3.526315789473684,7.1,78.3,4.121052631578947,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,L (-25),L (-25)
59.0,46.0,2023-02-13,24-040,UTA,IND,1,29.45,7.0,14.0,.500,0.0,1.0,.000,4,5.0,.800,0.0,1.0,1.0,6.0,2.0,0.0,2.0,2.0,18.0,14.3,+10,13.0,7.0,0.5384615384615384,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,6.0,105.0,5.526315789473684,12.7,89.10000000000001,4.689473684210527,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,W (+6),W (+6)
60.0,47.0,2023-02-15,24-042,UTA,MEM,1,3.6833333333333336,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.7,-8,1.0,0.0,0.0,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,-2.0,87.0,4.578947368421052,-1.7,63.19999999999999,3.3263157894736834,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,L (-6),L (-6)
61.0,,2023-02-23,24-050,UTA,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,,76.0,4.0,0.0,72.99999999999999,3.842105263157894,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,W (+6),W (+6)
62.0,,2023-02-25,24-052,UTA,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,,74.0,3.8947368421052633,0.0,75.39999999999999,3.9684210526315775,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,L (-6),L (-6)
63.0,,2023-02-28,24-055,UTA,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,,38.0,2.0,0.0,49.60000000000001,2.6105263157894742,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,,
64.0,,2023-03-03,24-058,UTA,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,,51.0,2.6842105263157894,0.0,54.9,2.889473684210526,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,W (+1),W (+1)
65.0,,2023-03-05,24-060,UTA,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,,73.0,3.842105263157895,0.0,77.0,4.052631578947368,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,W (+16),W (+16)
66.0,,2023-03-07,24-062,UTA,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,,54.0,2.8421052631578947,0.0,58.7,3.0894736842105264,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,L (-8),L (-8)
67.0,,2023-03-09,24-064,UTA,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,,75.0,3.947368421052632,0.0,83.40000000000002,4.389473684210527,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,L (-27),L (-27)
68.0,,2023-03-11,24-066,UTA,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,,82.0,4.315789473684211,0.0,83.8,4.410526315789474,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,L (-10),L (-10)
69.0,,2023-03-13,24-068,UTA,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,,78.0,4.105263157894737,0.0,84.5,4.447368421052632,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,L (-4),L (-4)
70.0,,2023-03-18,24-073,UTA,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,,78.0,4.105263157894737,0.0,82.2,4.326315789473685,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,W (+7),W (+7)
71.0,,2023-03-20,24-075,UTA,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,,81.0,4.2631578947368425,0.0,78.60000000000001,4.136842105263159,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,W (+8),W (+8)
72.0,,2023-03-22,24-077,UTA,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,39,46,40,22,44,9,7,42,2,31,25,26,32,27,38,20,44,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0,0.5,0.0,0.0,0.7540983606557377,0.5882352941176471,1.0,0.6666666666666666,0.6428571428571429,1.0,0.5185185185185185,0.2857142857142857,0.4626865671641791,0.423728813559322,0.4406779661016949,0.5714285714285714,0.5192307692307693,0.5846153846153846,0.5555555555555556,0.5945945945945946,3,3,41.0,52.0,67.0,0.073170731707317,0.0576923076923076,0.0,19,,68.0,3.5789473684210527,0.0,73.7,3.878947368421053,15.9,2.5,-1.3,0.1,-1.5,0.0713541666666666,0.616,0.261,0.425,0.2,2.0,L (-4),L (-4)
