Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Collin Sexton,Shared Games with Jarred Vanderbilt,Shared Games with Johnny Juzang,Shared Games with Jordan Clarkson,Shared Games with Kelly Olynyk,Shared Games with Kris Dunn,Shared Games with Lauri Markkanen,Shared Games with Leandro Bolmaro,Shared Games with Luka Šamanić,Shared Games with Malik Beasley,Shared Games with Micah Potter,Shared Games with Mike Conley,Shared Games with Nickeil Alexander-Walker,Shared Games with Ochai Agbaji,Shared Games with Rudy Gay,Shared Games with Simone Fontecchio,Shared Games with Talen Horton-Tucker,Shared Games with Udoka Azubuike,Collin Sexton,Frank Jackson,Jarred Vanderbilt,Jarrell Brantley,Johnny Juzang,Jordan Clarkson,Kelly Olynyk,Kris Dunn,Lauri Markkanen,Leandro Bolmaro,Luka Šamanić,Malik Beasley,Micah Potter,Mike Conley,Nickeil Alexander-Walker,Ochai Agbaji,Rudy Gay,Simone Fontecchio,Talen Horton-Tucker,Udoka Azubuike,co_inf with Collin Sexton,co_inf with Frank Jackson,co_inf with Jarred Vanderbilt,co_inf with Jarrell Brantley,co_inf with Johnny Juzang,co_inf with Jordan Clarkson,co_inf with Kelly Olynyk,co_inf with Kris Dunn,co_inf with Lauri Markkanen,co_inf with Leandro Bolmaro,co_inf with Luka Šamanić,co_inf with Malik Beasley,co_inf with Micah Potter,co_inf with Mike Conley,co_inf with Nickeil Alexander-Walker,co_inf with Ochai Agbaji,co_inf with Rudy Gay,co_inf with Simone Fontecchio,co_inf with Talen Horton-Tucker,co_inf with Udoka Azubuike,Shared Games with Damian Jones,Shared Games with Juan Toscano-Anderson,Damian Jones,Juan Toscano-Anderson,Malcolm Brogdon,co_inf with Damian Jones,co_inf with Juan Toscano-Anderson,co_inf with Malcolm Brogdon,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
47.0,44.0,2023-01-16,21-174,UTA,MIN,1.0,31.05,9.0,13.0,0.692,0.0,0.0,,2.0,4.0,0.5,9.0,12.0,21.0,4.0,0.0,2.0,1.0,1.0,20.0,26.4,0.0,13.0,9.0,0.6923076923076923,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,29.0,24.0,1.2,25.599999999999994,32.099999999999994,1.6049999999999998,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,W (+4),W (+4)
48.0,45.0,2023-01-18,21-176,UTA,LAC,1.0,28.416666666666668,6.0,9.0,0.667,0.0,0.0,,1.0,2.0,0.5,4.0,7.0,11.0,3.0,1.0,2.0,1.0,1.0,13.0,16.7,15.0,9.0,6.0,0.6666666666666666,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,18.0,37.0,1.85,16.299999999999997,48.2,2.41,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,L (-1),L (-1)
49.0,46.0,2023-01-20,21-178,UTA,BRK,1.0,24.6,1.0,4.0,0.25,0.0,0.0,,0.0,2.0,0.0,3.0,3.0,6.0,0.0,1.0,1.0,0.0,2.0,2.0,2.7,-14.0,4.0,1.0,0.25,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,4.0,35.0,1.75,2.700000000000001,49.1,2.455,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,W (+1),W (+1)
50.0,47.0,2023-01-23,21-181,UTA,CHO,1.0,22.466666666666665,5.0,6.0,0.833,0.0,0.0,,3.0,4.0,0.75,4.0,5.0,9.0,0.0,0.0,0.0,2.0,5.0,13.0,10.7,15.0,6.0,5.0,0.8333333333333334,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,10.0,42.0,2.1,9.500000000000002,45.7,2.285,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,W (+23),W (+23)
51.0,48.0,2023-01-25,21-183,UTA,POR,1.0,18.366666666666667,3.0,4.0,0.75,0.0,0.0,,0.0,2.0,0.0,2.0,3.0,5.0,2.0,0.0,1.0,2.0,3.0,6.0,4.8,-11.0,4.0,3.0,0.75,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,6.0,52.0,2.6,4.8,58.1,2.905,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,L (-11),L (-11)
52.0,49.0,2023-01-28,21-186,UTA,DAL,1.0,25.05,6.0,7.0,0.857,0.0,0.0,,2.0,4.0,0.5,2.0,9.0,11.0,2.0,0.0,5.0,0.0,1.0,14.0,19.3,9.0,7.0,6.0,0.8571428571428571,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,21.0,31.0,1.55,18.5,34.1,1.705,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,W (+18),W (+18)
53.0,50.0,2023-02-01,21-190,UTA,TOR,1.0,29.9,8.0,10.0,0.8,0.0,0.0,,1.0,3.0,0.333,7.0,7.0,14.0,1.0,1.0,7.0,1.0,3.0,17.0,23.8,4.0,10.0,8.0,0.8,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,26.0,49.0,2.45,23.4,56.30000000000002,2.815000000000001,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,L (-10),L (-10)
54.0,51.0,2023-02-03,21-192,UTA,ATL,1.0,17.683333333333334,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,1.0,4.0,5.0,0.0,2.0,1.0,1.0,3.0,2.0,3.4,-15.0,2.0,1.0,0.5,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,7.0,42.0,2.1,3.3999999999999995,49.60000000000001,2.4800000000000004,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,W (+8),W (+8)
55.0,52.0,2023-02-06,21-195,UTA,DAL,1.0,26.8,6.0,9.0,0.667,0.0,0.0,,1.0,1.0,1.0,4.0,5.0,9.0,1.0,1.0,3.0,1.0,1.0,13.0,15.8,-8.0,9.0,6.0,0.6666666666666666,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,16.0,26.0,1.3,15.400000000000002,39.00000000000001,1.9500000000000004,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,W (+3),W (+3)
56.0,53.0,2023-02-08,21-197,UTA,MIN,1.0,30.166666666666668,6.0,10.0,0.6,0.0,0.0,,4.0,5.0,0.8,4.0,5.0,9.0,1.0,1.0,3.0,0.0,0.0,16.0,19.1,-19.0,10.0,6.0,0.6,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,15.0,56.0,2.8,17.5,71.19999999999999,3.56,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,L (-7),L (-7)
57.0,54.0,2023-02-10,21-199,UTA,TOR,1.0,32.43333333333333,10.0,12.0,0.833,0.0,0.0,,3.0,7.0,0.429,4.0,5.0,9.0,1.0,0.0,0.0,0.0,1.0,23.0,21.6,2.0,12.0,10.0,0.8333333333333334,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,14.0,64.0,3.2,20.4,72.2,3.61,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,L (-13),L (-13)
58.0,55.0,2023-02-11,21-200,UTA,NYK,1.0,35.166666666666664,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,,4.0,11.0,15.0,1.0,0.0,2.0,1.0,3.0,4.0,8.7,0.0,3.0,2.0,0.6666666666666666,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,18.0,52.0,2.6,8.7,76.7,3.835,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,L (-25),L (-25)
59.0,56.0,2023-02-13,21-202,UTA,IND,1.0,19.2,3.0,3.0,1.0,0.0,0.0,,0.0,0.0,,0.0,5.0,5.0,0.0,2.0,2.0,2.0,4.0,6.0,6.4,-2.0,3.0,3.0,1.0,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,10.0,101.0,5.05,6.4,95.4,4.7700000000000005,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,W (+6),W (+6)
60.0,57.0,2023-02-15,21-204,UTA,MEM,1.0,32.53333333333333,4.0,8.0,0.5,0.0,0.0,,2.0,3.0,0.667,6.0,8.0,14.0,0.0,0.0,3.0,3.0,2.0,10.0,10.5,-1.0,8.0,4.0,0.5,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,13.0,72.0,3.6,9.699999999999996,51.79999999999999,2.5899999999999994,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,L (-6),L (-6)
61.0,58.0,2023-02-23,21-212,UTA,OKC,1.0,37.016666666666666,3.0,4.0,0.75,1.0,1.0,1.0,0.0,2.0,0.0,4.0,14.0,18.0,2.0,0.0,7.0,0.0,2.0,7.0,17.1,8.0,3.0,2.0,0.6666666666666666,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,28.0,48.0,2.4,17.099999999999994,55.9,2.795,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,W (+6),W (+6)
62.0,59.0,2023-02-25,21-214,UTA,SAS,1.0,27.016666666666666,4.0,6.0,0.667,0.0,0.0,,1.0,2.0,0.5,2.0,10.0,12.0,2.0,1.0,5.0,0.0,1.0,9.0,15.9,10.0,6.0,4.0,0.6666666666666666,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,21.0,53.0,2.65,15.499999999999998,59.89999999999999,2.995,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,L (-6),L (-6)
63.0,60.0,2023-02-28,21-217,UTA,SAS,1.0,32.583333333333336,4.0,7.0,0.571,0.0,0.0,,2.0,4.0,0.5,6.0,9.0,15.0,2.0,0.0,2.0,0.0,5.0,10.0,13.6,5.0,7.0,4.0,0.5714285714285714,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,18.0,20.0,1.0,12.8,37.50000000000001,1.8750000000000004,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,,
64.0,61.0,2023-03-03,21-220,UTA,OKC,1.0,25.2,5.0,5.0,1.0,0.0,0.0,,0.0,0.0,,3.0,8.0,11.0,0.0,0.0,4.0,1.0,2.0,10.0,14.0,-13.0,5.0,5.0,1.0,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,19.0,32.0,1.6,14.0,42.6,2.13,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,W (+1),W (+1)
65.0,62.0,2023-03-05,21-222,UTA,OKC,1.0,31.616666666666667,8.0,11.0,0.727,0.0,1.0,0.0,1.0,2.0,0.5,4.0,6.0,10.0,0.0,0.0,5.0,2.0,3.0,17.0,17.0,-5.0,10.0,8.0,0.8,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,17.0,56.0,2.8,16.6,67.69999999999999,3.385,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,W (+16),W (+16)
66.0,,2023-03-07,21-224,UTA,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,,54.0,2.7,0.0,59.900000000000006,2.995,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,L (-8),L (-8)
67.0,63.0,2023-03-09,21-226,UTA,ORL,1.0,31.683333333333334,5.0,5.0,1.0,0.0,0.0,,3.0,3.0,1.0,4.0,6.0,10.0,3.0,0.0,3.0,3.0,3.0,13.0,16.1,15.0,5.0,5.0,1.0,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,18.0,57.0,2.85,14.900000000000006,70.30000000000003,3.515000000000001,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,L (-27),L (-27)
68.0,64.0,2023-03-11,21-228,UTA,CHO,1.0,31.78333333333333,8.0,10.0,0.8,0.0,0.0,,1.0,2.0,0.5,8.0,8.0,16.0,1.0,0.0,3.0,1.0,2.0,17.0,21.8,17.0,10.0,8.0,0.8,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,24.0,58.0,2.9,21.39999999999999,61.8,3.09,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,L (-10),L (-10)
69.0,65.0,2023-03-13,21-230,UTA,MIA,1.0,30.03333333333333,3.0,4.0,0.75,0.0,0.0,,1.0,2.0,0.5,2.0,7.0,9.0,1.0,0.0,1.0,0.0,3.0,7.0,8.7,-11.0,4.0,3.0,0.75,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,12.0,66.0,3.3,8.299999999999997,74.4,3.72,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,L (-4),L (-4)
70.0,66.0,2023-03-18,21-235,UTA,BOS,1.0,34.166666666666664,5.0,7.0,0.714,0.0,0.0,,2.0,5.0,0.4,8.0,6.0,14.0,1.0,0.0,3.0,0.0,2.0,12.0,17.3,15.0,7.0,5.0,0.7142857142857143,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,18.0,60.0,3.0,16.500000000000004,67.8,3.39,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,W (+7),W (+7)
