Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Collin Sexton,Shared Games with Jarred Vanderbilt,Shared Games with Johnny Juzang,Shared Games with Jordan Clarkson,Shared Games with Kelly Olynyk,Shared Games with Kris Dunn,Shared Games with Lauri Markkanen,Shared Games with Leandro Bolmaro,Shared Games with Luka Šamanić,Shared Games with Malik Beasley,Shared Games with Micah Potter,Shared Games with Mike Conley,Shared Games with Nickeil Alexander-Walker,Shared Games with Rudy Gay,Shared Games with Simone Fontecchio,Shared Games with Talen Horton-Tucker,Shared Games with Udoka Azubuike,Shared Games with Walker Kessler,Collin Sexton,Frank Jackson,Jarred Vanderbilt,Jarrell Brantley,Johnny Juzang,Jordan Clarkson,Kelly Olynyk,Kris Dunn,Lauri Markkanen,Leandro Bolmaro,Luka Šamanić,Malik Beasley,Micah Potter,Mike Conley,Nickeil Alexander-Walker,Rudy Gay,Simone Fontecchio,Talen Horton-Tucker,Udoka Azubuike,Walker Kessler,co_inf with Collin Sexton,co_inf with Frank Jackson,co_inf with Jarred Vanderbilt,co_inf with Jarrell Brantley,co_inf with Johnny Juzang,co_inf with Jordan Clarkson,co_inf with Kelly Olynyk,co_inf with Kris Dunn,co_inf with Lauri Markkanen,co_inf with Leandro Bolmaro,co_inf with Luka Šamanić,co_inf with Malik Beasley,co_inf with Micah Potter,co_inf with Mike Conley,co_inf with Nickeil Alexander-Walker,co_inf with Rudy Gay,co_inf with Simone Fontecchio,co_inf with Talen Horton-Tucker,co_inf with Udoka Azubuike,co_inf with Walker Kessler,Shared Games with Damian Jones,Shared Games with Juan Toscano-Anderson,Damian Jones,Juan Toscano-Anderson,Malcolm Brogdon,co_inf with Damian Jones,co_inf with Juan Toscano-Anderson,co_inf with Malcolm Brogdon,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
49.0,26.0,2023-01-20,22-275,UTA,BRK,0,12.65,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,+10,0.0,0.0,,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,1.0,38.0,1.9,0.3,51.5,2.575,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,W (+1),W (+1)
50.0,27.0,2023-01-23,22-278,UTA,CHO,0,20.166666666666668,3.0,7.0,.429,2.0,5.0,.400,0,0.0,,0.0,4.0,4.0,2.0,1.0,0.0,1.0,3.0,8.0,5.7,+18,2.0,1.0,0.5,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,7.0,45.0,2.25,5.699999999999999,49.50000000000001,2.4750000000000005,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,W (+23),W (+23)
51.0,28.0,2023-01-25,22-280,UTA,POR,0,11.583333333333334,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.1,0,0.0,0.0,,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,3.0,55.0,2.75,2.1,60.79999999999999,3.04,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,L (-11),L (-11)
52.0,29.0,2023-01-28,22-283,UTA,DAL,0,17.633333333333333,1.0,3.0,.333,0.0,2.0,.000,2,2.0,1.000,2.0,1.0,3.0,0.0,0.0,0.0,3.0,4.0,4.0,-0.6,+2,1.0,1.0,1.0,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,-1.0,53.0,2.65,-1.399999999999999,54.0,2.7,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,W (+18),W (+18)
53.0,30.0,2023-02-01,22-287,UTA,TOR,0,16.666666666666668,2.0,3.0,.667,2.0,3.0,.667,0,0.0,,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,7.1,-6,0.0,0.0,,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,6.0,69.0,3.45,7.1,72.60000000000002,3.630000000000001,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,L (-10),L (-10)
54.0,31.0,2023-02-03,22-289,UTA,ATL,0,24.0,4.0,6.0,.667,3.0,5.0,.600,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,11.0,7.8,+4,1.0,1.0,1.0,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,7.0,42.0,2.1,7.8,45.20000000000001,2.2600000000000007,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,W (+8),W (+8)
55.0,32.0,2023-02-06,22-292,UTA,DAL,0,13.466666666666669,1.0,3.0,.333,1.0,3.0,.333,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.9,-11,0.0,0.0,,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,0.0,42.0,2.1,0.9000000000000002,53.500000000000014,2.6750000000000007,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,W (+3),W (+3)
56.0,33.0,2023-02-08,22-294,UTA,MIN,0,24.33333333333333,0.0,4.0,.000,0.0,2.0,.000,0,0.0,,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5,0,2.0,0.0,0.0,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,1.0,70.0,3.5,-0.4999999999999996,89.19999999999999,4.459999999999999,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,L (-7),L (-7)
57.0,34.0,2023-02-10,22-296,UTA,TOR,1,18.83333333333333,2.0,3.0,.667,1.0,2.0,.500,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,-16,1.0,1.0,1.0,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,3.0,75.0,3.75,2.0,90.6,4.529999999999999,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,L (-13),L (-13)
58.0,35.0,2023-02-11,22-297,UTA,NYK,0,19.016666666666666,2.0,2.0,1.000,1.0,1.0,1.000,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,5.0,+6,1.0,1.0,1.0,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,5.0,65.0,3.25,5.0,80.4,4.0200000000000005,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,L (-25),L (-25)
59.0,36.0,2023-02-13,22-299,UTA,IND,0,29.4,3.0,7.0,.429,2.0,4.0,.500,0,0.0,,2.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0,8.0,5.6,+8,3.0,1.0,0.3333333333333333,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,5.0,106.0,5.3,5.599999999999999,96.2,4.8100000000000005,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,W (+6),W (+6)
60.0,37.0,2023-02-15,22-301,UTA,MEM,1,38.71666666666667,7.0,12.0,.583,3.0,8.0,.375,0,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,17.0,12.0,-9,4.0,4.0,1.0,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,7.0,78.0,3.9,12.0,49.49999999999999,2.475,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,L (-6),L (-6)
61.0,38.0,2023-02-23,22-309,UTA,OKC,0,21.95,4.0,11.0,.364,3.0,8.0,.375,1,2.0,.500,3.0,1.0,4.0,3.0,1.0,0.0,2.0,4.0,12.0,7.4,-16,3.0,1.0,0.3333333333333333,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,5.0,71.0,3.55,7.000000000000002,65.99999999999999,3.2999999999999994,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,W (+6),W (+6)
62.0,39.0,2023-02-25,22-311,UTA,SAS,0,31.0,4.0,8.0,.500,2.0,5.0,.400,4,4.0,1.000,0.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,14.0,12.3,+20,3.0,2.0,0.6666666666666666,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,7.0,67.0,3.35,10.7,64.69999999999999,3.2349999999999994,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,L (-6),L (-6)
63.0,40.0,2023-02-28,22-314,UTA,SAS,1,18.53333333333333,3.0,8.0,.375,3.0,7.0,.429,0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,6.3,+9,1.0,0.0,0.0,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,4.0,34.0,1.7,6.299999999999999,44.000000000000014,2.2000000000000006,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,,
64.0,41.0,2023-03-03,22-317,UTA,OKC,1,28.4,3.0,11.0,.273,2.0,9.0,.222,0,0.0,,0.0,3.0,3.0,2.0,1.0,0.0,2.0,4.0,8.0,1.2,-19,2.0,1.0,0.5,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,1.0,50.0,2.5,1.2000000000000006,55.4,2.77,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,W (+1),W (+1)
65.0,42.0,2023-03-05,22-319,UTA,OKC,1,30.716666666666665,4.0,10.0,.400,1.0,6.0,.167,5,5.0,1.000,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,14.0,11.9,0,4.0,3.0,0.75,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,4.0,69.0,3.45,9.899999999999997,74.39999999999999,3.72,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,W (+16),W (+16)
66.0,43.0,2023-03-07,22-321,UTA,DAL,1,25.9,2.0,11.0,.182,1.0,6.0,.167,1,2.0,.500,0.0,1.0,1.0,2.0,0.0,0.0,2.0,4.0,6.0,-3.2,-3,5.0,1.0,0.2,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,-6.0,60.0,3.0,-3.6,63.5,3.175,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,L (-8),L (-8)
67.0,44.0,2023-03-09,22-323,UTA,ORL,1,31.4,5.0,10.0,.500,4.0,8.0,.500,0,0.0,,0.0,2.0,2.0,0.0,0.0,1.0,2.0,3.0,14.0,7.1,+9,2.0,1.0,0.5,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,5.0,70.0,3.5,7.100000000000001,78.10000000000002,3.905000000000001,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,L (-27),L (-27)
68.0,45.0,2023-03-11,22-325,UTA,CHO,1,33.85,3.0,10.0,.300,2.0,7.0,.286,2,2.0,1.000,2.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,10.0,7.2,+17,3.0,1.0,0.3333333333333333,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,3.0,79.0,3.95,6.4,76.8,3.84,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,L (-10),L (-10)
69.0,46.0,2023-03-13,22-327,UTA,MIA,1,29.05,6.0,11.0,.545,1.0,5.0,.200,1,2.0,.500,3.0,1.0,4.0,1.0,1.0,0.0,2.0,3.0,14.0,9.2,-11,6.0,5.0,0.8333333333333334,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,5.0,73.0,3.65,8.8,73.9,3.695,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,L (-4),L (-4)
70.0,47.0,2023-03-18,22-332,UTA,BOS,1,36.4,6.0,11.0,.545,4.0,8.0,.500,0,0.0,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,16.0,12.7,+16,3.0,2.0,0.6666666666666666,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,9.0,69.0,3.45,12.699999999999998,71.6,3.58,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,W (+7),W (+7)
71.0,48.0,2023-03-20,22-334,UTA,SAC,1,33.2,8.0,14.0,.571,6.0,10.0,.600,5,5.0,1.000,1.0,4.0,5.0,3.0,0.0,1.0,1.0,3.0,27.0,22.9,+18,4.0,2.0,0.5,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,16.0,65.0,3.25,20.90000000000001,61.99999999999999,3.1,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,W (+8),W (+8)
72.0,49.0,2023-03-22,22-336,UTA,POR,1,32.13333333333333,2.0,7.0,.286,2.0,4.0,.500,1,2.0,.500,0.0,3.0,3.0,3.0,1.0,0.0,1.0,3.0,7.0,4.3,-13,3.0,0.0,0.0,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,4.0,64.0,3.2,3.9,71.4,3.5700000000000003,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,L (-4),L (-4)
