Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Collin Sexton,Shared Games with Jarred Vanderbilt,Shared Games with Johnny Juzang,Shared Games with Jordan Clarkson,Shared Games with Kelly Olynyk,Shared Games with Kris Dunn,Shared Games with Leandro Bolmaro,Shared Games with Luka Šamanić,Shared Games with Malik Beasley,Shared Games with Micah Potter,Shared Games with Mike Conley,Shared Games with Nickeil Alexander-Walker,Shared Games with Ochai Agbaji,Shared Games with Rudy Gay,Shared Games with Simone Fontecchio,Shared Games with Talen Horton-Tucker,Shared Games with Udoka Azubuike,Shared Games with Walker Kessler,Collin Sexton,Frank Jackson,Jarred Vanderbilt,Jarrell Brantley,Johnny Juzang,Jordan Clarkson,Kelly Olynyk,Kris Dunn,Leandro Bolmaro,Luka Šamanić,Malik Beasley,Micah Potter,Mike Conley,Nickeil Alexander-Walker,Ochai Agbaji,Rudy Gay,Simone Fontecchio,Talen Horton-Tucker,Udoka Azubuike,Walker Kessler,co_inf with Collin Sexton,co_inf with Frank Jackson,co_inf with Jarred Vanderbilt,co_inf with Jarrell Brantley,co_inf with Johnny Juzang,co_inf with Jordan Clarkson,co_inf with Kelly Olynyk,co_inf with Kris Dunn,co_inf with Leandro Bolmaro,co_inf with Luka Šamanić,co_inf with Malik Beasley,co_inf with Micah Potter,co_inf with Mike Conley,co_inf with Nickeil Alexander-Walker,co_inf with Ochai Agbaji,co_inf with Rudy Gay,co_inf with Simone Fontecchio,co_inf with Talen Horton-Tucker,co_inf with Udoka Azubuike,co_inf with Walker Kessler,Shared Games with Damian Jones,Shared Games with Juan Toscano-Anderson,Damian Jones,Juan Toscano-Anderson,Malcolm Brogdon,co_inf with Damian Jones,co_inf with Juan Toscano-Anderson,co_inf with Malcolm Brogdon,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
48.0,43.0,2023-01-18,25-241,UTA,LAC,1.0,33.3,11.0,20.0,0.55,6.0,8.0,0.75,6.0,6.0,1.0,2.0,10.0,12.0,1.0,1.0,2.0,0.0,3.0,34.0,30.7,26.0,12.0,5.0,0.4166666666666667,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,24.0,31.0,1.55,28.3,36.2,1.81,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,L (-1),L (-1)
49.0,44.0,2023-01-20,25-243,UTA,BRK,1.0,36.75,8.0,16.0,0.5,6.0,10.0,0.6,0.0,0.0,,2.0,9.0,11.0,1.0,1.0,0.0,2.0,0.0,22.0,17.8,-21.0,6.0,2.0,0.3333333333333333,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,17.0,22.0,1.1,17.799999999999997,34.0,1.7,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,W (+1),W (+1)
50.0,45.0,2023-01-23,25-246,UTA,CHO,1.0,32.38333333333333,8.0,14.0,0.571,4.0,8.0,0.5,5.0,6.0,0.833,0.0,11.0,11.0,2.0,1.0,1.0,2.0,3.0,25.0,21.2,23.0,6.0,4.0,0.6666666666666666,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,18.0,34.0,1.7,19.200000000000006,36.0,1.8,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,W (+23),W (+23)
51.0,46.0,2023-01-25,25-248,UTA,POR,1.0,34.166666666666664,7.0,16.0,0.438,3.0,6.0,0.5,7.0,8.0,0.875,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,24.0,17.5,2.0,10.0,4.0,0.4,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,5.0,53.0,2.65,14.7,48.2,2.41,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,L (-11),L (-11)
52.0,47.0,2023-01-28,25-251,UTA,DAL,1.0,36.0,11.0,20.0,0.55,4.0,8.0,0.5,3.0,4.0,0.75,0.0,5.0,5.0,0.0,1.0,1.0,1.0,2.0,29.0,20.4,7.0,12.0,7.0,0.5833333333333334,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,11.0,41.0,2.05,19.2,33.4,1.67,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,W (+18),W (+18)
53.0,48.0,2023-02-01,25-255,UTA,TOR,1.0,35.55,7.0,13.0,0.538,4.0,9.0,0.444,10.0,10.0,1.0,2.0,11.0,13.0,1.0,1.0,1.0,4.0,3.0,28.0,23.6,-1.0,4.0,3.0,0.75,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,17.0,58.0,2.9,19.600000000000005,60.10000000000001,3.0050000000000003,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,L (-10),L (-10)
54.0,49.0,2023-02-03,25-257,UTA,ATL,1.0,36.88333333333333,8.0,19.0,0.421,3.0,11.0,0.273,6.0,7.0,0.857,4.0,6.0,10.0,1.0,0.0,0.0,0.0,1.0,25.0,19.4,3.0,8.0,5.0,0.625,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,10.0,39.0,1.95,17.000000000000004,36.0,1.8,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,W (+8),W (+8)
55.0,50.0,2023-02-06,25-260,UTA,DAL,1.0,36.25,9.0,17.0,0.529,1.0,7.0,0.143,0.0,0.0,,1.0,6.0,7.0,0.0,2.0,1.0,2.0,6.0,19.0,11.5,-23.0,10.0,8.0,0.8,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,10.0,32.0,1.6,11.500000000000002,42.900000000000006,2.1450000000000005,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,W (+3),W (+3)
56.0,51.0,2023-02-08,25-262,UTA,MIN,1.0,23.4,8.0,16.0,0.5,3.0,7.0,0.429,2.0,2.0,1.0,1.0,4.0,5.0,3.0,0.0,0.0,2.0,2.0,21.0,14.2,-32.0,9.0,5.0,0.5555555555555556,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,9.0,62.0,3.1,13.399999999999997,75.3,3.765,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,L (-7),L (-7)
57.0,52.0,2023-02-10,25-264,UTA,TOR,1.0,38.13333333333333,9.0,20.0,0.45,2.0,7.0,0.286,3.0,3.0,1.0,2.0,7.0,9.0,5.0,1.0,0.0,3.0,3.0,23.0,16.4,12.0,13.0,7.0,0.5384615384615384,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,12.0,66.0,3.3,15.200000000000005,77.4,3.87,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,L (-13),L (-13)
58.0,53.0,2023-02-11,25-265,UTA,NYK,1.0,34.95,9.0,23.0,0.391,3.0,10.0,0.3,8.0,10.0,0.8,4.0,1.0,5.0,3.0,0.0,3.0,0.0,1.0,29.0,22.6,1.0,13.0,6.0,0.4615384615384615,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,7.0,63.0,3.15,19.4,66.0,3.3,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,L (-25),L (-25)
59.0,54.0,2023-02-13,25-267,UTA,IND,1.0,36.53333333333333,10.0,20.0,0.5,2.0,9.0,0.222,7.0,7.0,1.0,1.0,10.0,11.0,2.0,0.0,0.0,3.0,1.0,29.0,20.7,3.0,11.0,8.0,0.7272727272727273,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,12.0,99.0,4.95,17.900000000000002,83.9,4.195,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,W (+6),W (+6)
60.0,,2023-02-15,25-269,UTA,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,,85.0,4.25,0.0,61.49999999999999,3.075,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,L (-6),L (-6)
61.0,55.0,2023-02-23,25-277,UTA,OKC,1.0,40.43333333333333,15.0,28.0,0.536,3.0,12.0,0.25,10.0,10.0,1.0,5.0,5.0,10.0,2.0,0.0,0.0,4.0,3.0,43.0,30.6,14.0,16.0,12.0,0.75,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,13.0,63.0,3.15,26.6,46.39999999999999,2.3199999999999994,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,W (+6),W (+6)
62.0,56.0,2023-02-25,25-279,UTA,SAS,1.0,32.15,9.0,17.0,0.529,3.0,7.0,0.429,6.0,6.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,2.0,1.0,27.0,19.3,7.0,10.0,6.0,0.6,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,8.0,66.0,3.3,16.900000000000006,58.49999999999999,2.925,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,L (-6),L (-6)
63.0,57.0,2023-02-28,25-282,UTA,SAS,1.0,35.05,9.0,21.0,0.429,4.0,8.0,0.5,6.0,8.0,0.75,3.0,7.0,10.0,1.0,1.0,0.0,3.0,1.0,28.0,18.6,5.0,13.0,5.0,0.3846153846153846,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,8.0,30.0,1.5,16.20000000000001,34.099999999999994,1.7049999999999996,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,,
64.0,58.0,2023-03-03,25-285,UTA,OKC,1.0,29.616666666666667,6.0,14.0,0.429,0.0,5.0,0.0,8.0,11.0,0.727,4.0,6.0,10.0,2.0,0.0,1.0,6.0,3.0,20.0,10.9,-26.0,9.0,6.0,0.6666666666666666,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,2.0,49.0,2.45,7.699999999999996,48.9,2.445,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,W (+1),W (+1)
65.0,,2023-03-05,25-287,UTA,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,,73.0,3.65,0.0,84.3,4.215,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,W (+16),W (+16)
66.0,59.0,2023-03-07,25-289,UTA,DAL,1.0,39.0,12.0,20.0,0.6,5.0,9.0,0.556,4.0,7.0,0.571,2.0,4.0,6.0,2.0,2.0,1.0,2.0,4.0,33.0,25.7,-9.0,11.0,7.0,0.6363636363636364,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,15.0,39.0,1.95,24.1,35.800000000000004,1.7900000000000005,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,L (-8),L (-8)
67.0,60.0,2023-03-09,25-291,UTA,ORL,1.0,34.016666666666666,11.0,22.0,0.5,3.0,9.0,0.333,6.0,6.0,1.0,1.0,4.0,5.0,2.0,0.0,1.0,2.0,2.0,31.0,21.2,13.0,13.0,8.0,0.6153846153846154,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,9.0,66.0,3.3,18.800000000000008,66.4,3.3200000000000003,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,L (-27),L (-27)
68.0,61.0,2023-03-11,25-293,UTA,CHO,1.0,35.7,3.0,22.0,0.136,1.0,9.0,0.111,6.0,6.0,1.0,4.0,9.0,13.0,3.0,0.0,0.0,1.0,1.0,13.0,5.0,17.0,13.0,2.0,0.1538461538461538,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,0.0,82.0,4.1,2.5999999999999983,80.60000000000001,4.03,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,L (-10),L (-10)
69.0,62.0,2023-03-13,25-295,UTA,MIA,1.0,36.833333333333336,14.0,26.0,0.538,6.0,12.0,0.5,4.0,6.0,0.667,5.0,3.0,8.0,1.0,3.0,1.0,2.0,1.0,38.0,31.0,1.0,14.0,8.0,0.5714285714285714,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,17.0,61.0,3.05,29.40000000000001,53.29999999999999,2.665,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,L (-4),L (-4)
70.0,63.0,2023-03-18,25-300,UTA,BOS,1.0,34.86666666666667,10.0,23.0,0.435,4.0,12.0,0.333,4.0,4.0,1.0,2.0,8.0,10.0,3.0,0.0,0.0,0.0,3.0,28.0,20.6,7.0,11.0,6.0,0.5454545454545454,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,14.0,64.0,3.2,19.0,65.3,3.265,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,W (+7),W (+7)
71.0,,2023-03-20,25-302,UTA,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,,81.0,4.05,0.0,82.9,4.1450000000000005,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,W (+8),W (+8)
72.0,64.0,2023-03-22,25-304,UTA,POR,1.0,33.3,14.0,23.0,0.609,4.0,12.0,0.333,8.0,9.0,0.889,1.0,11.0,12.0,3.0,0.0,0.0,4.0,2.0,40.0,30.4,-16.0,11.0,10.0,0.9090909090909092,44,47,9,55,56,22,13,7,50,3,40,31,43,50,39,53,27,62,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9166666666666666,0.0,0.6025641025641025,0.0,0.5,0.9016393442622952,0.8235294117647058,1.0,0.9285714285714286,1.0,0.6172839506172839,0.4285714285714285,0.5970149253731343,0.5254237288135594,0.7288135593220338,0.8928571428571429,0.75,0.8153846153846154,0.75,0.8378378378378378,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,19.0,49.0,2.45,27.200000000000006,48.10000000000001,2.405,22.1,8.2,3.8,4.9,-1.0,0.1761458333333333,0.64,0.446,0.348,3.3,6.3,L (-4),L (-4)
