Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with A.J. Green,Shared Games with Bobby Portis,Shared Games with Brook Lopez,Shared Games with George Hill,Shared Games with Giannis Antetokounmpo,Shared Games with Grayson Allen,Shared Games with Jevon Carter,Shared Games with Joe Ingles,Shared Games with Jordan Nwora,Shared Games with Khris Middleton,Shared Games with MarJon Beauchamp,Shared Games with Meyers Leonard,Shared Games with Pat Connaughton,Shared Games with Sandro Mamukelashvili,Shared Games with Serge Ibaka,Shared Games with Thanasis Antetokounmpo,Shared Games with Wesley Matthews,A.J. Green,Bobby Portis,Brook Lopez,George Hill,Giannis Antetokounmpo,Grayson Allen,Jevon Carter,Joe Ingles,Jordan Nwora,Khris Middleton,Lindell Wigginton,MarJon Beauchamp,Meyers Leonard,Pat Connaughton,Sandro Mamukelashvili,Serge Ibaka,Thanasis Antetokounmpo,Wesley Matthews,co_inf with A.J. Green,co_inf with Bobby Portis,co_inf with Brook Lopez,co_inf with George Hill,co_inf with Giannis Antetokounmpo,co_inf with Grayson Allen,co_inf with Jevon Carter,co_inf with Joe Ingles,co_inf with Jordan Nwora,co_inf with Khris Middleton,co_inf with Lindell Wigginton,co_inf with MarJon Beauchamp,co_inf with Meyers Leonard,co_inf with Pat Connaughton,co_inf with Sandro Mamukelashvili,co_inf with Serge Ibaka,co_inf with Thanasis Antetokounmpo,co_inf with Wesley Matthews,Shared Games with Goran Dragić,Shared Games with Jae Crowder,Goran Dragić,Jae Crowder,Tyrese Martin,co_inf with Goran Dragić,co_inf with Jae Crowder,co_inf with Tyrese Martin,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
49.0,38.0,2023-01-27,32-229,MIL,IND,1.0,35.43333333333333,7.0,16.0,0.438,1.0,5.0,0.2,5.0,6.0,0.833,3.0,6.0,9.0,9.0,1.0,0.0,6.0,0.0,20.0,16.4,-5.0,11.0,6.0,0.5454545454545454,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,11.0,87.0,4.578947368421052,14.4,103.6,5.4526315789473685,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+20),W (+20)
50.0,39.0,2023-01-29,32-231,MIL,NOP,1.0,30.3,7.0,15.0,0.467,1.0,7.0,0.143,2.0,4.0,0.5,2.0,5.0,7.0,6.0,0.0,0.0,3.0,3.0,17.0,11.4,37.0,8.0,6.0,0.75,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,8.0,84.0,4.421052631578948,10.599999999999998,93.0,4.894736842105263,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+8),W (+8)
51.0,40.0,2023-01-31,32-233,MIL,CHO,1.0,36.2,6.0,20.0,0.3,1.0,4.0,0.25,2.0,3.0,0.667,6.0,7.0,13.0,3.0,2.0,0.0,0.0,1.0,15.0,13.0,-1.0,16.0,5.0,0.3125,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,10.0,74.0,3.8947368421052633,12.199999999999998,78.19999999999999,4.1157894736842096,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+10),W (+10)
52.0,41.0,2023-02-02,32-235,MIL,LAC,1.0,34.21666666666667,4.0,15.0,0.267,2.0,6.0,0.333,2.0,2.0,1.0,0.0,4.0,4.0,8.0,0.0,0.0,3.0,4.0,12.0,5.3,-11.0,9.0,2.0,0.2222222222222222,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,4.0,56.0,2.9473684210526314,4.499999999999998,68.10000000000001,3.5842105263157897,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+25),W (+25)
53.0,42.0,2023-02-04,32-237,MIL,MIA,1.0,34.36666666666667,6.0,9.0,0.667,3.0,5.0,0.6,0.0,0.0,,1.0,4.0,5.0,2.0,2.0,0.0,3.0,1.0,15.0,13.0,5.0,4.0,3.0,0.75,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,12.0,70.0,3.684210526315789,12.999999999999996,85.20000000000002,4.48421052631579,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+9),W (+9)
54.0,43.0,2023-02-06,32-239,MIL,POR,1.0,31.816666666666663,9.0,20.0,0.45,2.0,8.0,0.25,0.0,0.0,,0.0,4.0,4.0,8.0,0.0,0.0,1.0,3.0,20.0,14.2,4.0,12.0,7.0,0.5833333333333334,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,11.0,80.0,4.2105263157894735,14.2,79.50000000000003,4.184210526315791,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+1),W (+1)
55.0,44.0,2023-02-09,32-242,MIL,LAL,1.0,36.266666666666666,8.0,16.0,0.5,2.0,7.0,0.286,0.0,0.0,,1.0,6.0,7.0,7.0,0.0,0.0,1.0,2.0,18.0,15.6,22.0,9.0,6.0,0.6666666666666666,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,15.0,60.0,3.1578947368421053,15.599999999999998,71.2,3.747368421052632,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+8),W (+8)
56.0,45.0,2023-02-10,32-243,MIL,LAC,1.0,32.55,7.0,16.0,0.438,3.0,7.0,0.429,2.0,2.0,1.0,2.0,3.0,5.0,6.0,2.0,0.0,3.0,1.0,19.0,15.7,14.0,9.0,4.0,0.4444444444444444,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,11.0,75.0,3.947368421052632,14.9,80.10000000000001,4.215789473684211,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+19),W (+19)
57.0,46.0,2023-02-14,32-247,MIL,BOS,1.0,43.266666666666666,13.0,21.0,0.619,8.0,12.0,0.667,6.0,6.0,1.0,0.0,5.0,5.0,7.0,3.0,0.0,5.0,2.0,40.0,34.1,1.0,9.0,5.0,0.5555555555555556,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,23.0,52.0,2.736842105263158,31.70000000000001,58.39999999999999,3.073684210526315,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+9),W (+9)
58.0,47.0,2023-02-16,32-249,MIL,CHI,1.0,28.183333333333334,5.0,15.0,0.333,2.0,8.0,0.25,3.0,3.0,1.0,1.0,5.0,6.0,9.0,0.0,0.0,1.0,0.0,15.0,14.0,8.0,7.0,3.0,0.4285714285714285,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,11.0,70.0,3.684210526315789,12.8,74.59999999999998,3.926315789473683,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+13),W (+13)
59.0,48.0,2023-02-24,32-257,MIL,MIA,1.0,28.883333333333333,9.0,14.0,0.643,5.0,9.0,0.556,1.0,2.0,0.5,0.0,5.0,5.0,7.0,0.0,1.0,0.0,2.0,24.0,23.7,26.0,5.0,4.0,0.8,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,21.0,60.0,3.1578947368421053,23.300000000000004,66.5,3.5,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+6),W (+6)
60.0,49.0,2023-02-26,32-259,MIL,PHO,1.0,35.18333333333333,13.0,22.0,0.591,4.0,9.0,0.444,3.0,4.0,0.75,0.0,4.0,4.0,5.0,1.0,0.0,1.0,1.0,33.0,26.7,13.0,13.0,9.0,0.6923076923076923,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,16.0,32.0,1.6842105263157894,25.500000000000007,34.7,1.8263157894736843,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+12),W (+12)
61.0,50.0,2023-02-28,32-261,MIL,BRK,1.0,30.266666666666666,7.0,12.0,0.583,0.0,2.0,0.0,0.0,0.0,,0.0,3.0,3.0,8.0,0.0,0.0,4.0,1.0,14.0,10.5,1.0,10.0,7.0,0.7,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,9.0,76.0,4.0,10.499999999999998,82.20000000000002,4.326315789473685,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+29),W (+29)
62.0,51.0,2023-03-01,32-262,MIL,ORL,1.0,27.916666666666668,10.0,18.0,0.556,1.0,7.0,0.143,2.0,2.0,1.0,0.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,23.0,21.9,24.0,11.0,9.0,0.8181818181818182,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,16.0,83.0,4.368421052631579,21.1,91.3,4.8052631578947365,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+3),W (+3)
63.0,52.0,2023-03-04,32-265,MIL,PHI,1.0,35.96666666666667,9.0,13.0,0.692,5.0,8.0,0.625,3.0,3.0,1.0,0.0,4.0,4.0,13.0,0.0,0.0,1.0,0.0,26.0,29.8,4.0,5.0,4.0,0.8,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,26.0,64.0,3.3684210526315788,28.6,74.6,3.926315789473684,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,,
64.0,53.0,2023-03-05,32-266,MIL,WAS,1.0,33.61666666666667,6.0,10.0,0.6,3.0,5.0,0.6,4.0,4.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,1.0,2.0,19.0,18.5,10.0,5.0,3.0,0.6,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,13.0,74.0,3.8947368421052633,16.899999999999995,78.4,4.126315789473685,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+14),W (+14)
65.0,,2023-03-07,32-268,MIL,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,,67.0,3.526315789473684,0.0,86.10000000000002,4.531578947368423,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+22),W (+22)
66.0,54.0,2023-03-09,32-270,MIL,BRK,1.0,33.166666666666664,4.0,9.0,0.444,2.0,6.0,0.333,1.0,2.0,0.5,0.0,3.0,3.0,7.0,2.0,1.0,4.0,1.0,11.0,10.0,3.0,3.0,2.0,0.6666666666666666,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,9.0,78.0,4.105263157894737,9.599999999999996,84.10000000000001,4.426315789473684,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,L (-3),L (-3)
67.0,55.0,2023-03-11,32-272,MIL,GSW,1.0,39.06666666666667,7.0,22.0,0.318,4.0,11.0,0.364,0.0,0.0,,1.0,8.0,9.0,8.0,1.0,1.0,6.0,3.0,18.0,8.6,-12.0,11.0,3.0,0.2727272727272727,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,9.0,82.0,4.315789473684211,8.600000000000001,91.5,4.815789473684211,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+6),W (+6)
68.0,56.0,2023-03-13,32-274,MIL,SAC,1.0,34.38333333333333,4.0,9.0,0.444,1.0,5.0,0.2,2.0,3.0,0.667,1.0,5.0,6.0,8.0,1.0,1.0,1.0,2.0,11.0,13.6,23.0,4.0,3.0,0.75,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,14.0,88.0,4.631578947368421,12.799999999999995,99.1,5.21578947368421,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+11),W (+11)
69.0,57.0,2023-03-14,32-275,MIL,PHO,1.0,35.016666666666666,4.0,14.0,0.286,0.0,5.0,0.0,4.0,4.0,1.0,2.0,4.0,6.0,5.0,1.0,1.0,6.0,2.0,12.0,4.8,20.0,9.0,4.0,0.4444444444444444,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,1.0,56.0,2.9473684210526314,3.2,74.8,3.9368421052631577,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+5),W (+5)
70.0,58.0,2023-03-16,32-277,MIL,IND,1.0,32.21666666666667,8.0,12.0,0.667,2.0,4.0,0.5,1.0,2.0,0.5,2.0,5.0,7.0,11.0,1.0,1.0,2.0,2.0,19.0,22.9,2.0,8.0,6.0,0.75,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,23.0,51.0,2.6842105263157894,22.5,65.69999999999999,3.4578947368421047,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,L (-9),L (-9)
71.0,59.0,2023-03-19,32-280,MIL,TOR,1.0,30.316666666666663,3.0,8.0,0.375,1.0,3.0,0.333,4.0,4.0,1.0,1.0,0.0,1.0,7.0,1.0,1.0,3.0,0.0,11.0,10.9,-5.0,5.0,2.0,0.4,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,6.0,99.0,5.2105263157894735,9.299999999999995,103.5,5.447368421052632,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+9),W (+9)
72.0,60.0,2023-03-22,32-283,MIL,SAS,1.0,22.6,3.0,7.0,0.429,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,8.0,1.0,0.0,2.0,0.0,7.0,8.5,33.0,5.0,3.0,0.6,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,8.0,78.0,4.105263157894737,8.1,93.30000000000004,4.910526315789475,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+12),W (+12)
