Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with A.J. Green,Shared Games with Bobby Portis,Shared Games with Brook Lopez,Shared Games with George Hill,Shared Games with Giannis Antetokounmpo,Shared Games with Grayson Allen,Shared Games with Jevon Carter,Shared Games with Joe Ingles,Shared Games with Jordan Nwora,Shared Games with Jrue Holiday,Shared Games with Khris Middleton,Shared Games with MarJon Beauchamp,Shared Games with Meyers Leonard,Shared Games with Sandro Mamukelashvili,Shared Games with Serge Ibaka,Shared Games with Thanasis Antetokounmpo,Shared Games with Wesley Matthews,A.J. Green,Bobby Portis,Brook Lopez,George Hill,Giannis Antetokounmpo,Grayson Allen,Jevon Carter,Joe Ingles,Jordan Nwora,Jrue Holiday,Khris Middleton,Lindell Wigginton,MarJon Beauchamp,Meyers Leonard,Sandro Mamukelashvili,Serge Ibaka,Thanasis Antetokounmpo,Wesley Matthews,co_inf with A.J. Green,co_inf with Bobby Portis,co_inf with Brook Lopez,co_inf with George Hill,co_inf with Giannis Antetokounmpo,co_inf with Grayson Allen,co_inf with Jevon Carter,co_inf with Joe Ingles,co_inf with Jordan Nwora,co_inf with Jrue Holiday,co_inf with Khris Middleton,co_inf with Lindell Wigginton,co_inf with MarJon Beauchamp,co_inf with Meyers Leonard,co_inf with Sandro Mamukelashvili,co_inf with Serge Ibaka,co_inf with Thanasis Antetokounmpo,co_inf with Wesley Matthews,Shared Games with Goran Dragić,Shared Games with Jae Crowder,Goran Dragić,Jae Crowder,Tyrese Martin,co_inf with Goran Dragić,co_inf with Jae Crowder,co_inf with Tyrese Martin,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
50.0,34.0,2023-01-29,30-023,MIL,NOP,1,26.23333333333333,2.0,6.0,.333,2.0,5.0,.400,0,0.0,,1.0,5.0,6.0,1.0,1.0,0.0,0.0,2.0,6.0,5.7,+5,1.0,0.0,0.0,28,51,59,19,48,56,60,42,22,52,31,34,3,16,3,23,34,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,43.0,16.0,37.0,52.0,0.8,0.7285714285714285,0.7564102564102564,0.4130434782608695,0.7619047619047619,0.7777777777777778,0.7407407407407407,0.9130434782608696,0.3548387096774194,0.7761194029850746,0.9393939393939394,0.0,0.6538461538461539,0.3333333333333333,0.3720930232558139,0.1875,0.6216216216216216,0.6538461538461539,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,8.0,84.0,4.421052631578948,5.7,97.89999999999998,5.152631578947367,10.0,2.5,-1.0,-1.3,0.3,0.0485973511315048,0.531,0.765,0.097,0.3,0.7,W (+8),W (+8)
51.0,35.0,2023-01-31,30-025,MIL,CHO,1,29.1,3.0,12.0,.250,1.0,8.0,.125,1,2.0,.500,2.0,5.0,7.0,3.0,1.0,1.0,0.0,0.0,8.0,7.1,-9,4.0,2.0,0.5,28,51,59,19,48,56,60,42,22,52,31,34,3,16,3,23,34,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,43.0,16.0,37.0,52.0,0.8,0.7285714285714285,0.7564102564102564,0.4130434782608695,0.7619047619047619,0.7777777777777778,0.7407407407407407,0.9130434782608696,0.3548387096774194,0.7761194029850746,0.9393939393939394,0.0,0.6538461538461539,0.3333333333333333,0.3720930232558139,0.1875,0.6216216216216216,0.6538461538461539,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,6.0,78.0,4.105263157894737,6.7,83.69999999999999,4.405263157894736,10.0,2.5,-1.0,-1.3,0.3,0.0485973511315048,0.531,0.765,0.097,0.3,0.7,W (+10),W (+10)
52.0,36.0,2023-02-02,30-027,MIL,LAC,1,31.816666666666663,3.0,5.0,.600,1.0,3.0,.333,1,1.0,1.000,1.0,9.0,10.0,0.0,1.0,0.0,1.0,0.0,8.0,9.1,-1,2.0,2.0,1.0,28,51,59,19,48,56,60,42,22,52,31,34,3,16,3,23,34,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,43.0,16.0,37.0,52.0,0.8,0.7285714285714285,0.7564102564102564,0.4130434782608695,0.7619047619047619,0.7777777777777778,0.7407407407407407,0.9130434782608696,0.3548387096774194,0.7761194029850746,0.9393939393939394,0.0,0.6538461538461539,0.3333333333333333,0.3720930232558139,0.1875,0.6216216216216216,0.6538461538461539,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,12.0,48.0,2.526315789473684,8.699999999999998,63.90000000000002,3.363157894736843,10.0,2.5,-1.0,-1.3,0.3,0.0485973511315048,0.531,0.765,0.097,0.3,0.7,W (+25),W (+25)
53.0,37.0,2023-02-04,30-029,MIL,MIA,1,30.6,5.0,10.0,.500,4.0,9.0,.444,0,0.0,,1.0,4.0,5.0,1.0,0.0,0.0,0.0,2.0,14.0,10.8,-2,1.0,1.0,1.0,28,51,59,19,48,56,60,42,22,52,31,34,3,16,3,23,34,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,43.0,16.0,37.0,52.0,0.8,0.7285714285714285,0.7564102564102564,0.4130434782608695,0.7619047619047619,0.7777777777777778,0.7407407407407407,0.9130434782608696,0.3548387096774194,0.7761194029850746,0.9393939393939394,0.0,0.6538461538461539,0.3333333333333333,0.3720930232558139,0.1875,0.6216216216216216,0.6538461538461539,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,10.0,72.0,3.789473684210526,10.799999999999995,87.4,4.6000000000000005,10.0,2.5,-1.0,-1.3,0.3,0.0485973511315048,0.531,0.765,0.097,0.3,0.7,W (+9),W (+9)
54.0,38.0,2023-02-06,30-031,MIL,POR,1,22.316666666666663,4.0,7.0,.571,3.0,6.0,.500,0,0.0,,0.0,4.0,4.0,0.0,2.0,0.0,0.0,4.0,11.0,9.3,+14,1.0,1.0,1.0,28,51,59,19,48,56,60,42,22,52,31,34,3,16,3,23,34,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,43.0,16.0,37.0,52.0,0.8,0.7285714285714285,0.7564102564102564,0.4130434782608695,0.7619047619047619,0.7777777777777778,0.7407407407407407,0.9130434782608696,0.3548387096774194,0.7761194029850746,0.9393939393939394,0.0,0.6538461538461539,0.3333333333333333,0.3720930232558139,0.1875,0.6216216216216216,0.6538461538461539,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,10.0,81.0,4.2631578947368425,9.3,84.40000000000002,4.442105263157896,10.0,2.5,-1.0,-1.3,0.3,0.0485973511315048,0.531,0.765,0.097,0.3,0.7,W (+1),W (+1)
55.0,39.0,2023-02-09,30-034,MIL,LAL,1,27.98333333333333,2.0,8.0,.250,1.0,5.0,.200,0,0.0,,2.0,3.0,5.0,2.0,2.0,0.0,1.0,0.0,5.0,4.9,-10,3.0,1.0,0.3333333333333333,28,51,59,19,48,56,60,42,22,52,31,34,3,16,3,23,34,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,43.0,16.0,37.0,52.0,0.8,0.7285714285714285,0.7564102564102564,0.4130434782608695,0.7619047619047619,0.7777777777777778,0.7407407407407407,0.9130434782608696,0.3548387096774194,0.7761194029850746,0.9393939393939394,0.0,0.6538461538461539,0.3333333333333333,0.3720930232558139,0.1875,0.6216216216216216,0.6538461538461539,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,5.0,70.0,3.684210526315789,4.9,81.89999999999999,4.310526315789473,10.0,2.5,-1.0,-1.3,0.3,0.0485973511315048,0.531,0.765,0.097,0.3,0.7,W (+8),W (+8)
56.0,40.0,2023-02-10,30-035,MIL,LAC,1,24.0,3.0,5.0,.600,2.0,4.0,.500,0,0.0,,2.0,6.0,8.0,3.0,1.0,0.0,2.0,0.0,8.0,10.0,+19,1.0,1.0,1.0,28,51,59,19,48,56,60,42,22,52,31,34,3,16,3,23,34,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,43.0,16.0,37.0,52.0,0.8,0.7285714285714285,0.7564102564102564,0.4130434782608695,0.7619047619047619,0.7777777777777778,0.7407407407407407,0.9130434782608696,0.3548387096774194,0.7761194029850746,0.9393939393939394,0.0,0.6538461538461539,0.3333333333333333,0.3720930232558139,0.1875,0.6216216216216216,0.6538461538461539,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,13.0,73.0,3.842105263157895,9.999999999999998,85.0,4.473684210526316,10.0,2.5,-1.0,-1.3,0.3,0.0485973511315048,0.531,0.765,0.097,0.3,0.7,W (+19),W (+19)
57.0,41.0,2023-02-14,30-039,MIL,BOS,1,35.05,2.0,5.0,.400,1.0,4.0,.250,0,0.0,,1.0,7.0,8.0,3.0,0.0,1.0,1.0,1.0,5.0,6.5,-7,1.0,1.0,1.0,28,51,59,19,48,56,60,42,22,52,31,34,3,16,3,23,34,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,43.0,16.0,37.0,52.0,0.8,0.7285714285714285,0.7564102564102564,0.4130434782608695,0.7619047619047619,0.7777777777777778,0.7407407407407407,0.9130434782608696,0.3548387096774194,0.7761194029850746,0.9393939393939394,0.0,0.6538461538461539,0.3333333333333333,0.3720930232558139,0.1875,0.6216216216216216,0.6538461538461539,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,11.0,64.0,3.3684210526315788,6.499999999999998,83.60000000000001,4.4,10.0,2.5,-1.0,-1.3,0.3,0.0485973511315048,0.531,0.765,0.097,0.3,0.7,W (+9),W (+9)
58.0,,2023-02-16,30-041,MIL,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,51,59,19,48,56,60,42,22,52,31,34,3,16,3,23,34,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,43.0,16.0,37.0,52.0,0.8,0.7285714285714285,0.7564102564102564,0.4130434782608695,0.7619047619047619,0.7777777777777778,0.7407407407407407,0.9130434782608696,0.3548387096774194,0.7761194029850746,0.9393939393939394,0.0,0.6538461538461539,0.3333333333333333,0.3720930232558139,0.1875,0.6216216216216216,0.6538461538461539,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,,81.0,4.2631578947368425,0.0,87.39999999999998,4.599999999999999,10.0,2.5,-1.0,-1.3,0.3,0.0485973511315048,0.531,0.765,0.097,0.3,0.7,W (+13),W (+13)
59.0,,2023-02-24,30-049,MIL,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,51,59,19,48,56,60,42,22,52,31,34,3,16,3,23,34,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,43.0,16.0,37.0,52.0,0.8,0.7285714285714285,0.7564102564102564,0.4130434782608695,0.7619047619047619,0.7777777777777778,0.7407407407407407,0.9130434782608696,0.3548387096774194,0.7761194029850746,0.9393939393939394,0.0,0.6538461538461539,0.3333333333333333,0.3720930232558139,0.1875,0.6216216216216216,0.6538461538461539,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,,81.0,4.2631578947368425,0.0,89.80000000000001,4.726315789473685,10.0,2.5,-1.0,-1.3,0.3,0.0485973511315048,0.531,0.765,0.097,0.3,0.7,W (+6),W (+6)
60.0,42.0,2023-02-26,30-051,MIL,PHO,0,12.65,0.0,4.0,.000,0.0,4.0,.000,0,0.0,,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.9,-8,0.0,0.0,,28,51,59,19,48,56,60,42,22,52,31,34,3,16,3,23,34,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,43.0,16.0,37.0,52.0,0.8,0.7285714285714285,0.7564102564102564,0.4130434782608695,0.7619047619047619,0.7777777777777778,0.7407407407407407,0.9130434782608696,0.3548387096774194,0.7761194029850746,0.9393939393939394,0.0,0.6538461538461539,0.3333333333333333,0.3720930232558139,0.1875,0.6216216216216216,0.6538461538461539,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,-1.0,49.0,2.5789473684210527,-1.9,62.10000000000001,3.26842105263158,10.0,2.5,-1.0,-1.3,0.3,0.0485973511315048,0.531,0.765,0.097,0.3,0.7,W (+12),W (+12)
61.0,43.0,2023-02-28,30-053,MIL,BRK,1,22.45,2.0,6.0,.333,1.0,4.0,.250,0,0.0,,0.0,4.0,4.0,3.0,0.0,0.0,0.0,3.0,5.0,3.7,+12,2.0,1.0,0.5,28,51,59,19,48,56,60,42,22,52,31,34,3,16,3,23,34,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,43.0,16.0,37.0,52.0,0.8,0.7285714285714285,0.7564102564102564,0.4130434782608695,0.7619047619047619,0.7777777777777778,0.7407407407407407,0.9130434782608696,0.3548387096774194,0.7761194029850746,0.9393939393939394,0.0,0.6538461538461539,0.3333333333333333,0.3720930232558139,0.1875,0.6216216216216216,0.6538461538461539,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,6.0,79.0,4.157894736842105,3.7,89.00000000000001,4.68421052631579,10.0,2.5,-1.0,-1.3,0.3,0.0485973511315048,0.531,0.765,0.097,0.3,0.7,W (+29),W (+29)
62.0,44.0,2023-03-01,30-054,MIL,ORL,1,23.616666666666667,3.0,8.0,.375,3.0,8.0,.375,1,2.0,.500,0.0,6.0,6.0,2.0,0.0,0.0,1.0,2.0,10.0,6.6,+20,0.0,0.0,,28,51,59,19,48,56,60,42,22,52,31,34,3,16,3,23,34,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,43.0,16.0,37.0,52.0,0.8,0.7285714285714285,0.7564102564102564,0.4130434782608695,0.7619047619047619,0.7777777777777778,0.7407407407407407,0.9130434782608696,0.3548387096774194,0.7761194029850746,0.9393939393939394,0.0,0.6538461538461539,0.3333333333333333,0.3720930232558139,0.1875,0.6216216216216216,0.6538461538461539,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,7.0,92.0,4.842105263157895,6.2,106.2,5.589473684210526,10.0,2.5,-1.0,-1.3,0.3,0.0485973511315048,0.531,0.765,0.097,0.3,0.7,W (+3),W (+3)
63.0,45.0,2023-03-04,30-057,MIL,PHI,1,17.2,0.0,2.0,.000,0.0,1.0,.000,1,1.0,1.000,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.2,+8,1.0,0.0,0.0,28,51,59,19,48,56,60,42,22,52,31,34,3,16,3,23,34,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,43.0,16.0,37.0,52.0,0.8,0.7285714285714285,0.7564102564102564,0.4130434782608695,0.7619047619047619,0.7777777777777778,0.7407407407407407,0.9130434782608696,0.3548387096774194,0.7761194029850746,0.9393939393939394,0.0,0.6538461538461539,0.3333333333333333,0.3720930232558139,0.1875,0.6216216216216216,0.6538461538461539,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,0.0,90.0,4.7368421052631575,-0.5999999999999999,103.79999999999998,5.463157894736841,10.0,2.5,-1.0,-1.3,0.3,0.0485973511315048,0.531,0.765,0.097,0.3,0.7,,
64.0,46.0,2023-03-05,30-058,MIL,WAS,1,24.5,3.0,8.0,.375,2.0,7.0,.286,0,0.0,,2.0,5.0,7.0,2.0,1.0,0.0,0.0,0.0,8.0,8.9,+8,1.0,1.0,1.0,28,51,59,19,48,56,60,42,22,52,31,34,3,16,3,23,34,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,43.0,16.0,37.0,52.0,0.8,0.7285714285714285,0.7564102564102564,0.4130434782608695,0.7619047619047619,0.7777777777777778,0.7407407407407407,0.9130434782608696,0.3548387096774194,0.7761194029850746,0.9393939393939394,0.0,0.6538461538461539,0.3333333333333333,0.3720930232558139,0.1875,0.6216216216216216,0.6538461538461539,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,10.0,77.0,4.052631578947368,8.9,86.39999999999999,4.547368421052632,10.0,2.5,-1.0,-1.3,0.3,0.0485973511315048,0.531,0.765,0.097,0.3,0.7,W (+14),W (+14)
65.0,47.0,2023-03-07,30-060,MIL,ORL,0,21.08333333333333,1.0,4.0,.250,0.0,3.0,.000,4,4.0,1.000,0.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,6.0,4.8,+13,1.0,1.0,1.0,28,51,59,19,48,56,60,42,22,52,31,34,3,16,3,23,34,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,43.0,16.0,37.0,52.0,0.8,0.7285714285714285,0.7564102564102564,0.4130434782608695,0.7619047619047619,0.7777777777777778,0.7407407407407407,0.9130434782608696,0.3548387096774194,0.7761194029850746,0.9393939393939394,0.0,0.6538461538461539,0.3333333333333333,0.3720930232558139,0.1875,0.6216216216216216,0.6538461538461539,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,3.0,64.0,3.3684210526315788,3.2,82.90000000000002,4.363157894736843,10.0,2.5,-1.0,-1.3,0.3,0.0485973511315048,0.531,0.765,0.097,0.3,0.7,W (+22),W (+22)
66.0,48.0,2023-03-09,30-062,MIL,BRK,0,16.75,3.0,5.0,.600,2.0,4.0,.500,0,0.0,,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,8.0,6.3,0,1.0,1.0,1.0,28,51,59,19,48,56,60,42,22,52,31,34,3,16,3,23,34,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,43.0,16.0,37.0,52.0,0.8,0.7285714285714285,0.7564102564102564,0.4130434782608695,0.7619047619047619,0.7777777777777778,0.7407407407407407,0.9130434782608696,0.3548387096774194,0.7761194029850746,0.9393939393939394,0.0,0.6538461538461539,0.3333333333333333,0.3720930232558139,0.1875,0.6216216216216216,0.6538461538461539,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,6.0,81.0,4.2631578947368425,6.3,87.4,4.6000000000000005,10.0,2.5,-1.0,-1.3,0.3,0.0485973511315048,0.531,0.765,0.097,0.3,0.7,L (-3),L (-3)
67.0,49.0,2023-03-11,30-064,MIL,GSW,0,23.4,1.0,7.0,.143,1.0,5.0,.200,0,0.0,,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,1.1,+7,2.0,0.0,0.0,28,51,59,19,48,56,60,42,22,52,31,34,3,16,3,23,34,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,43.0,16.0,37.0,52.0,0.8,0.7285714285714285,0.7564102564102564,0.4130434782608695,0.7619047619047619,0.7777777777777778,0.7407407407407407,0.9130434782608696,0.3548387096774194,0.7761194029850746,0.9393939393939394,0.0,0.6538461538461539,0.3333333333333333,0.3720930232558139,0.1875,0.6216216216216216,0.6538461538461539,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,1.0,90.0,4.7368421052631575,1.1000000000000003,99.0,5.2105263157894735,10.0,2.5,-1.0,-1.3,0.3,0.0485973511315048,0.531,0.765,0.097,0.3,0.7,W (+6),W (+6)
68.0,50.0,2023-03-13,30-066,MIL,SAC,0,21.466666666666665,1.0,3.0,.333,0.0,2.0,.000,0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,0.1,-1,1.0,1.0,1.0,28,51,59,19,48,56,60,42,22,52,31,34,3,16,3,23,34,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,43.0,16.0,37.0,52.0,0.8,0.7285714285714285,0.7564102564102564,0.4130434782608695,0.7619047619047619,0.7777777777777778,0.7407407407407407,0.9130434782608696,0.3548387096774194,0.7761194029850746,0.9393939393939394,0.0,0.6538461538461539,0.3333333333333333,0.3720930232558139,0.1875,0.6216216216216216,0.6538461538461539,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,2.0,100.0,5.2631578947368425,0.1000000000000003,111.8,5.88421052631579,10.0,2.5,-1.0,-1.3,0.3,0.0485973511315048,0.531,0.765,0.097,0.3,0.7,W (+11),W (+11)
69.0,51.0,2023-03-14,30-067,MIL,PHO,1,25.5,2.0,6.0,.333,2.0,6.0,.333,2,3.0,.667,0.0,2.0,2.0,1.0,1.0,3.0,0.0,2.0,8.0,7.8,+21,0.0,0.0,,28,51,59,19,48,56,60,42,22,52,31,34,3,16,3,23,34,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,43.0,16.0,37.0,52.0,0.8,0.7285714285714285,0.7564102564102564,0.4130434782608695,0.7619047619047619,0.7777777777777778,0.7407407407407407,0.9130434782608696,0.3548387096774194,0.7761194029850746,0.9393939393939394,0.0,0.6538461538461539,0.3333333333333333,0.3720930232558139,0.1875,0.6216216216216216,0.6538461538461539,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,6.0,51.0,2.6842105263157894,7.0,71.0,3.736842105263158,10.0,2.5,-1.0,-1.3,0.3,0.0485973511315048,0.531,0.765,0.097,0.3,0.7,W (+5),W (+5)
70.0,52.0,2023-03-16,30-069,MIL,IND,1,30.83333333333333,4.0,10.0,.400,1.0,6.0,.167,1,2.0,.500,2.0,4.0,6.0,1.0,3.0,0.0,0.0,0.0,10.0,10.5,-12,4.0,3.0,0.75,28,51,59,19,48,56,60,42,22,52,31,34,3,16,3,23,34,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,43.0,16.0,37.0,52.0,0.8,0.7285714285714285,0.7564102564102564,0.4130434782608695,0.7619047619047619,0.7777777777777778,0.7407407407407407,0.9130434782608696,0.3548387096774194,0.7761194029850746,0.9393939393939394,0.0,0.6538461538461539,0.3333333333333333,0.3720930232558139,0.1875,0.6216216216216216,0.6538461538461539,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,8.0,66.0,3.473684210526316,10.099999999999998,78.1,4.110526315789474,10.0,2.5,-1.0,-1.3,0.3,0.0485973511315048,0.531,0.765,0.097,0.3,0.7,L (-9),L (-9)
71.0,53.0,2023-03-19,30-072,MIL,TOR,0,18.433333333333334,3.0,4.0,.750,1.0,2.0,.500,1,1.0,1.000,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,8.8,+1,2.0,2.0,1.0,28,51,59,19,48,56,60,42,22,52,31,34,3,16,3,23,34,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,43.0,16.0,37.0,52.0,0.8,0.7285714285714285,0.7564102564102564,0.4130434782608695,0.7619047619047619,0.7777777777777778,0.7407407407407407,0.9130434782608696,0.3548387096774194,0.7761194029850746,0.9393939393939394,0.0,0.6538461538461539,0.3333333333333333,0.3720930232558139,0.1875,0.6216216216216216,0.6538461538461539,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,7.0,98.0,5.157894736842105,8.4,104.39999999999998,5.494736842105262,10.0,2.5,-1.0,-1.3,0.3,0.0485973511315048,0.531,0.765,0.097,0.3,0.7,W (+9),W (+9)
72.0,54.0,2023-03-22,30-075,MIL,SAS,0,27.433333333333334,2.0,7.0,.286,1.0,5.0,.200,0,0.0,,3.0,7.0,10.0,1.0,1.0,0.0,0.0,2.0,5.0,6.0,+19,2.0,1.0,0.5,28,51,59,19,48,56,60,42,22,52,31,34,3,16,3,23,34,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,43.0,16.0,37.0,52.0,0.8,0.7285714285714285,0.7564102564102564,0.4130434782608695,0.7619047619047619,0.7777777777777778,0.7407407407407407,0.9130434782608696,0.3548387096774194,0.7761194029850746,0.9393939393939394,0.0,0.6538461538461539,0.3333333333333333,0.3720930232558139,0.1875,0.6216216216216216,0.6538461538461539,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,10.0,76.0,4.0,6.0,95.40000000000002,5.021052631578948,10.0,2.5,-1.0,-1.3,0.3,0.0485973511315048,0.531,0.765,0.097,0.3,0.7,W (+12),W (+12)
73.0,55.0,2023-03-24,30-077,MIL,UTA,1,29.3,8.0,12.0,.667,6.0,10.0,.600,0,0.0,,1.0,4.0,5.0,2.0,0.0,2.0,1.0,2.0,22.0,19.7,+19,2.0,2.0,1.0,28,51,59,19,48,56,60,42,22,52,31,34,3,16,3,23,34,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,43.0,16.0,37.0,52.0,0.8,0.7285714285714285,0.7564102564102564,0.4130434782608695,0.7619047619047619,0.7777777777777778,0.7407407407407407,0.9130434782608696,0.3548387096774194,0.7761194029850746,0.9393939393939394,0.0,0.6538461538461539,0.3333333333333333,0.3720930232558139,0.1875,0.6216216216216216,0.6538461538461539,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,18.0,109.0,5.7368421052631575,19.7,111.90000000000002,5.889473684210527,10.0,2.5,-1.0,-1.3,0.3,0.0485973511315048,0.531,0.765,0.097,0.3,0.7,L (-16),L (-16)
74.0,56.0,2023-03-25,30-078,MIL,DEN,0,23.666666666666668,2.0,5.0,.400,1.0,4.0,.250,0,0.0,,0.0,4.0,4.0,2.0,0.0,0.0,2.0,3.0,5.0,1.7,-22,1.0,1.0,1.0,28,51,59,19,48,56,60,42,22,52,31,34,3,16,3,23,34,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,43.0,16.0,37.0,52.0,0.8,0.7285714285714285,0.7564102564102564,0.4130434782608695,0.7619047619047619,0.7777777777777778,0.7407407407407407,0.9130434782608696,0.3548387096774194,0.7761194029850746,0.9393939393939394,0.0,0.6538461538461539,0.3333333333333333,0.3720930232558139,0.1875,0.6216216216216216,0.6538461538461539,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,4.0,59.0,3.1052631578947367,1.7000000000000002,72.39999999999999,3.810526315789473,10.0,2.5,-1.0,-1.3,0.3,0.0485973511315048,0.531,0.765,0.097,0.3,0.7,W (+7),W (+7)
