Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Nesmith,Shared Games with Andrew Nembhard,Shared Games with Bennedict Mathurin,Shared Games with Chris Duarte,Shared Games with Daniel Theis,Shared Games with Goga Bitadze,Shared Games with Isaiah Jackson,Shared Games with Jalen Smith,Shared Games with James Johnson,Shared Games with Kendall Brown,Shared Games with Myles Turner,Shared Games with Oshae Brissett,Shared Games with T.J. McConnell,Shared Games with Terry Taylor,Shared Games with Trevelin Queen,Shared Games with Tyrese Haliburton,Aaron Nesmith,Andrew Nembhard,Bennedict Mathurin,Chris Duarte,Daniel Theis,Gabe York,Goga Bitadze,Isaiah Jackson,Jalen Smith,James Johnson,Kendall Brown,Myles Turner,Oshae Brissett,T.J. McConnell,Terry Taylor,Trevelin Queen,Tyrese Haliburton,co_inf with Aaron Nesmith,co_inf with Andrew Nembhard,co_inf with Bennedict Mathurin,co_inf with Chris Duarte,co_inf with Daniel Theis,co_inf with Gabe York,co_inf with Goga Bitadze,co_inf with Isaiah Jackson,co_inf with Jalen Smith,co_inf with James Johnson,co_inf with Kendall Brown,co_inf with Myles Turner,co_inf with Oshae Brissett,co_inf with T.J. McConnell,co_inf with Terry Taylor,co_inf with Trevelin Queen,co_inf with Tyrese Haliburton,Shared Games with George Hill,Shared Games with Jordan Nwora,George Hill,John Collins,Jordan Nwora,Serge Ibaka,co_inf with George Hill,co_inf with John Collins,co_inf with Jordan Nwora,co_inf with Serge Ibaka,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
51.0,51.0,2023-01-27,30-041,IND,MIL,1.0,35.7,8.0,13.0,0.615,5.0,9.0,0.556,1.0,2.0,0.5,0.0,5.0,5.0,2.0,3.0,0.0,1.0,4.0,22.0,19.0,1.0,4.0,3.0,0.75,71,73,76,46,7,21,61,66,17,6,62,63,73,26,7,56,73.0,75.0,78.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.9726027397260274,0.9733333333333334,0.9743589743589745,1.0,1.0,0.0,0.5526315789473685,0.9682539682539684,0.9705882352941176,0.9444444444444444,1.0,1.0,0.9692307692307692,0.9733333333333334,0.8387096774193549,1.0,1.0,11,22,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3548387096774194,0.0,18,16.0,64.0,3.555555555555556,18.6,77.09999999999998,4.283333333333332,15.4,4.4,1.9,2.5,-0.6,0.1409543786051389,0.614,0.652,0.124,2.4,2.7,W (+6),W (+6)
52.0,52.0,2023-01-29,30-043,IND,MEM,1.0,34.11666666666667,1.0,4.0,0.25,1.0,4.0,0.25,0.0,0.0,,0.0,4.0,4.0,4.0,1.0,0.0,4.0,3.0,3.0,0.4,-10.0,0.0,0.0,,71,73,76,46,7,21,61,66,17,6,62,63,73,26,7,56,73.0,75.0,78.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.9726027397260274,0.9733333333333334,0.9743589743589745,1.0,1.0,0.0,0.5526315789473685,0.9682539682539684,0.9705882352941176,0.9444444444444444,1.0,1.0,0.9692307692307692,0.9733333333333334,0.8387096774193549,1.0,1.0,11,22,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3548387096774194,0.0,18,4.0,53.0,2.9444444444444446,0.3999999999999986,63.19999999999999,3.51111111111111,15.4,4.4,1.9,2.5,-0.6,0.1409543786051389,0.614,0.652,0.124,2.4,2.7,L (-6),L (-6)
53.0,53.0,2023-02-02,30-047,IND,LAL,1.0,36.53333333333333,5.0,11.0,0.455,2.0,5.0,0.4,2.0,3.0,0.667,0.0,5.0,5.0,2.0,2.0,0.0,1.0,2.0,14.0,11.0,3.0,6.0,3.0,0.5,71,73,76,46,7,21,61,66,17,6,62,63,73,26,7,56,73.0,75.0,78.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.9726027397260274,0.9733333333333334,0.9743589743589745,1.0,1.0,0.0,0.5526315789473685,0.9682539682539684,0.9705882352941176,0.9444444444444444,1.0,1.0,0.9692307692307692,0.9733333333333334,0.8387096774193549,1.0,1.0,11,22,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3548387096774194,0.0,18,8.0,82.0,4.555555555555555,10.2,76.30000000000001,4.23888888888889,15.4,4.4,1.9,2.5,-0.6,0.1409543786051389,0.614,0.652,0.124,2.4,2.7,L (-10),L (-10)
54.0,54.0,2023-02-03,30-048,IND,SAC,1.0,36.7,8.0,15.0,0.533,5.0,9.0,0.556,0.0,0.0,,4.0,6.0,10.0,6.0,2.0,0.0,3.0,2.0,21.0,20.7,11.0,6.0,3.0,0.5,71,73,76,46,7,21,61,66,17,6,62,63,73,26,7,56,73.0,75.0,78.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.9726027397260274,0.9733333333333334,0.9743589743589745,1.0,1.0,0.0,0.5526315789473685,0.9682539682539684,0.9705882352941176,0.9444444444444444,1.0,1.0,0.9692307692307692,0.9733333333333334,0.8387096774193549,1.0,1.0,11,22,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3548387096774194,0.0,18,21.0,69.0,3.8333333333333335,20.7,64.99999999999999,3.6111111111111103,15.4,4.4,1.9,2.5,-0.6,0.1409543786051389,0.614,0.652,0.124,2.4,2.7,L (-12),L (-12)
55.0,55.0,2023-02-05,30-050,IND,CLE,1.0,29.616666666666667,6.0,14.0,0.429,4.0,9.0,0.444,0.0,0.0,,1.0,4.0,5.0,0.0,1.0,1.0,3.0,1.0,16.0,8.8,-7.0,5.0,2.0,0.4,71,73,76,46,7,21,61,66,17,6,62,63,73,26,7,56,73.0,75.0,78.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.9726027397260274,0.9733333333333334,0.9743589743589745,1.0,1.0,0.0,0.5526315789473685,0.9682539682539684,0.9705882352941176,0.9444444444444444,1.0,1.0,0.9692307692307692,0.9733333333333334,0.8387096774193549,1.0,1.0,11,22,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3548387096774194,0.0,18,6.0,60.0,3.333333333333333,8.799999999999997,58.19999999999998,3.2333333333333325,15.4,4.4,1.9,2.5,-0.6,0.1409543786051389,0.614,0.652,0.124,2.4,2.7,L (-1),L (-1)
56.0,56.0,2023-02-08,30-053,IND,MIA,1.0,36.516666666666666,10.0,18.0,0.556,6.0,12.0,0.5,3.0,3.0,1.0,2.0,5.0,7.0,2.0,1.0,1.0,1.0,3.0,29.0,24.2,-2.0,6.0,4.0,0.6666666666666666,71,73,76,46,7,21,61,66,17,6,62,63,73,26,7,56,73.0,75.0,78.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.9726027397260274,0.9733333333333334,0.9743589743589745,1.0,1.0,0.0,0.5526315789473685,0.9682539682539684,0.9705882352941176,0.9444444444444444,1.0,1.0,0.9692307692307692,0.9733333333333334,0.8387096774193549,1.0,1.0,11,22,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3548387096774194,0.0,18,18.0,42.0,2.333333333333333,23.0,50.99999999999999,2.833333333333333,15.4,4.4,1.9,2.5,-0.6,0.1409543786051389,0.614,0.652,0.124,2.4,2.7,W (+3),W (+3)
57.0,57.0,2023-02-10,30-055,IND,PHO,1.0,26.55,5.0,12.0,0.417,4.0,11.0,0.364,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,1.0,3.0,14.0,7.4,-11.0,1.0,1.0,1.0,71,73,76,46,7,21,61,66,17,6,62,63,73,26,7,56,73.0,75.0,78.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.9726027397260274,0.9733333333333334,0.9743589743589745,1.0,1.0,0.0,0.5526315789473685,0.9682539682539684,0.9705882352941176,0.9444444444444444,1.0,1.0,0.9692307692307692,0.9733333333333334,0.8387096774193549,1.0,1.0,11,22,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3548387096774194,0.0,18,5.0,58.0,3.2222222222222223,7.400000000000002,69.1,3.838888888888889,15.4,4.4,1.9,2.5,-0.6,0.1409543786051389,0.614,0.652,0.124,2.4,2.7,L (-19),L (-19)
58.0,58.0,2023-02-11,30-056,IND,WAS,1.0,30.433333333333334,6.0,13.0,0.462,4.0,10.0,0.4,0.0,0.0,,3.0,1.0,4.0,3.0,2.0,0.0,1.0,2.0,16.0,14.0,-9.0,3.0,2.0,0.6666666666666666,71,73,76,46,7,21,61,66,17,6,62,63,73,26,7,56,73.0,75.0,78.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.9726027397260274,0.9733333333333334,0.9743589743589745,1.0,1.0,0.0,0.5526315789473685,0.9682539682539684,0.9705882352941176,0.9444444444444444,1.0,1.0,0.9692307692307692,0.9733333333333334,0.8387096774193549,1.0,1.0,11,22,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3548387096774194,0.0,18,11.0,52.0,2.888888888888889,13.999999999999998,71.49999999999999,3.972222222222221,15.4,4.4,1.9,2.5,-0.6,0.1409543786051389,0.614,0.652,0.124,2.4,2.7,L (-5),L (-5)
59.0,59.0,2023-02-13,30-058,IND,UTA,1.0,28.916666666666668,3.0,13.0,0.231,2.0,11.0,0.182,0.0,0.0,,1.0,2.0,3.0,4.0,1.0,0.0,0.0,1.0,8.0,4.8,-5.0,2.0,1.0,0.5,71,73,76,46,7,21,61,66,17,6,62,63,73,26,7,56,73.0,75.0,78.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.9726027397260274,0.9733333333333334,0.9743589743589745,1.0,1.0,0.0,0.5526315789473685,0.9682539682539684,0.9705882352941176,0.9444444444444444,1.0,1.0,0.9692307692307692,0.9733333333333334,0.8387096774193549,1.0,1.0,11,22,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3548387096774194,0.0,18,3.0,67.0,3.7222222222222223,4.799999999999997,84.49999999999997,4.694444444444443,15.4,4.4,1.9,2.5,-0.6,0.1409543786051389,0.614,0.652,0.124,2.4,2.7,L (-13),L (-13)
60.0,60.0,2023-02-15,30-060,IND,CHI,1.0,28.183333333333334,8.0,12.0,0.667,6.0,10.0,0.6,5.0,5.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,3.0,2.0,27.0,20.3,11.0,2.0,2.0,1.0,71,73,76,46,7,21,61,66,17,6,62,63,73,26,7,56,73.0,75.0,78.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.9726027397260274,0.9733333333333334,0.9743589743589745,1.0,1.0,0.0,0.5526315789473685,0.9682539682539684,0.9705882352941176,0.9444444444444444,1.0,1.0,0.9692307692307692,0.9733333333333334,0.8387096774193549,1.0,1.0,11,22,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3548387096774194,0.0,18,12.0,82.0,4.555555555555555,18.3,88.1,4.894444444444444,15.4,4.4,1.9,2.5,-0.6,0.1409543786051389,0.614,0.652,0.124,2.4,2.7,L (-14),L (-14)
61.0,61.0,2023-02-23,30-068,IND,BOS,1.0,36.833333333333336,7.0,14.0,0.5,4.0,10.0,0.4,0.0,1.0,0.0,0.0,5.0,5.0,2.0,1.0,0.0,1.0,3.0,18.0,12.3,-1.0,4.0,3.0,0.75,71,73,76,46,7,21,61,66,17,6,62,63,73,26,7,56,73.0,75.0,78.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.9726027397260274,0.9733333333333334,0.9743589743589745,1.0,1.0,0.0,0.5526315789473685,0.9682539682539684,0.9705882352941176,0.9444444444444444,1.0,1.0,0.9692307692307692,0.9733333333333334,0.8387096774193549,1.0,1.0,11,22,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3548387096774194,0.0,18,10.0,95.0,5.277777777777778,12.3,108.9,6.050000000000001,15.4,4.4,1.9,2.5,-0.6,0.1409543786051389,0.614,0.652,0.124,2.4,2.7,L (-6),L (-6)
62.0,62.0,2023-02-25,30-070,IND,ORL,1.0,30.916666666666668,3.0,9.0,0.333,3.0,8.0,0.375,0.0,0.0,,0.0,4.0,4.0,2.0,3.0,0.0,1.0,3.0,9.0,7.3,1.0,1.0,0.0,0.0,71,73,76,46,7,21,61,66,17,6,62,63,73,26,7,56,73.0,75.0,78.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.9726027397260274,0.9733333333333334,0.9743589743589745,1.0,1.0,0.0,0.5526315789473685,0.9682539682539684,0.9705882352941176,0.9444444444444444,1.0,1.0,0.9692307692307692,0.9733333333333334,0.8387096774193549,1.0,1.0,11,22,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3548387096774194,0.0,18,8.0,89.0,4.944444444444445,7.300000000000001,94.2,5.233333333333333,15.4,4.4,1.9,2.5,-0.6,0.1409543786051389,0.614,0.652,0.124,2.4,2.7,W (+4),W (+4)
63.0,63.0,2023-02-28,30-073,IND,DAL,1.0,27.816666666666663,1.0,2.0,0.5,1.0,1.0,1.0,7.0,9.0,0.778,1.0,4.0,5.0,4.0,1.0,0.0,1.0,3.0,10.0,11.7,-4.0,1.0,0.0,0.0,71,73,76,46,7,21,61,66,17,6,62,63,73,26,7,56,73.0,75.0,78.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.9726027397260274,0.9733333333333334,0.9743589743589745,1.0,1.0,0.0,0.5526315789473685,0.9682539682539684,0.9705882352941176,0.9444444444444444,1.0,1.0,0.9692307692307692,0.9733333333333334,0.8387096774193549,1.0,1.0,11,22,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3548387096774194,0.0,18,8.0,67.0,3.7222222222222223,8.899999999999999,79.30000000000001,4.405555555555556,15.4,4.4,1.9,2.5,-0.6,0.1409543786051389,0.614,0.652,0.124,2.4,2.7,,
64.0,64.0,2023-03-02,30-075,IND,SAS,1.0,34.05,12.0,17.0,0.706,2.0,3.0,0.667,1.0,1.0,1.0,0.0,4.0,4.0,4.0,3.0,0.0,2.0,3.0,27.0,23.7,-1.0,14.0,10.0,0.7142857142857143,71,73,76,46,7,21,61,66,17,6,62,63,73,26,7,56,73.0,75.0,78.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.9726027397260274,0.9733333333333334,0.9743589743589745,1.0,1.0,0.0,0.5526315789473685,0.9682539682539684,0.9705882352941176,0.9444444444444444,1.0,1.0,0.9692307692307692,0.9733333333333334,0.8387096774193549,1.0,1.0,11,22,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3548387096774194,0.0,18,18.0,39.0,2.1666666666666665,23.3,47.1,2.6166666666666667,15.4,4.4,1.9,2.5,-0.6,0.1409543786051389,0.614,0.652,0.124,2.4,2.7,L (-4),L (-4)
65.0,65.0,2023-03-05,30-078,IND,CHI,1.0,25.666666666666668,3.0,9.0,0.333,2.0,7.0,0.286,1.0,1.0,1.0,3.0,3.0,6.0,2.0,0.0,0.0,1.0,1.0,9.0,6.9,-9.0,2.0,1.0,0.5,71,73,76,46,7,21,61,66,17,6,62,63,73,26,7,56,73.0,75.0,78.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.9726027397260274,0.9733333333333334,0.9743589743589745,1.0,1.0,0.0,0.5526315789473685,0.9682539682539684,0.9705882352941176,0.9444444444444444,1.0,1.0,0.9692307692307692,0.9733333333333334,0.8387096774193549,1.0,1.0,11,22,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3548387096774194,0.0,18,6.0,87.0,4.833333333333333,6.5,102.6,5.699999999999999,15.4,4.4,1.9,2.5,-0.6,0.1409543786051389,0.614,0.652,0.124,2.4,2.7,W (+13),W (+13)
66.0,66.0,2023-03-06,30-079,IND,PHI,1.0,28.266666666666666,5.0,9.0,0.556,4.0,7.0,0.571,1.0,4.0,0.25,1.0,7.0,8.0,2.0,0.0,0.0,1.0,3.0,15.0,11.5,4.0,2.0,1.0,0.5,71,73,76,46,7,21,61,66,17,6,62,63,73,26,7,56,73.0,75.0,78.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.9726027397260274,0.9733333333333334,0.9743589743589745,1.0,1.0,0.0,0.5526315789473685,0.9682539682539684,0.9705882352941176,0.9444444444444444,1.0,1.0,0.9692307692307692,0.9733333333333334,0.8387096774193549,1.0,1.0,11,22,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3548387096774194,0.0,18,11.0,83.0,4.611111111111111,11.099999999999998,97.9,5.438888888888889,15.4,4.4,1.9,2.5,-0.6,0.1409543786051389,0.614,0.652,0.124,2.4,2.7,W (+2),W (+2)
67.0,67.0,2023-03-09,30-082,IND,HOU,1.0,33.28333333333333,6.0,13.0,0.462,5.0,10.0,0.5,0.0,0.0,,0.0,6.0,6.0,0.0,2.0,2.0,0.0,2.0,17.0,14.7,6.0,3.0,1.0,0.3333333333333333,71,73,76,46,7,21,61,66,17,6,62,63,73,26,7,56,73.0,75.0,78.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.9726027397260274,0.9733333333333334,0.9743589743589745,1.0,1.0,0.0,0.5526315789473685,0.9682539682539684,0.9705882352941176,0.9444444444444444,1.0,1.0,0.9692307692307692,0.9733333333333334,0.8387096774193549,1.0,1.0,11,22,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3548387096774194,0.0,18,14.0,107.0,5.944444444444445,14.699999999999998,110.6,6.144444444444444,15.4,4.4,1.9,2.5,-0.6,0.1409543786051389,0.614,0.652,0.124,2.4,2.7,L (-11),L (-11)
68.0,68.0,2023-03-11,30-084,IND,DET,1.0,27.4,7.0,15.0,0.467,3.0,8.0,0.375,0.0,0.0,,2.0,6.0,8.0,2.0,2.0,0.0,3.0,2.0,17.0,12.1,-6.0,7.0,4.0,0.5714285714285714,71,73,76,46,7,21,61,66,17,6,62,63,73,26,7,56,73.0,75.0,78.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.9726027397260274,0.9733333333333334,0.9743589743589745,1.0,1.0,0.0,0.5526315789473685,0.9682539682539684,0.9705882352941176,0.9444444444444444,1.0,1.0,0.9692307692307692,0.9733333333333334,0.8387096774193549,1.0,1.0,11,22,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3548387096774194,0.0,18,11.0,78.0,4.333333333333333,12.099999999999998,86.0,4.777777777777778,15.4,4.4,1.9,2.5,-0.6,0.1409543786051389,0.614,0.652,0.124,2.4,2.7,W (+3),W (+3)
69.0,69.0,2023-03-13,30-086,IND,DET,1.0,22.33333333333333,3.0,12.0,0.25,1.0,7.0,0.143,0.0,1.0,0.0,2.0,6.0,8.0,4.0,0.0,1.0,1.0,0.0,7.0,5.1,-16.0,5.0,2.0,0.4,71,73,76,46,7,21,61,66,17,6,62,63,73,26,7,56,73.0,75.0,78.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.9726027397260274,0.9733333333333334,0.9743589743589745,1.0,1.0,0.0,0.5526315789473685,0.9682539682539684,0.9705882352941176,0.9444444444444444,1.0,1.0,0.9692307692307692,0.9733333333333334,0.8387096774193549,1.0,1.0,11,22,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3548387096774194,0.0,18,6.0,51.0,2.833333333333333,5.1,52.3,2.9055555555555554,15.4,4.4,1.9,2.5,-0.6,0.1409543786051389,0.614,0.652,0.124,2.4,2.7,L (-4),L (-4)
70.0,70.0,2023-03-16,30-089,IND,MIL,1.0,33.9,8.0,11.0,0.727,3.0,5.0,0.6,1.0,1.0,1.0,0.0,4.0,4.0,6.0,2.0,0.0,0.0,2.0,20.0,22.1,4.0,6.0,5.0,0.8333333333333334,71,73,76,46,7,21,61,66,17,6,62,63,73,26,7,56,73.0,75.0,78.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.9726027397260274,0.9733333333333334,0.9743589743589745,1.0,1.0,0.0,0.5526315789473685,0.9682539682539684,0.9705882352941176,0.9444444444444444,1.0,1.0,0.9692307692307692,0.9733333333333334,0.8387096774193549,1.0,1.0,11,22,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3548387096774194,0.0,18,20.0,78.0,4.333333333333333,21.7,77.19999999999999,4.288888888888888,15.4,4.4,1.9,2.5,-0.6,0.1409543786051389,0.614,0.652,0.124,2.4,2.7,W (+9),W (+9)
71.0,71.0,2023-03-18,30-091,IND,PHI,1.0,29.566666666666663,5.0,10.0,0.5,3.0,6.0,0.5,0.0,0.0,,1.0,2.0,3.0,3.0,2.0,0.0,1.0,0.0,13.0,12.4,-14.0,4.0,2.0,0.5,71,73,76,46,7,21,61,66,17,6,62,63,73,26,7,56,73.0,75.0,78.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.9726027397260274,0.9733333333333334,0.9743589743589745,1.0,1.0,0.0,0.5526315789473685,0.9682539682539684,0.9705882352941176,0.9444444444444444,1.0,1.0,0.9692307692307692,0.9733333333333334,0.8387096774193549,1.0,1.0,11,22,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3548387096774194,0.0,18,10.0,66.0,3.6666666666666665,12.4,79.39999999999999,4.411111111111111,15.4,4.4,1.9,2.5,-0.6,0.1409543786051389,0.614,0.652,0.124,2.4,2.7,W (+6),W (+6)
72.0,72.0,2023-03-20,30-093,IND,CHO,1.0,32.15,7.0,18.0,0.389,4.0,12.0,0.333,2.0,3.0,0.667,0.0,4.0,4.0,1.0,0.0,0.0,2.0,2.0,20.0,8.9,1.0,6.0,3.0,0.5,71,73,76,46,7,21,61,66,17,6,62,63,73,26,7,56,73.0,75.0,78.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.9726027397260274,0.9733333333333334,0.9743589743589745,1.0,1.0,0.0,0.5526315789473685,0.9682539682539684,0.9705882352941176,0.9444444444444444,1.0,1.0,0.9692307692307692,0.9733333333333334,0.8387096774193549,1.0,1.0,11,22,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3548387096774194,0.0,18,2.0,65.0,3.611111111111111,8.099999999999998,59.2,3.288888888888889,15.4,4.4,1.9,2.5,-0.6,0.1409543786051389,0.614,0.652,0.124,2.4,2.7,L (-20),L (-20)
73.0,73.0,2023-03-22,30-095,IND,TOR,1.0,30.7,5.0,8.0,0.625,1.0,3.0,0.333,2.0,3.0,0.667,1.0,5.0,6.0,3.0,0.0,1.0,4.0,3.0,13.0,8.8,4.0,5.0,4.0,0.8,71,73,76,46,7,21,61,66,17,6,62,63,73,26,7,56,73.0,75.0,78.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.9726027397260274,0.9733333333333334,0.9743589743589745,1.0,1.0,0.0,0.5526315789473685,0.9682539682539684,0.9705882352941176,0.9444444444444444,1.0,1.0,0.9692307692307692,0.9733333333333334,0.8387096774193549,1.0,1.0,11,22,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3548387096774194,0.0,18,8.0,95.0,5.277777777777778,7.9999999999999964,98.5,5.472222222222222,15.4,4.4,1.9,2.5,-0.6,0.1409543786051389,0.614,0.652,0.124,2.4,2.7,W (+16),W (+16)
74.0,74.0,2023-03-24,30-097,IND,BOS,0.0,25.916666666666668,2.0,9.0,0.222,1.0,4.0,0.25,3.0,3.0,1.0,1.0,7.0,8.0,4.0,3.0,0.0,2.0,1.0,8.0,8.7,-6.0,5.0,1.0,0.2,71,73,76,46,7,21,61,66,17,6,62,63,73,26,7,56,73.0,75.0,78.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.9726027397260274,0.9733333333333334,0.9743589743589745,1.0,1.0,0.0,0.5526315789473685,0.9682539682539684,0.9705882352941176,0.9444444444444444,1.0,1.0,0.9692307692307692,0.9733333333333334,0.8387096774193549,1.0,1.0,11,22,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3548387096774194,0.0,18,9.0,60.0,3.333333333333333,7.499999999999998,56.49999999999999,3.1388888888888884,15.4,4.4,1.9,2.5,-0.6,0.1409543786051389,0.614,0.652,0.124,2.4,2.7,L (-20),L (-20)
75.0,75.0,2023-03-25,30-098,IND,ATL,0.0,28.5,5.0,16.0,0.313,4.0,12.0,0.333,2.0,2.0,1.0,1.0,3.0,4.0,5.0,0.0,2.0,0.0,4.0,16.0,11.7,-20.0,4.0,1.0,0.25,71,73,76,46,7,21,61,66,17,6,62,63,73,26,7,56,73.0,75.0,78.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.9726027397260274,0.9733333333333334,0.9743589743589745,1.0,1.0,0.0,0.5526315789473685,0.9682539682539684,0.9705882352941176,0.9444444444444444,1.0,1.0,0.9692307692307692,0.9733333333333334,0.8387096774193549,1.0,1.0,11,22,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3548387096774194,0.0,18,9.0,72.0,4.0,10.899999999999997,81.1,4.505555555555556,15.4,4.4,1.9,2.5,-0.6,0.1409543786051389,0.614,0.652,0.124,2.4,2.7,L (-6),L (-6)
76.0,,2023-03-27,30-100,IND,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,71,73,76,46,7,21,61,66,17,6,62,63,73,26,7,56,73.0,75.0,78.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.9726027397260274,0.9733333333333334,0.9743589743589745,1.0,1.0,0.0,0.5526315789473685,0.9682539682539684,0.9705882352941176,0.9444444444444444,1.0,1.0,0.9692307692307692,0.9733333333333334,0.8387096774193549,1.0,1.0,11,22,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3548387096774194,0.0,18,,60.0,3.333333333333333,0.0,69.60000000000001,3.866666666666667,15.4,4.4,1.9,2.5,-0.6,0.1409543786051389,0.614,0.652,0.124,2.4,2.7,W (+4),W (+4)
