Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Brandon Ingram,Shared Games with CJ McCollum,Shared Games with Devonte' Graham,Shared Games with Dyson Daniels,Shared Games with Garrett Temple,Shared Games with Herbert Jones,Shared Games with Jaxson Hayes,Shared Games with Jonas Valančiūnas,Shared Games with Jose Alvarado,Shared Games with Kira Lewis Jr.,Shared Games with Larry Nance Jr.,Shared Games with Naji Marshall,Shared Games with Trey Murphy III,Shared Games with Willy Hernangómez,Shared Games with Zion Williamson,Brandon Ingram,CJ McCollum,Devonte' Graham,Dyson Daniels,Garrett Temple,Herbert Jones,Jaxson Hayes,Jonas Valančiūnas,Jose Alvarado,Kira Lewis Jr.,Larry Nance Jr.,Naji Marshall,Trey Murphy III,Willy Hernangómez,Zion Williamson,co_inf with Brandon Ingram,co_inf with CJ McCollum,co_inf with Devonte' Graham,co_inf with Dyson Daniels,co_inf with Garrett Temple,co_inf with Herbert Jones,co_inf with Jaxson Hayes,co_inf with Jonas Valančiūnas,co_inf with Jose Alvarado,co_inf with Kira Lewis Jr.,co_inf with Larry Nance Jr.,co_inf with Naji Marshall,co_inf with Trey Murphy III,co_inf with Willy Hernangómez,co_inf with Zion Williamson,Shared Games with Josh Richardson,Al Horford,Josh Richardson,co_inf with Al Horford,co_inf with Josh Richardson,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
61.0,,2023-02-25,22-275,NOP,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,60.0,3.75,0.0,66.70000000000002,4.168750000000001,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,L (-18),L (-18)
62.0,,2023-02-27,22-277,NOP,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,52.0,3.25,0.0,53.9,3.36875,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,L (-5),L (-5)
63.0,,2023-03-01,22-279,NOP,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,102.0,6.375,0.0,96.3,6.01875,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,,
64.0,,2023-03-03,22-281,NOP,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,55.0,3.4375,0.0,63.39999999999999,3.9625,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,L (-22),L (-22)
65.0,,2023-03-06,22-284,NOP,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,109.0,6.8125,0.0,88.79999999999998,5.549999999999999,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,L (-8),L (-8)
66.0,,2023-03-08,22-286,NOP,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,87.0,5.4375,0.0,89.49999999999999,5.593749999999999,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,W (+11),W (+11)
67.0,,2023-03-11,22-289,NOP,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,71.0,4.4375,0.0,64.5,4.03125,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,L (-9),L (-9)
68.0,,2023-03-12,22-290,NOP,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,91.0,5.6875,0.0,89.3,5.58125,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,L (-15),L (-15)
69.0,,2023-03-14,22-292,NOP,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,71.0,4.4375,0.0,76.80000000000001,4.800000000000001,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,W (+7),W (+7)
70.0,,2023-03-17,22-295,NOP,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,81.0,5.0625,0.0,84.9,5.30625,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,L (-14),L (-14)
71.0,,2023-03-19,22-297,NOP,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,99.0,6.1875,0.0,96.6,6.0375,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,W (+17),W (+17)
72.0,,2023-03-21,22-299,NOP,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,86.0,5.375,0.0,87.69999999999999,5.481249999999999,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,L (-15),L (-15)
73.0,,2023-03-23,22-301,NOP,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,87.0,5.4375,0.0,93.9,5.86875,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,L (-2),L (-2)
74.0,,2023-03-25,22-303,NOP,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,125.0,7.8125,0.0,117.5,7.34375,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,W (+10),W (+10)
75.0,,2023-03-27,22-305,NOP,POR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,112.0,7.0,0.0,101.1,6.31875,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,W (+35),W (+35)
76.0,,2023-03-28,22-306,NOP,GSW,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,68.0,4.25,0.0,73.29999999999998,4.581249999999999,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,W (+19),W (+19)
77.0,,2023-03-30,22-308,NOP,DEN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,84.0,5.25,0.0,77.49999999999999,4.843749999999999,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,W (+21),W (+21)
78.0,,2023-04-01,22-310,NOP,LAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,62.0,3.875,0.0,92.9,5.80625,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,W (+34),W (+34)
79.0,,2023-04-04,22-313,NOP,SAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,64.0,4.0,0.0,71.80000000000001,4.487500000000001,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,L (-11),L (-11)
80.0,,2023-04-05,22-314,NOP,MEM,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,91.0,5.6875,0.0,108.10000000000002,6.756250000000001,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,W (+19),W (+19)
81.0,,2023-04-09,22-318,NOP,MIN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,5,4,2,3,2,5,5,5,3,4,5,5,2,1,45.0,75.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,38.0,29.0,0.0222222222222222,0.0666666666666666,0.0547945205479452,0.0338983050847457,0.12,0.0303030303030303,0.1063829787234042,0.0632911392405063,0.081967213114754,0.12,0.0615384615384615,0.0649350649350649,0.0632911392405063,0.0526315789473684,0.0344827586206896,1,63.0,65.0,0.0,0.0153846153846153,16,,94.0,5.875,0.0,85.8,5.3625,4.6,0.0,-11.3,-6.6,-4.7,0.00042653017701,0.4,0.0,0.0,0.0,0.0,W (+8),W (+8)
