Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alex Caruso,Shared Games with Andre Drummond,Shared Games with Ayo Dosunmu,Shared Games with Carlik Jones,Shared Games with Coby White,Shared Games with Dalen Terry,Shared Games with DeMar DeRozan,Shared Games with Goran Dragić,Shared Games with Javonte Green,Shared Games with Malcolm Hill,Shared Games with Marko Simonovic,Shared Games with Nikola Vučević,Shared Games with Patrick Williams,Shared Games with Tony Bradley,Shared Games with Zach LaVine,Alex Caruso,Andre Drummond,Ayo Dosunmu,Carlik Jones,Coby White,Dalen Terry,DeMar DeRozan,Goran Dragić,Javonte Green,Kostas Antetokounmpo,Lonzo Ball,Malcolm Hill,Marko Simonovic,Nikola Vučević,Patrick Williams,Tony Bradley,Zach LaVine,co_inf with Alex Caruso,co_inf with Andre Drummond,co_inf with Ayo Dosunmu,co_inf with Carlik Jones,co_inf with Coby White,co_inf with Dalen Terry,co_inf with DeMar DeRozan,co_inf with Goran Dragić,co_inf with Javonte Green,co_inf with Kostas Antetokounmpo,co_inf with Lonzo Ball,co_inf with Malcolm Hill,co_inf with Marko Simonovic,co_inf with Nikola Vučević,co_inf with Patrick Williams,co_inf with Tony Bradley,co_inf with Zach LaVine,Shared Games with Terry Taylor,Shared Games with Patrick Beverley,Clint Capela,Patrick Beverley,Robert Williams,Terry Taylor,co_inf with Terry Taylor,co_inf with Clint Capela,co_inf with Patrick Beverley,co_inf with Robert Williams,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
58.0,,2023-02-15,26-000,CHI,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,54,49,62,5,56,31,58,43,24,4,5,64,64,11,61,67.0,67.0,80.0,7.0,74.0,38.0,74.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.8059701492537313,0.7313432835820896,0.775,0.7142857142857143,0.7567567567567568,0.8157894736842105,0.7837837837837838,0.7413793103448276,0.75,,,0.8,0.7142857142857143,0.7804878048780488,0.7804878048780488,0.9166666666666666,0.7922077922077922,3,15,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2238805970149253,0.0,17,,97.0,5.705882352941177,0.0,107.09999999999998,6.299999999999999,0.034389823199655,L (-8),L (-8)
59.0,,2023-02-16,26-001,CHI,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,54,49,62,5,56,31,58,43,24,4,5,64,64,11,61,67.0,67.0,80.0,7.0,74.0,38.0,74.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.8059701492537313,0.7313432835820896,0.775,0.7142857142857143,0.7567567567567568,0.8157894736842105,0.7837837837837838,0.7413793103448276,0.75,,,0.8,0.7142857142857143,0.7804878048780488,0.7804878048780488,0.9166666666666666,0.7922077922077922,3,15,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2238805970149253,0.0,17,,80.0,4.705882352941177,0.0,83.49999999999999,4.911764705882352,0.034389823199655,L (-9),L (-9)
60.0,47.0,2023-02-24,26-009,CHI,BRK,0,5.866666666666667,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,+2,0.0,0.0,,54,49,62,5,56,31,58,43,24,4,5,64,64,11,61,67.0,67.0,80.0,7.0,74.0,38.0,74.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.8059701492537313,0.7313432835820896,0.775,0.7142857142857143,0.7567567567567568,0.8157894736842105,0.7837837837837838,0.7413793103448276,0.75,,,0.8,0.7142857142857143,0.7804878048780488,0.7804878048780488,0.9166666666666666,0.7922077922077922,3,15,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2238805970149253,0.0,17,0.0,129.0,7.588235294117647,0.0,121.7,7.158823529411765,0.034389823199655,L (-4),L (-4)
61.0,48.0,2023-02-26,26-011,CHI,WAS,0,1.75,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,+1,0.0,0.0,,54,49,62,5,56,31,58,43,24,4,5,64,64,11,61,67.0,67.0,80.0,7.0,74.0,38.0,74.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.8059701492537313,0.7313432835820896,0.775,0.7142857142857143,0.7567567567567568,0.8157894736842105,0.7837837837837838,0.7413793103448276,0.75,,,0.8,0.7142857142857143,0.7804878048780488,0.7804878048780488,0.9166666666666666,0.7922077922077922,3,15,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2238805970149253,0.0,17,0.0,93.0,5.470588235294118,0.0,104.0,6.117647058823529,0.034389823199655,L (-12),L (-12)
62.0,,2023-02-28,26-013,CHI,TOR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,54,49,62,5,56,31,58,43,24,4,5,64,64,11,61,67.0,67.0,80.0,7.0,74.0,38.0,74.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.8059701492537313,0.7313432835820896,0.775,0.7142857142857143,0.7567567567567568,0.8157894736842105,0.7837837837837838,0.7413793103448276,0.75,,,0.8,0.7142857142857143,0.7804878048780488,0.7804878048780488,0.9166666666666666,0.7922077922077922,3,15,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2238805970149253,0.0,17,,100.0,5.882352941176471,0.0,92.3,5.429411764705883,0.034389823199655,W (+44),W (+44)
63.0,,2023-03-01,26-014,CHI,DET,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,54,49,62,5,56,31,58,43,24,4,5,64,64,11,61,67.0,67.0,80.0,7.0,74.0,38.0,74.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.8059701492537313,0.7313432835820896,0.775,0.7142857142857143,0.7567567567567568,0.8157894736842105,0.7837837837837838,0.7413793103448276,0.75,,,0.8,0.7142857142857143,0.7804878048780488,0.7804878048780488,0.9166666666666666,0.7922077922077922,3,15,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2238805970149253,0.0,17,,93.0,5.470588235294118,0.0,108.4,6.376470588235295,0.034389823199655,,
64.0,49.0,2023-03-03,26-016,CHI,PHO,0,1.5166666666666666,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,54,49,62,5,56,31,58,43,24,4,5,64,64,11,61,67.0,67.0,80.0,7.0,74.0,38.0,74.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.8059701492537313,0.7313432835820896,0.775,0.7142857142857143,0.7567567567567568,0.8157894736842105,0.7837837837837838,0.7413793103448276,0.75,,,0.8,0.7142857142857143,0.7804878048780488,0.7804878048780488,0.9166666666666666,0.7922077922077922,3,15,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2238805970149253,0.0,17,0.0,99.0,5.823529411764706,0.0,112.49999999999996,6.617647058823527,0.034389823199655,W (+20),W (+20)
65.0,50.0,2023-03-05,26-018,CHI,IND,0,6.266666666666667,1.0,1.0,1.000,0.0,0.0,,0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.7,+3,1.0,1.0,1.0,54,49,62,5,56,31,58,43,24,4,5,64,64,11,61,67.0,67.0,80.0,7.0,74.0,38.0,74.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.8059701492537313,0.7313432835820896,0.775,0.7142857142857143,0.7567567567567568,0.8157894736842105,0.7837837837837838,0.7413793103448276,0.75,,,0.8,0.7142857142857143,0.7804878048780488,0.7804878048780488,0.9166666666666666,0.7922077922077922,3,15,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2238805970149253,0.0,17,2.0,83.0,4.882352941176471,1.6999999999999995,93.7,5.511764705882353,0.034389823199655,L (-6),L (-6)
66.0,51.0,2023-03-08,26-021,CHI,DEN,0,2.25,1.0,1.0,1.000,0.0,0.0,,0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.4,+1,1.0,1.0,1.0,54,49,62,5,56,31,58,43,24,4,5,64,64,11,61,67.0,67.0,80.0,7.0,74.0,38.0,74.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.8059701492537313,0.7313432835820896,0.775,0.7142857142857143,0.7567567567567568,0.8157894736842105,0.7837837837837838,0.7413793103448276,0.75,,,0.8,0.7142857142857143,0.7804878048780488,0.7804878048780488,0.9166666666666666,0.7922077922077922,3,15,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2238805970149253,0.0,17,2.0,94.0,5.529411764705882,2.3999999999999995,101.2,5.952941176470588,0.034389823199655,W (+2),W (+2)
67.0,,2023-03-11,26-024,CHI,HOU,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,54,49,62,5,56,31,58,43,24,4,5,64,64,11,61,67.0,67.0,80.0,7.0,74.0,38.0,74.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.8059701492537313,0.7313432835820896,0.775,0.7142857142857143,0.7567567567567568,0.8157894736842105,0.7837837837837838,0.7413793103448276,0.75,,,0.8,0.7142857142857143,0.7804878048780488,0.7804878048780488,0.9166666666666666,0.7922077922077922,3,15,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2238805970149253,0.0,17,,74.0,4.352941176470588,0.0,83.2,4.894117647058824,0.034389823199655,L (-21),L (-21)
68.0,,2023-03-15,26-028,CHI,SAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,54,49,62,5,56,31,58,43,24,4,5,64,64,11,61,67.0,67.0,80.0,7.0,74.0,38.0,74.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.8059701492537313,0.7313432835820896,0.775,0.7142857142857143,0.7567567567567568,0.8157894736842105,0.7837837837837838,0.7413793103448276,0.75,,,0.8,0.7142857142857143,0.7804878048780488,0.7804878048780488,0.9166666666666666,0.7922077922077922,3,15,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2238805970149253,0.0,17,,76.0,4.470588235294118,0.0,91.5,5.382352941176471,0.034389823199655,L (-3),L (-3)
69.0,52.0,2023-03-17,26-030,CHI,MIN,0,2.5166666666666666,0.0,0.0,,0.0,0.0,,1,2.0,.500,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,0,0.0,0.0,,54,49,62,5,56,31,58,43,24,4,5,64,64,11,61,67.0,67.0,80.0,7.0,74.0,38.0,74.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.8059701492537313,0.7313432835820896,0.775,0.7142857142857143,0.7567567567567568,0.8157894736842105,0.7837837837837838,0.7413793103448276,0.75,,,0.8,0.7142857142857143,0.7804878048780488,0.7804878048780488,0.9166666666666666,0.7922077922077922,3,15,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2238805970149253,0.0,17,0.0,95.0,5.588235294117647,0.8999999999999999,114.1,6.711764705882352,0.034389823199655,W (+21),W (+21)
70.0,53.0,2023-03-18,26-031,CHI,MIA,0,2.3833333333333333,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4,-1,0.0,0.0,,54,49,62,5,56,31,58,43,24,4,5,64,64,11,61,67.0,67.0,80.0,7.0,74.0,38.0,74.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.8059701492537313,0.7313432835820896,0.775,0.7142857142857143,0.7567567567567568,0.8157894736842105,0.7837837837837838,0.7413793103448276,0.75,,,0.8,0.7142857142857143,0.7804878048780488,0.7804878048780488,0.9166666666666666,0.7922077922077922,3,15,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2238805970149253,0.0,17,0.0,108.0,6.352941176470588,-0.4,107.3,6.311764705882353,0.034389823199655,W (+8),W (+8)
71.0,54.0,2023-03-20,26-033,CHI,PHI,0,16.5,4.0,10.0,.400,1.0,4.0,.250,1,3.0,.333,0.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,10.0,4.7,+13,6.0,3.0,0.5,54,49,62,5,56,31,58,43,24,4,5,64,64,11,61,67.0,67.0,80.0,7.0,74.0,38.0,74.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.8059701492537313,0.7313432835820896,0.775,0.7142857142857143,0.7567567567567568,0.8157894736842105,0.7837837837837838,0.7413793103448276,0.75,,,0.8,0.7142857142857143,0.7804878048780488,0.7804878048780488,0.9166666666666666,0.7922077922077922,3,15,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2238805970149253,0.0,17,1.0,83.0,4.882352941176471,4.299999999999998,96.4,5.670588235294118,0.034389823199655,L (-3),L (-3)
72.0,55.0,2023-03-22,26-035,CHI,PHI,0,18.55,3.0,6.0,.500,1.0,3.0,.333,3,4.0,.750,1.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,10.0,9.2,+17,3.0,2.0,0.6666666666666666,54,49,62,5,56,31,58,43,24,4,5,64,64,11,61,67.0,67.0,80.0,7.0,74.0,38.0,74.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.8059701492537313,0.7313432835820896,0.775,0.7142857142857143,0.7567567567567568,0.8157894736842105,0.7837837837837838,0.7413793103448276,0.75,,,0.8,0.7142857142857143,0.7804878048780488,0.7804878048780488,0.9166666666666666,0.7922077922077922,3,15,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2238805970149253,0.0,17,5.0,62.0,3.647058823529412,7.999999999999998,58.39999999999999,3.435294117647058,0.034389823199655,W (+8),W (+8)
73.0,56.0,2023-03-24,26-037,CHI,POR,0,26.05,4.0,7.0,.571,0.0,1.0,.000,0,0.0,,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,8.0,8.1,+19,6.0,4.0,0.6666666666666666,54,49,62,5,56,31,58,43,24,4,5,64,64,11,61,67.0,67.0,80.0,7.0,74.0,38.0,74.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.8059701492537313,0.7313432835820896,0.775,0.7142857142857143,0.7567567567567568,0.8157894736842105,0.7837837837837838,0.7413793103448276,0.75,,,0.8,0.7142857142857143,0.7804878048780488,0.7804878048780488,0.9166666666666666,0.7922077922077922,3,15,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2238805970149253,0.0,17,7.0,109.0,6.411764705882353,8.100000000000001,109.6,6.447058823529411,0.034389823199655,W (+14),W (+14)
74.0,57.0,2023-03-26,26-039,CHI,LAL,0,15.116666666666667,3.0,4.0,.750,2.0,3.0,.667,0,0.0,,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,8.0,6.0,-5,1.0,1.0,1.0,54,49,62,5,56,31,58,43,24,4,5,64,64,11,61,67.0,67.0,80.0,7.0,74.0,38.0,74.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.8059701492537313,0.7313432835820896,0.775,0.7142857142857143,0.7567567567567568,0.8157894736842105,0.7837837837837838,0.7413793103448276,0.75,,,0.8,0.7142857142857143,0.7804878048780488,0.7804878048780488,0.9166666666666666,0.7922077922077922,3,15,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2238805970149253,0.0,17,8.0,121.0,7.117647058823529,5.999999999999998,108.1,6.358823529411764,0.034389823199655,W (+4),W (+4)
75.0,58.0,2023-03-27,26-040,CHI,LAC,0,19.73333333333333,1.0,4.0,.250,0.0,2.0,.000,1,2.0,.500,2.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0,2.6,-3,2.0,1.0,0.5,54,49,62,5,56,31,58,43,24,4,5,64,64,11,61,67.0,67.0,80.0,7.0,74.0,38.0,74.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.8059701492537313,0.7313432835820896,0.775,0.7142857142857143,0.7567567567567568,0.8157894736842105,0.7837837837837838,0.7413793103448276,0.75,,,0.8,0.7142857142857143,0.7804878048780488,0.7804878048780488,0.9166666666666666,0.7922077922077922,3,15,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2238805970149253,0.0,17,1.0,99.0,5.823529411764706,2.2,103.3,6.076470588235294,0.034389823199655,L (-25),L (-25)
76.0,59.0,2023-03-29,26-042,CHI,LAL,0,12.05,2.0,5.0,.400,1.0,1.0,1.000,0,0.0,,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,5.0,2.9,+8,4.0,1.0,0.25,54,49,62,5,56,31,58,43,24,4,5,64,64,11,61,67.0,67.0,80.0,7.0,74.0,38.0,74.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.8059701492537313,0.7313432835820896,0.775,0.7142857142857143,0.7567567567567568,0.8157894736842105,0.7837837837837838,0.7413793103448276,0.75,,,0.8,0.7142857142857143,0.7804878048780488,0.7804878048780488,0.9166666666666666,0.7922077922077922,3,15,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2238805970149253,0.0,17,2.0,95.0,5.588235294117647,2.9,104.0,6.117647058823529,0.034389823199655,W (+28),W (+28)
77.0,,2023-03-31,26-044,CHI,CHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,54,49,62,5,56,31,58,43,24,4,5,64,64,11,61,67.0,67.0,80.0,7.0,74.0,38.0,74.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.8059701492537313,0.7313432835820896,0.775,0.7142857142857143,0.7567567567567568,0.8157894736842105,0.7837837837837838,0.7413793103448276,0.75,,,0.8,0.7142857142857143,0.7804878048780488,0.7804878048780488,0.9166666666666666,0.7922077922077922,3,15,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2238805970149253,0.0,17,,116.0,6.823529411764706,0.0,118.9,6.994117647058824,0.034389823199655,W (+10),W (+10)
78.0,60.0,2023-04-02,26-046,CHI,MEM,0,9.216666666666669,1.0,1.0,1.000,0.0,0.0,,2,3.0,.667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.3,+15,1.0,1.0,1.0,54,49,62,5,56,31,58,43,24,4,5,64,64,11,61,67.0,67.0,80.0,7.0,74.0,38.0,74.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.8059701492537313,0.7313432835820896,0.775,0.7142857142857143,0.7567567567567568,0.8157894736842105,0.7837837837837838,0.7413793103448276,0.75,,,0.8,0.7142857142857143,0.7804878048780488,0.7804878048780488,0.9166666666666666,0.7922077922077922,3,15,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2238805970149253,0.0,17,1.0,105.0,6.176470588235294,3.5,120.6,7.094117647058823,0.034389823199655,L (-12),L (-12)
79.0,61.0,2023-04-04,26-048,CHI,ATL,0,6.433333333333334,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,+1,0.0,0.0,,54,49,62,5,56,31,58,43,24,4,5,64,64,11,61,67.0,67.0,80.0,7.0,74.0,38.0,74.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.8059701492537313,0.7313432835820896,0.775,0.7142857142857143,0.7567567567567568,0.8157894736842105,0.7837837837837838,0.7413793103448276,0.75,,,0.8,0.7142857142857143,0.7804878048780488,0.7804878048780488,0.9166666666666666,0.7922077922077922,3,15,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2238805970149253,0.0,17,0.0,73.0,4.294117647058823,0.0,84.99999999999999,4.999999999999999,0.034389823199655,L (-11),L (-11)
80.0,62.0,2023-04-05,26-049,CHI,MIL,0,19.03333333333333,3.0,5.0,.600,2.0,4.0,.500,0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,8.0,6.6,-4,1.0,1.0,1.0,54,49,62,5,56,31,58,43,24,4,5,64,64,11,61,67.0,67.0,80.0,7.0,74.0,38.0,74.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.8059701492537313,0.7313432835820896,0.775,0.7142857142857143,0.7567567567567568,0.8157894736842105,0.7837837837837838,0.7413793103448276,0.75,,,0.8,0.7142857142857143,0.7804878048780488,0.7804878048780488,0.9166666666666666,0.7922077922077922,3,15,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2238805970149253,0.0,17,5.0,65.0,3.823529411764706,6.599999999999999,68.8,4.047058823529412,0.034389823199655,W (+30),W (+30)
81.0,63.0,2023-04-07,26-051,CHI,DAL,0,20.883333333333333,2.0,6.0,.333,2.0,4.0,.500,0,2.0,.000,1.0,4.0,5.0,0.0,0.0,1.0,0.0,4.0,6.0,2.8,+4,2.0,0.0,0.0,54,49,62,5,56,31,58,43,24,4,5,64,64,11,61,67.0,67.0,80.0,7.0,74.0,38.0,74.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.8059701492537313,0.7313432835820896,0.775,0.7142857142857143,0.7567567567567568,0.8157894736842105,0.7837837837837838,0.7413793103448276,0.75,,,0.8,0.7142857142857143,0.7804878048780488,0.7804878048780488,0.9166666666666666,0.7922077922077922,3,15,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2238805970149253,0.0,17,4.0,90.0,5.294117647058823,2.7999999999999994,96.7,5.688235294117647,0.034389823199655,W (+21),W (+21)
82.0,64.0,2023-04-09,26-053,CHI,DET,0,9.65,2.0,6.0,.333,0.0,3.0,.000,0,0.0,,3.0,4.0,7.0,0.0,1.0,1.0,0.0,0.0,4.0,5.6,+7,3.0,2.0,0.6666666666666666,54,49,62,5,56,31,58,43,24,4,5,64,64,11,61,67.0,67.0,80.0,7.0,74.0,38.0,74.0,58.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.8059701492537313,0.7313432835820896,0.775,0.7142857142857143,0.7567567567567568,0.8157894736842105,0.7837837837837838,0.7413793103448276,0.75,,,0.8,0.7142857142857143,0.7804878048780488,0.7804878048780488,0.9166666666666666,0.7922077922077922,3,15,65.0,67.0,35.0,31.0,0.0967741935483871,0.0,0.2238805970149253,0.0,17,7.0,47.0,2.764705882352941,5.6,53.99999999999999,3.176470588235293,0.034389823199655,L (-18),L (-18)
