Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Austin Reaves,Shared Games with Cole Swider,Shared Games with Damian Jones,Shared Games with Dennis Schröder,Shared Games with Juan Toscano-Anderson,Shared Games with Kendrick Nunn,Shared Games with LeBron James,Shared Games with Lonnie Walker IV,Shared Games with Matt Ryan,Shared Games with Max Christie,Shared Games with Patrick Beverley,Shared Games with Russell Westbrook,Shared Games with Scotty Pippen Jr.,Shared Games with Thomas Bryant,Shared Games with Troy Brown Jr.,Shared Games with Wenyen Gabriel,Austin Reaves,Cole Swider,Damian Jones,Dennis Schröder,Juan Toscano-Anderson,Kendrick Nunn,LeBron James,Lonnie Walker IV,Matt Ryan,Max Christie,Patrick Beverley,Russell Westbrook,Scotty Pippen Jr.,Sterling Brown,Thomas Bryant,Tristan Thompson,Troy Brown Jr.,Wenyen Gabriel,co_inf with Austin Reaves,co_inf with Cole Swider,co_inf with Damian Jones,co_inf with Dennis Schröder,co_inf with Juan Toscano-Anderson,co_inf with Kendrick Nunn,co_inf with LeBron James,co_inf with Lonnie Walker IV,co_inf with Matt Ryan,co_inf with Max Christie,co_inf with Patrick Beverley,co_inf with Russell Westbrook,co_inf with Scotty Pippen Jr.,co_inf with Sterling Brown,co_inf with Thomas Bryant,co_inf with Tristan Thompson,co_inf with Troy Brown Jr.,co_inf with Wenyen Gabriel,Shared Games with Davon Reed,Shared Games with D'Angelo Russell,Shared Games with Jarred Vanderbilt,Shared Games with Malik Beasley,Shared Games with Mo Bamba,D'Angelo Russell,Davon Reed,Jarred Vanderbilt,Malik Beasley,Mo Bamba,Onyeka Okongwu,Shaquille Harrison,co_inf with Davon Reed,co_inf with D'Angelo Russell,co_inf with Jarred Vanderbilt,co_inf with Malik Beasley,co_inf with Mo Bamba,co_inf with Onyeka Okongwu,co_inf with Shaquille Harrison,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
49.0,26.0,2023-01-25,29-320,LAL,SAS,0.0,26.2,7.0,15.0,0.467,1.0,3.0,0.333,6.0,7.0,0.857,5.0,7.0,12.0,1.0,1.0,4.0,3.0,2.0,21.0,19.2,8.0,12.0,6.0,0.5,51,3,13,41,14,21,36,43,12,20,26,30,2,18,53,44,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.796875,0.4285714285714285,0.3170731707317073,0.6212121212121212,0.2692307692307692,0.3,0.6545454545454545,0.7678571428571429,0.3529411764705882,0.4878048780487805,0.3880597014925373,0.410958904109589,0.3333333333333333,0.0,0.3050847457627119,,0.6973684210526315,0.6470588235294118,6,12,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.1690140845070422,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,14.0,87.0,4.142857142857143,16.799999999999997,81.1,3.8619047619047615,0.1510199833472106,W (+9),W (+9)
50.0,27.0,2023-01-28,29-323,LAL,BOS,0.0,33.88333333333333,6.0,15.0,0.4,1.0,3.0,0.333,3.0,4.0,0.75,5.0,5.0,10.0,4.0,0.0,0.0,2.0,4.0,16.0,11.7,-16.0,12.0,5.0,0.4166666666666667,51,3,13,41,14,21,36,43,12,20,26,30,2,18,53,44,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.796875,0.4285714285714285,0.3170731707317073,0.6212121212121212,0.2692307692307692,0.3,0.6545454545454545,0.7678571428571429,0.3529411764705882,0.4878048780487805,0.3880597014925373,0.410958904109589,0.3333333333333333,0.0,0.3050847457627119,,0.6973684210526315,0.6470588235294118,6,12,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.1690140845070422,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,9.0,70.0,3.333333333333333,10.5,78.1,3.7190476190476174,0.1510199833472106,L (-18),L (-18)
51.0,,2023-01-30,29-325,LAL,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,3,13,41,14,21,36,43,12,20,26,30,2,18,53,44,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.796875,0.4285714285714285,0.3170731707317073,0.6212121212121212,0.2692307692307692,0.3,0.6545454545454545,0.7678571428571429,0.3529411764705882,0.4878048780487805,0.3880597014925373,0.410958904109589,0.3333333333333333,0.0,0.3050847457627119,,0.6973684210526315,0.6470588235294118,6,12,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.1690140845070422,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,,81.0,3.857142857142857,0.0,78.0,3.7142857142857135,0.1510199833472106,W (+9),W (+9)
52.0,28.0,2023-01-31,29-326,LAL,NYK,1.0,36.88333333333333,9.0,16.0,0.563,0.0,1.0,0.0,9.0,11.0,0.818,2.0,7.0,9.0,1.0,2.0,0.0,5.0,3.0,27.0,18.6,16.0,15.0,9.0,0.6,51,3,13,41,14,21,36,43,12,20,26,30,2,18,53,44,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.796875,0.4285714285714285,0.3170731707317073,0.6212121212121212,0.2692307692307692,0.3,0.6545454545454545,0.7678571428571429,0.3529411764705882,0.4878048780487805,0.3880597014925373,0.410958904109589,0.3333333333333333,0.0,0.3050847457627119,,0.6973684210526315,0.6470588235294118,6,12,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.1690140845070422,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,7.0,83.0,3.952380952380953,15.000000000000004,80.69999999999999,3.842857142857144,0.1510199833472106,L (-4),L (-4)
53.0,29.0,2023-02-02,29-328,LAL,IND,1.0,34.53333333333333,13.0,27.0,0.481,0.0,3.0,0.0,5.0,5.0,1.0,5.0,9.0,14.0,2.0,1.0,2.0,2.0,0.0,31.0,25.3,-6.0,24.0,13.0,0.5416666666666666,51,3,13,41,14,21,36,43,12,20,26,30,2,18,53,44,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.796875,0.4285714285714285,0.3170731707317073,0.6212121212121212,0.2692307692307692,0.3,0.6545454545454545,0.7678571428571429,0.3529411764705882,0.4878048780487805,0.3880597014925373,0.410958904109589,0.3333333333333333,0.0,0.3050847457627119,,0.6973684210526315,0.6470588235294118,6,12,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.1690140845070422,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,16.0,61.0,2.9047619047619047,23.300000000000004,59.79999999999999,2.847619047619048,0.1510199833472106,L (-17),L (-17)
54.0,30.0,2023-02-04,29-330,LAL,NOP,1.0,38.43333333333333,13.0,25.0,0.52,2.0,5.0,0.4,6.0,7.0,0.857,4.0,10.0,14.0,3.0,1.0,2.0,2.0,3.0,34.0,28.4,0.0,20.0,11.0,0.55,51,3,13,41,14,21,36,43,12,20,26,30,2,18,53,44,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.796875,0.4285714285714285,0.3170731707317073,0.6212121212121212,0.2692307692307692,0.3,0.6545454545454545,0.7678571428571429,0.3529411764705882,0.4878048780487805,0.3880597014925373,0.410958904109589,0.3333333333333333,0.0,0.3050847457627119,,0.6973684210526315,0.6470588235294118,6,12,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.1690140845070422,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,20.0,59.0,2.8095238095238093,26.0,61.6,2.9333333333333336,0.1510199833472106,W (+6),W (+6)
55.0,31.0,2023-02-07,29-333,LAL,OKC,1.0,30.6,6.0,9.0,0.667,0.0,0.0,,1.0,2.0,0.5,3.0,5.0,8.0,2.0,2.0,1.0,2.0,4.0,13.0,12.8,-4.0,9.0,6.0,0.6666666666666666,51,3,13,41,14,21,36,43,12,20,26,30,2,18,53,44,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.796875,0.4285714285714285,0.3170731707317073,0.6212121212121212,0.2692307692307692,0.3,0.6545454545454545,0.7678571428571429,0.3529411764705882,0.4878048780487805,0.3880597014925373,0.410958904109589,0.3333333333333333,0.0,0.3050847457627119,,0.6973684210526315,0.6470588235294118,6,12,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.1690140845070422,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,13.0,76.0,3.619047619047619,12.399999999999997,78.10000000000002,3.71904761904762,0.1510199833472106,W (+1),W (+1)
56.0,32.0,2023-02-09,29-335,LAL,MIL,1.0,35.0,9.0,22.0,0.409,0.0,2.0,0.0,5.0,6.0,0.833,5.0,11.0,16.0,2.0,0.0,0.0,5.0,5.0,23.0,12.0,-7.0,20.0,9.0,0.45,51,3,13,41,14,21,36,43,12,20,26,30,2,18,53,44,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.796875,0.4285714285714285,0.3170731707317073,0.6212121212121212,0.2692307692307692,0.3,0.6545454545454545,0.7678571428571429,0.3529411764705882,0.4878048780487805,0.3880597014925373,0.410958904109589,0.3333333333333333,0.0,0.3050847457627119,,0.6973684210526315,0.6470588235294118,6,12,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.1690140845070422,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,8.0,83.0,3.952380952380953,10.0,83.49999999999999,3.9761904761904754,0.1510199833472106,L (-5),L (-5)
57.0,33.0,2023-02-11,29-337,LAL,GSW,1.0,35.733333333333334,5.0,19.0,0.263,0.0,1.0,0.0,3.0,4.0,0.75,2.0,14.0,16.0,1.0,0.0,3.0,4.0,2.0,13.0,4.9,8.0,18.0,5.0,0.2777777777777778,51,3,13,41,14,21,36,43,12,20,26,30,2,18,53,44,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.796875,0.4285714285714285,0.3170731707317073,0.6212121212121212,0.2692307692307692,0.3,0.6545454545454545,0.7678571428571429,0.3529411764705882,0.4878048780487805,0.3880597014925373,0.410958904109589,0.3333333333333333,0.0,0.3050847457627119,,0.6973684210526315,0.6470588235294118,6,12,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.1690140845070422,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,6.0,46.0,2.1904761904761907,3.7,56.2,2.6761904761904765,0.1510199833472106,L (-3),L (-3)
58.0,34.0,2023-02-13,29-339,LAL,POR,1.0,31.066666666666663,8.0,18.0,0.444,0.0,2.0,0.0,3.0,3.0,1.0,3.0,17.0,20.0,1.0,0.0,3.0,2.0,3.0,19.0,16.4,-10.0,16.0,8.0,0.5,51,3,13,41,14,21,36,43,12,20,26,30,2,18,53,44,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.796875,0.4285714285714285,0.3170731707317073,0.6212121212121212,0.2692307692307692,0.3,0.6545454545454545,0.7678571428571429,0.3529411764705882,0.4878048780487805,0.3880597014925373,0.410958904109589,0.3333333333333333,0.0,0.3050847457627119,,0.6973684210526315,0.6470588235294118,6,12,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.1690140845070422,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,20.0,53.0,2.523809523809524,15.199999999999996,47.5,2.261904761904762,0.1510199833472106,L (-9),L (-9)
59.0,35.0,2023-02-15,29-341,LAL,NOP,1.0,30.166666666666668,13.0,17.0,0.765,0.0,1.0,0.0,2.0,5.0,0.4,2.0,8.0,10.0,5.0,1.0,2.0,0.0,2.0,28.0,29.0,18.0,16.0,13.0,0.8125,51,3,13,41,14,21,36,43,12,20,26,30,2,18,53,44,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.796875,0.4285714285714285,0.3170731707317073,0.6212121212121212,0.2692307692307692,0.3,0.6545454545454545,0.7678571428571429,0.3529411764705882,0.4878048780487805,0.3880597014925373,0.410958904109589,0.3333333333333333,0.0,0.3050847457627119,,0.6973684210526315,0.6470588235294118,6,12,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.1690140845070422,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,24.0,57.0,2.7142857142857144,28.2,64.9,3.0904761904761906,0.1510199833472106,W (+6),W (+6)
60.0,36.0,2023-02-23,29-349,LAL,GSW,1.0,25.516666666666666,3.0,5.0,0.6,0.0,0.0,,6.0,8.0,0.75,3.0,9.0,12.0,1.0,0.0,2.0,1.0,2.0,12.0,14.0,5.0,5.0,3.0,0.6,51,3,13,41,14,21,36,43,12,20,26,30,2,18,53,44,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.796875,0.4285714285714285,0.3170731707317073,0.6212121212121212,0.2692307692307692,0.3,0.6545454545454545,0.7678571428571429,0.3529411764705882,0.4878048780487805,0.3880597014925373,0.410958904109589,0.3333333333333333,0.0,0.3050847457627119,,0.6973684210526315,0.6470588235294118,6,12,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.1690140845070422,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,13.0,88.0,4.190476190476191,11.599999999999998,74.0,3.523809523809524,0.1510199833472106,L (-12),L (-12)
61.0,37.0,2023-02-26,29-352,LAL,DAL,1.0,36.63333333333333,12.0,20.0,0.6,0.0,2.0,0.0,6.0,9.0,0.667,4.0,11.0,15.0,4.0,1.0,3.0,1.0,2.0,30.0,29.8,16.0,18.0,12.0,0.6666666666666666,51,3,13,41,14,21,36,43,12,20,26,30,2,18,53,44,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.796875,0.4285714285714285,0.3170731707317073,0.6212121212121212,0.2692307692307692,0.3,0.6545454545454545,0.7678571428571429,0.3529411764705882,0.4878048780487805,0.3880597014925373,0.410958904109589,0.3333333333333333,0.0,0.3050847457627119,,0.6973684210526315,0.6470588235294118,6,12,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.1690140845070422,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,23.0,63.0,3.0,27.399999999999988,73.40000000000002,3.495238095238096,0.1510199833472106,W (+18),W (+18)
62.0,38.0,2023-02-28,29-354,LAL,MEM,1.0,35.53333333333333,9.0,19.0,0.474,0.0,1.0,0.0,10.0,13.0,0.769,6.0,13.0,19.0,0.0,0.0,5.0,5.0,3.0,28.0,22.5,-9.0,18.0,9.0,0.5,51,3,13,41,14,21,36,43,12,20,26,30,2,18,53,44,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.796875,0.4285714285714285,0.3170731707317073,0.6212121212121212,0.2692307692307692,0.3,0.6545454545454545,0.7678571428571429,0.3529411764705882,0.4878048780487805,0.3880597014925373,0.410958904109589,0.3333333333333333,0.0,0.3050847457627119,,0.6973684210526315,0.6470588235294118,6,12,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.1690140845070422,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,15.0,80.0,3.809523809523809,18.5,80.39999999999999,3.828571428571428,0.1510199833472106,W (+13),W (+13)
63.0,,2023-03-01,29-355,LAL,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,3,13,41,14,21,36,43,12,20,26,30,2,18,53,44,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.796875,0.4285714285714285,0.3170731707317073,0.6212121212121212,0.2692307692307692,0.3,0.6545454545454545,0.7678571428571429,0.3529411764705882,0.4878048780487805,0.3880597014925373,0.410958904109589,0.3333333333333333,0.0,0.3050847457627119,,0.6973684210526315,0.6470588235294118,6,12,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.1690140845070422,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,,59.0,2.8095238095238093,0.0,72.7,3.461904761904762,0.1510199833472106,,
64.0,39.0,2023-03-03,29-357,LAL,MIN,1.0,32.38333333333333,12.0,22.0,0.545,2.0,4.0,0.5,12.0,14.0,0.857,1.0,4.0,5.0,2.0,1.0,2.0,6.0,3.0,38.0,25.1,-8.0,18.0,10.0,0.5555555555555556,51,3,13,41,14,21,36,43,12,20,26,30,2,18,53,44,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.796875,0.4285714285714285,0.3170731707317073,0.6212121212121212,0.2692307692307692,0.3,0.6545454545454545,0.7678571428571429,0.3529411764705882,0.4878048780487805,0.3880597014925373,0.410958904109589,0.3333333333333333,0.0,0.3050847457627119,,0.6973684210526315,0.6470588235294118,6,12,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.1690140845070422,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,6.0,46.0,2.1904761904761907,20.3,40.09999999999999,1.909523809523809,0.1510199833472106,W (+3),W (+3)
65.0,40.0,2023-03-05,29-359,LAL,GSW,1.0,37.583333333333336,14.0,25.0,0.56,1.0,3.0,0.333,10.0,13.0,0.769,3.0,5.0,8.0,6.0,0.0,2.0,2.0,2.0,39.0,32.3,17.0,22.0,13.0,0.5909090909090909,51,3,13,41,14,21,36,43,12,20,26,30,2,18,53,44,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.796875,0.4285714285714285,0.3170731707317073,0.6212121212121212,0.2692307692307692,0.3,0.6545454545454545,0.7678571428571429,0.3529411764705882,0.4878048780487805,0.3880597014925373,0.410958904109589,0.3333333333333333,0.0,0.3050847457627119,,0.6973684210526315,0.6470588235294118,6,12,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.1690140845070422,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,15.0,61.0,2.9047619047619047,28.300000000000004,62.1,2.9571428571428573,0.1510199833472106,L (-12),L (-12)
66.0,41.0,2023-03-07,29-361,LAL,MEM,1.0,35.53333333333333,11.0,17.0,0.647,1.0,2.0,0.5,7.0,9.0,0.778,4.0,18.0,22.0,3.0,0.0,2.0,7.0,2.0,30.0,25.6,24.0,15.0,10.0,0.6666666666666666,51,3,13,41,14,21,36,43,12,20,26,30,2,18,53,44,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.796875,0.4285714285714285,0.3170731707317073,0.6212121212121212,0.2692307692307692,0.3,0.6545454545454545,0.7678571428571429,0.3529411764705882,0.4878048780487805,0.3880597014925373,0.410958904109589,0.3333333333333333,0.0,0.3050847457627119,,0.6973684210526315,0.6470588235294118,6,12,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.1690140845070422,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,24.0,49.0,2.333333333333333,22.8,54.49999999999999,2.595238095238095,0.1510199833472106,W (+6),W (+6)
67.0,42.0,2023-03-10,29-364,LAL,TOR,1.0,32.56666666666667,4.0,7.0,0.571,0.0,0.0,,0.0,0.0,,3.0,6.0,9.0,3.0,0.0,4.0,1.0,3.0,8.0,11.3,-11.0,7.0,4.0,0.5714285714285714,51,3,13,41,14,21,36,43,12,20,26,30,2,18,53,44,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.796875,0.4285714285714285,0.3170731707317073,0.6212121212121212,0.2692307692307692,0.3,0.6545454545454545,0.7678571428571429,0.3529411764705882,0.4878048780487805,0.3880597014925373,0.410958904109589,0.3333333333333333,0.0,0.3050847457627119,,0.6973684210526315,0.6470588235294118,6,12,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.1690140845070422,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,16.0,50.0,2.380952380952381,11.3,45.3,2.157142857142857,0.1510199833472106,L (-8),L (-8)
68.0,43.0,2023-03-12,30-001,LAL,NYK,1.0,37.23333333333333,8.0,18.0,0.444,0.0,1.0,0.0,1.0,5.0,0.2,6.0,10.0,16.0,4.0,2.0,1.0,1.0,1.0,17.0,17.3,9.0,17.0,8.0,0.4705882352941176,51,3,13,41,14,21,36,43,12,20,26,30,2,18,53,44,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.796875,0.4285714285714285,0.3170731707317073,0.6212121212121212,0.2692307692307692,0.3,0.6545454545454545,0.7678571428571429,0.3529411764705882,0.4878048780487805,0.3880597014925373,0.410958904109589,0.3333333333333333,0.0,0.3050847457627119,,0.6973684210526315,0.6470588235294118,6,12,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.1690140845070422,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,16.0,27.0,1.2857142857142858,16.9,26.2,1.2476190476190476,0.1510199833472106,W (+8),W (+8)
69.0,44.0,2023-03-14,30-003,LAL,NOP,1.0,33.31666666666667,11.0,18.0,0.611,1.0,2.0,0.5,12.0,13.0,0.923,6.0,11.0,17.0,1.0,0.0,0.0,3.0,1.0,35.0,31.2,18.0,16.0,10.0,0.625,51,3,13,41,14,21,36,43,12,20,26,30,2,18,53,44,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.796875,0.4285714285714285,0.3170731707317073,0.6212121212121212,0.2692307692307692,0.3,0.6545454545454545,0.7678571428571429,0.3529411764705882,0.4878048780487805,0.3880597014925373,0.410958904109589,0.3333333333333333,0.0,0.3050847457627119,,0.6973684210526315,0.6470588235294118,6,12,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.1690140845070422,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,19.0,56.0,2.6666666666666665,26.399999999999995,36.3,1.7285714285714284,0.1510199833472106,W (+9),W (+9)
70.0,,2023-03-15,30-004,LAL,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,3,13,41,14,21,36,43,12,20,26,30,2,18,53,44,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.796875,0.4285714285714285,0.3170731707317073,0.6212121212121212,0.2692307692307692,0.3,0.6545454545454545,0.7678571428571429,0.3529411764705882,0.4878048780487805,0.3880597014925373,0.410958904109589,0.3333333333333333,0.0,0.3050847457627119,,0.6973684210526315,0.6470588235294118,6,12,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.1690140845070422,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,,81.0,3.857142857142857,0.0,85.4,4.066666666666667,0.1510199833472106,W (+10),W (+10)
71.0,45.0,2023-03-17,30-006,LAL,DAL,1.0,36.71666666666667,9.0,14.0,0.643,0.0,1.0,0.0,8.0,11.0,0.727,3.0,7.0,10.0,3.0,0.0,1.0,2.0,5.0,26.0,21.6,1.0,13.0,9.0,0.6923076923076923,51,3,13,41,14,21,36,43,12,20,26,30,2,18,53,44,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.796875,0.4285714285714285,0.3170731707317073,0.6212121212121212,0.2692307692307692,0.3,0.6545454545454545,0.7678571428571429,0.3529411764705882,0.4878048780487805,0.3880597014925373,0.410958904109589,0.3333333333333333,0.0,0.3050847457627119,,0.6973684210526315,0.6470588235294118,6,12,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.1690140845070422,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,13.0,83.0,3.952380952380953,18.400000000000013,89.2,4.247619047619048,0.1510199833472106,L (-4),L (-4)
72.0,46.0,2023-03-19,30-008,LAL,ORL,1.0,34.35,6.0,15.0,0.4,0.0,0.0,,3.0,6.0,0.5,2.0,9.0,11.0,1.0,2.0,4.0,5.0,4.0,15.0,8.7,-3.0,15.0,6.0,0.4,51,3,13,41,14,21,36,43,12,20,26,30,2,18,53,44,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.796875,0.4285714285714285,0.3170731707317073,0.6212121212121212,0.2692307692307692,0.3,0.6545454545454545,0.7678571428571429,0.3529411764705882,0.4878048780487805,0.3880597014925373,0.410958904109589,0.3333333333333333,0.0,0.3050847457627119,,0.6973684210526315,0.6470588235294118,6,12,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.1690140845070422,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,7.0,67.0,3.1904761904761907,7.4999999999999964,71.5,3.4047619047619047,0.1510199833472106,W (+15),W (+15)
73.0,47.0,2023-03-22,30-011,LAL,PHO,1.0,38.28333333333333,10.0,18.0,0.556,0.0,0.0,,7.0,10.0,0.7,1.0,8.0,9.0,5.0,1.0,0.0,1.0,4.0,27.0,22.2,13.0,18.0,10.0,0.5555555555555556,51,3,13,41,14,21,36,43,12,20,26,30,2,18,53,44,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.796875,0.4285714285714285,0.3170731707317073,0.6212121212121212,0.2692307692307692,0.3,0.6545454545454545,0.7678571428571429,0.3529411764705882,0.4878048780487805,0.3880597014925373,0.410958904109589,0.3333333333333333,0.0,0.3050847457627119,,0.6973684210526315,0.6470588235294118,6,12,23,23,7,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1395348837209302,0.1690140845070422,0.2948717948717949,0.2839506172839506,0.1428571428571428,0.0,0.0,21,13.0,50.0,2.380952380952381,19.4,50.7,2.4142857142857146,0.1510199833472106,L (-4),L (-4)
