Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Blake Wesley,Shared Games with Charles Bassey,Shared Games with Devin Vassell,Shared Games with Dominick Barlow,Shared Games with Doug McDermott,Shared Games with Isaiah Roby,Shared Games with Jakob Poeltl,Shared Games with Jeremy Sochan,Shared Games with Josh Richardson,Shared Games with Keita Bates-Diop,Shared Games with Keldon Johnson,Shared Games with Malaki Branham,Shared Games with Romeo Langford,Shared Games with Stanley Johnson,Shared Games with Tre Jones,Shared Games with Zach Collins,Alize Johnson,Blake Wesley,Charles Bassey,Devin Vassell,Dominick Barlow,Doug McDermott,Isaiah Roby,Jakob Poeltl,Jeremy Sochan,Jordan Hall,Josh Richardson,Joshua Primo,Keita Bates-Diop,Keldon Johnson,Malaki Branham,Romeo Langford,Stanley Johnson,Tre Jones,Zach Collins,co_inf with Alize Johnson,co_inf with Blake Wesley,co_inf with Charles Bassey,co_inf with Devin Vassell,co_inf with Dominick Barlow,co_inf with Doug McDermott,co_inf with Isaiah Roby,co_inf with Jakob Poeltl,co_inf with Jeremy Sochan,co_inf with Jordan Hall,co_inf with Josh Richardson,co_inf with Joshua Primo,co_inf with Keita Bates-Diop,co_inf with Keldon Johnson,co_inf with Malaki Branham,co_inf with Romeo Langford,co_inf with Stanley Johnson,co_inf with Tre Jones,co_inf with Zach Collins,Shared Games with Devonte' Graham,Shared Games with Julian Champagnie,Shared Games with Sandro Mamukelashvili,Devonte' Graham,Julian Champagnie,Justin Jackson,Khem Birch,Sandro Mamukelashvili,co_inf with Devonte' Graham,co_inf with Julian Champagnie,co_inf with Justin Jackson,co_inf with Khem Birch,co_inf with Sandro Mamukelashvili,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
64.0,,2023-03-19,33-060,SAS,ATL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,67.0,3.526315789473684,0.0,74.19999999999999,3.905263157894736,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,W (+18),W (+18)
65.0,25.0,2023-03-21,33-062,SAS,NOP,0,15.716666666666669,2.0,6.0,.333,0.0,2.0,.000,0,0.0,,1.0,3.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,1.3,-12,4.0,2.0,0.5,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,3.0,38.0,2.0,1.3000000000000012,61.49999999999999,3.236842105263157,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-9),L (-9)
66.0,26.0,2023-03-22,33-063,SAS,MIL,0,18.516666666666666,2.0,3.0,.667,2.0,3.0,.667,1,2.0,.500,1.0,5.0,6.0,4.0,0.0,1.0,4.0,3.0,7.0,5.8,-18,0.0,0.0,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,9.0,88.0,4.631578947368421,5.399999999999999,102.8,5.410526315789474,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-6),L (-6)
67.0,,2023-03-24,33-065,SAS,WAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,40.0,2.1052631578947367,0.0,38.99999999999999,2.052631578947368,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,W (+8),W (+8)
68.0,27.0,2023-03-26,33-067,SAS,BOS,0,7.016666666666667,0.0,4.0,.000,0.0,3.0,.000,0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.1,-13,1.0,0.0,0.0,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,-1.0,110.0,5.789473684210527,-1.1,119.7,6.3,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-35),L (-35)
69.0,,2023-03-29,33-070,SAS,UTA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,75.0,3.947368421052632,0.0,95.2,5.010526315789474,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-36),L (-36)
70.0,28.0,2023-03-31,33-072,SAS,GSW,0,17.383333333333333,5.0,7.0,.714,4.0,5.0,.800,0,0.0,,0.0,10.0,10.0,2.0,0.0,0.0,3.0,3.0,14.0,11.3,-1,2.0,1.0,0.5,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,16.0,88.0,4.631578947368421,11.3,111.1,5.847368421052631,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-12),L (-12)
71.0,,2023-04-02,33-074,SAS,SAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,87.0,4.578947368421052,0.0,104.5,5.5,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-44),L (-44)
72.0,29.0,2023-04-04,33-076,SAS,PHO,0,21.133333333333333,2.0,6.0,.333,0.0,3.0,.000,0,0.0,,0.0,4.0,4.0,2.0,0.0,1.0,0.0,4.0,4.0,2.3,-30,3.0,2.0,0.6666666666666666,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,5.0,25.0,1.3157894736842106,2.3000000000000003,31.2,1.6421052631578947,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-11),L (-11)
73.0,,2023-04-06,33-078,SAS,POR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,,28.0,1.4736842105263157,0.0,46.70000000000001,2.4578947368421056,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-15),L (-15)
74.0,30.0,2023-04-08,33-080,SAS,MIN,0,19.716666666666665,3.0,8.0,.375,1.0,3.0,.333,1,1.0,1.000,2.0,6.0,8.0,4.0,0.0,1.0,2.0,5.0,8.0,6.3,-10,5.0,2.0,0.4,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,10.0,87.0,4.578947368421052,5.899999999999999,100.9,5.310526315789474,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,W (+8),W (+8)
75.0,31.0,2023-04-09,33-081,SAS,DAL,0,23.23333333333333,4.0,8.0,.500,2.0,6.0,.333,3,4.0,.750,1.0,9.0,10.0,4.0,0.0,1.0,3.0,2.0,13.0,11.7,+11,2.0,2.0,1.0,14,13,16,13,26,16,18,22,16,28,25,24,13,12,24,22,4.0,37.0,35.0,38.0,28.0,64.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.3783783783783784,0.3714285714285714,0.4210526315789473,0.4642857142857143,0.40625,0.3809523809523809,0.25,0.3928571428571428,0.0,0.2461538461538461,0.0,0.417910447761194,0.3968253968253968,0.3636363636363636,0.3023255813953488,0.4,0.3529411764705882,0.3492063492063492,8,7,9,73.0,17.0,23.0,20.0,43.0,0.1095890410958904,0.4117647058823529,0.0,0.0,0.2093023255813953,19,13.0,59.0,3.1052631578947367,10.5,80.90000000000002,4.257894736842107,9.9,0.0,-3.9,-4.0,0.1,0.0130542669112094,0.493,0.641,0.111,-0.2,-0.2,L (-21),L (-21)
