Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Christian Wood,Shared Games with Dorian Finney-Smith,Shared Games with Dāvis Bertāns,Shared Games with Frank Ntilikina,Shared Games with Jaden Hardy,Shared Games with JaVale McGee,Shared Games with Josh Green,Shared Games with Luka Dončić,Shared Games with Maxi Kleber,Shared Games with McKinley Wright IV,Shared Games with Reggie Bullock,Shared Games with Spencer Dinwiddie,Shared Games with Theo Pinson,Shared Games with Tim Hardaway Jr.,Shared Games with Tyler Dorsey,Chris Silva,Christian Wood,Dorian Finney-Smith,Dāvis Bertāns,Facundo Campazzo,Frank Ntilikina,Jaden Hardy,JaVale McGee,Josh Green,Kemba Walker,Luka Dončić,Maxi Kleber,McKinley Wright IV,Reggie Bullock,Spencer Dinwiddie,Theo Pinson,Tim Hardaway Jr.,Tyler Dorsey,co_inf with Chris Silva,co_inf with Christian Wood,co_inf with Dorian Finney-Smith,co_inf with Dāvis Bertāns,co_inf with Facundo Campazzo,co_inf with Frank Ntilikina,co_inf with Jaden Hardy,co_inf with JaVale McGee,co_inf with Josh Green,co_inf with Kemba Walker,co_inf with Luka Dončić,co_inf with Maxi Kleber,co_inf with McKinley Wright IV,co_inf with Reggie Bullock,co_inf with Spencer Dinwiddie,co_inf with Theo Pinson,co_inf with Tim Hardaway Jr.,co_inf with Tyler Dorsey,Shared Games with Justin Holiday,Shared Games with Kyrie Irving,Shared Games with Markieff Morris,Shared Games with A.J. Lawson,A.J. Lawson,Derrick Favors,Justin Holiday,Kyrie Irving,Markieff Morris,co_inf with Justin Holiday,co_inf with Kyrie Irving,co_inf with Markieff Morris,co_inf with A.J. Lawson,co_inf with Derrick Favors,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
49.0,44.0,2023-01-24,31-188,DAL,WAS,1,33.78333333333333,8.0,12.0,.667,0.0,0.0,,6,7.0,.857,4.0,5.0,9.0,1.0,1.0,1.0,2.0,4.0,22.0,19.5,0,12.0,8.0,0.6666666666666666,62,35,43,44,46,37,57,62,34,26,73,49,37,68,3,1.0,67.0,66.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.9253731343283582,0.5303030303030303,0.9555555555555556,0.0,0.9361702127659576,0.9583333333333334,0.8809523809523809,0.95,0.0,0.9393939393939394,0.918918918918919,0.9629629629629628,0.935897435897436,0.620253164556962,0.925,0.9577464788732394,1.0,18,20,8,12,15.0,,46.0,60.0,35.0,0.391304347826087,0.3333333333333333,0.2285714285714285,0.8,,19,13.0,54.0,2.8421052631578947,17.099999999999998,73.39999999999999,3.8631578947368417,15.5,5.1,-1.2,-1.2,0.0,0.0540251975229553,0.738,0.019,0.625,0.3,3.8,W (+25),W (+25)
50.0,45.0,2023-01-26,31-190,DAL,PHO,1,36.41666666666666,6.0,9.0,.667,0.0,0.0,,3,6.0,.500,1.0,3.0,4.0,1.0,0.0,3.0,0.0,1.0,15.0,13.9,-4,9.0,6.0,0.6666666666666666,62,35,43,44,46,37,57,62,34,26,73,49,37,68,3,1.0,67.0,66.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.9253731343283582,0.5303030303030303,0.9555555555555556,0.0,0.9361702127659576,0.9583333333333334,0.8809523809523809,0.95,0.0,0.9393939393939394,0.918918918918919,0.9629629629629628,0.935897435897436,0.620253164556962,0.925,0.9577464788732394,1.0,18,20,8,12,15.0,,46.0,60.0,35.0,0.391304347826087,0.3333333333333333,0.2285714285714285,0.8,,19,8.0,29.0,1.5263157894736843,12.699999999999996,33.89999999999999,1.784210526315789,15.5,5.1,-1.2,-1.2,0.0,0.0540251975229553,0.738,0.019,0.625,0.3,3.8,L (-14),L (-14)
51.0,46.0,2023-01-28,31-192,DAL,UTA,1,22.53333333333333,1.0,3.0,.333,0.0,0.0,,0,0.0,,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,-12,3.0,1.0,0.3333333333333333,62,35,43,44,46,37,57,62,34,26,73,49,37,68,3,1.0,67.0,66.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.9253731343283582,0.5303030303030303,0.9555555555555556,0.0,0.9361702127659576,0.9583333333333334,0.8809523809523809,0.95,0.0,0.9393939393939394,0.918918918918919,0.9629629629629628,0.935897435897436,0.620253164556962,0.925,0.9577464788732394,1.0,18,20,8,12,15.0,,46.0,60.0,35.0,0.391304347826087,0.3333333333333333,0.2285714285714285,0.8,,19,6.0,31.0,1.631578947368421,3.999999999999999,40.1,2.110526315789474,15.5,5.1,-1.2,-1.2,0.0,0.0540251975229553,0.738,0.019,0.625,0.3,3.8,L (-1),L (-1)
52.0,47.0,2023-01-30,31-194,DAL,DET,1,26.666666666666668,1.0,4.0,.250,0.0,0.0,,2,2.0,1.000,6.0,2.0,8.0,1.0,1.0,0.0,1.0,4.0,4.0,5.5,+8,4.0,1.0,0.25,62,35,43,44,46,37,57,62,34,26,73,49,37,68,3,1.0,67.0,66.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.9253731343283582,0.5303030303030303,0.9555555555555556,0.0,0.9361702127659576,0.9583333333333334,0.8809523809523809,0.95,0.0,0.9393939393939394,0.918918918918919,0.9629629629629628,0.935897435897436,0.620253164556962,0.925,0.9577464788732394,1.0,18,20,8,12,15.0,,46.0,60.0,35.0,0.391304347826087,0.3333333333333333,0.2285714285714285,0.8,,19,7.0,44.0,2.3157894736842106,4.6999999999999975,64.89999999999999,3.4157894736842103,15.5,5.1,-1.2,-1.2,0.0,0.0540251975229553,0.738,0.019,0.625,0.3,3.8,W (+4),W (+4)
53.0,48.0,2023-02-02,31-197,DAL,NOP,1,26.883333333333333,1.0,1.0,1.000,0.0,0.0,,5,6.0,.833,0.0,2.0,2.0,2.0,2.0,0.0,1.0,6.0,7.0,6.9,+20,1.0,1.0,1.0,62,35,43,44,46,37,57,62,34,26,73,49,37,68,3,1.0,67.0,66.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.9253731343283582,0.5303030303030303,0.9555555555555556,0.0,0.9361702127659576,0.9583333333333334,0.8809523809523809,0.95,0.0,0.9393939393939394,0.918918918918919,0.9629629629629628,0.935897435897436,0.620253164556962,0.925,0.9577464788732394,1.0,18,20,8,12,15.0,,46.0,60.0,35.0,0.391304347826087,0.3333333333333333,0.2285714285714285,0.8,,19,5.0,34.0,1.7894736842105263,4.9,46.7,2.4578947368421056,15.5,5.1,-1.2,-1.2,0.0,0.0540251975229553,0.738,0.019,0.625,0.3,3.8,L (-8),L (-8)
54.0,49.0,2023-02-04,31-199,DAL,GSW,1,29.85,4.0,5.0,.800,0.0,0.0,,2,3.0,.667,3.0,4.0,7.0,1.0,4.0,1.0,0.0,3.0,10.0,15.2,-1,5.0,4.0,0.8,62,35,43,44,46,37,57,62,34,26,73,49,37,68,3,1.0,67.0,66.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.9253731343283582,0.5303030303030303,0.9555555555555556,0.0,0.9361702127659576,0.9583333333333334,0.8809523809523809,0.95,0.0,0.9393939393939394,0.918918918918919,0.9629629629629628,0.935897435897436,0.620253164556962,0.925,0.9577464788732394,1.0,18,20,8,12,15.0,,46.0,60.0,35.0,0.391304347826087,0.3333333333333333,0.2285714285714285,0.8,,19,15.0,29.0,1.5263157894736843,14.4,44.3,2.331578947368421,15.5,5.1,-1.2,-1.2,0.0,0.0540251975229553,0.738,0.019,0.625,0.3,3.8,W (+6),W (+6)
55.0,50.0,2023-02-06,31-201,DAL,UTA,1,28.166666666666668,4.0,5.0,.800,0.0,0.0,,4,5.0,.800,8.0,8.0,16.0,2.0,0.0,1.0,4.0,3.0,12.0,14.6,+11,5.0,4.0,0.8,62,35,43,44,46,37,57,62,34,26,73,49,37,68,3,1.0,67.0,66.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.9253731343283582,0.5303030303030303,0.9555555555555556,0.0,0.9361702127659576,0.9583333333333334,0.8809523809523809,0.95,0.0,0.9393939393939394,0.918918918918919,0.9629629629629628,0.935897435897436,0.620253164556962,0.925,0.9577464788732394,1.0,18,20,8,12,15.0,,46.0,60.0,35.0,0.391304347826087,0.3333333333333333,0.2285714285714285,0.8,,19,17.0,73.0,3.842105263157895,12.999999999999996,100.3,5.278947368421052,15.5,5.1,-1.2,-1.2,0.0,0.0540251975229553,0.738,0.019,0.625,0.3,3.8,W (+5),W (+5)
56.0,51.0,2023-02-08,31-203,DAL,LAC,1,23.683333333333334,5.0,8.0,.625,0.0,0.0,,0,2.0,.000,3.0,3.0,6.0,2.0,1.0,0.0,1.0,2.0,10.0,9.2,0,8.0,5.0,0.625,62,35,43,44,46,37,57,62,34,26,73,49,37,68,3,1.0,67.0,66.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.9253731343283582,0.5303030303030303,0.9555555555555556,0.0,0.9361702127659576,0.9583333333333334,0.8809523809523809,0.95,0.0,0.9393939393939394,0.918918918918919,0.9629629629629628,0.935897435897436,0.620253164556962,0.925,0.9577464788732394,1.0,18,20,8,12,15.0,,46.0,60.0,35.0,0.391304347826087,0.3333333333333333,0.2285714285714285,0.8,,19,8.0,81.0,4.2631578947368425,9.199999999999998,83.5,4.394736842105263,15.5,5.1,-1.2,-1.2,0.0,0.0540251975229553,0.738,0.019,0.625,0.3,3.8,L (-6),L (-6)
57.0,52.0,2023-02-10,31-205,DAL,SAC,1,15.766666666666667,4.0,4.0,1.000,0.0,0.0,,1,1.0,1.000,1.0,3.0,4.0,0.0,0.0,0.0,2.0,4.0,9.0,5.8,+4,4.0,4.0,1.0,62,35,43,44,46,37,57,62,34,26,73,49,37,68,3,1.0,67.0,66.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.9253731343283582,0.5303030303030303,0.9555555555555556,0.0,0.9361702127659576,0.9583333333333334,0.8809523809523809,0.95,0.0,0.9393939393939394,0.918918918918919,0.9629629629629628,0.935897435897436,0.620253164556962,0.925,0.9577464788732394,1.0,18,20,8,12,15.0,,46.0,60.0,35.0,0.391304347826087,0.3333333333333333,0.2285714285714285,0.8,,19,6.0,96.0,5.052631578947368,5.399999999999999,112.40000000000002,5.915789473684211,15.5,5.1,-1.2,-1.2,0.0,0.0540251975229553,0.738,0.019,0.625,0.3,3.8,W (+13),W (+13)
58.0,53.0,2023-02-11,31-206,DAL,SAC,1,24.6,2.0,3.0,.667,0.0,0.0,,3,4.0,.750,1.0,1.0,2.0,1.0,0.0,1.0,2.0,4.0,7.0,4.1,+9,3.0,2.0,0.6666666666666666,62,35,43,44,46,37,57,62,34,26,73,49,37,68,3,1.0,67.0,66.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.9253731343283582,0.5303030303030303,0.9555555555555556,0.0,0.9361702127659576,0.9583333333333334,0.8809523809523809,0.95,0.0,0.9393939393939394,0.918918918918919,0.9629629629629628,0.935897435897436,0.620253164556962,0.925,0.9577464788732394,1.0,18,20,8,12,15.0,,46.0,60.0,35.0,0.391304347826087,0.3333333333333333,0.2285714285714285,0.8,,19,2.0,62.0,3.263157894736842,2.9000000000000004,74.10000000000001,3.9,15.5,5.1,-1.2,-1.2,0.0,0.0540251975229553,0.738,0.019,0.625,0.3,3.8,W (+6),W (+6)
59.0,54.0,2023-02-13,31-208,DAL,MIN,1,14.483333333333333,2.0,2.0,1.000,0.0,0.0,,1,2.0,.500,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,5.0,3.4,-15,2.0,2.0,1.0,62,35,43,44,46,37,57,62,34,26,73,49,37,68,3,1.0,67.0,66.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.9253731343283582,0.5303030303030303,0.9555555555555556,0.0,0.9361702127659576,0.9583333333333334,0.8809523809523809,0.95,0.0,0.9393939393939394,0.918918918918919,0.9629629629629628,0.935897435897436,0.620253164556962,0.925,0.9577464788732394,1.0,18,20,8,12,15.0,,46.0,60.0,35.0,0.391304347826087,0.3333333333333333,0.2285714285714285,0.8,,19,3.0,46.0,2.421052631578948,3.0000000000000004,68.60000000000001,3.610526315789474,15.5,5.1,-1.2,-1.2,0.0,0.0540251975229553,0.738,0.019,0.625,0.3,3.8,W (+8),W (+8)
60.0,55.0,2023-02-15,31-210,DAL,DEN,1,21.0,4.0,4.0,1.000,0.0,0.0,,0,0.0,,3.0,7.0,10.0,2.0,1.0,0.0,0.0,2.0,8.0,12.6,-9,4.0,4.0,1.0,62,35,43,44,46,37,57,62,34,26,73,49,37,68,3,1.0,67.0,66.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.9253731343283582,0.5303030303030303,0.9555555555555556,0.0,0.9361702127659576,0.9583333333333334,0.8809523809523809,0.95,0.0,0.9393939393939394,0.918918918918919,0.9629629629629628,0.935897435897436,0.620253164556962,0.925,0.9577464788732394,1.0,18,20,8,12,15.0,,46.0,60.0,35.0,0.391304347826087,0.3333333333333333,0.2285714285714285,0.8,,19,17.0,58.0,3.0526315789473686,12.599999999999998,83.99999999999999,4.421052631578947,15.5,5.1,-1.2,-1.2,0.0,0.0540251975229553,0.738,0.019,0.625,0.3,3.8,L (-5),L (-5)
61.0,56.0,2023-02-23,31-218,DAL,SAS,1,26.883333333333333,5.0,7.0,.714,0.0,0.0,,0,2.0,.000,3.0,5.0,8.0,1.0,3.0,0.0,0.0,3.0,10.0,12.4,+19,7.0,5.0,0.7142857142857143,62,35,43,44,46,37,57,62,34,26,73,49,37,68,3,1.0,67.0,66.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.9253731343283582,0.5303030303030303,0.9555555555555556,0.0,0.9361702127659576,0.9583333333333334,0.8809523809523809,0.95,0.0,0.9393939393939394,0.918918918918919,0.9629629629629628,0.935897435897436,0.620253164556962,0.925,0.9577464788732394,1.0,18,20,8,12,15.0,,46.0,60.0,35.0,0.391304347826087,0.3333333333333333,0.2285714285714285,0.8,,19,13.0,75.0,3.947368421052632,12.400000000000002,93.2,4.905263157894737,15.5,5.1,-1.2,-1.2,0.0,0.0540251975229553,0.738,0.019,0.625,0.3,3.8,L (-3),L (-3)
62.0,57.0,2023-02-26,31-221,DAL,LAL,1,26.95,2.0,3.0,.667,0.0,0.0,,2,4.0,.500,3.0,3.0,6.0,1.0,1.0,0.0,2.0,3.0,6.0,5.4,-14,3.0,2.0,0.6666666666666666,62,35,43,44,46,37,57,62,34,26,73,49,37,68,3,1.0,67.0,66.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.9253731343283582,0.5303030303030303,0.9555555555555556,0.0,0.9361702127659576,0.9583333333333334,0.8809523809523809,0.95,0.0,0.9393939393939394,0.918918918918919,0.9629629629629628,0.935897435897436,0.620253164556962,0.925,0.9577464788732394,1.0,18,20,8,12,15.0,,46.0,60.0,35.0,0.391304347826087,0.3333333333333333,0.2285714285714285,0.8,,19,5.0,65.0,3.421052631578948,4.599999999999999,79.80000000000001,4.2,15.5,5.1,-1.2,-1.2,0.0,0.0540251975229553,0.738,0.019,0.625,0.3,3.8,L (-9),L (-9)
63.0,58.0,2023-02-28,31-223,DAL,IND,1,11.916666666666666,3.0,5.0,.600,0.0,0.0,,2,3.0,.667,3.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,8.0,9.7,-3,5.0,3.0,0.6,62,35,43,44,46,37,57,62,34,26,73,49,37,68,3,1.0,67.0,66.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.9253731343283582,0.5303030303030303,0.9555555555555556,0.0,0.9361702127659576,0.9583333333333334,0.8809523809523809,0.95,0.0,0.9393939393939394,0.918918918918919,0.9629629629629628,0.935897435897436,0.620253164556962,0.925,0.9577464788732394,1.0,18,20,8,12,15.0,,46.0,60.0,35.0,0.391304347826087,0.3333333333333333,0.2285714285714285,0.8,,19,7.0,68.0,3.5789473684210527,8.899999999999999,89.3,4.7,15.5,5.1,-1.2,-1.2,0.0,0.0540251975229553,0.738,0.019,0.625,0.3,3.8,,
64.0,59.0,2023-03-02,31-225,DAL,PHI,1,21.566666666666663,1.0,2.0,.500,0.0,0.0,,2,2.0,1.000,1.0,3.0,4.0,1.0,3.0,1.0,1.0,3.0,4.0,6.8,+26,2.0,1.0,0.5,62,35,43,44,46,37,57,62,34,26,73,49,37,68,3,1.0,67.0,66.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.9253731343283582,0.5303030303030303,0.9555555555555556,0.0,0.9361702127659576,0.9583333333333334,0.8809523809523809,0.95,0.0,0.9393939393939394,0.918918918918919,0.9629629629629628,0.935897435897436,0.620253164556962,0.925,0.9577464788732394,1.0,18,20,8,12,15.0,,46.0,60.0,35.0,0.391304347826087,0.3333333333333333,0.2285714285714285,0.8,,19,8.0,74.0,3.8947368421052633,5.999999999999997,96.0,5.052631578947368,15.5,5.1,-1.2,-1.2,0.0,0.0540251975229553,0.738,0.019,0.625,0.3,3.8,W (+26),W (+26)
65.0,60.0,2023-03-05,31-228,DAL,PHO,1,24.133333333333333,2.0,3.0,.667,0.0,0.0,,0,0.0,,1.0,3.0,4.0,1.0,0.0,0.0,0.0,2.0,4.0,4.2,-8,3.0,2.0,0.6666666666666666,62,35,43,44,46,37,57,62,34,26,73,49,37,68,3,1.0,67.0,66.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.9253731343283582,0.5303030303030303,0.9555555555555556,0.0,0.9361702127659576,0.9583333333333334,0.8809523809523809,0.95,0.0,0.9393939393939394,0.918918918918919,0.9629629629629628,0.935897435897436,0.620253164556962,0.925,0.9577464788732394,1.0,18,20,8,12,15.0,,46.0,60.0,35.0,0.391304347826087,0.3333333333333333,0.2285714285714285,0.8,,19,6.0,39.0,2.0526315789473686,4.200000000000001,67.89999999999999,3.573684210526315,15.5,5.1,-1.2,-1.2,0.0,0.0540251975229553,0.738,0.019,0.625,0.3,3.8,L (-3),L (-3)
66.0,61.0,2023-03-07,31-230,DAL,UTA,1,19.466666666666665,2.0,2.0,1.000,0.0,0.0,,0,0.0,,0.0,3.0,3.0,0.0,1.0,0.0,3.0,2.0,4.0,1.5,-1,2.0,2.0,1.0,62,35,43,44,46,37,57,62,34,26,73,49,37,68,3,1.0,67.0,66.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.9253731343283582,0.5303030303030303,0.9555555555555556,0.0,0.9361702127659576,0.9583333333333334,0.8809523809523809,0.95,0.0,0.9393939393939394,0.918918918918919,0.9629629629629628,0.935897435897436,0.620253164556962,0.925,0.9577464788732394,1.0,18,20,8,12,15.0,,46.0,60.0,35.0,0.391304347826087,0.3333333333333333,0.2285714285714285,0.8,,19,3.0,44.0,2.3157894736842106,1.4999999999999991,46.80000000000001,2.4631578947368427,15.5,5.1,-1.2,-1.2,0.0,0.0540251975229553,0.738,0.019,0.625,0.3,3.8,L (-2),L (-2)
67.0,62.0,2023-03-08,31-231,DAL,NOP,1,18.48333333333333,5.0,6.0,.833,0.0,0.0,,2,4.0,.500,1.0,3.0,4.0,0.0,2.0,0.0,1.0,2.0,12.0,10.8,+5,6.0,5.0,0.8333333333333334,62,35,43,44,46,37,57,62,34,26,73,49,37,68,3,1.0,67.0,66.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.9253731343283582,0.5303030303030303,0.9555555555555556,0.0,0.9361702127659576,0.9583333333333334,0.8809523809523809,0.95,0.0,0.9393939393939394,0.918918918918919,0.9629629629629628,0.935897435897436,0.620253164556962,0.925,0.9577464788732394,1.0,18,20,8,12,15.0,,46.0,60.0,35.0,0.391304347826087,0.3333333333333333,0.2285714285714285,0.8,,19,7.0,44.0,2.3157894736842106,10.000000000000002,55.1,2.9,15.5,5.1,-1.2,-1.2,0.0,0.0540251975229553,0.738,0.019,0.625,0.3,3.8,W (+7),W (+7)
68.0,63.0,2023-03-11,31-234,DAL,MEM,1,18.883333333333333,1.0,2.0,.500,0.0,0.0,,2,4.0,.500,2.0,3.0,5.0,3.0,0.0,0.0,0.0,3.0,4.0,5.4,+4,2.0,1.0,0.5,62,35,43,44,46,37,57,62,34,26,73,49,37,68,3,1.0,67.0,66.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.9253731343283582,0.5303030303030303,0.9555555555555556,0.0,0.9361702127659576,0.9583333333333334,0.8809523809523809,0.95,0.0,0.9393939393939394,0.918918918918919,0.9629629629629628,0.935897435897436,0.620253164556962,0.925,0.9577464788732394,1.0,18,20,8,12,15.0,,46.0,60.0,35.0,0.391304347826087,0.3333333333333333,0.2285714285714285,0.8,,19,6.0,63.0,3.3157894736842106,4.6000000000000005,79.1,4.163157894736842,15.5,5.1,-1.2,-1.2,0.0,0.0540251975229553,0.738,0.019,0.625,0.3,3.8,L (-4),L (-4)
69.0,64.0,2023-03-13,31-236,DAL,MEM,1,16.533333333333335,1.0,5.0,.200,0.0,2.0,.000,0,0.0,,1.0,4.0,5.0,3.0,0.0,0.0,1.0,1.0,2.0,1.5,-1,3.0,1.0,0.3333333333333333,62,35,43,44,46,37,57,62,34,26,73,49,37,68,3,1.0,67.0,66.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.9253731343283582,0.5303030303030303,0.9555555555555556,0.0,0.9361702127659576,0.9583333333333334,0.8809523809523809,0.95,0.0,0.9393939393939394,0.918918918918919,0.9629629629629628,0.935897435897436,0.620253164556962,0.925,0.9577464788732394,1.0,18,20,8,12,15.0,,46.0,60.0,35.0,0.391304347826087,0.3333333333333333,0.2285714285714285,0.8,,19,4.0,55.0,2.894736842105264,1.4999999999999996,68.4,3.6,15.5,5.1,-1.2,-1.2,0.0,0.0540251975229553,0.738,0.019,0.625,0.3,3.8,W (+4),W (+4)
70.0,65.0,2023-03-15,31-238,DAL,SAS,1,29.266666666666666,8.0,8.0,1.000,0.0,0.0,,6,7.0,.857,4.0,4.0,8.0,2.0,0.0,0.0,1.0,3.0,22.0,22.4,+7,8.0,8.0,1.0,62,35,43,44,46,37,57,62,34,26,73,49,37,68,3,1.0,67.0,66.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.9253731343283582,0.5303030303030303,0.9555555555555556,0.0,0.9361702127659576,0.9583333333333334,0.8809523809523809,0.95,0.0,0.9393939393939394,0.918918918918919,0.9629629629629628,0.935897435897436,0.620253164556962,0.925,0.9577464788732394,1.0,18,20,8,12,15.0,,46.0,60.0,35.0,0.391304347826087,0.3333333333333333,0.2285714285714285,0.8,,19,16.0,74.0,3.8947368421052633,20.0,94.50000000000004,4.973684210526318,15.5,5.1,-1.2,-1.2,0.0,0.0540251975229553,0.738,0.019,0.625,0.3,3.8,L (-7),L (-7)
71.0,66.0,2023-03-17,31-240,DAL,LAL,1,23.28333333333333,2.0,2.0,1.000,0.0,0.0,,1,4.0,.250,4.0,0.0,4.0,1.0,1.0,0.0,0.0,4.0,5.0,6.1,+5,2.0,2.0,1.0,62,35,43,44,46,37,57,62,34,26,73,49,37,68,3,1.0,67.0,66.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.9253731343283582,0.5303030303030303,0.9555555555555556,0.0,0.9361702127659576,0.9583333333333334,0.8809523809523809,0.95,0.0,0.9393939393939394,0.918918918918919,0.9629629629629628,0.935897435897436,0.620253164556962,0.925,0.9577464788732394,1.0,18,20,8,12,15.0,,46.0,60.0,35.0,0.391304347826087,0.3333333333333333,0.2285714285714285,0.8,,19,5.0,42.0,2.210526315789474,5.699999999999999,44.7,2.3526315789473684,15.5,5.1,-1.2,-1.2,0.0,0.0540251975229553,0.738,0.019,0.625,0.3,3.8,L (-4),L (-4)
72.0,67.0,2023-03-20,31-243,DAL,MEM,1,12.466666666666669,3.0,4.0,.750,0.0,0.0,,0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,6.0,3.5,0,4.0,3.0,0.75,62,35,43,44,46,37,57,62,34,26,73,49,37,68,3,1.0,67.0,66.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.9253731343283582,0.5303030303030303,0.9555555555555556,0.0,0.9361702127659576,0.9583333333333334,0.8809523809523809,0.95,0.0,0.9393939393939394,0.918918918918919,0.9629629629629628,0.935897435897436,0.620253164556962,0.925,0.9577464788732394,1.0,18,20,8,12,15.0,,46.0,60.0,35.0,0.391304347826087,0.3333333333333333,0.2285714285714285,0.8,,19,4.0,67.0,3.526315789473684,3.4999999999999982,74.79999999999998,3.936842105263157,15.5,5.1,-1.2,-1.2,0.0,0.0540251975229553,0.738,0.019,0.625,0.3,3.8,L (-16),L (-16)
73.0,68.0,2023-03-22,31-245,DAL,GSW,1,18.73333333333333,6.0,9.0,.667,0.0,0.0,,1,2.0,.500,3.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,13.0,9.3,+7,9.0,6.0,0.6666666666666666,62,35,43,44,46,37,57,62,34,26,73,49,37,68,3,1.0,67.0,66.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.9253731343283582,0.5303030303030303,0.9555555555555556,0.0,0.9361702127659576,0.9583333333333334,0.8809523809523809,0.95,0.0,0.9393939393939394,0.918918918918919,0.9629629629629628,0.935897435897436,0.620253164556962,0.925,0.9577464788732394,1.0,18,20,8,12,15.0,,46.0,60.0,35.0,0.391304347826087,0.3333333333333333,0.2285714285714285,0.8,,19,5.0,61.0,3.210526315789474,8.899999999999999,89.59999999999998,4.715789473684209,15.5,5.1,-1.2,-1.2,0.0,0.0540251975229553,0.738,0.019,0.625,0.3,3.8,W (+9),W (+9)
