Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alex Len,Shared Games with Chima Moneke,Shared Games with Chimezie Metu,Shared Games with De'Aaron Fox,Shared Games with Domantas Sabonis,Shared Games with Harrison Barnes,Shared Games with Keegan Murray,Shared Games with Keon Ellis,Shared Games with Kevin Huerter,Shared Games with KZ Okpala,Shared Games with Malik Monk,Shared Games with Matthew Dellavedova,Shared Games with Neemias Queta,Shared Games with PJ Dozier,Shared Games with Richaun Holmes,Shared Games with Terence Davis,Shared Games with Trey Lyles,Alex Len,Chima Moneke,Chimezie Metu,De'Aaron Fox,Deonte Burton,Domantas Sabonis,Harrison Barnes,Keegan Murray,Keon Ellis,Kevin Huerter,KZ Okpala,Malik Monk,Matthew Dellavedova,Neemias Queta,PJ Dozier,Richaun Holmes,Terence Davis,Trey Lyles,co_inf with Alex Len,co_inf with Chima Moneke,co_inf with Chimezie Metu,co_inf with De'Aaron Fox,co_inf with Deonte Burton,co_inf with Domantas Sabonis,co_inf with Harrison Barnes,co_inf with Keegan Murray,co_inf with Keon Ellis,co_inf with Kevin Huerter,co_inf with KZ Okpala,co_inf with Malik Monk,co_inf with Matthew Dellavedova,co_inf with Neemias Queta,co_inf with PJ Dozier,co_inf with Richaun Holmes,co_inf with Terence Davis,co_inf with Trey Lyles,Shared Games with Kessler Edwards,JD Davison,Kessler Edwards,co_inf with Kessler Edwards,co_inf with JD Davison,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
53.0,52.0,2023-02-06,24-154,SAC,HOU,0,17.083333333333332,2.0,2.0,1.000,1.0,1.0,1.000,0,0.0,,1.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,5.0,7.0,+1,1.0,1.0,1.0,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,9.0,100.0,5.555555555555555,7.0,117.2,6.511111111111111,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,L (-3),L (-3)
54.0,53.0,2023-02-08,24-156,SAC,HOU,0,12.066666666666666,3.0,4.0,.750,1.0,2.0,.500,2,2.0,1.000,0.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,9.0,10.5,+5,2.0,2.0,1.0,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,8.0,65.0,3.611111111111111,9.699999999999998,93.7,5.205555555555556,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,L (-32),L (-32)
55.0,54.0,2023-02-10,24-158,SAC,DAL,0,12.466666666666669,0.0,2.0,.000,0.0,2.0,.000,0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,-1.0,-11,0.0,0.0,,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,-1.0,62.0,3.4444444444444446,-1.0,78.7,4.372222222222223,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,W (+20),W (+20)
56.0,55.0,2023-02-11,24-159,SAC,DAL,0,11.783333333333331,1.0,5.0,.200,0.0,2.0,.000,2,2.0,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.9,+1,3.0,1.0,0.3333333333333333,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,-3.0,85.0,4.722222222222222,0.1000000000000003,103.29999999999998,5.738888888888888,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,W (+2),W (+2)
57.0,56.0,2023-02-14,24-162,SAC,PHO,0,9.633333333333333,0.0,3.0,.000,0.0,2.0,.000,0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,-1.6,-12,1.0,0.0,0.0,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,-1.0,59.0,3.2777777777777777,-1.5999999999999996,75.4,4.188888888888889,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,L (-8),L (-8)
58.0,57.0,2023-02-23,24-171,SAC,POR,0,23.433333333333334,1.0,3.0,.333,1.0,2.0,.500,0,0.0,,1.0,1.0,2.0,4.0,1.0,0.0,1.0,3.0,3.0,3.9,+11,1.0,0.0,0.0,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,6.0,86.0,4.777777777777778,3.9,104.2,5.788888888888889,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,W (+5),W (+5)
59.0,58.0,2023-02-24,24-172,SAC,LAC,0,13.983333333333333,3.0,4.0,.750,2.0,3.0,.667,0,0.0,,0.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,8.0,9.7,-5,1.0,1.0,1.0,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,10.0,99.0,5.5,9.7,133.9,7.438888888888889,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,L (-11),L (-11)
60.0,59.0,2023-02-26,24-174,SAC,OKC,0,14.05,1.0,3.0,.333,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.3,-6,2.0,1.0,0.5,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,0.0,84.0,4.666666666666667,0.3000000000000002,94.9,5.272222222222222,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,W (+17),W (+17)
61.0,60.0,2023-02-28,24-176,SAC,OKC,1,32.56666666666667,6.0,10.0,.600,3.0,7.0,.429,0,0.0,,0.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,15.0,13.0,+17,3.0,3.0,1.0,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,11.0,74.0,4.111111111111111,13.0,79.19999999999999,4.4,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,W (+1),W (+1)
62.0,61.0,2023-03-03,24-179,SAC,LAC,0,14.5,2.0,3.0,.667,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,4.0,4.3,+12,2.0,2.0,1.0,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,5.0,75.0,4.166666666666667,4.3,90.7,5.038888888888889,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,W (+9),W (+9)
63.0,62.0,2023-03-04,24-180,SAC,MIN,0,11.35,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,-7,1.0,1.0,1.0,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,2.0,72.0,4.0,2.0,99.5,5.527777777777778,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,,
64.0,63.0,2023-03-06,24-182,SAC,NOP,1,32.2,6.0,8.0,.750,3.0,4.0,.750,0,0.0,,0.0,1.0,1.0,6.0,1.0,0.0,1.0,1.0,15.0,15.9,+18,4.0,3.0,0.75,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,14.0,84.0,4.666666666666667,15.9,97.90000000000002,5.43888888888889,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,W (+6),W (+6)
65.0,64.0,2023-03-09,24-185,SAC,NYK,0,19.316666666666663,2.0,5.0,.400,0.0,2.0,.000,1,2.0,.500,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,5.0,1.1,-3,3.0,2.0,0.6666666666666666,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,-1.0,78.0,4.333333333333333,0.7,93.59999999999998,5.199999999999999,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,W (+1),W (+1)
66.0,65.0,2023-03-11,24-187,SAC,PHO,0,15.666666666666666,5.0,7.0,.714,2.0,4.0,.500,1,1.0,1.000,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,13.0,10.1,+4,3.0,3.0,1.0,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,6.0,44.0,2.4444444444444446,9.7,68.6,3.811111111111111,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,L (-4),L (-4)
67.0,66.0,2023-03-13,24-189,SAC,MIL,0,11.433333333333334,0.0,3.0,.000,0.0,2.0,.000,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-2.5,-13,1.0,0.0,0.0,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,-2.0,98.0,5.444444444444445,-2.5,106.30000000000004,5.905555555555558,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,W (+15),W (+15)
68.0,67.0,2023-03-15,24-191,SAC,CHI,0,15.233333333333333,0.0,3.0,.000,0.0,2.0,.000,0,0.0,,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,-2.0,-5,1.0,0.0,0.0,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,-2.0,71.0,3.9444444444444446,-2.0,80.39999999999998,4.466666666666665,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,W (+5),W (+5)
69.0,68.0,2023-03-16,24-192,SAC,BRK,0,13.233333333333333,1.0,5.0,.200,0.0,3.0,.000,0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.1,+1,2.0,1.0,0.5,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,-1.0,56.0,3.111111111111111,-0.1000000000000005,62.5,3.4722222222222223,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,W (+9),W (+9)
70.0,69.0,2023-03-18,24-194,SAC,WAS,0,18.75,2.0,3.0,.667,2.0,2.0,1.000,0,0.0,,0.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,6.0,7.6,+32,1.0,0.0,0.0,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,9.0,96.0,5.333333333333333,7.599999999999999,107.3,5.961111111111111,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,L (-9),L (-9)
71.0,70.0,2023-03-20,24-196,SAC,UTA,0,14.083333333333334,1.0,3.0,.333,0.0,1.0,.000,0,0.0,,0.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,2.5,-7,2.0,1.0,0.5,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,5.0,70.0,3.888888888888889,2.5000000000000004,88.39999999999999,4.911111111111111,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,W (+3),W (+3)
72.0,71.0,2023-03-21,24-197,SAC,BOS,0,19.183333333333334,5.0,8.0,.625,3.0,5.0,.600,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,13.0,10.3,+1,3.0,2.0,0.6666666666666666,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,8.0,55.0,3.055555555555556,10.3,65.1,3.616666666666666,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,W (+5),W (+5)
73.0,72.0,2023-03-24,24-200,SAC,PHO,0,27.25,1.0,4.0,.250,0.0,3.0,.000,0,0.0,,0.0,4.0,4.0,6.0,0.0,0.0,0.0,3.0,2.0,3.8,+5,1.0,1.0,1.0,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,8.0,78.0,4.333333333333333,3.799999999999999,107.8,5.988888888888889,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,W (+14),W (+14)
74.0,73.0,2023-03-25,24-201,SAC,UTA,1,29.316666666666663,5.0,11.0,.455,0.0,6.0,.000,1,1.0,1.000,0.0,0.0,0.0,6.0,4.0,0.0,0.0,3.0,11.0,12.3,+7,5.0,5.0,1.0,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,9.0,70.0,3.888888888888889,11.9,86.9,4.827777777777778,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,L (-8),L (-8)
75.0,74.0,2023-03-27,24-203,SAC,MIN,0,12.916666666666666,1.0,1.0,1.000,0.0,0.0,,2,2.0,1.000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,-4,1.0,1.0,1.0,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,2.0,55.0,3.055555555555556,3.2000000000000006,71.90000000000002,3.994444444444445,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,L (-23),L (-23)
76.0,75.0,2023-03-29,24-205,SAC,POR,0,16.25,1.0,3.0,.333,0.0,1.0,.000,0,0.0,,0.0,2.0,2.0,2.0,3.0,2.0,1.0,0.0,2.0,5.7,+12,2.0,1.0,0.5,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,7.0,88.0,4.888888888888889,5.700000000000001,97.3,5.405555555555555,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,W (+8),W (+8)
77.0,76.0,2023-03-31,24-207,SAC,POR,0,18.883333333333333,2.0,3.0,.667,0.0,1.0,.000,0,0.0,,0.0,2.0,2.0,5.0,0.0,0.0,1.0,1.0,4.0,5.4,,2.0,2.0,1.0,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,7.0,109.0,6.055555555555555,5.399999999999999,116.8,6.488888888888889,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,W (+8),W (+8)
78.0,77.0,2023-04-02,24-209,SAC,SAS,0,15.483333333333333,2.0,3.0,.667,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,5.5,-9,2.0,2.0,1.0,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,5.0,60.0,3.333333333333333,5.5,91.0,5.055555555555555,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,L (-4),L (-4)
79.0,78.0,2023-04-04,24-211,SAC,NOP,0,15.333333333333334,3.0,5.0,.600,2.0,3.0,.667,0,0.0,,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,8.0,6.4,+3,2.0,1.0,0.5,25,2,64,71,77,80,78,15,73,35,75,31,4,15,40,62,73,26.0,2.0,66.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,1.0,0.9696969696969696,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.975,0.9375,0.9733333333333334,1.0,0.974025974025974,0.96875,0.8,0.9375,0.9523809523809524,0.96875,0.9864864864864864,20,12.0,36.0,0.5555555555555556,0.0,18,5.0,91.0,5.055555555555555,6.399999999999999,99.89999999999998,5.549999999999999,9.4,1.5,-2.8,-2.4,-0.4,0.045463730046474,0.545,0.494,0.078,-0.3,0.7,W (+40),W (+40)
