Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Admiral Schofield,Shared Games with Bol Bol,Shared Games with Caleb Houstan,Shared Games with Chuma Okeke,Shared Games with Cole Anthony,Shared Games with Franz Wagner,Shared Games with Gary Harris,Shared Games with Jalen Suggs,Shared Games with Jonathan Isaac,Shared Games with Kevon Harris,Shared Games with Markelle Fultz,Shared Games with Michael Carter-Williams,Shared Games with Mo Bamba,Shared Games with Moritz Wagner,Shared Games with R.J. Hampton,Shared Games with Terrence Ross,Shared Games with Wendell Carter Jr.,Admiral Schofield,Bol Bol,Caleb Houstan,Chuma Okeke,Cole Anthony,Franz Wagner,Gary Harris,Jalen Suggs,Jay Scrubb,Jonathan Isaac,Kevon Harris,Markelle Fultz,Michael Carter-Williams,Mo Bamba,Moritz Wagner,R.J. Hampton,Terrence Ross,Wendell Carter Jr.,co_inf with Admiral Schofield,co_inf with Bol Bol,co_inf with Caleb Houstan,co_inf with Chuma Okeke,co_inf with Cole Anthony,co_inf with Franz Wagner,co_inf with Gary Harris,co_inf with Jalen Suggs,co_inf with Jay Scrubb,co_inf with Jonathan Isaac,co_inf with Kevon Harris,co_inf with Markelle Fultz,co_inf with Michael Carter-Williams,co_inf with Mo Bamba,co_inf with Moritz Wagner,co_inf with R.J. Hampton,co_inf with Terrence Ross,co_inf with Wendell Carter Jr.,Shared Games with Goga Bitadze,Derrick White,Goga Bitadze,co_inf with Goga Bitadze,co_inf with Derrick White,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
58,57,50,2023-02-11,20-091,ORL,,MIA,L (-4),1,33:46,6.0,16.0,.375,0.0,4.0,.000,4,4.0,1.000,5.0,8.0,13.0,1.0,0.0,0.0,3.0,4.0,16.0,9.2,-8,12.0,6.0,0.5,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,7.0,60.0,3.333333333333333,7.599999999999998,61.39999999999999,3.4111111111111105
59,58,51,2023-02-13,20-093,ORL,@,CHI,W (+9),1,35:27,8.0,18.0,.444,0.0,4.0,.000,6,7.0,.857,2.0,2.0,4.0,3.0,0.0,3.0,2.0,1.0,22.0,16.0,+9,14.0,8.0,0.5714285714285714,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,5.0,71.0,3.9444444444444446,13.599999999999996,57.1,3.1722222222222225
60,59,52,2023-02-14,20-094,ORL,@,TOR,L (-10),1,31:54,5.0,13.0,.385,0.0,2.0,.000,3,4.0,.750,0.0,1.0,1.0,3.0,0.0,0.0,3.0,1.0,13.0,4.5,-9,11.0,5.0,0.4545454545454545,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,-3.0,68.0,3.7777777777777777,3.299999999999999,73.99999999999999,4.111111111111111
61,60,53,2023-02-23,20-103,ORL,,DET,W (+2),1,31:50,4.0,13.0,.308,0.0,1.0,.000,3,5.0,.600,1.0,5.0,6.0,6.0,0.0,0.0,2.0,1.0,11.0,6.7,+9,12.0,4.0,0.3333333333333333,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,3.0,76.0,4.222222222222222,5.5,78.3,4.35
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,,0.0,0.0,0.0,0.0,0.0
63,61,54,2023-02-25,20-105,ORL,,IND,L (-13),1,32:50,6.0,12.0,.500,0.0,2.0,.000,7,9.0,.778,1.0,5.0,6.0,0.0,1.0,1.0,2.0,2.0,19.0,13.3,-19,10.0,6.0,0.6,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,4.0,47.0,2.611111111111111,10.499999999999998,49.2,2.7333333333333334
64,62,55,2023-02-27,20-107,ORL,@,NOP,W (+8),1,34:16,10.0,18.0,.556,0.0,3.0,.000,9,11.0,.818,1.0,7.0,8.0,4.0,1.0,0.0,2.0,1.0,29.0,23.8,+12,15.0,10.0,0.6666666666666666,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,11.0,52.0,2.888888888888889,20.200000000000003,50.8,2.822222222222222
65,63,56,2023-03-01,20-109,ORL,@,MIL,L (-22),1,31:24,4.0,13.0,.308,0.0,2.0,.000,1,2.0,.500,0.0,7.0,7.0,5.0,0.0,2.0,4.0,3.0,9.0,2.9,-20,11.0,4.0,0.3636363636363636,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,4.0,62.0,3.4444444444444446,2.4999999999999982,73.20000000000002,4.066666666666667
66,64,57,2023-03-03,20-111,ORL,@,CHO,W (+11),1,35:35,13.0,26.0,.500,2.0,6.0,.333,3,4.0,.750,1.0,5.0,6.0,5.0,1.0,1.0,3.0,2.0,31.0,21.2,+3,20.0,11.0,0.55,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,11.0,70.0,3.888888888888889,20.000000000000007,68.3,3.7944444444444443
67,65,58,2023-03-05,20-113,ORL,,POR,L (-3),1,33:26,9.0,18.0,.500,1.0,4.0,.250,7,10.0,.700,1.0,4.0,5.0,2.0,1.0,1.0,3.0,4.0,26.0,16.2,-8,14.0,8.0,0.5714285714285714,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,4.0,86.0,4.777777777777778,13.4,86.39999999999998,4.799999999999999
68,66,59,2023-03-07,20-115,ORL,,MIL,L (-11),1,32:54,7.0,18.0,.389,2.0,5.0,.400,4,8.0,.500,1.0,3.0,4.0,3.0,0.0,0.0,3.0,4.0,20.0,7.7,-18,13.0,5.0,0.3846153846153846,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,-2.0,54.0,3.0,6.1,66.8,3.711111111111111
69,67,60,2023-03-09,20-117,ORL,,UTA,L (-7),1,33:30,8.0,17.0,.471,3.0,4.0,.750,7,11.0,.636,2.0,6.0,8.0,2.0,0.0,1.0,2.0,2.0,26.0,18.2,-7,13.0,5.0,0.3846153846153846,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,7.0,63.0,3.5,15.400000000000002,69.9,3.8833333333333337
70,68,61,2023-03-11,20-119,ORL,,MIA,W (+12),1,42:42,5.0,14.0,.357,1.0,3.0,.333,6,6.0,1.000,2.0,8.0,10.0,9.0,0.0,0.0,3.0,1.0,17.0,15.9,+16,11.0,4.0,0.3636363636363636,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,13.0,103.0,5.722222222222222,13.5,91.4,5.077777777777778
71,69,62,2023-03-14,20-122,ORL,@,SAS,L (-18),1,31:47,11.0,21.0,.524,2.0,4.0,.500,3,5.0,.600,0.0,6.0,6.0,0.0,0.0,1.0,3.0,1.0,27.0,15.0,-20,17.0,9.0,0.5294117647058824,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,5.0,71.0,3.9444444444444446,13.8,72.0,4.0
72,70,63,2023-03-16,20-124,ORL,@,PHO,L (-3),1,33:30,7.0,15.0,.467,1.0,4.0,.250,3,4.0,.750,0.0,8.0,8.0,3.0,2.0,0.0,5.0,1.0,18.0,11.0,-11,11.0,6.0,0.5454545454545454,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,7.0,71.0,3.9444444444444446,9.799999999999995,69.29999999999998,3.849999999999999
73,71,64,2023-03-18,20-126,ORL,@,LAC,W (+5),1,36:24,4.0,11.0,.364,0.0,3.0,.000,4,9.0,.444,1.0,5.0,6.0,6.0,1.0,1.0,4.0,1.0,12.0,7.6,+1,8.0,4.0,0.5,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,2.0,79.0,4.388888888888889,5.9999999999999964,84.00000000000001,4.666666666666668
74,72,65,2023-03-19,20-127,ORL,@,LAL,L (-6),1,35:34,8.0,20.0,.400,1.0,4.0,.250,4,4.0,1.000,1.0,5.0,6.0,3.0,0.0,0.0,1.0,5.0,21.0,11.5,+5,16.0,7.0,0.4375,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,5.0,59.0,3.2777777777777777,9.9,54.20000000000001,3.0111111111111115
75,73,66,2023-03-21,20-129,ORL,,WAS,W (+10),1,36:45,6.0,9.0,.667,0.0,0.0,,6,6.0,1.000,2.0,7.0,9.0,8.0,1.0,0.0,2.0,2.0,18.0,21.4,+11,9.0,6.0,0.6666666666666666,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,19.0,96.0,5.333333333333333,19.0,79.1,4.394444444444444
76,74,67,2023-03-23,20-131,ORL,,NYK,W (+5),1,34:09,7.0,17.0,.412,2.0,4.0,.500,5,6.0,.833,0.0,6.0,6.0,4.0,2.0,2.0,3.0,3.0,21.0,15.3,-9,13.0,5.0,0.3846153846153846,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,9.0,72.0,4.0,13.3,65.1,3.6166666666666663
77,75,68,2023-03-26,20-134,ORL,,BRK,W (+13),1,29:11,4.0,13.0,.308,1.0,1.0,1.000,2,4.0,.500,2.0,7.0,9.0,4.0,0.0,0.0,2.0,1.0,11.0,6.6,+11,12.0,3.0,0.25,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,5.0,111.0,6.166666666666667,5.8000000000000025,104.9,5.827777777777778
78,76,69,2023-03-28,20-136,ORL,@,MEM,L (-5),1,28:52,9.0,18.0,.500,3.0,7.0,.429,3,6.0,.500,1.0,10.0,11.0,5.0,0.0,1.0,4.0,2.0,24.0,16.9,-4,11.0,6.0,0.5454545454545454,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,13.0,48.0,2.6666666666666665,15.7,47.3,2.6277777777777778
79,77,70,2023-03-31,20-139,ORL,@,WAS,W (+7),1,33:45,8.0,17.0,.471,1.0,3.0,.333,13,14.0,.929,2.0,10.0,12.0,6.0,0.0,3.0,2.0,3.0,30.0,28.4,,14.0,7.0,0.5,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,18.0,73.0,4.055555555555555,23.2,76.5,4.25
80,78,71,2023-04-02,20-141,ORL,,DET,W (+26),1,29:18,4.0,9.0,.444,2.0,4.0,.500,4,11.0,.364,1.0,8.0,9.0,3.0,0.0,0.0,4.0,1.0,14.0,7.3,+9,5.0,2.0,0.4,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,2.0,86.0,4.777777777777778,5.699999999999996,95.7,5.316666666666666
81,79,72,2023-04-04,20-143,ORL,,CLE,L (-4),1,37:36,7.0,16.0,.438,2.0,4.0,.500,4,6.0,.667,3.0,7.0,10.0,4.0,1.0,0.0,5.0,2.0,20.0,13.0,-8,12.0,5.0,0.4166666666666667,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,8.0,78.0,4.333333333333333,11.400000000000002,68.20000000000002,3.7888888888888896
82,80,,2023-04-06,20-145,ORL,,CLE,L (-24),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,,50.0,2.7777777777777777,0.0,54.0,3.0
83,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,,0.0,0.0,0.0,0.0,0.0
84,81,,2023-04-07,20-146,ORL,@,BRK,L (-17),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,,44.0,2.4444444444444446,0.0,35.2,1.9555555555555557
85,82,,2023-04-09,20-148,ORL,@,MIA,L (-13),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,28,60,42,17,59,71,46,43,11,27,58,3,33,56,20,35,52,37.0,70.0,51.0,27.0,60.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,47.0,63.0,57.0,0.7567567567567568,0.8571428571428571,0.8235294117647058,0.6296296296296297,0.9833333333333332,0.8875,0.9583333333333334,0.8113207547169812,0.0,1.0,0.7941176470588235,0.9666666666666668,0.75,0.673469387755102,0.9824561403508772,0.425531914893617,0.5555555555555556,0.912280701754386,15,82.0,38.0,0.3947368421052631,0.0,18,,60.0,3.333333333333333,0.0,75.7,4.205555555555556
