Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bryce McGowens,Shared Games with Cody Martin,Shared Games with Dennis Smith Jr.,Shared Games with Gordon Hayward,Shared Games with Jalen McDaniels,Shared Games with James Bouknight,Shared Games with JT Thor,Shared Games with Kai Jones,Shared Games with Kelly Oubre Jr.,Shared Games with Kobi Simmons,Shared Games with LaMelo Ball,Shared Games with Mark Williams,Shared Games with Mason Plumlee,Shared Games with Nick Richards,Shared Games with P.J. Washington,Shared Games with Théo Maledon,Bryce McGowens,Cody Martin,Dennis Smith Jr.,Gordon Hayward,Jalen McDaniels,James Bouknight,JT Thor,Kai Jones,Kelly Oubre Jr.,Kobi Simmons,LaMelo Ball,Mark Williams,Mason Plumlee,Nick Richards,P.J. Washington,Théo Maledon,Xavier Sneed,co_inf with Bryce McGowens,co_inf with Cody Martin,co_inf with Dennis Smith Jr.,co_inf with Gordon Hayward,co_inf with Jalen McDaniels,co_inf with James Bouknight,co_inf with JT Thor,co_inf with Kai Jones,co_inf with Kelly Oubre Jr.,co_inf with Kobi Simmons,co_inf with LaMelo Ball,co_inf with Mark Williams,co_inf with Mason Plumlee,co_inf with Nick Richards,co_inf with P.J. Washington,co_inf with Théo Maledon,co_inf with Xavier Sneed,Shared Games with Reggie Jackson,Shared Games with Svi Mykhailiuk,De'Andre Hunter,Svi Mykhailiuk,co_inf with De'Andre Hunter,co_inf with Svi Mykhailiuk,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
54.0,44.0,2023-02-03,28-323,CHO,DET,1.0,35.166666666666664,9.0,19.0,0.474,2.0,10.0,0.2,3.0,4.0,0.75,1.0,5.0,6.0,1.0,2.0,0.0,1.0,1.0,23.0,16.4,-6.0,9.0,7.0,0.7777777777777778,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,8.0,40.0,2.2222222222222223,15.200000000000005,52.900000000000006,2.938888888888889,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,L (-9),L (-9)
55.0,45.0,2023-02-05,28-325,CHO,ORL,1.0,36.06666666666667,9.0,14.0,0.643,3.0,5.0,0.6,3.0,4.0,0.75,1.0,2.0,3.0,6.0,0.0,1.0,0.0,2.0,24.0,22.8,2.0,9.0,6.0,0.6666666666666666,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,16.0,32.0,1.7777777777777777,21.600000000000005,42.39999999999999,2.355555555555555,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,L (-16),L (-16)
56.0,46.0,2023-02-08,28-328,CHO,WAS,1.0,36.833333333333336,7.0,20.0,0.35,2.0,10.0,0.2,3.0,3.0,1.0,2.0,5.0,7.0,6.0,2.0,0.0,1.0,0.0,19.0,15.9,-18.0,10.0,5.0,0.5,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,10.0,44.0,2.4444444444444446,14.7,55.7,3.094444444444445,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,L (-6),L (-6)
57.0,47.0,2023-02-10,28-330,CHO,BOS,1.0,35.56666666666667,9.0,20.0,0.45,3.0,8.0,0.375,6.0,9.0,0.667,0.0,1.0,1.0,3.0,3.0,0.0,0.0,3.0,27.0,19.6,-4.0,12.0,6.0,0.5,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,5.0,77.0,4.277777777777778,17.200000000000006,89.3,4.961111111111111,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,L (-6),L (-6)
58.0,48.0,2023-02-11,28-331,CHO,DEN,1.0,31.33333333333333,4.0,14.0,0.286,1.0,7.0,0.143,3.0,4.0,0.75,0.0,2.0,2.0,4.0,3.0,0.0,1.0,3.0,12.0,7.6,-22.0,7.0,3.0,0.4285714285714285,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,2.0,62.0,3.4444444444444446,6.400000000000001,80.59999999999998,4.477777777777777,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,L (-14),L (-14)
59.0,49.0,2023-02-13,28-333,CHO,ATL,1.0,33.31666666666667,11.0,19.0,0.579,5.0,12.0,0.417,2.0,3.0,0.667,0.0,4.0,4.0,5.0,0.0,2.0,2.0,3.0,29.0,22.6,3.0,7.0,6.0,0.8571428571428571,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,16.0,98.0,5.444444444444445,21.800000000000004,112.4,6.2444444444444445,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,L (-11),L (-11)
60.0,,2023-02-15,28-335,CHO,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,,87.0,4.833333333333333,0.0,98.7,5.483333333333333,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,L (-14),L (-14)
61.0,50.0,2023-02-24,28-344,CHO,MIN,1.0,32.86666666666667,2.0,10.0,0.2,0.0,5.0,0.0,5.0,6.0,0.833,0.0,3.0,3.0,5.0,2.0,0.0,1.0,2.0,9.0,7.0,5.0,5.0,2.0,0.4,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,2.0,86.0,4.777777777777778,5.000000000000003,97.0,5.388888888888889,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,W (+6),W (+6)
62.0,51.0,2023-02-25,28-345,CHO,MIA,1.0,35.06666666666667,3.0,15.0,0.2,2.0,8.0,0.25,6.0,6.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,14.0,5.3,-5.0,7.0,1.0,0.1428571428571428,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,-5.0,71.0,3.9444444444444446,2.8999999999999977,78.10000000000001,4.3388888888888895,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,W (+10),W (+10)
63.0,52.0,2023-02-27,28-347,CHO,DET,1.0,37.93333333333333,9.0,19.0,0.474,3.0,8.0,0.375,1.0,1.0,1.0,0.0,3.0,3.0,3.0,1.0,0.0,1.0,3.0,22.0,14.1,11.0,11.0,6.0,0.5454545454545454,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,8.0,73.0,4.055555555555555,13.700000000000005,80.19999999999999,4.455555555555555,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,,
64.0,53.0,2023-03-01,28-349,CHO,PHO,1.0,38.18333333333333,7.0,18.0,0.389,3.0,9.0,0.333,3.0,7.0,0.429,0.0,6.0,6.0,5.0,0.0,0.0,6.0,1.0,20.0,7.5,-8.0,9.0,4.0,0.4444444444444444,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,0.0,48.0,2.6666666666666665,6.300000000000001,58.70000000000001,3.2611111111111115,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,W (+8),W (+8)
65.0,54.0,2023-03-03,28-351,CHO,ORL,1.0,36.85,7.0,16.0,0.438,4.0,8.0,0.5,4.0,4.0,1.0,0.0,2.0,2.0,6.0,2.0,0.0,6.0,0.0,22.0,14.4,-16.0,8.0,3.0,0.375,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,6.0,55.0,3.055555555555556,12.8,67.2,3.733333333333333,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,W (+5),W (+5)
66.0,55.0,2023-03-05,28-353,CHO,BRK,1.0,36.583333333333336,5.0,17.0,0.294,3.0,7.0,0.429,3.0,4.0,0.75,0.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,16.0,8.3,-13.0,10.0,2.0,0.2,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,2.0,42.0,2.333333333333333,7.100000000000001,45.99999999999999,2.555555555555556,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,W (+11),W (+11)
67.0,56.0,2023-03-07,28-355,CHO,NYK,1.0,38.4,10.0,22.0,0.455,2.0,7.0,0.286,3.0,3.0,1.0,1.0,4.0,5.0,7.0,0.0,0.0,0.0,3.0,25.0,19.2,20.0,15.0,8.0,0.5333333333333333,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,12.0,66.0,3.6666666666666665,18.0,75.3,4.183333333333334,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,L (-14),L (-14)
68.0,57.0,2023-03-09,28-357,CHO,DET,1.0,34.78333333333333,9.0,22.0,0.409,1.0,7.0,0.143,2.0,5.0,0.4,2.0,4.0,6.0,9.0,2.0,2.0,0.0,5.0,21.0,18.3,0.0,15.0,8.0,0.5333333333333333,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,13.0,67.0,3.7222222222222223,17.5,84.6,4.699999999999999,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,L (-11),L (-11)
69.0,58.0,2023-03-11,28-359,CHO,UTA,1.0,33.85,10.0,23.0,0.435,2.0,8.0,0.25,0.0,0.0,,1.0,5.0,6.0,8.0,2.0,1.0,0.0,4.0,22.0,18.8,-17.0,15.0,8.0,0.5333333333333333,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,16.0,61.0,3.388888888888889,18.8,75.29999999999998,4.183333333333333,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,L (-16),L (-16)
70.0,59.0,2023-03-12,28-360,CHO,CLE,1.0,38.8,10.0,19.0,0.526,4.0,9.0,0.444,3.0,5.0,0.6,0.0,4.0,4.0,6.0,4.0,0.0,8.0,2.0,27.0,17.5,6.0,10.0,6.0,0.6,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,9.0,61.0,3.388888888888889,16.300000000000008,64.69999999999999,3.594444444444444,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,W (+7),W (+7)
71.0,60.0,2023-03-14,28-362,CHO,CLE,1.0,35.2,10.0,20.0,0.5,2.0,7.0,0.286,0.0,0.0,,0.0,3.0,3.0,9.0,0.0,0.0,2.0,0.0,22.0,17.2,-9.0,13.0,8.0,0.6153846153846154,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,12.0,64.0,3.555555555555556,17.199999999999996,67.7,3.761111111111111,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,W (+10),W (+10)
72.0,61.0,2023-03-17,29-000,CHO,PHI,1.0,30.766666666666666,6.0,18.0,0.333,2.0,11.0,0.182,0.0,0.0,,0.0,2.0,2.0,4.0,3.0,0.0,1.0,2.0,14.0,8.4,-26.0,7.0,4.0,0.5714285714285714,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,4.0,32.0,1.7777777777777777,8.4,45.2,2.511111111111111,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,L (-8),L (-8)
73.0,62.0,2023-03-20,29-003,CHO,IND,1.0,36.55,7.0,19.0,0.368,2.0,6.0,0.333,7.0,7.0,1.0,0.0,1.0,1.0,9.0,2.0,0.0,2.0,1.0,23.0,18.7,16.0,13.0,5.0,0.3846153846153846,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,7.0,63.0,3.5,15.900000000000002,78.49999999999999,4.361111111111111,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,L (-6),L (-6)
74.0,63.0,2023-03-23,29-006,CHO,NOP,1.0,9.566666666666666,2.0,4.0,0.5,1.0,3.0,0.333,0.0,0.0,,0.0,4.0,4.0,2.0,1.0,0.0,1.0,2.0,5.0,4.8,-13.0,1.0,1.0,1.0,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,7.0,47.0,2.611111111111111,4.800000000000001,58.7,3.261111111111111,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,L (-16),L (-16)
75.0,,2023-03-24,29-007,CHO,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,,84.0,4.666666666666667,0.0,103.1,5.727777777777778,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,L (-39),L (-39)
76.0,,2023-03-26,29-009,CHO,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,,77.0,4.277777777777778,0.0,82.5,4.583333333333333,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,W (+6),W (+6)
77.0,,2023-03-28,29-011,CHO,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,,94.0,5.222222222222222,0.0,108.7,6.038888888888889,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,L (-19),L (-19)
78.0,,2023-03-31,29-014,CHO,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,,53.0,2.9444444444444446,0.0,54.4,3.022222222222222,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,W (+8),W (+8)
79.0,,2023-04-02,29-016,CHO,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,,54.0,3.0,0.0,68.70000000000002,3.816666666666668,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,W (+6),W (+6)
80.0,,2023-04-04,29-018,CHO,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,,62.0,3.4444444444444446,0.0,64.69999999999999,3.594444444444444,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,W (+3),W (+3)
81.0,,2023-04-07,29-021,CHO,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32,7,44,39,46,17,51,33,38,2,33,34,46,48,58,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,44.0,4.0,0.6956521739130435,1.0,0.8148148148148148,0.78,0.575,0.5,0.7391304347826086,0.717391304347826,0.7916666666666666,0.4,0.9166666666666666,0.7906976744186046,0.5822784810126582,0.7384615384615385,0.7945205479452054,0.5909090909090909,0.0,28,10,67.0,32.0,0.0,0.3125,18,,64.0,3.555555555555556,0.0,82.1,4.561111111111111,14.7,1.7,-0.6,0.6,-1.1,0.1460760606726753,0.517,0.425,0.185,0.8,0.1,L (-30),L (-30)
