Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Gordon,Shared Games with Bones Hyland,Shared Games with Bruce Brown,Shared Games with Christian Braun,Shared Games with Davon Reed,Shared Games with DeAndre Jordan,Shared Games with Ish Smith,Shared Games with Jack White,Shared Games with Jamal Murray,Shared Games with Jeff Green,Shared Games with Kentavious Caldwell-Pope,Shared Games with Michael Porter Jr.,Shared Games with Nikola Jokić,Shared Games with Peyton Watson,Shared Games with Zeke Nnaji,Aaron Gordon,Bones Hyland,Bruce Brown,Christian Braun,Collin Gillespie,Davon Reed,DeAndre Jordan,Ish Smith,Jack White,Jamal Murray,Jeff Green,Kentavious Caldwell-Pope,Michael Porter Jr.,Nikola Jokić,Peyton Watson,Zeke Nnaji,co_inf with Aaron Gordon,co_inf with Bones Hyland,co_inf with Bruce Brown,co_inf with Christian Braun,co_inf with Collin Gillespie,co_inf with Davon Reed,co_inf with DeAndre Jordan,co_inf with Ish Smith,co_inf with Jack White,co_inf with Jamal Murray,co_inf with Jeff Green,co_inf with Kentavious Caldwell-Pope,co_inf with Michael Porter Jr.,co_inf with Nikola Jokić,co_inf with Peyton Watson,co_inf with Zeke Nnaji,Shared Games with Reggie Jackson,Shared Games with Thomas Bryant,Donovan Williams,Reggie Jackson,Thomas Bryant,co_inf with Reggie Jackson,co_inf with Donovan Williams,co_inf with Thomas Bryant,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
53.0,38.0,2023-02-04,25-300,DEN,ATL,0,22.33333333333333,1.0,5.0,.200,1.0,3.0,.333,2,2.0,1.000,0.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,5.0,3.5,+3,2.0,0.0,0.0,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,2.0,110.0,6.470588235294118,2.700000000000001,122.00000000000004,7.176470588235297,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+9),W (+9)
54.0,39.0,2023-02-05,25-301,DEN,MIN,1,29.433333333333334,2.0,5.0,.400,0.0,1.0,.000,2,2.0,1.000,0.0,5.0,5.0,3.0,0.0,0.0,0.0,1.0,6.0,6.5,-9,4.0,2.0,0.5,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,7.0,39.0,2.294117647058824,5.7,54.6,3.211764705882353,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+17),W (+17)
55.0,40.0,2023-02-07,25-303,DEN,MIN,0,22.066666666666663,5.0,8.0,.625,2.0,5.0,.400,0,0.0,,0.0,6.0,6.0,3.0,0.0,1.0,0.0,2.0,12.0,12.2,+2,3.0,3.0,1.0,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,14.0,116.0,6.823529411764706,12.199999999999998,130.60000000000002,7.682352941176472,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+20),W (+20)
56.0,41.0,2023-02-09,25-305,DEN,ORL,0,11.883333333333333,1.0,3.0,.333,1.0,2.0,.500,0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,-16,1.0,0.0,0.0,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,2.0,53.0,3.117647058823529,2.0,69.2,4.070588235294117,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,L (-30),L (-30)
57.0,42.0,2023-02-11,25-307,DEN,CHO,1,23.633333333333333,5.0,9.0,.556,1.0,3.0,.333,1,1.0,1.000,1.0,4.0,5.0,2.0,0.0,0.0,0.0,2.0,12.0,10.2,+12,6.0,4.0,0.6666666666666666,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,9.0,93.0,5.470588235294118,9.799999999999995,106.4,6.258823529411765,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+34),W (+34)
58.0,43.0,2023-02-13,25-309,DEN,MIA,1,28.016666666666666,4.0,6.0,.667,0.0,2.0,.000,2,2.0,1.000,1.0,4.0,5.0,6.0,1.0,1.0,3.0,1.0,10.0,11.8,-1,4.0,4.0,1.0,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,12.0,80.0,4.705882352941177,10.999999999999996,86.19999999999999,5.070588235294117,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,L (-11),L (-11)
59.0,44.0,2023-02-15,25-311,DEN,DAL,1,25.23333333333333,5.0,11.0,.455,0.0,4.0,.000,2,2.0,1.000,1.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,12.0,8.6,+7,7.0,5.0,0.7142857142857143,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,4.0,88.0,5.176470588235294,7.799999999999999,89.89999999999999,5.288235294117647,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+14),W (+14)
60.0,45.0,2023-02-23,25-319,DEN,CLE,1,26.2,3.0,6.0,.500,1.0,2.0,.500,3,3.0,1.000,2.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,10.0,8.6,+9,4.0,2.0,0.5,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,5.0,79.0,4.647058823529412,7.399999999999999,84.89999999999999,4.994117647058823,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+4),W (+4)
61.0,46.0,2023-02-25,25-321,DEN,MEM,1,18.966666666666665,1.0,5.0,.200,0.0,3.0,.000,0,0.0,,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,-0.5,-9,2.0,1.0,0.5,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,0.0,43.0,2.5294117647058822,-0.4999999999999996,53.70000000000001,3.158823529411765,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+9),W (+9)
62.0,47.0,2023-02-26,25-322,DEN,LAC,0,16.816666666666666,2.0,3.0,.667,1.0,2.0,.500,1,2.0,.500,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,4.0,-6,1.0,1.0,1.0,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,1.0,95.0,5.588235294117647,3.6000000000000005,104.7,6.158823529411765,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+6),W (+6)
63.0,48.0,2023-02-28,25-324,DEN,HOU,0,26.933333333333334,3.0,6.0,.500,2.0,5.0,.400,1,1.0,1.000,0.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,9.0,10.3,+2,1.0,1.0,1.0,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,10.0,92.0,5.411764705882353,9.9,105.8,6.223529411764706,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,,
64.0,,2023-03-03,25-327,DEN,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,,94.0,5.529411764705882,0.0,105.60000000000002,6.211764705882354,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,L (-18),L (-18)
65.0,,2023-03-06,25-330,DEN,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,,77.0,4.529411764705882,0.0,100.10000000000002,5.888235294117648,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+10),W (+10)
66.0,,2023-03-08,25-332,DEN,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,,50.0,2.9411764705882355,0.0,56.00000000000001,3.294117647058824,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+21),W (+21)
67.0,,2023-03-10,25-334,DEN,SAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,,84.0,4.941176470588236,0.0,103.09999999999998,6.06470588235294,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+16),W (+16)
68.0,49.0,2023-03-12,25-336,DEN,BRK,0,5.633333333333333,0.0,3.0,.000,0.0,3.0,.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.6,-12,0.0,0.0,,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,-2.0,75.0,4.411764705882353,-2.6,91.2,5.364705882352942,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+5),W (+5)
69.0,50.0,2023-03-14,25-338,DEN,TOR,0,1.35,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,+2,0.0,0.0,,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,0.0,73.0,4.294117647058823,0.0,92.29999999999998,5.429411764705882,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,L (-21),L (-21)
70.0,51.0,2023-03-16,25-340,DEN,DET,0,1.25,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,0.0,0.0,,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,1.0,89.0,5.235294117647059,0.3,106.5,6.264705882352941,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,L (-8),L (-8)
71.0,,2023-03-18,25-342,DEN,NYK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,,65.0,3.823529411764706,0.0,76.39999999999999,4.494117647058823,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,L (-2),L (-2)
72.0,,2023-03-19,25-343,DEN,BRK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,,78.0,4.588235294117647,0.0,85.4,5.023529411764706,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,L (-15),L (-15)
73.0,52.0,2023-03-22,25-346,DEN,WAS,0,2.7333333333333334,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-6,0.0,0.0,,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,-1.0,81.0,4.764705882352941,-1.0,94.1,5.535294117647059,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+19),W (+19)
74.0,53.0,2023-03-25,25-349,DEN,MIL,0,3.183333333333333,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,+1,0.0,0.0,,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,1.0,86.0,5.0588235294117645,0.3,101.0,5.941176470588236,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,L (-6),L (-6)
75.0,,2023-03-27,25-351,DEN,PHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,,87.0,5.117647058823529,0.0,98.4,5.788235294117648,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+6),W (+6)
76.0,54.0,2023-03-30,25-354,DEN,NOP,0,1.6666666666666663,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,0.0,35.0,2.0588235294117645,0.0,52.49999999999999,3.0882352941176467,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+14),W (+14)
77.0,55.0,2023-03-31,25-355,DEN,PHO,0,16.4,2.0,5.0,.400,0.0,2.0,.000,2,2.0,1.000,1.0,3.0,4.0,0.0,0.0,0.0,1.0,3.0,6.0,2.7,,3.0,2.0,0.6666666666666666,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,2.0,48.0,2.823529411764706,1.9000000000000004,56.49999999999999,3.3235294117647056,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+23),W (+23)
78.0,56.0,2023-04-02,25-357,DEN,GSW,0,3.3833333333333333,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.7,-5,0.0,0.0,,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,1.0,70.0,4.117647058823529,0.7,86.60000000000001,5.094117647058824,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,W (+5),W (+5)
79.0,57.0,2023-04-04,25-359,DEN,HOU,0,5.55,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,-0.3,-6,0.0,0.0,,46,29,58,58,29,29,38,16,44,37,54,41,48,22,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,53.0,0.6764705882352942,0.5178571428571429,0.725,0.7631578947368421,,0.6744186046511628,0.7435897435897436,0.8837209302325582,0.9411764705882352,0.676923076923077,0.6607142857142857,0.7105263157894737,0.6612903225806451,0.6956521739130435,0.9565217391304348,0.7735849056603774,10,13,2.0,68.0,59.0,0.1470588235294117,0.0,0.2203389830508474,17,0.0,69.0,4.0588235294117645,-0.3,80.4,4.729411764705882,11.0,1.7,-1.8,-1.7,-0.1,0.0312796208530805,0.606,0.507,0.181,0.0,0.9,L (-19),L (-19)
