Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Gordon,Shared Games with Bones Hyland,Shared Games with Bruce Brown,Shared Games with Christian Braun,Shared Games with Davon Reed,Shared Games with DeAndre Jordan,Shared Games with Ish Smith,Shared Games with Jack White,Shared Games with Jeff Green,Shared Games with Kentavious Caldwell-Pope,Shared Games with Michael Porter Jr.,Shared Games with Nikola Jokić,Shared Games with Peyton Watson,Shared Games with Vlatko Čančar,Shared Games with Zeke Nnaji,Aaron Gordon,Bones Hyland,Bruce Brown,Christian Braun,Collin Gillespie,Davon Reed,DeAndre Jordan,Ish Smith,Jack White,Jeff Green,Kentavious Caldwell-Pope,Michael Porter Jr.,Nikola Jokić,Peyton Watson,Vlatko Čančar,Zeke Nnaji,co_inf with Aaron Gordon,co_inf with Bones Hyland,co_inf with Bruce Brown,co_inf with Christian Braun,co_inf with Collin Gillespie,co_inf with Davon Reed,co_inf with DeAndre Jordan,co_inf with Ish Smith,co_inf with Jack White,co_inf with Jeff Green,co_inf with Kentavious Caldwell-Pope,co_inf with Michael Porter Jr.,co_inf with Nikola Jokić,co_inf with Peyton Watson,co_inf with Vlatko Čančar,co_inf with Zeke Nnaji,Shared Games with Reggie Jackson,Shared Games with Thomas Bryant,Donovan Williams,Reggie Jackson,Thomas Bryant,co_inf with Reggie Jackson,co_inf with Donovan Williams,co_inf with Thomas Bryant,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
53.0,45.0,2023-02-04,25-346,DEN,ATL,1.0,36.03333333333333,15.0,24.0,0.625,7.0,12.0,0.583,4.0,4.0,1.0,1.0,4.0,5.0,7.0,1.0,0.0,1.0,0.0,41.0,37.0,25.0,12.0,8.0,0.6666666666666666,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,25.0,87.0,5.117647058823529,35.400000000000006,89.30000000000003,5.25294117647059,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+9),W (+9)
54.0,,2023-02-05,25-347,DEN,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,,46.0,2.7058823529411766,0.0,60.3,3.547058823529412,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+17),W (+17)
55.0,,2023-02-07,25-349,DEN,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,,130.0,7.647058823529412,0.0,142.8,8.4,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+20),W (+20)
56.0,,2023-02-09,25-351,DEN,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,,55.0,3.235294117647059,0.0,71.2,4.188235294117647,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,L (-30),L (-30)
57.0,,2023-02-11,25-353,DEN,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,,102.0,6.0,0.0,116.2,6.835294117647059,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+34),W (+34)
58.0,,2023-02-13,25-355,DEN,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,,92.0,5.411764705882353,0.0,97.2,5.7176470588235295,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,L (-11),L (-11)
59.0,,2023-02-15,25-357,DEN,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,,92.0,5.411764705882353,0.0,97.7,5.747058823529412,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+14),W (+14)
60.0,46.0,2023-02-23,26-000,DEN,CLE,1.0,33.166666666666664,6.0,19.0,0.316,3.0,11.0,0.273,1.0,2.0,0.5,0.0,1.0,1.0,9.0,2.0,0.0,2.0,2.0,16.0,10.5,13.0,8.0,3.0,0.375,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,5.0,79.0,4.647058823529412,10.1,82.19999999999999,4.8352941176470585,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+4),W (+4)
61.0,47.0,2023-02-25,26-002,DEN,MEM,1.0,25.016666666666666,3.0,13.0,0.231,1.0,5.0,0.2,1.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,0.0,1.0,1.0,8.0,4.2,-13.0,8.0,2.0,0.25,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,1.0,42.0,2.4705882352941178,3.799999999999999,49.40000000000001,2.905882352941177,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+9),W (+9)
62.0,48.0,2023-02-26,26-003,DEN,LAC,1.0,41.18333333333333,8.0,22.0,0.364,4.0,13.0,0.308,1.0,2.0,0.5,1.0,4.0,5.0,12.0,2.0,0.0,5.0,2.0,21.0,14.9,13.0,9.0,4.0,0.4444444444444444,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,11.0,85.0,5.0,14.5,93.79999999999998,5.5176470588235285,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+6),W (+6)
63.0,49.0,2023-02-28,26-005,DEN,HOU,1.0,31.7,12.0,18.0,0.667,5.0,10.0,0.5,3.0,3.0,1.0,1.0,3.0,4.0,6.0,1.0,0.0,2.0,2.0,32.0,28.2,20.0,8.0,7.0,0.875,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,20.0,82.0,4.823529411764706,27.0,88.69999999999999,5.217647058823529,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,,
64.0,50.0,2023-03-03,26-008,DEN,MEM,1.0,37.016666666666666,8.0,19.0,0.421,4.0,8.0,0.5,2.0,4.0,0.5,1.0,4.0,5.0,9.0,2.0,0.0,2.0,3.0,22.0,18.1,9.0,11.0,4.0,0.3636363636363636,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,13.0,81.0,4.764705882352941,17.3,88.30000000000001,5.194117647058825,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,L (-18),L (-18)
65.0,51.0,2023-03-06,26-011,DEN,TOR,1.0,33.06666666666667,9.0,14.0,0.643,5.0,10.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,5.0,3.0,0.0,1.0,1.0,24.0,23.2,4.0,4.0,4.0,1.0,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,17.0,60.0,3.5294117647058822,22.80000000000001,77.30000000000001,4.5470588235294125,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+10),W (+10)
66.0,52.0,2023-03-08,26-013,DEN,CHI,1.0,35.2,4.0,15.0,0.267,1.0,7.0,0.143,2.0,2.0,1.0,0.0,2.0,2.0,5.0,0.0,0.0,2.0,2.0,11.0,3.4,-14.0,8.0,3.0,0.375,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,-1.0,51.0,3.0,2.6,53.4,3.1411764705882352,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+21),W (+21)
67.0,53.0,2023-03-10,26-015,DEN,SAS,1.0,37.3,9.0,21.0,0.429,2.0,8.0,0.25,4.0,4.0,1.0,2.0,4.0,6.0,7.0,3.0,2.0,4.0,2.0,24.0,20.0,-4.0,13.0,7.0,0.5384615384615384,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,13.0,71.0,4.176470588235294,18.4,84.7,4.982352941176471,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+16),W (+16)
68.0,54.0,2023-03-12,26-017,DEN,BRK,1.0,28.3,5.0,19.0,0.263,5.0,12.0,0.417,1.0,2.0,0.5,1.0,2.0,3.0,1.0,0.0,0.0,2.0,3.0,16.0,3.1,-13.0,7.0,0.0,0.0,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,-3.0,76.0,4.470588235294118,2.700000000000001,85.9,5.052941176470589,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+5),W (+5)
69.0,55.0,2023-03-14,26-019,DEN,TOR,1.0,40.35,5.0,18.0,0.278,1.0,8.0,0.125,3.0,4.0,0.75,0.0,2.0,2.0,9.0,2.0,1.0,5.0,3.0,14.0,6.4,-20.0,10.0,4.0,0.4,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,1.0,72.0,4.235294117647059,5.200000000000003,87.09999999999998,5.1235294117647046,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,L (-21),L (-21)
70.0,56.0,2023-03-16,26-021,DEN,DET,1.0,38.7,7.0,15.0,0.467,2.0,5.0,0.4,3.0,3.0,1.0,1.0,5.0,6.0,10.0,0.0,0.0,4.0,2.0,19.0,15.7,21.0,10.0,5.0,0.5,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,13.0,77.0,4.529411764705882,14.5,92.29999999999998,5.429411764705882,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,L (-8),L (-8)
71.0,57.0,2023-03-18,26-023,DEN,NYK,1.0,34.75,9.0,14.0,0.643,5.0,7.0,0.714,2.0,3.0,0.667,0.0,4.0,4.0,6.0,1.0,0.0,2.0,4.0,25.0,21.2,-10.0,7.0,4.0,0.5714285714285714,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,17.0,48.0,2.823529411764706,20.4,56.0,3.294117647058824,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,L (-2),L (-2)
72.0,58.0,2023-03-19,26-024,DEN,BRK,1.0,37.0,9.0,19.0,0.474,4.0,4.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,8.0,0.0,0.0,2.0,0.0,25.0,19.2,8.0,15.0,5.0,0.3333333333333333,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,10.0,68.0,4.0,18.000000000000004,67.40000000000002,3.964705882352942,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,L (-15),L (-15)
73.0,59.0,2023-03-22,26-027,DEN,WAS,1.0,33.13333333333333,7.0,13.0,0.538,3.0,6.0,0.5,0.0,0.0,,1.0,5.0,6.0,8.0,0.0,0.0,2.0,2.0,17.0,15.7,22.0,7.0,4.0,0.5714285714285714,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,16.0,64.0,3.764705882352941,15.7,77.39999999999999,4.552941176470588,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+19),W (+19)
74.0,60.0,2023-03-25,26-030,DEN,MIL,1.0,32.766666666666666,9.0,19.0,0.474,5.0,10.0,0.5,3.0,4.0,0.75,0.0,6.0,6.0,9.0,0.0,1.0,3.0,3.0,26.0,20.5,14.0,9.0,4.0,0.4444444444444444,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,16.0,71.0,4.176470588235294,19.300000000000008,82.0,4.823529411764706,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,L (-6),L (-6)
75.0,61.0,2023-03-27,26-032,DEN,PHI,1.0,35.766666666666666,8.0,14.0,0.571,3.0,6.0,0.5,0.0,0.0,,0.0,5.0,5.0,7.0,2.0,0.0,4.0,3.0,19.0,15.6,6.0,8.0,5.0,0.625,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,15.0,72.0,4.235294117647059,15.599999999999998,82.8,4.870588235294117,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+6),W (+6)
76.0,62.0,2023-03-30,26-035,DEN,NOP,1.0,35.88333333333333,6.0,15.0,0.4,4.0,10.0,0.4,5.0,5.0,1.0,1.0,3.0,4.0,7.0,1.0,0.0,2.0,1.0,21.0,18.0,-16.0,5.0,2.0,0.4,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,11.0,24.0,1.411764705882353,15.999999999999996,36.5,2.147058823529412,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+14),W (+14)
77.0,,2023-03-31,26-036,DEN,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,,50.0,2.9411764705882355,0.0,58.399999999999984,3.4352941176470577,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+23),W (+23)
78.0,63.0,2023-04-02,26-038,DEN,GSW,1.0,41.48333333333333,10.0,21.0,0.476,3.0,8.0,0.375,3.0,3.0,1.0,1.0,2.0,3.0,8.0,2.0,2.0,3.0,2.0,26.0,21.8,8.0,13.0,7.0,0.5384615384615384,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,14.0,57.0,3.3529411764705883,20.6,66.7,3.923529411764706,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,W (+5),W (+5)
79.0,64.0,2023-04-04,26-040,DEN,HOU,1.0,9.466666666666669,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,3.4,7.0,1.0,1.0,1.0,60,35,64,59,25,29,30,10,44,64,51,59,15,44,42,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.8823529411764706,0.625,0.8,0.7763157894736842,,0.5813953488372093,0.7435897435897436,0.6976744186046512,0.5882352941176471,0.7857142857142857,0.8421052631578947,0.8225806451612904,0.855072463768116,0.6521739130434783,0.7333333333333333,0.7924528301886793,12,14,2.0,68.0,59.0,0.1764705882352941,0.0,0.2372881355932203,17,4.0,65.0,3.823529411764706,3.3999999999999995,76.7,4.511764705882353,18.0,5.1,1.3,2.6,-1.3,0.1367035281727225,0.571,0.415,0.207,1.8,3.3,L (-19),L (-19)
