Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alondes Williams,Shared Games with Ben Simmons,Shared Games with Cam Thomas,Shared Games with Day'Ron Sharpe,Shared Games with Edmond Sumner,Shared Games with Joe Harris,Shared Games with Kessler Edwards,Shared Games with Kevin Durant,Shared Games with Kyrie Irving,Shared Games with Markieff Morris,Shared Games with Nic Claxton,Shared Games with Patty Mills,Shared Games with Royce O'Neale,Shared Games with Seth Curry,Shared Games with T.J. Warren,Shared Games with Yuta Watanabe,Alondes Williams,Ben Simmons,Cam Thomas,Day'Ron Sharpe,Edmond Sumner,Joe Harris,Kessler Edwards,Kevin Durant,Kyrie Irving,Markieff Morris,Nic Claxton,Patty Mills,RaiQuan Gray,Royce O'Neale,Seth Curry,T.J. Warren,Yuta Watanabe,co_inf with Alondes Williams,co_inf with Ben Simmons,co_inf with Cam Thomas,co_inf with Day'Ron Sharpe,co_inf with Edmond Sumner,co_inf with Joe Harris,co_inf with Kessler Edwards,co_inf with Kevin Durant,co_inf with Kyrie Irving,co_inf with Markieff Morris,co_inf with Nic Claxton,co_inf with Patty Mills,co_inf with RaiQuan Gray,co_inf with Royce O'Neale,co_inf with Seth Curry,co_inf with T.J. Warren,co_inf with Yuta Watanabe,Shared Games with Dorian Finney-Smith,Shared Games with Spencer Dinwiddie,Shared Games with Nerlens Noel,Shared Games with Cameron Johnson,Shared Games with Dru Smith,Shared Games with Mikal Bridges,Bogdan Bogdanović,Cameron Johnson,Dorian Finney-Smith,Dru Smith,Mikal Bridges,Moses Brown,Nerlens Noel,Payton Pritchard,Spencer Dinwiddie,co_inf with Dorian Finney-Smith,co_inf with Spencer Dinwiddie,co_inf with Nerlens Noel,co_inf with Moses Brown,co_inf with Bogdan Bogdanović,co_inf with Cameron Johnson,co_inf with Dru Smith,co_inf with Mikal Bridges,co_inf with Payton Pritchard,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
50.0,,2023-01-30,23-109,BRK,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,11,18,19,17,20,10,13,6,9,19,18,19,12,1,16,1.0,42.0,57.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.2619047619047619,0.3157894736842105,0.3958333333333333,0.320754716981132,0.2702702702702703,0.2777777777777778,0.2765957446808511,0.1,0.2571428571428571,0.25,0.45,0.0,0.25,0.1967213114754098,0.0238095238095238,0.2758620689655172,7,8,1,7,2,7,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.106060606060606,0.1012658227848101,0.0588235294117647,0.0,0.0,0.1666666666666666,0.1333333333333333,0.0843373493975903,0.0,22,,140.0,6.363636363636363,0.0,163.60000000000002,7.436363636363637,0.0091447014523937,L (-8),L (-8)
51.0,,2023-02-01,23-111,BRK,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,11,18,19,17,20,10,13,6,9,19,18,19,12,1,16,1.0,42.0,57.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.2619047619047619,0.3157894736842105,0.3958333333333333,0.320754716981132,0.2702702702702703,0.2777777777777778,0.2765957446808511,0.1,0.2571428571428571,0.25,0.45,0.0,0.25,0.1967213114754098,0.0238095238095238,0.2758620689655172,7,8,1,7,2,7,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.106060606060606,0.1012658227848101,0.0588235294117647,0.0,0.0,0.1666666666666666,0.1333333333333333,0.0843373493975903,0.0,22,,89.0,4.045454545454546,0.0,133.7,6.077272727272727,0.0091447014523937,W (+7),W (+7)
52.0,,2023-02-04,23-114,BRK,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,11,18,19,17,20,10,13,6,9,19,18,19,12,1,16,1.0,42.0,57.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.2619047619047619,0.3157894736842105,0.3958333333333333,0.320754716981132,0.2702702702702703,0.2777777777777778,0.2765957446808511,0.1,0.2571428571428571,0.25,0.45,0.0,0.25,0.1967213114754098,0.0238095238095238,0.2758620689655172,7,8,1,7,2,7,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.106060606060606,0.1012658227848101,0.0588235294117647,0.0,0.0,0.1666666666666666,0.1333333333333333,0.0843373493975903,0.0,22,,104.0,4.727272727272728,0.0,137.19999999999996,6.2363636363636346,0.0091447014523937,W (+17),W (+17)
53.0,,2023-02-06,23-116,BRK,LAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,11,18,19,17,20,10,13,6,9,19,18,19,12,1,16,1.0,42.0,57.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.2619047619047619,0.3157894736842105,0.3958333333333333,0.320754716981132,0.2702702702702703,0.2777777777777778,0.2765957446808511,0.1,0.2571428571428571,0.25,0.45,0.0,0.25,0.1967213114754098,0.0238095238095238,0.2758620689655172,7,8,1,7,2,7,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.106060606060606,0.1012658227848101,0.0588235294117647,0.0,0.0,0.1666666666666666,0.1333333333333333,0.0843373493975903,0.0,22,,105.0,4.7727272727272725,0.0,126.59999999999998,5.754545454545454,0.0091447014523937,L (-43),L (-43)
54.0,15.0,2023-02-07,23-117,BRK,PHO,0,10.95,2.0,3.0,.667,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,2.9,-1,3.0,2.0,0.6666666666666666,1,11,18,19,17,20,10,13,6,9,19,18,19,12,1,16,1.0,42.0,57.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.2619047619047619,0.3157894736842105,0.3958333333333333,0.320754716981132,0.2702702702702703,0.2777777777777778,0.2765957446808511,0.1,0.2571428571428571,0.25,0.45,0.0,0.25,0.1967213114754098,0.0238095238095238,0.2758620689655172,7,8,1,7,2,7,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.106060606060606,0.1012658227848101,0.0588235294117647,0.0,0.0,0.1666666666666666,0.1333333333333333,0.0843373493975903,0.0,22,2.0,79.0,3.590909090909091,2.9000000000000004,108.90000000000002,4.950000000000001,0.0091447014523937,W (+2),W (+2)
55.0,,2023-02-09,23-119,BRK,CHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,11,18,19,17,20,10,13,6,9,19,18,19,12,1,16,1.0,42.0,57.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.2619047619047619,0.3157894736842105,0.3958333333333333,0.320754716981132,0.2702702702702703,0.2777777777777778,0.2765957446808511,0.1,0.2571428571428571,0.25,0.45,0.0,0.25,0.1967213114754098,0.0238095238095238,0.2758620689655172,7,8,1,7,2,7,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.106060606060606,0.1012658227848101,0.0588235294117647,0.0,0.0,0.1666666666666666,0.1333333333333333,0.0843373493975903,0.0,22,,87.0,3.954545454545455,0.0,109.6,4.9818181818181815,0.0091447014523937,L (-8),L (-8)
56.0,,2023-02-11,23-121,BRK,PHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,11,18,19,17,20,10,13,6,9,19,18,19,12,1,16,1.0,42.0,57.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.2619047619047619,0.3157894736842105,0.3958333333333333,0.320754716981132,0.2702702702702703,0.2777777777777778,0.2765957446808511,0.1,0.2571428571428571,0.25,0.45,0.0,0.25,0.1967213114754098,0.0238095238095238,0.2758620689655172,7,8,1,7,2,7,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.106060606060606,0.1012658227848101,0.0588235294117647,0.0,0.0,0.1666666666666666,0.1333333333333333,0.0843373493975903,0.0,22,,52.0,2.363636363636364,0.0,65.19999999999999,2.963636363636363,0.0091447014523937,L (-4),L (-4)
57.0,16.0,2023-02-13,23-123,BRK,NYK,0,4.316666666666666,0.0,2.0,.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,+1,2.0,0.0,0.0,1,11,18,19,17,20,10,13,6,9,19,18,19,12,1,16,1.0,42.0,57.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.2619047619047619,0.3157894736842105,0.3958333333333333,0.320754716981132,0.2702702702702703,0.2777777777777778,0.2765957446808511,0.1,0.2571428571428571,0.25,0.45,0.0,0.25,0.1967213114754098,0.0238095238095238,0.2758620689655172,7,8,1,7,2,7,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.106060606060606,0.1012658227848101,0.0588235294117647,0.0,0.0,0.1666666666666666,0.1333333333333333,0.0843373493975903,0.0,22,-2.0,63.0,2.863636363636364,-1.4,80.69999999999999,3.6681818181818175,0.0091447014523937,W (+11),W (+11)
58.0,,2023-02-15,23-125,BRK,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,11,18,19,17,20,10,13,6,9,19,18,19,12,1,16,1.0,42.0,57.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.2619047619047619,0.3157894736842105,0.3958333333333333,0.320754716981132,0.2702702702702703,0.2777777777777778,0.2765957446808511,0.1,0.2571428571428571,0.25,0.45,0.0,0.25,0.1967213114754098,0.0238095238095238,0.2758620689655172,7,8,1,7,2,7,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.106060606060606,0.1012658227848101,0.0588235294117647,0.0,0.0,0.1666666666666666,0.1333333333333333,0.0843373493975903,0.0,22,,67.0,3.0454545454545454,0.0,70.99999999999999,3.227272727272726,0.0091447014523937,L (-3),L (-3)
59.0,,2023-02-24,23-134,BRK,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,11,18,19,17,20,10,13,6,9,19,18,19,12,1,16,1.0,42.0,57.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.2619047619047619,0.3157894736842105,0.3958333333333333,0.320754716981132,0.2702702702702703,0.2777777777777778,0.2765957446808511,0.1,0.2571428571428571,0.25,0.45,0.0,0.25,0.1967213114754098,0.0238095238095238,0.2758620689655172,7,8,1,7,2,7,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.106060606060606,0.1012658227848101,0.0588235294117647,0.0,0.0,0.1666666666666666,0.1333333333333333,0.0843373493975903,0.0,22,,61.0,2.772727272727273,0.0,81.69999999999999,3.713636363636363,0.0091447014523937,L (-18),L (-18)
60.0,,2023-02-26,23-136,BRK,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,11,18,19,17,20,10,13,6,9,19,18,19,12,1,16,1.0,42.0,57.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.2619047619047619,0.3157894736842105,0.3958333333333333,0.320754716981132,0.2702702702702703,0.2777777777777778,0.2765957446808511,0.1,0.2571428571428571,0.25,0.45,0.0,0.25,0.1967213114754098,0.0238095238095238,0.2758620689655172,7,8,1,7,2,7,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.106060606060606,0.1012658227848101,0.0588235294117647,0.0,0.0,0.1666666666666666,0.1333333333333333,0.0843373493975903,0.0,22,,78.0,3.5454545454545454,0.0,96.7,4.3954545454545455,0.0091447014523937,W (+11),W (+11)
61.0,17.0,2023-02-28,23-138,BRK,MIL,0,4.65,1.0,2.0,.500,0.0,0.0,,1,1.0,1.000,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.4,+1,2.0,1.0,0.5,1,11,18,19,17,20,10,13,6,9,19,18,19,12,1,16,1.0,42.0,57.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.2619047619047619,0.3157894736842105,0.3958333333333333,0.320754716981132,0.2702702702702703,0.2777777777777778,0.2765957446808511,0.1,0.2571428571428571,0.25,0.45,0.0,0.25,0.1967213114754098,0.0238095238095238,0.2758620689655172,7,8,1,7,2,7,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.106060606060606,0.1012658227848101,0.0588235294117647,0.0,0.0,0.1666666666666666,0.1333333333333333,0.0843373493975903,0.0,22,2.0,44.0,2.0,3.0,38.000000000000014,1.727272727272728,0.0091447014523937,L (-44),L (-44)
62.0,,2023-03-01,23-139,BRK,NYK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,11,18,19,17,20,10,13,6,9,19,18,19,12,1,16,1.0,42.0,57.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.2619047619047619,0.3157894736842105,0.3958333333333333,0.320754716981132,0.2702702702702703,0.2777777777777778,0.2765957446808511,0.1,0.2571428571428571,0.25,0.45,0.0,0.25,0.1967213114754098,0.0238095238095238,0.2758620689655172,7,8,1,7,2,7,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.106060606060606,0.1012658227848101,0.0588235294117647,0.0,0.0,0.1666666666666666,0.1333333333333333,0.0843373493975903,0.0,22,,92.0,4.181818181818182,0.0,108.4,4.927272727272728,0.0091447014523937,L (-2),L (-2)
63.0,,2023-03-03,23-141,BRK,BOS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,11,18,19,17,20,10,13,6,9,19,18,19,12,1,16,1.0,42.0,57.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.2619047619047619,0.3157894736842105,0.3958333333333333,0.320754716981132,0.2702702702702703,0.2777777777777778,0.2765957446808511,0.1,0.2571428571428571,0.25,0.45,0.0,0.25,0.1967213114754098,0.0238095238095238,0.2758620689655172,7,8,1,7,2,7,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.106060606060606,0.1012658227848101,0.0588235294117647,0.0,0.0,0.1666666666666666,0.1333333333333333,0.0843373493975903,0.0,22,,67.0,3.0454545454545454,0.0,78.30000000000001,3.559090909090909,0.0091447014523937,,
64.0,,2023-03-05,23-143,BRK,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,11,18,19,17,20,10,13,6,9,19,18,19,12,1,16,1.0,42.0,57.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.2619047619047619,0.3157894736842105,0.3958333333333333,0.320754716981132,0.2702702702702703,0.2777777777777778,0.2765957446808511,0.1,0.2571428571428571,0.25,0.45,0.0,0.25,0.1967213114754098,0.0238095238095238,0.2758620689655172,7,8,1,7,2,7,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.106060606060606,0.1012658227848101,0.0588235294117647,0.0,0.0,0.1666666666666666,0.1333333333333333,0.0843373493975903,0.0,22,,64.0,2.909090909090909,0.0,79.89999999999999,3.631818181818181,0.0091447014523937,L (-14),L (-14)
65.0,,2023-03-07,23-145,BRK,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,11,18,19,17,20,10,13,6,9,19,18,19,12,1,16,1.0,42.0,57.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.2619047619047619,0.3157894736842105,0.3958333333333333,0.320754716981132,0.2702702702702703,0.2777777777777778,0.2765957446808511,0.1,0.2571428571428571,0.25,0.45,0.0,0.25,0.1967213114754098,0.0238095238095238,0.2758620689655172,7,8,1,7,2,7,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.106060606060606,0.1012658227848101,0.0588235294117647,0.0,0.0,0.1666666666666666,0.1333333333333333,0.0843373493975903,0.0,22,,104.0,4.727272727272728,0.0,125.8,5.718181818181818,0.0091447014523937,L (-24),L (-24)
66.0,18.0,2023-03-09,23-147,BRK,MIL,0,27.0,6.0,11.0,.545,1.0,2.0,.500,0,0.0,,2.0,3.0,5.0,2.0,1.0,0.0,1.0,2.0,13.0,10.6,+15,9.0,5.0,0.5555555555555556,1,11,18,19,17,20,10,13,6,9,19,18,19,12,1,16,1.0,42.0,57.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.2619047619047619,0.3157894736842105,0.3958333333333333,0.320754716981132,0.2702702702702703,0.2777777777777778,0.2765957446808511,0.1,0.2571428571428571,0.25,0.45,0.0,0.25,0.1967213114754098,0.0238095238095238,0.2758620689655172,7,8,1,7,2,7,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.106060606060606,0.1012658227848101,0.0588235294117647,0.0,0.0,0.1666666666666666,0.1333333333333333,0.0843373493975903,0.0,22,9.0,99.0,4.5,10.599999999999998,123.8,5.627272727272727,0.0091447014523937,W (+10),W (+10)
67.0,,2023-03-10,23-148,BRK,MIN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,11,18,19,17,20,10,13,6,9,19,18,19,12,1,16,1.0,42.0,57.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.2619047619047619,0.3157894736842105,0.3958333333333333,0.320754716981132,0.2702702702702703,0.2777777777777778,0.2765957446808511,0.1,0.2571428571428571,0.25,0.45,0.0,0.25,0.1967213114754098,0.0238095238095238,0.2758620689655172,7,8,1,7,2,7,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.106060606060606,0.1012658227848101,0.0588235294117647,0.0,0.0,0.1666666666666666,0.1333333333333333,0.0843373493975903,0.0,22,,59.0,2.6818181818181817,0.0,76.8,3.4909090909090907,0.0091447014523937,W (+16),W (+16)
68.0,,2023-03-12,23-150,BRK,DEN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,11,18,19,17,20,10,13,6,9,19,18,19,12,1,16,1.0,42.0,57.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.2619047619047619,0.3157894736842105,0.3958333333333333,0.320754716981132,0.2702702702702703,0.2777777777777778,0.2765957446808511,0.1,0.2571428571428571,0.25,0.45,0.0,0.25,0.1967213114754098,0.0238095238095238,0.2758620689655172,7,8,1,7,2,7,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.106060606060606,0.1012658227848101,0.0588235294117647,0.0,0.0,0.1666666666666666,0.1333333333333333,0.0843373493975903,0.0,22,,41.0,1.8636363636363635,0.0,48.99999999999999,2.227272727272727,0.0091447014523937,W (+22),W (+22)
69.0,,2023-03-14,23-152,BRK,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,11,18,19,17,20,10,13,6,9,19,18,19,12,1,16,1.0,42.0,57.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.2619047619047619,0.3157894736842105,0.3958333333333333,0.320754716981132,0.2702702702702703,0.2777777777777778,0.2765957446808511,0.1,0.2571428571428571,0.25,0.45,0.0,0.25,0.1967213114754098,0.0238095238095238,0.2758620689655172,7,8,1,7,2,7,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.106060606060606,0.1012658227848101,0.0588235294117647,0.0,0.0,0.1666666666666666,0.1333333333333333,0.0843373493975903,0.0,22,,49.0,2.227272727272727,0.0,73.10000000000001,3.322727272727273,0.0091447014523937,L (-5),L (-5)
70.0,,2023-03-16,23-154,BRK,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,11,18,19,17,20,10,13,6,9,19,18,19,12,1,16,1.0,42.0,57.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.2619047619047619,0.3157894736842105,0.3958333333333333,0.320754716981132,0.2702702702702703,0.2777777777777778,0.2765957446808511,0.1,0.2571428571428571,0.25,0.45,0.0,0.25,0.1967213114754098,0.0238095238095238,0.2758620689655172,7,8,1,7,2,7,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.106060606060606,0.1012658227848101,0.0588235294117647,0.0,0.0,0.1666666666666666,0.1333333333333333,0.0843373493975903,0.0,22,,84.0,3.8181818181818175,0.0,96.79999999999998,4.4,0.0091447014523937,W (+1),W (+1)
71.0,,2023-03-19,23-157,BRK,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,11,18,19,17,20,10,13,6,9,19,18,19,12,1,16,1.0,42.0,57.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.2619047619047619,0.3157894736842105,0.3958333333333333,0.320754716981132,0.2702702702702703,0.2777777777777778,0.2765957446808511,0.1,0.2571428571428571,0.25,0.45,0.0,0.25,0.1967213114754098,0.0238095238095238,0.2758620689655172,7,8,1,7,2,7,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.106060606060606,0.1012658227848101,0.0588235294117647,0.0,0.0,0.1666666666666666,0.1333333333333333,0.0843373493975903,0.0,22,,77.0,3.5,0.0,102.2,4.6454545454545455,0.0091447014523937,W (+2),W (+2)
72.0,,2023-03-21,23-159,BRK,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,11,18,19,17,20,10,13,6,9,19,18,19,12,1,16,1.0,42.0,57.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.2619047619047619,0.3157894736842105,0.3958333333333333,0.320754716981132,0.2702702702702703,0.2777777777777778,0.2765957446808511,0.1,0.2571428571428571,0.25,0.45,0.0,0.25,0.1967213114754098,0.0238095238095238,0.2758620689655172,7,8,1,7,2,7,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.106060606060606,0.1012658227848101,0.0588235294117647,0.0,0.0,0.1666666666666666,0.1333333333333333,0.0843373493975903,0.0,22,,74.0,3.363636363636364,0.0,88.29999999999998,4.013636363636363,0.0091447014523937,L (-14),L (-14)
73.0,,2023-03-23,23-161,BRK,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,11,18,19,17,20,10,13,6,9,19,18,19,12,1,16,1.0,42.0,57.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.2619047619047619,0.3157894736842105,0.3958333333333333,0.320754716981132,0.2702702702702703,0.2777777777777778,0.2765957446808511,0.1,0.2571428571428571,0.25,0.45,0.0,0.25,0.1967213114754098,0.0238095238095238,0.2758620689655172,7,8,1,7,2,7,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.106060606060606,0.1012658227848101,0.0588235294117647,0.0,0.0,0.1666666666666666,0.1333333333333333,0.0843373493975903,0.0,22,,70.0,3.1818181818181817,0.0,77.19999999999999,3.5090909090909084,0.0091447014523937,L (-5),L (-5)
74.0,19.0,2023-03-25,23-163,BRK,MIA,0,2.833333333333333,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7,+2,0.0,0.0,,1,11,18,19,17,20,10,13,6,9,19,18,19,12,1,16,1.0,42.0,57.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.2619047619047619,0.3157894736842105,0.3958333333333333,0.320754716981132,0.2702702702702703,0.2777777777777778,0.2765957446808511,0.1,0.2571428571428571,0.25,0.45,0.0,0.25,0.1967213114754098,0.0238095238095238,0.2758620689655172,7,8,1,7,2,7,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.106060606060606,0.1012658227848101,0.0588235294117647,0.0,0.0,0.1666666666666666,0.1333333333333333,0.0843373493975903,0.0,22,0.0,72.0,3.272727272727273,-0.7,93.9,4.2681818181818185,0.0091447014523937,L (-6),L (-6)
75.0,20.0,2023-03-26,23-164,BRK,ORL,0,3.8166666666666655,1.0,2.0,.500,0.0,0.0,,2,2.0,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,+2,2.0,1.0,0.5,1,11,18,19,17,20,10,13,6,9,19,18,19,12,1,16,1.0,42.0,57.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.2619047619047619,0.3157894736842105,0.3958333333333333,0.320754716981132,0.2702702702702703,0.2777777777777778,0.2765957446808511,0.1,0.2571428571428571,0.25,0.45,0.0,0.25,0.1967213114754098,0.0238095238095238,0.2758620689655172,7,8,1,7,2,7,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.106060606060606,0.1012658227848101,0.0588235294117647,0.0,0.0,0.1666666666666666,0.1333333333333333,0.0843373493975903,0.0,22,0.0,66.0,3.0,2.2,87.4,3.972727272727273,0.0091447014523937,L (-6),L (-6)
