Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anfernee Simons,Shared Games with Chance Comanche,Shared Games with Damian Lillard,Shared Games with Drew Eubanks,Shared Games with Gary Payton II,Shared Games with Greg Brown III,Shared Games with Jabari Walker,Shared Games with Jeenathan Williams,Shared Games with Jerami Grant,Shared Games with John Butler,Shared Games with Josh Hart,Shared Games with Justin Minaya,Shared Games with Justise Winslow,Shared Games with Jusuf Nurkić,Shared Games with Keon Johnson,Shared Games with Shaedon Sharpe,Shared Games with Skylar Mays,Shared Games with Trendon Watford,Anfernee Simons,Chance Comanche,Damian Lillard,Drew Eubanks,Gary Payton II,Greg Brown III,Jabari Walker,Jeenathan Williams,Jerami Grant,John Butler,Josh Hart,Justin Minaya,Justise Winslow,Jusuf Nurkić,Keon Johnson,Olivier Sarr,Shaedon Sharpe,Shaquille Harrison,Skylar Mays,Trendon Watford,co_inf with Anfernee Simons,co_inf with Chance Comanche,co_inf with Damian Lillard,co_inf with Drew Eubanks,co_inf with Gary Payton II,co_inf with Greg Brown III,co_inf with Jabari Walker,co_inf with Jeenathan Williams,co_inf with Jerami Grant,co_inf with John Butler,co_inf with Josh Hart,co_inf with Justin Minaya,co_inf with Justise Winslow,co_inf with Jusuf Nurkić,co_inf with Keon Johnson,co_inf with Olivier Sarr,co_inf with Shaedon Sharpe,co_inf with Shaquille Harrison,co_inf with Skylar Mays,co_inf with Trendon Watford,Shared Games with Kevin Knox,Shared Games with Cam Reddish,Shared Games with Matisse Thybulle,Shared Games with Ryan Arcidiacono,Cam Reddish,Jayson Tatum,Kevin Knox,Matisse Thybulle,Ryan Arcidiacono,co_inf with Kevin Knox,co_inf with Cam Reddish,co_inf with Jayson Tatum,co_inf with Matisse Thybulle,co_inf with Ryan Arcidiacono,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
49.0,28.0,2023-01-28,22-351,POR,TOR,1.0,29.516666666666666,3.0,6.0,0.5,2.0,4.0,0.5,0.0,0.0,,0.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0,8.0,7.0,-25.0,2.0,1.0,0.5,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,7.0,64.0,2.909090909090909,7.0,73.7,3.35,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,W (+20),W (+20)
50.0,29.0,2023-01-30,22-353,POR,ATL,0.0,13.216666666666669,2.0,3.0,0.667,2.0,2.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.9,4.0,1.0,0.0,0.0,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,3.0,72.0,3.272727272727273,3.9,80.0,3.636363636363636,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,W (+10),W (+10)
51.0,30.0,2023-02-01,22-355,POR,MEM,0.0,13.5,1.0,3.0,0.333,0.0,2.0,0.0,0.0,0.0,,1.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,2.0,2.6,9.0,1.0,1.0,1.0,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,4.0,76.0,3.4545454545454546,2.6000000000000005,90.1,4.095454545454545,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-18),L (-18)
52.0,31.0,2023-02-03,22-357,POR,WAS,0.0,15.65,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.9,-1.0,1.0,0.0,0.0,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,-3.0,98.0,4.454545454545454,-2.899999999999999,84.10000000000002,3.8227272727272736,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,W (+4),W (+4)
53.0,32.0,2023-02-04,22-358,POR,CHI,0.0,10.866666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,-1.9,-9.0,0.0,0.0,,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,0.0,53.0,2.409090909090909,-1.9,74.09999999999998,3.3681818181818173,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,W (+10),W (+10)
54.0,33.0,2023-02-06,22-360,POR,MIL,0.0,11.666666666666666,3.0,6.0,0.5,1.0,3.0,0.333,1.0,2.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,8.0,5.6,-4.0,3.0,2.0,0.6666666666666666,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,2.0,39.0,1.7727272727272727,5.2,43.99999999999999,2.0,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,W (+8),W (+8)
55.0,34.0,2023-02-08,22-362,POR,GSW,0.0,25.766666666666666,4.0,6.0,0.667,1.0,3.0,0.333,0.0,0.0,,0.0,5.0,5.0,1.0,0.0,0.0,0.0,2.0,9.0,7.8,11.0,3.0,3.0,1.0,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,9.0,86.0,3.909090909090909,7.8,93.0,4.227272727272728,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-8),L (-8)
56.0,35.0,2023-02-10,22-364,POR,OKC,0.0,24.633333333333333,2.0,4.0,0.5,2.0,4.0,0.5,2.0,2.0,1.0,2.0,3.0,5.0,1.0,0.0,1.0,3.0,3.0,8.0,5.5,-2.0,0.0,0.0,,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,6.0,78.0,3.5454545454545454,4.699999999999998,80.59999999999998,3.663636363636362,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-19),L (-19)
57.0,36.0,2023-02-13,23-002,POR,LAL,0.0,27.8,4.0,7.0,0.571,3.0,5.0,0.6,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,11.0,9.7,29.0,2.0,1.0,0.5,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,8.0,78.0,3.5454545454545454,9.7,89.39999999999999,4.063636363636364,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,W (+3),W (+3)
58.0,37.0,2023-02-14,23-003,POR,WAS,0.0,17.4,0.0,5.0,0.0,0.0,5.0,0.0,1.0,2.0,0.5,2.0,3.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,1.8,-13.0,0.0,0.0,,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,3.0,50.0,2.272727272727273,1.3999999999999997,66.89999999999999,3.0409090909090906,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-9),L (-9)
59.0,38.0,2023-02-23,23-012,POR,SAC,1.0,33.55,10.0,19.0,0.526,5.0,9.0,0.556,1.0,1.0,1.0,0.0,3.0,3.0,2.0,4.0,1.0,0.0,1.0,26.0,23.3,-12.0,10.0,5.0,0.5,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,16.0,76.0,3.4545454545454546,22.90000000000001,66.30000000000001,3.013636363636364,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,W (+12),W (+12)
60.0,39.0,2023-02-26,23-015,POR,HOU,0.0,20.15,3.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,0.0,9.0,9.0,2.0,0.0,1.0,0.0,2.0,11.0,14.1,-7.0,0.0,0.0,,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,18.0,86.0,3.909090909090909,13.299999999999995,103.3,4.695454545454545,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-25),L (-25)
61.0,40.0,2023-02-28,23-017,POR,GSW,0.0,15.233333333333333,3.0,8.0,0.375,1.0,4.0,0.25,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,3.6,-8.0,4.0,2.0,0.5,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,1.0,79.0,3.590909090909091,3.6,73.5,3.340909090909091,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-17),L (-17)
62.0,41.0,2023-03-01,23-018,POR,NOP,0.0,17.45,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,,2.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,-2.6,-15.0,1.0,0.0,0.0,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,-1.0,47.0,2.136363636363636,-2.6,57.80000000000001,2.627272727272728,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,W (+17),W (+17)
63.0,42.0,2023-03-03,23-020,POR,ATL,0.0,14.783333333333331,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.2,-16.0,1.0,1.0,1.0,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,2.0,70.0,3.1818181818181817,1.2000000000000002,61.89999999999999,2.813636363636363,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,,
64.0,43.0,2023-03-05,23-022,POR,ORL,0.0,26.85,4.0,6.0,0.667,3.0,5.0,0.6,0.0,0.0,,0.0,5.0,5.0,3.0,0.0,1.0,1.0,1.0,11.0,11.3,-2.0,1.0,1.0,1.0,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,13.0,69.0,3.136363636363636,11.3,79.5,3.613636363636364,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-18),L (-18)
65.0,44.0,2023-03-06,23-023,POR,DET,0.0,15.216666666666669,4.0,6.0,0.667,1.0,2.0,0.5,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,9.0,8.3,2.0,4.0,3.0,0.75,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,7.0,81.0,3.6818181818181817,8.299999999999999,82.0,3.727272727272727,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-11),L (-11)
66.0,45.0,2023-03-08,23-025,POR,BOS,0.0,23.5,1.0,5.0,0.2,1.0,4.0,0.25,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,1.0,2.0,4.0,3.0,-2.1,-8.0,1.0,0.0,0.0,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,0.0,53.0,2.409090909090909,-2.1,65.89999999999999,2.995454545454545,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-18),L (-18)
67.0,46.0,2023-03-10,23-027,POR,PHI,0.0,9.233333333333333,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.2,-4.0,1.0,0.0,0.0,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,-1.0,100.0,4.545454545454546,-2.2,100.1,4.55,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,W (+3),W (+3)
68.0,47.0,2023-03-12,23-029,POR,NOP,0.0,25.516666666666666,4.0,8.0,0.5,0.0,2.0,0.0,2.0,2.0,1.0,1.0,5.0,6.0,4.0,0.0,0.0,0.0,2.0,10.0,10.2,-18.0,6.0,4.0,0.6666666666666666,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,10.0,63.0,2.863636363636364,9.399999999999997,56.3,2.559090909090909,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,W (+6),W (+6)
69.0,48.0,2023-03-14,23-031,POR,NYK,0.0,9.85,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8,-17.0,4.0,0.0,0.0,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,-4.0,72.0,3.272727272727273,-2.8,83.2,3.7818181818181817,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-22),L (-22)
70.0,,2023-03-17,23-034,POR,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,,54.0,2.4545454545454546,0.0,61.5,2.7954545454545454,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-1),L (-1)
71.0,49.0,2023-03-19,23-036,POR,LAC,0.0,25.3,1.0,4.0,0.25,0.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,4.0,-0.6,1.0,1.0,1.0,1.0,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,-2.0,79.0,3.590909090909091,-1.3999999999999997,87.4,3.972727272727273,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-17),L (-17)
72.0,,2023-03-22,23-039,POR,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,,81.0,3.6818181818181817,0.0,87.10000000000001,3.959090909090909,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-16),L (-16)
